,VPD_NOMINALINCIDENTID_PK,VPD_CONSENTNAME,VPD_NOCONSENTREASON,VPD_CREATEDON,VPD_LASTUPDATEDON,VPD_NOMINALSYNOPSIS,VPD_GPCONSENT,VPD_VPTYPEID_FK,VPD_INCIDENTID_FK,VPD_WELLBEINGCOMMENTS,VPD_NOTINFORMEDREASON,VPD_NOGPCONSENTREASON,VPD_SCRA,VPD_THREEPOINTTEST,VPD_YOUTHATTITUDE,VPD_PARENTATTITUDE,VPD_NOMINALSVIEW,VPD_CHILDPROTECTION,VPD_RECORD_START_DATE,VPD_FORENAME,VPD_SURNAME,VPD_MAIDEN_NAME,VPD_CREATEDON_1,VPD_PLACEOFBIRTH,VPD_PERSONLANGUAGE,VPD_INTERPRETERREQID_FK,VPD_DISABILITY,VPD_DISABILITYDESC,VPD_PERSONETHNICAPPEARANCE,VPD_PERSONGENDER,VPD_KNOWNAS,VPD_REPEATVICTIM,VPD_REPEATPERPETRATOR,misper_misperid,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,vpd_serious_and_organised_crime_exploitation,vpd_stalking_and_harassment,vpd_suicide_concern,vpd_violence_used,vpd_weapon_used__acra_only_,vpd_bullying,vpd_child_at_locus,vpd_neglect,vpd_self_neglect,vpd_child_criminal_exploitation__cce_,vpd_child_sexual_exploitation__cse_,vpd_community_triage_service,vpd_distress_brief_intervention__dbi_,vpd_dsdas,vpd_child_victim,vpd_child_witnessed,vpd_female_genital_mutilation__fgm_,vpd_forced_marriage__fm_,vpd_gambling,vpd_honour_based_abuse__hba_,vpd_human_trafficking,vpd_looked_after_accommodated_child__laac_,vpd_missing_person,vpd_online_child_sexual_abuse_and_exploitation__ocsae_,vpd_pregnancy__unborn_baby_,vpd_sexual_harm,vpd_elderly,vpd_attempted_suicide,vpd_financial,vpd_sight_loss,vpd_physical_disability,vpd_psychological_harm,vpd_self_harm,vpd_isolation,vpd_hearing_loss,vpd_alcohol_consumption,vpd_learning_disability,vpd_communication_needs,vpd_mental_health_issues,vpd_drug_consumption,vpd_other,vpd_radicalisation
0,689789481,Laura Turner,,2011-05-06 08:29:15,2011-05-06 08:29:15,,2,1,782875,Billy is being supported and monitored for his dementia condition.,,,100,1,,,Billy understood situation but needed assistance with details.,,28-Nov-2022 14:48:11.000Z[UTC],Billy,Foster,,2011-03-15 20:26:15,Bradford,English,1,Yes (please specify),Dementia,White Irish,Male,,N,N,5948,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,689789480,Billy Foster,,2011-05-24 18:43:15,2011-05-26 18:43:15,"Billy, aged 98, was found wandering along the highway after leaving his neighbor's house, displaying signs of mental health issues linked to his dementia. His grandmother, Charlene Lambert, has been informed.",2,1,993399,Billy is receiving support for his dementia condition.,,,100,1,,,"Billy acknowledged consent, understanding information despite dementia.",,28-Nov-2022 14:48:11.000Z[UTC],Billy,Foster,,2011-03-15 20:26:15,Bradford,English,1,Yes (please specify),Dementia,White Irish,Male,,N,N,5948,,,"house,highway",,,Charlene Lambert,mental health issues,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2,689789483,Billy Foster,,2011-07-02 04:33:15,2011-07-02 22:03:15,,100,1,999473,Billy is receiving appropriate care for his dementia condition.,,,100,1,,,Billy acknowledged understanding of the situation despite dementia.,,28-Nov-2022 14:48:11.000Z[UTC],Billy,Foster,,2011-03-15 20:26:15,Bradford,English,1,Yes (please specify),Dementia,White Irish,Male,,N,N,5948,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,689789481,Billy Foster,,2011-12-07 07:20:15,2011-12-07 20:53:15,,4,1,999748,Billy is receiving appropriate care for his dementia needs.,,,100,1,,,Billy acknowledged understanding and consent regarding database entry.,,28-Nov-2022 14:48:11.000Z[UTC],Billy,Foster,,2011-03-15 20:26:15,Bradford,English,1,Yes (please specify),Dementia,White Irish,Male,,N,N,5948,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,689789485,Charlie Clarke,,2012-02-11 18:07:15,2012-02-13 18:07:15,"Billy was found wandering along the highway, confused. A colleague reported his condition due to ongoing safety concerns.",4,1,999853,Billy is receiving support for his dementia and safety concerns.,,,100,1,,,Billy acknowledged input but struggles with understanding due to dementia.,,28-Nov-2022 14:48:11.000Z[UTC],Billy,Foster,,2011-03-15 20:26:15,Bradford,English,1,Yes (please specify),Dementia,White Irish,Male,,N,Y,5948,,,highway,,colleague,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
5,689789486,Billy Foster,,2012-04-22 01:55:15,2012-04-23 23:13:15,,4,1,999943,Billy is under care and monitored for his safety.,,,100,2,,,Billy recognizes issues but struggles to articulate concerns clearly.,,28-Nov-2022 14:48:11.000Z[UTC],Billy,Foster,,2011-03-15 20:26:15,Bradford,English,1,Yes (please specify),Dementia,White Irish,Male,,Y,Y,5948,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0
6,689789487,Billy Foster,,2012-08-12 05:54:15,2012-08-14 02:42:15,"Billy, possible crime witness.",100,1,999978,Billy is receiving support for his dementia and safety concerns.,,,100,2,,,Billy acknowledges support but struggles to remember incidents.,,28-Nov-2022 14:48:11.000Z[UTC],Billy,Foster,,2011-03-15 20:26:15,Bradford,English,1,Yes (please specify),Dementia,White Irish,Male,,Y,Y,5948,,,,,,,possible witness to crime,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
7,689789488,Billy Foster,,2012-08-24 23:25:15,2012-08-26 23:25:15,"Billy was caught in foul weather, raising safety concerns due to his dementia; support is being provided.",4,1,999984,Billy is receiving support for dementia and safety concerns.,,,100,1,,,[Billy] consents to assistance but struggles with understanding situation.,,28-Nov-2022 14:48:11.000Z[UTC],Billy,Foster,,2011-03-15 20:26:15,Bradford,English,1,Yes (please specify),Dementia,White Irish,Male,,Y,Y,5948,,,,,,,foul weather incident,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
8,689789480,Chloe Foster,Would not engage with police,2012-11-10 11:00:15,2012-11-10 11:00:15,,4,1,999989,Billy experiences ongoing safety concerns due to vulnerability.,Would not engage with police,Would not engage with police,100,2,,,[Billy] unable to comprehend situation; refuses police engagement.,,28-Nov-2022 14:48:11.000Z[UTC],Billy,Foster,,2011-03-15 20:26:15,Bradford,English,1,Yes (please specify),Dementia,White Irish,Male,,Y,Y,5948,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0
9,689789480,Dennis Davies,No consent was given for information to be shared.,2013-04-11 19:50:15,2013-04-11 19:50:15,"Billy, 98, who suffers from dementia, was involved in an incident when he wandered onto the highway, causing significant safety concerns. Despite his history as a repeated victim and perpetrator, no consent was given to share this information publicly. After being escorted home by Bradley Howell, a colleague, Billy inadvertently entered his neighbor’s house, escalating concerns about his repeated vulnerability due to cognitive decline. This situation underscores the need for closer monitoring and support for Billy.",100,1,999995,Billy demonstrates signs of dementia and has experienced repeated victimization.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,1,,,"[Billy] unaware of situation, expressed discomfort with sharing.",,28-Nov-2022 14:48:11.000Z[UTC],Billy,Foster,,2011-03-15 20:26:15,Bradford,English,1,Yes (please specify),Dementia,White Irish,Male,,Y,Y,5948,,,"highway,neighbor’s house",,colleague,Bradley Howell colleague,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0
