,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,14726,6760,Low,Low,Nicole,King,2013-10-02,Wrexham,8,F,Home Address,,2532,2022-02-05 00:00:00,2022-02-05 19:00:00,Saturday,9303,2022-02-11 11:03:00,"North Pier, Oban, PA34 5QD",Home,Ronald Warner,"Gallanach Road,  PA34 4PE",Traced by Police,"While engaged in seasonal work with a few friends, MP Nicole King disappeared from North Pier, Oban. Her friends, including Patrick Stephenson, noticed her absence during a routine check. Despite efforts to locate her, it wasn't until several days later that Nicole was safely found by police on Gallanach Road.",,,,,friend,friend,vanished during seasonal work
1,14429,6760,High,Medium,Nicole,King,2013-10-02,Wrexham,8,F,Home Address,,2532,2022-05-12 11:03:00,2022-05-12 14:03:00,Thursday,8997,2022-05-18 17:00:00,"North Pier, Oban, PA34 5QD",Home,Mohammad King,"Glengallen Road, Oban, PA34 4HH",Traced by Police,"Nicole King was reported missing from her home at North Pier, Oban, and last seen headed towards the nearby movie theater, a place she often visited. Nicole's uncle contacted her mother to report that she hadn’t turned up at his house for their planned visit. Close family members, including Nicole’s grandfather, were notified and began to search the local areas she frequented, including nearby skate parks. Witnesses recalled seeing a girl matching her description at the Park Mains, Erskine, which prompted a focused search effort there. Several days later, police located Nicole safe on Glengallen Road, Oban. It turned out she’d strayed from her usual path and lost her way. Nicole spent a few nights with a kind stranger she met who eventually realized she was the missing girl from the news reports. Nicole was unharmed and returned home after her brief disappearance, ending her family's distress.","skate park,movie theater","Way,Glengallen Road Oban,Park Mains Erskine,Road",,,"grandfather,uncle",,
2,80115,6760,Low,Low,Nicole,King,2013-10-02,Wrexham,8,F,Home Address,,2532,2022-06-11 17:00:00,2022-06-11 17:00:00,Saturday,6914,2022-06-16 12:14:00,"1 Customhouse Way,  PA15 1EG",movie theater,Leigh Cooper,"Larkfield Road, Inverclyde, PA16 0XN",Traced by family,"Nicole King was last seen leaving a movie theater at 1 Customhouse Way, PA15 1EG with her friend. She was believed to be heading towards a nearby orchard, possibly due to an unknown medical condition. Concern arose after she became overdue from her walk. Her uncle found her in a forested area near the sports club, safe and unharmed.","sports club,movie theater","An,1 Customhouse Way PA15 1EG",orchard,,"friend,uncle,uncle",,"unknown medical condition,overdue return from walk,believed to be in forested area"
3,67123,6760,Medium,Medium,Nicole,King,2013-10-02,Wrexham,9,F,Home Address,,2532,2022-10-17 12:14:00,2022-10-18 01:14:00,Tuesday,7891,2022-10-22 23:45:00,"An t-Sràid,  PA34 5UG",extracurricular activities,Eric Ford,"23 Norval Place, Rosyth, KY11 2RJ",Traced by Police,"Nicole King went missing from An t-Sràid after attending extracurricular activities. Her mother, Rita, last saw her at a shopping mall near the sports club. Nicole was later found at her uncle's house, safe and unharmed, in Rosyth.",sports club,An,shopping mall,,"uncle,uncle",mother Rita,
4,77662,6760,Low,Low,Nicole,King,2013-10-02,Wrexham,9,F,Home Address,,2532,2023-03-02 23:45:00,2023-03-03 02:45:00,Friday,9279,2023-03-09 10:24:00,"North Pier, Oban, PA34 5QD",Home,Amanda Rhodes,"Larkfield Road, Inverclyde, PA16 0XN",Traced by member of the public,"Nicole King vanished during seasonal work at an orchard near Park Mains. Her mother, Rita King, noted she was believed to be in a forested area afterward.",park,Park Mains,orchard,,,"mother Rita King,King","vanished during seasonal work,believed to be in forested area,unknown medical condition"
5,76356,6760,Medium,Medium,Nicole,King,2013-10-02,Wrexham,9,F,Home Address,,2532,2023-04-20 10:24:00,2023-04-21 03:24:00,Friday,3858,2023-04-23 02:42:00,"North Pier, Oban, PA34 5QD",Home,Christian King,"Railway Pier, Oban, PA34 4LW",Traced by Police,"Nicole King, a 9-year-old, was reported missing from her home at North Pier, Oban. Her mother, Rita King, noted Nicole had spoken about exploring the outdoors with a friend. Nicole was believed to be in a forested area around Glengallen Road. According to Sylvia Potter, she often joined extracurricular activities nearby. Thankfully, Nicole was traced by the police just a few days later, safe and unharmed, at Railway Pier, Oban.",extracurricular activities,"An,Glengallen Road,North Pier Oban",,Sylvia Potter,friend,mother Rita King,believed to be in forested area
6,58385,6760,Medium,Medium,Nicole,King,2013-10-02,Wrexham,10,F,Home Address,,2532,2023-10-07 02:42:00,2023-10-07 20:42:00,Saturday,3238,2023-10-09 08:40:00,"North Pier, Oban, PA34 5QD",Home,Leigh Cooper,"1 Customhouse Way,  PA15 1EG",Traced by Police,"Nicole King, a 10-year-old, was last seen leaving her Home at North Pier, Oban, before she was reported missing. Nicole was known to take walks in her neighborhood but had an overdue return from her outing, prompting concern from her family. Her sister, Fiona King, mentioned that Nicole had a passion for exploring new places, which sometimes led her to wander farther than expected. Earlier, Nicole had been participating in seasonal work with her uncle around the vicinity of 1 Customhouse Way, PA15 1EG, where she was eventually located by police. Her disappearance was a mix of familiarity and unintended adventure, sparking a brief community-wide search until she was found safely.",Home,1 Customhouse Way PA15 1EG,,,"uncle,uncle",Fiona King,"overdue return from walk,vanished during seasonal work"
7,97858,6760,High,High,Nicole,King,2013-10-02,Wrexham,10,F,Home Address,,2532,2024-03-27 08:40:00,2024-03-28 00:40:00,Thursday,7394,2024-04-01 11:54:00,"North Pier, Oban, PA34 5QD",Home,Ronald Warner,"Glengallen Road, Oban, PA34 4HH",Traced by Police,"Nicole King was last seen at a shopping mall with her friend, Patrick Stephenson. They visited a movie theater there, but later, Nicole parted ways. It is believed she intended to meet her uncle afterward, but never arrived. Nicole's location was unclear until she was thought to be in a forested area near an orchard. Her friend mentioned she enjoyed exploring such areas. A search began from her home at North Pier, Oban. Eventually, Nicole was found by police on Glengallen Road, safely reuniting with her family.",movie theater,"North Pier Oban,Glengallen Road","shopping mall,orchard",,"uncle,uncle",friend Patrick Stephenson,believed to be in forested area
8,29679,6760,High,High,Nicole,King,2013-10-02,Wrexham,10,F,Home Address,,2532,2024-09-21 11:54:00,2024-09-22 01:54:00,Sunday,7040,2024-09-26 09:14:00,"North Pier, Oban, PA34 5QD",Home,Eric Ford,"28 Cunzie Street, Anstruther, KY10 3DF",Traced by member of the public,"Nichole King went missing from her home at North Pier, Oban. Her disappearance caused significant concern due to her age. Before she vanished, Nicole was last seen at a shopping mall in the vicinity of Glengallen Road, Oban. It was reported by Sylvia Potter, a family friend, that Nicole had intended to meet her uncle for lunch. After they parted at the sports club, Nicole was supposed to take a bus home but never arrived. Her family speculated that she might have also headed toward a nearby orchard, as she enjoyed playing there during visits with her grandfather. Thankfully, Nicole was found safe at 28 Cunzie Street, Anstruther, traced by a concerned member of the public who recognized her from descriptions in media reports.",sports club,Glengallen Road Oban,"shopping mall,orchard",Sylvia Potter,"uncle,uncle,grandfather",,
9,72978,6760,High,High,Nicole,King,2013-10-02,Wrexham,11,F,Home Address,,2532,2024-10-05 09:14:00,2024-10-06 14:14:00,Sunday,3046,2024-10-07 12:00:00,"North Pier, Oban, PA34 5QD",Home,Eric Ford,"Railway Pier, Oban, PA34 4LW",Traced by member of the public,"Nicole King was last seen leaving her home at North Pier, Oban. On the day she disappeared, she mentioned visiting her uncle who lived nearby. A family member, her grandfather, noticed she hadn't returned home and promptly informed the authorities. Nicole was believed to be in a forested area given her frequent visits to Glengallen Road, known for its dense woodlands. Her sister, Fiona King, expressed concern about Nicole's recent interest in exploring these forested paths. After an extensive search operation, a member of the public spotted Nicole at Railway Pier, Oban. She appeared unharmed and was reunited with her relieved family, concluding the tense situation safely.",,"Way,Glengallen Road,Road",,,"grandfather,uncle,uncle",Fiona King,believed to be in forested area
10,10817,6760,Medium,Medium,Nicole,King,2013-10-02,Wrexham,11,F,Home Address,,2532,2024-11-13 12:00:00,2024-11-14 03:00:00,Thursday,1252,2024-11-14 08:52:00,"North Pier, Oban, PA34 5QD",Home,Eric Ford,"North Pier, Oban, PA34 5QD",Traced by Police,"Nicole King disappeared after a visit to the Park Mains orchard with her uncle. She was believed to be in the forested area adjoining the orchard, where she had been helping with seasonal work. Failing to return on time, concerns grew, and an extensive search was launched. Nicole was last seen by her uncle on Larkfield Road, Inverclyde, before becoming overdue from what was supposed to be a short walk. Eventually, police traced her back to her home at North Pier, Oban, in good health.",,"Larkfield Road Inverclyde,Park Mains",orchard,,uncle,,"overdue return from walk,believed to be in forested area,vanished during seasonal work"
11,18587,6760,Low,Low,Nicole,King,2013-10-02,Wrexham,11,F,Home Address,,2532,2025-05-12 08:52:00,2025-05-13 14:52:00,Tuesday,7571,2025-05-17 15:03:00,"North Pier, Oban, PA34 5QD",Home,Amanda Rhodes,"Larkfield Road, Inverclyde, PA16 0XN",Traced by Police,"Nicole King was last seen near her home at North Pier, Oban, PA34 5QD. She had recently been experiencing symptoms that friends and family considered unusual but were attributed to an unknown medical condition under investigation by her doctor. On the day of her disappearance, her sister, Fiona King, noticed Nicole behaving unusually at the local orchard on Park Mains, Erskine, PA8 7AL, where the two had been picking apples. Fiona thought little of it until Nicole became unresponsive to calls and text messages. Authorities and family members initiated a search, eventually tracing Nicole to Larkfield Road, Inverclyde, PA16 0XN, where she was found unharmed and reunited with her family.",,"Park Mains Erskine PA8 7AL,North Pier Oban PA34 5QD",orchard,,friend,Fiona King,unknown medical condition
12,1120,6760,Medium,Medium,Nicole,King,2013-10-02,Wrexham,11,F,Home Address,,2532,2025-05-29 15:03:00,2025-05-30 06:03:00,Friday,9348,2025-06-05 02:51:00,"North Pier, Oban, PA34 5QD",Home,Eric Ford,"Larkfield Road, Inverclyde, PA16 0XN",Traced by Police,"Nicole King was last seen near her home at North Pier, Oban, PA34 5QD. Earlier, she had been playing in the nearby orchard with her friend, and her uncle had checked on them frequently. However, when her uncle returned after a short absence, Nicole was nowhere to be found. Her friend mentioned they had planned to venture further into the orchard to explore, which was a favorite pastime of Nicole's. Despite extensive searching by family and local authorities, there was no initial sign of her whereabouts. Concerns grew over the vast nature of the surrounding fields and woods, but ongoing efforts by police eventually led to her being traced to Larkfield Road, Inverclyde, PA16 0XN, safe and unharmed.",,"North Pier Oban PA34 5QD,Road",orchard,,"uncle,friend,uncle",,
