,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,54313,8455,High,High,Fiona,Houghton,1932-01-26,Wrexham,90,F,Home Address,Retired Curator,745,2022-07-01 00:00:00,2022-07-01 01:00:00,Friday,369,2022-07-01 06:09:00,"Castlecary Road,  G68 0HD",Home,Charlene Mellor,"Castlecary Road,  G68 0HD",Traced by Police,"Fiona Houghton left home on Castlecary Road after an argument with Bernard Ball, her grandfather. She was last seen walking towards Block 1 Acre Road, Glasgow. Police later found her unharmed at a nearby park.",park,"Castlecary Road,Block 1 Acre Road Glasgow",,,grandfather,Bernard Ball grandfather,left home during argument
1,30266,8455,Low,Low,Fiona,Houghton,1932-01-26,Wrexham,90,F,Home Address,Retired Curator,745,2022-07-07 06:09:00,2022-07-08 09:09:00,Friday,6294,2022-07-11 15:03:00,"Castlecary Road,  G68 0HD",Home,Charlene Mellor,"Stirling Road, Dumbarton, G82 3RG",Traced by Police,"Fiona Houghton was last seen near a pharmacy at Main Road, G84 0AH. Her sister alerted authorities after noticing concerning behavior linked to mental health. She was safely found in a nearby tunnel.",pharmacy,"The,Road,Main","tunnel,mental",Fiona,sister,,
2,69410,8455,Low,Medium,Fiona,Houghton,1932-01-26,Wrexham,90,F,Home Address,Retired Curator,745,2022-12-06 15:03:00,2022-12-07 11:03:00,Wednesday,3332,2022-12-08 22:35:00,"Castlecary Road,  G68 0HD",Home,Charlene Mellor,"63-65 Truce Road, Glasgow, G13 3JB",Traced by Police,"Fiona Houghton, a retired curator, was last seen leaving a book club near Main Road, G84 0AH. Her colleague reported her missing when she failed to return home.",book club,"Main,Road,Road",,,"colleague,colleague",,
3,89094,8455,Medium,Medium,Fiona,Houghton,1932-01-26,Wrexham,91,F,Home Address,Retired Curator,745,2023-06-06 22:35:00,2023-06-07 01:35:00,Wednesday,1867,2023-06-08 05:42:00,"279 Milngavie Road, Glasgow, G61 3DQ",pharmacy,Charlene Mellor,"Stirling Road, Dumbarton, G82 3RG",Traced by Police,"Fiona Houghton left her home on 279 Milngavie Road during an argument with a friend. She was later traced by police in an urban area on Stirling Road, Dumbarton.",,"Road,279 Milngavie Road",urban,,"friend,friend",,left home during argument
4,33897,8455,Low,Low,Fiona,Houghton,1932-01-26,Wrexham,91,F,Home Address,Retired Curator,745,2023-06-24 05:42:00,2023-06-24 12:42:00,Saturday,3079,2023-06-26 09:01:00,"Castlecary Road,  G68 0HD",Home,Robert Johnson,"52a Sinclair Street, Helensburgh, G84 8TQ",Traced by family,"Fiona Houghton was last seen leaving her home on Castlecary Road following an argument with her brother. Witnesses later spotted her near a network of tunnels at 224-226 Archerhill Road, Glasgow. Given her mental health history, concerns for her well-being intensified as she traversed the isolated desert trails of Hall Road, Rhu. Her brother feared she might be lost or disoriented. Fortunately, Fiona was traced safely by family in Helensburgh, unharmed but shaken.",,"Glasgow,Hall Road Rhu,Archerhill Road Glasgow","desert,mental,tunnel",,brother,,left home during argument
5,65384,8455,High,High,Fiona,Houghton,1932-01-26,Wrexham,91,F,Home Address,Retired Curator,745,2023-09-24 09:01:00,2023-09-24 16:01:00,Sunday,9336,2023-09-30 20:37:00,"Castlecary Road,  G68 0HD",Home,Robert Johnson,"224-226 Archerhill Road, Glasgow, G13 3YX",Traced by family,"Fiona Houghton left home during an argument with her friend. She was later located on Acre Drive, Glasgow, G20 0TR, by her sister, who was concerned about her mental well-being.",,"Glasgow,Acre Drive Glasgow G20 0TR,The",mental,Fiona,"friend,sister,sister",,left home during argument
6,3059,8455,High,Low,Fiona,Houghton,1932-01-26,Wrexham,91,F,Home Address,Retired Curator,745,2023-10-31 20:37:00,2023-11-02 00:37:00,Thursday,8740,2023-11-06 22:17:00,"Castlecary Road,  G68 0HD",Home,Robert Johnson,"Stirling Road, Dumbarton, G82 3RG",Traced by Police,"Fiona left home during an argument with her grandmother and was last seen near 224-226 Archerhill Road, Glasgow, heading towards a tunnel.",,Archerhill Road Glasgow,tunnel,,"grandmother,grandmother",,left home during argument
7,61466,8455,Medium,Medium,Fiona,Houghton,1932-01-26,Wrexham,92,F,Home Address,Retired Curator,745,2024-04-07 22:17:00,2024-04-08 05:17:00,Monday,1833,2024-04-09 04:50:00,"Castlecary Road,  G68 0HD",Home,Robert Johnson,"Belsyde Avenue, Glasgow, G15 6AR",Traced by Police,"Fiona Houghton was last seen at her Home on Castlecary Road. After not returning calls from her colleague, a search was initiated. She was later traced by police to Belsyde Avenue, after reportedly getting disoriented while on a walk. Her sister and Alexander Johnson expressed relief upon her safe return.",Home,"The,Road",,Alexander Johnson,"sister,colleague",,
8,10653,8455,Medium,Medium,Fiona,Houghton,1932-01-26,Wrexham,92,F,Home Address,Retired Curator,745,2024-08-08 04:50:00,2024-08-08 10:50:00,Thursday,9453,2024-08-14 18:23:00,"Castlecary Road,  G68 0HD",Home,Charlene Mellor,"Fulton Road,  G62 8PG",Traced by Police,"Fiona Houghton left home after an argument and was last seen in an urban area near 224-226 Archerhill Road, Glasgow. Her friend Bethany Moran was concerned after Fiona did not return, leading to police involvement. She was later found safe.",,"Archerhill Road Glasgow,Road",urban,,,friend Bethany Moran,left home during argument
9,30472,8455,Low,Low,Fiona,Houghton,1932-01-26,Wrexham,92,F,Home Address,Retired Curator,745,2024-10-19 18:23:00,2024-10-20 12:23:00,Sunday,3957,2024-10-22 12:20:00,"Castlecary Road,  G68 0HD",Home,Charlene Mellor,"63-65 Truce Road, Glasgow, G13 3JB",Traced by Police,"Fiona Houghton was last seen at her home on Castlecary Road, leaving hurriedly after an argument with her sister, Sara Houghton. Witnesses noted Fiona walking in the direction of nearby 21 Rampart Avenue, Glasgow. Her sister, concerned due to Fiona’s age and disability, contacted their friend to seek help tracing her movements. Further inquiries revealed that Fiona had planned to visit an acquaintance on Turret Crescent but did not arrive. Eventually, Fiona was located by police at Block 1 Acre Road, Glasgow, unharmed and unaware of the concern she had caused.",Home,"21 Rampart Avenue Glasgow,Turret Crescent,Block 1 Acre Road Glasgow",,,"sister,friend",sister Sara Houghton,left home during argument
