,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,q_1,q_1_explanation,q_2,q_2_explanation,q_3,q_3_explanation,q_4,q_4_explanation,q_5,q_5_explanation,q_6,q_6_explanation,q_7,q_7_explanation,q_8,q_8_explanation,q_9,q_9_explanation,q_10,q_10_explanation,q_11,q_11_explanation,q_12,q_12_explanation,q_13,q_13_explanation,q_14,q_14_explanation,q_15,q_15_explanation,q_16,q_16_explanation,q_17,q_17_explanation,q_18,q_18_explanation,q_19,q_19_explanation,q_20,q_20_explanation,q_21,q_21_explanation,q_22,q_22_explanation,q_23,q_23_explanation,q_24,q_24_explanation,q_25,q_25_explanation
0,54313,8455,High,High,Fiona,Houghton,1932-01-26,Wrexham,90,F,Home Address,Retired Curator,745,2022-07-01 00:00:00,2022-07-01 01:00:00,Friday,369,2022-07-01 06:09:00,"Castlecary Road,  G68 0HD",Home,Charlene Mellor,"Castlecary Road,  G68 0HD",Traced by Police,"Fiona Houghton left home on Castlecary Road after an argument with Bernard Ball, her grandfather. She was last seen walking towards Block 1 Acre Road, Glasgow. Police later found her unharmed at a nearby park.",park,"Castlecary Road,Block 1 Acre Road Glasgow",,,grandfather,Bernard Ball grandfather,left home during argument,0,NULL,0,NULL,1,"She is 90 years old, making her potentially vulnerable due to her age.",0,NULL,1,"She has a disability, which may impact her ability to care for herself.",1,"At 90 years of age, she may struggle in unfamiliar settings.",0,NULL,0,NULL,0,Weather conditions did not play a role in her disappearance.,1,There was an argument with her grandfather before she left.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Leaving home after an argument is atypical behavior for her.,1,The argument with her grandfather is a known reason for her going missing.,0,NULL,1,She was likely going for a walk but did not complete her intentions.,0,NULL,0,NULL,0,NULL,1,Known disability may indicate a mental health issue.,0,NULL
1,30266,8455,Low,Low,Fiona,Houghton,1932-01-26,Wrexham,90,F,Home Address,Retired Curator,745,2022-07-07 06:09:00,2022-07-08 09:09:00,Friday,6294,2022-07-11 15:03:00,"Castlecary Road,  G68 0HD",Home,Charlene Mellor,"Stirling Road, Dumbarton, G82 3RG",Traced by Police,"Fiona Houghton was last seen near a pharmacy at Main Road, G84 0AH. Her sister alerted authorities after noticing concerning behavior linked to mental health. She was safely found in a nearby tunnel.",pharmacy,"The,Road,Main","tunnel,mental",Fiona,sister,,,0,NULL,0,NULL,1,"She is 90 years old, making her vulnerable due to age.",1,"She requires medication for her disability, and its absence affects her health.",1,"Yes, she has a disability that affects her mental health.",1,Her concerning behavior suggests difficulty interacting with others when lost.,0,NULL,0,NULL,0,Weather conditions were not reported as an additional risk.,1,There was concerning behavior noted by her sister indicating family issues.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Her behavior was noted as concerning and not typical for her.,1,Her sister reported concerning behavior prior to her disappearance.,0,NULL,1,"She was last seen near a pharmacy, suggesting she intended to obtain medication.",0,NULL,0,NULL,0,NULL,1,She has mental health concerns related to her disability.,0,NULL
2,69410,8455,Low,Medium,Fiona,Houghton,1932-01-26,Wrexham,90,F,Home Address,Retired Curator,745,2022-12-06 15:03:00,2022-12-07 11:03:00,Wednesday,3332,2022-12-08 22:35:00,"Castlecary Road,  G68 0HD",Home,Charlene Mellor,"63-65 Truce Road, Glasgow, G13 3JB",Traced by Police,"Fiona Houghton, a retired curator, was last seen leaving a book club near Main Road, G84 0AH. Her colleague reported her missing when she failed to return home.",book club,"Main,Road,Road",,,"colleague,colleague",,,0,NULL,0,NULL,1,"Due to her age of 90, she may be vulnerable.",1,She may have adverse effects if her medication is not available.,1,She has a disability and is 90 years old which may affect her health.,1,"At 90, she might have difficulties interacting in unfamiliar places.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Her going missing is unlike her usual behavior of returning home after events.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,She likely has mental health considerations due to her age.,0,NULL
3,89094,8455,Medium,Medium,Fiona,Houghton,1932-01-26,Wrexham,91,F,Home Address,Retired Curator,745,2023-06-06 22:35:00,2023-06-07 01:35:00,Wednesday,1867,2023-06-08 05:42:00,"279 Milngavie Road, Glasgow, G61 3DQ",pharmacy,Charlene Mellor,"Stirling Road, Dumbarton, G82 3RG",Traced by Police,"Fiona Houghton left her home on 279 Milngavie Road during an argument with a friend. She was later traced by police in an urban area on Stirling Road, Dumbarton.",,"Road,279 Milngavie Road",urban,,"friend,friend",,left home during argument,0,NULL,0,NULL,1,Age makes her more vulnerable at 91 years old.,0,NULL,1,She has a disability affecting her well-being.,1,Unfamiliar circumstances may cause her to struggle.,0,NULL,0,NULL,0,NULL,1,The argument with her friend indicates possible conflict.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Her leaving during an argument is out of character.,1,Argument may indicate she needed space away.,0,NULL,1,She was last seen leaving home during a dispute.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
4,33897,8455,Low,Low,Fiona,Houghton,1932-01-26,Wrexham,91,F,Home Address,Retired Curator,745,2023-06-24 05:42:00,2023-06-24 12:42:00,Saturday,3079,2023-06-26 09:01:00,"Castlecary Road,  G68 0HD",Home,Robert Johnson,"52a Sinclair Street, Helensburgh, G84 8TQ",Traced by family,"Fiona Houghton was last seen leaving her home on Castlecary Road following an argument with her brother. Witnesses later spotted her near a network of tunnels at 224-226 Archerhill Road, Glasgow. Given her mental health history, concerns for her well-being intensified as she traversed the isolated desert trails of Hall Road, Rhu. Her brother feared she might be lost or disoriented. Fortunately, Fiona was traced safely by family in Helensburgh, unharmed but shaken.",,"Glasgow,Hall Road Rhu,Archerhill Road Glasgow","desert,mental,tunnel",,brother,,left home during argument,1,Concern for well-being due to her mental health history.,0,No evidence of criminality related to her disappearance.,1,"At 91 years old, she is vulnerable due to age.",0,NULL,1,She has a mental health history which affects her well-being.,1,Her brother feared she might be lost or disoriented in unfamiliar areas.,0,No indication of substance dependency reported.,0,She is not on the Child Protection Register.,1,Weather conditions could present risks for her age and frailty.,1,"There was an argument with her brother, indicating family conflict.",0,No indication of domestic violence in her case.,0,No ongoing personal issues linked to these factors reported.,0,No involvement in violent or hate crime incidents prior to disappearance.,0,No known problems related to school or employment.,0,No indication of forced marriage or honor-based abuse issues.,0,No evidence that she was a victim of exploitation or trafficking.,1,Her leaving after an argument indicates unusual behavior patterns.,1,The argument with her brother suggests a reason for her to go missing.,0,No signs of preparation for her absence observed.,1,"She was attempting to leave after an argument, which she did not complete effectively.",0,No previous disappearances reported that exposed her to harm.,0,No reason to believe she poses a risk to others.,0,No additional unlisted factors noted by the officer or supervisor.,1,She has a previous mental health history.,0,No indication she has dementia or a specific neurological disorder.
5,65384,8455,High,High,Fiona,Houghton,1932-01-26,Wrexham,91,F,Home Address,Retired Curator,745,2023-09-24 09:01:00,2023-09-24 16:01:00,Sunday,9336,2023-09-30 20:37:00,"Castlecary Road,  G68 0HD",Home,Robert Johnson,"224-226 Archerhill Road, Glasgow, G13 3YX",Traced by family,"Fiona Houghton left home during an argument with her friend. She was later located on Acre Drive, Glasgow, G20 0TR, by her sister, who was concerned about her mental well-being.",,"Glasgow,Acre Drive Glasgow G20 0TR,The",mental,Fiona,"friend,sister,sister",,left home during argument,1,Fiona is 91 years old and may have suicidal thoughts during distress.,0,No criminality suspected in disappearance.,1,"At 91, Fiona is vulnerable due to age and possible disability.",1,"If medication is not available, it could worsen her health conditions.",1,Fiona has a disability that may affect her ability to care for herself.,1,Fiona may struggle in unfamiliar situations without proper support.,0,No indications of dependency on substances were reported.,0,Fiona is not on the Child Protection Register as an adult.,1,Weather conditions were challenging for her age and clothing.,1,Argument with a friend indicates potential relationship conflict.,0,No signs of domestic violence reported in this case.,0,No ongoing issues related to racial or cultural factors noted.,0,No involvement in violent or hate crimes reported.,0,"No school, employment, or financial problems were mentioned.",0,No signs of forced marriage or honour-based abuse found.,0,No indication that she is a victim of exploitation or trafficking.,1,Leaving during an argument is out of character for Fiona's usual behavior.,1,Her argument with a friend may have prompted her to leave unexpectedly.,0,No evidence of preparation for going missing was observed.,0,No specific intentions reported at the time she was last seen.,0,There is no record of previous disappearances or harm suffered.,0,Fiona is not considered a risk to others.,0,No additional unlisted factors deemed relevant by officers.,1,Fiona may have a mental health condition related to her age and situation.,1,Fiona's age suggests possible cognitive decline or dementia issue.
6,3059,8455,High,Low,Fiona,Houghton,1932-01-26,Wrexham,91,F,Home Address,Retired Curator,745,2023-10-31 20:37:00,2023-11-02 00:37:00,Thursday,8740,2023-11-06 22:17:00,"Castlecary Road,  G68 0HD",Home,Robert Johnson,"Stirling Road, Dumbarton, G82 3RG",Traced by Police,"Fiona left home during an argument with her grandmother and was last seen near 224-226 Archerhill Road, Glasgow, heading towards a tunnel.",,Archerhill Road Glasgow,tunnel,,"grandmother,grandmother",,left home during argument,0,NULL,0,NULL,1,Vulnerable due to age and her advanced years at 91.,1,Adverse effects likely due to her age and possible medications.,1,She has a disability which can affect her health.,1,May struggle to interact safely due to her age and cognitive factors.,0,NULL,0,NULL,1,Current weather conditions may pose risks for her age and health.,1,Argument with grandmother indicates potential family conflict.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Circumstances of her leaving were unusual due to the argument.,1,Argument could be a stressor leading her to leave home.,0,NULL,1,"Intended to leave home after an argument, didn't complete normal routine.",0,NULL,0,NULL,0,NULL,1,Possible mental health condition related to aging or cognitive decline.,0,NULL
7,61466,8455,Medium,Medium,Fiona,Houghton,1932-01-26,Wrexham,92,F,Home Address,Retired Curator,745,2024-04-07 22:17:00,2024-04-08 05:17:00,Monday,1833,2024-04-09 04:50:00,"Castlecary Road,  G68 0HD",Home,Robert Johnson,"Belsyde Avenue, Glasgow, G15 6AR",Traced by Police,"Fiona Houghton was last seen at her Home on Castlecary Road. After not returning calls from her colleague, a search was initiated. She was later traced by police to Belsyde Avenue, after reportedly getting disoriented while on a walk. Her sister and Alexander Johnson expressed relief upon her safe return.",Home,"The,Road",,Alexander Johnson,"sister,colleague",,,0,NULL,0,NULL,1,She is 92 years old and may be vulnerable due to her age.,1,Not specified but likely given her age and potential medications.,1,"She has a disability, which could indicate medical or mental health issues.",1,Getting disoriented on a walk suggests she may struggle in unfamiliar environments.,0,NULL,0,NULL,0,Weather conditions were not mentioned as a risk factor.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Getting disoriented during a walk is unusual behavior for her.,0,NULL,0,NULL,1,She intended to go for a walk but did not return as expected.,0,NULL,0,NULL,0,NULL,1,Disability may indicate underlying mental health conditions.,0,NULL
8,10653,8455,Medium,Medium,Fiona,Houghton,1932-01-26,Wrexham,92,F,Home Address,Retired Curator,745,2024-08-08 04:50:00,2024-08-08 10:50:00,Thursday,9453,2024-08-14 18:23:00,"Castlecary Road,  G68 0HD",Home,Charlene Mellor,"Fulton Road,  G62 8PG",Traced by Police,"Fiona Houghton left home after an argument and was last seen in an urban area near 224-226 Archerhill Road, Glasgow. Her friend Bethany Moran was concerned after Fiona did not return, leading to police involvement. She was later found safe.",,"Archerhill Road Glasgow,Road",urban,,,friend Bethany Moran,left home during argument,0,NULL,0,NULL,1,"Due to her age of 92, she may be more vulnerable in many situations.",1,"If prescribed medication is unavailable, it could lead to serious health issues for her.",1,She has a disability that may affect her day-to-day functioning and safety.,1,"Due to her age and disability, she might struggle in unfamiliar situations.",0,NULL,0,NULL,1,Recent weather conditions may have added risk due to her age and possible lack of appropriate clothing.,1,"She had an argument before leaving home, indicating potential relationship issues.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Leaving after an argument is atypical for someone of her age and background.,1,"She left after an argument, which suggests a reason for going missing.",0,NULL,1,Last seen following an argument; failing to return indicates incomplete intentions.,0,NULL,0,NULL,0,NULL,1,"She has a disability, potentially implicating mental health challenges.",0,NULL
9,30472,8455,Low,Low,Fiona,Houghton,1932-01-26,Wrexham,92,F,Home Address,Retired Curator,745,2024-10-19 18:23:00,2024-10-20 12:23:00,Sunday,3957,2024-10-22 12:20:00,"Castlecary Road,  G68 0HD",Home,Charlene Mellor,"63-65 Truce Road, Glasgow, G13 3JB",Traced by Police,"Fiona Houghton was last seen at her home on Castlecary Road, leaving hurriedly after an argument with her sister, Sara Houghton. Witnesses noted Fiona walking in the direction of nearby 21 Rampart Avenue, Glasgow. Her sister, concerned due to Fiona’s age and disability, contacted their friend to seek help tracing her movements. Further inquiries revealed that Fiona had planned to visit an acquaintance on Turret Crescent but did not arrive. Eventually, Fiona was located by police at Block 1 Acre Road, Glasgow, unharmed and unaware of the concern she had caused.",Home,"21 Rampart Avenue Glasgow,Turret Crescent,Block 1 Acre Road Glasgow",,,"sister,friend",sister Sara Houghton,left home during argument,0,NULL,0,NULL,1,Vulnerable due to being 92 years old and having a disability.,1,Adverse effects likely if medication for her disability is not taken.,1,She has a disability that may affect her mental and physical capabilities.,1,May have difficulties interacting safely in unfamiliar surroundings.,0,NULL,0,NULL,0,Conditions were not detailed as a risk factor.,1,Recent argument with her sister suggests family conflict.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Her hurried departure after an argument was atypical behavior.,1,She intended to visit an acquaintance but did not arrive.,0,NULL,1,Intended to visit an acquaintance but failed to do so.,0,NULL,0,NULL,0,NULL,0,NULL,1,Dementia is likely given her age and related disabilities.
