,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,85678,5049,Low,Low,Francesca,Ahmed,1947-10-26,Birmingham,67,F,Home Address,"Retired Clinical scientist, histocompatibility and immunogenetics",9790,2015-06-09 00:00:00,2015-06-09 11:00:00,Tuesday,977,2015-06-09 16:17:00,"Argyll Road, Perth, PH1 3BZ",Home,Anthony Reynolds,"17,18 Dundurn Walk,  PH6 2NA",Traced by Police,"Francesca Ahmed (MP), a retired clinical scientist, was reported missing from her home on Argyll Road, Perth. Earlier that day, she had mentioned to her sister, Kelly Ahmed, her intention to visit the senior center to reminisce and engage in the knitting group. Kelly, unable to reach Francesca later, became concerned and contacted the authorities. A neighbor along Ferntower Road, Crieff, noted seeing Francesca confused and walking near 53 Cultybraggan Camp. Prompt action by the police led to her swift location at Dundurn Walk. She was unharmed and seemed disoriented due to her disability, possibly exacerbated by unfamiliar routes. Reunited with family, she was grateful for the assistance and vowed to inform loved ones of her whereabouts henceforth.",senior center,"Ferntower Road Crieff,53 Cultybraggan Camp",,,,Kelly Ahmed,
1,76119,5049,Medium,Medium,Francesca,Ahmed,1947-10-26,Birmingham,67,F,Home Address,"Retired Clinical scientist, histocompatibility and immunogenetics",9790,2015-08-22 16:17:00,2015-08-23 03:17:00,Sunday,6964,2015-08-27 12:21:00,"Argyll Road, Perth, PH1 3BZ",Home,Anthony Reynolds,"Muirhall Road, Perth, PH2 7BH",Traced by Police,"Francesca Ahmed was last known to have made a transaction at a rural shop on Atholl Street, Dunkeld. Friends and family mentioned her growing interest in a hermit lifestyle. Close relatives, including her sister, grew concerned when she did not return from a boating trip near Gleneagles, Auchterarder. The possible boating incident raised alarms, prompting a search. Francesca was eventually traced by police at Muirhall Road, Perth, having sought solitude.",,"Gleneagles Auchterarder,Atholl Street Dunkeld",,,"sister,sister",,"last transaction at rural shop,interested in hermit lifestyle,possible boating incident"
2,19402,5049,Medium,Medium,Francesca,Ahmed,1947-10-26,Birmingham,68,F,Home Address,"Retired Clinical scientist, histocompatibility and immunogenetics",9790,2015-12-22 12:21:00,2015-12-23 00:21:00,Wednesday,9375,2015-12-29 00:36:00,"Gleneagles, Auchterarder, PH3 1NZ",grandchild's school events,Anthony Reynolds,"17,18 Dundurn Walk,  PH6 2NA",Traced by member of the public,"Francesca Ahmed was last seen near 9-21 Chapel Road after completing her last transaction at a rural shop. Her brother expressed concern that she might have headed towards the library and pharmacy for errands as planned. Her friend, Jayne Chapman, later reported that Francesca was interested in a potential boating activity near Errichel in Aberfeldy, raising fears of a possible boating incident.","library,pharmacy","Road,Chapel Road,Errichel Aberfeldy",,Jayne Chapman,brother,,"last transaction at rural shop,possible boating incident"
3,5933,5049,Low,Low,Francesca,Ahmed,1947-10-26,Birmingham,68,F,Home Address,"Retired Clinical scientist, histocompatibility and immunogenetics",9790,2016-06-22 00:36:00,2016-06-22 02:36:00,Wednesday,3606,2016-06-24 12:42:00,"Argyll Road, Perth, PH1 3BZ",Home,Anthony Reynolds,"4 Dollerie Terrace, Crieff, PH7 3ED",Traced by Police,"Francesca Ahmed, known for her interest in a hermit lifestyle, went missing from her home on Argyll Road, Perth. Recent bereavement after her brother's passing affected her deeply. Her last financial transaction was recorded at a rural shop near Inver, Dunkeld. Family, including her sister, Lydia Ahmed, reported concern. Police found Francesca safely in a quiet urban locale on Glenearn Road, Perth, continuing her reclusive pursuits, indicating no foul play.",,"The,Inver Dunkeld,Glenearn Road Perth",urban,,brother,Lydia Ahmed,"recent bereavement,interested in hermit lifestyle,last transaction at rural shop"
4,96783,5049,Low,Low,Francesca,Ahmed,1947-10-26,Birmingham,68,F,Home Address,"Retired Clinical scientist, histocompatibility and immunogenetics",9790,2016-07-31 12:42:00,2016-08-01 01:42:00,Monday,1134,2016-08-01 07:36:00,"Argyll Road, Perth, PH1 3BZ",Home,Francis Kaur,"Roy Bridge Road, Spean Bridge, PH34 4EU",Traced by member of the public,"Francesca Ahmed, intrigued by a hermit lifestyle, was last spotted by her brother at a grocery store on Atholl Street, Dunkeld. She disappeared after a final transaction at a rural shop and was later found in Spean Bridge, unharmed.",,"Atholl Street Dunkeld,Dunkeld",grocery store,,brother,,"interested in hermit lifestyle,last transaction at rural shop"
5,51694,5049,Medium,Medium,Francesca,Ahmed,1947-10-26,Birmingham,69,F,Home Address,"Retired Clinical scientist, histocompatibility and immunogenetics",9790,2016-10-30 07:36:00,2016-10-30 19:36:00,Sunday,3718,2016-11-01 21:34:00,"Argyll Road, Perth, PH1 3BZ",Home,Francis Kaur,"51 Grampian Court, Perth, PH1 2ST",Traced by Police,"Francesca Ahmed was reported missing from her home on Argyll Road. Neighbors last saw her heading towards the park. Her sister later found her disoriented near Balmoral Road, Blairgowrie, after searching alongside Patrick Thorpe. Francesca was safely returned home.",park,Balmoral Road Blairgowrie,,Patrick Thorpe,sister,,
6,5802,5049,High,Low,Francesca,Ahmed,1947-10-26,Birmingham,69,F,Home Address,"Retired Clinical scientist, histocompatibility and immunogenetics",9790,2017-03-17 21:34:00,2017-03-17 21:34:00,Friday,7360,2017-03-23 00:14:00,"Argyll Road, Perth, PH1 3BZ",Home,Francis Kaur,"Foss Road, Pitlochry, PH16 5ND",Traced by member of the public,"Francesca Ahmed was last seen leaving her home on Argyll Road, Perth, expressing a desire to visit the church at 6 Seggieden Place, St Madoes. Francesca, who had recently lost a close family member, found solace in solitary activities and had often mentioned an interest in a hermit lifestyle to her sisters. Her friend, Declan Harvey, noted her unusual detachment but assumed she was coping with her bereavement. Francesca's final known activity was a purchase at a small rural shop near Atholl Street, Dunkeld, suggesting a planned retreat. Days later, Francesca was found safe at the Inver, Dunkeld, indicating a period of reflection rather than distress during her absence.",church,"6 Seggieden Place St Madoes,Atholl Street Dunkeld,Inver Dunkeld",,,"sister,sister",friend Declan Harvey,"interested in hermit lifestyle,recent bereavement,last transaction at rural shop"
7,93151,5049,Medium,Medium,Francesca,Ahmed,1947-10-26,Birmingham,69,F,Home Address,"Retired Clinical scientist, histocompatibility and immunogenetics",9790,2017-08-03 00:14:00,2017-08-03 00:14:00,Thursday,1998,2017-08-04 09:32:00,"Argyll Road, Perth, PH1 3BZ",Home,Anthony Reynolds,"4 Dollerie Terrace, Crieff, PH7 3ED",Traced by Police,Francesca was last seen at a rural shop near 200 Dunkeld Road before a possible boating incident occurred.,,"St,200 Dunkeld Road,Road",,,,,"last transaction at rural shop,interested in hermit lifestyle,possible boating incident"
8,78215,5049,Medium,Medium,Francesca,Ahmed,1947-10-26,Birmingham,70,F,Home Address,"Retired Clinical scientist, histocompatibility and immunogenetics",9790,2018-01-10 09:32:00,2018-01-11 16:32:00,Thursday,9200,2018-01-16 18:52:00,"Argyll Road, Perth, PH1 3BZ",Home,Anthony Reynolds,"51 Grampian Court, Perth, PH1 2ST",Traced by Police,"Francesca Ahmed was last seen at a grocery store on 200 Dunkeld Road, PH1 3GH. Her brother contacted Mohammad Chamberlain when she didn't return home, leading to an urban search by authorities.",,200 Dunkeld Road PH1 3GH,"grocery store,urban",,"brother,brother",Mohammad Chamberlain,
9,54717,5049,High,High,Francesca,Ahmed,1947-10-26,Birmingham,70,F,Home Address,"Retired Clinical scientist, histocompatibility and immunogenetics",9790,2018-02-04 18:52:00,2018-02-05 08:52:00,Monday,3000,2018-02-06 20:52:00,"Argyll Road, Perth, PH1 3BZ",Home,Francis Kaur,"Muirhall Road, Perth, PH2 7BH",Traced by Police,"Francesca Ahmed, known for her interest in a hermit lifestyle, was reported missing from her residence on Argyll Road, Perth. Her family became concerned after she failed to meet her sister for a scheduled errand at a grocery store located at 37-39 York Place, Perth. Her usual routine involved minimal social interaction, often avoiding crowded urban areas, which made her absence more alarming. Throughout the day, Francesca was also supposed to pick up her grandson at a school bus stop near Balmoral Road, Blairgowrie, but she never arrived. Her grandmother, Abigail Dean, attempted to contact her several times without success. Francesca was eventually traced by police to Muirhall Road, Perth, where she had been staying in a secluded accommodation, sheltered away from her usual haunts.",,"Balmoral Road Blairgowrie,York Place Perth","urban,grocery store,school bus stop",,sister,Abigail Dean,interested in hermit lifestyle
