,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,q_1,q_1_explanation,q_2,q_2_explanation,q_3,q_3_explanation,q_4,q_4_explanation,q_5,q_5_explanation,q_6,q_6_explanation,q_7,q_7_explanation,q_8,q_8_explanation,q_9,q_9_explanation,q_10,q_10_explanation,q_11,q_11_explanation,q_12,q_12_explanation,q_13,q_13_explanation,q_14,q_14_explanation,q_15,q_15_explanation,q_16,q_16_explanation,q_17,q_17_explanation,q_18,q_18_explanation,q_19,q_19_explanation,q_20,q_20_explanation,q_21,q_21_explanation,q_22,q_22_explanation,q_23,q_23_explanation,q_24,q_24_explanation,q_25,q_25_explanation
0,98618,1799,Low,Low,Francis,Collins,1996-07-08,Canterbury,23,Male,Home Address,Fashion designer,6346,2020-06-11 00:00:00,2020-06-11 00:00:00,Thursday,4132,2020-06-13 20:52:00,"312 Greengairs Road, Greengairs, ML6 7TQ",Home,Emily Turner,"7 Dorran Square,  KY6 3DU",Traced by Police,"Francis Collins, recently released from prison, was last seen boarding a boat with a friend near the campground at 312 Greengairs Road, Greengairs. The boat was later found adrift in the ocean with no sign of Francis. His grandfather reported him missing, sparking a search operation that later traced him to a different location.",,312 Greengairs Road Greengairs,"ocean,campground,boat",,"grandfather,friend",,recently released from prison,0,NULL,0,NULL,1,He has a disability which makes him more vulnerable.,1,"Without medication, he may experience adverse effects due to his disability.",1,He has a disability that could affect his mental health or physical functioning.,1,His disability may affect his ability to interact safely in unfamiliar situations.,1,He may have dependencies due to previous imprisonment or disability management.,0,NULL,0,Conditions were stable at the time and he was adequately dressed.,0,NULL,0,NULL,0,NULL,0,NULL,1,Recent incarceration may have affected his employment and financial stability.,0,NULL,0,NULL,1,Going missing under such circumstances was unusual for him.,0,NULL,0,NULL,1,"He was last seen boarding a boat, indicating possible intention to travel.",0,NULL,0,NULL,0,NULL,1,He may have a mental health condition associated with his disability.,0,NULL
1,41062,1799,Low,Low,Francis,Collins,1996-07-08,Canterbury,24,Male,Home Address,Fashion designer,6346,2020-10-12 20:52:00,2020-10-12 23:52:00,Monday,10063,2020-10-19 20:35:00,"312 Greengairs Road, Greengairs, ML6 7TQ",Home,Emily Turner,"12 York Road,  EH39 4LX",Traced by Police,"Francis Collins, recently released from prison, disappeared from his home at 312 Greengairs Road. Last seen by his uncle leaving a nearby factory, his sudden departure raised concerns. Gary, his brother, mentioned he spoke of visiting a new gym in town.","Home,gym",312 Greengairs Road,factory,Gary,uncle,,recently released from prison,0,NULL,1,His recent release from prison may indicate criminality as a factor.,0,NULL,0,NULL,0,NULL,0,NULL,1,His release from prison may indicate a dependency on substances.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His recent release from prison may suggest financial problems.,0,NULL,0,NULL,1,His sudden departure from home indicates unusual behavior.,0,NULL,0,NULL,1,"He intended to visit a new gym, indicating a desire for change.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
2,46060,1799,Low,Low,Francis,Collins,1996-07-08,Canterbury,24,Male,Home Address,Fashion designer,6346,2021-02-16 20:35:00,2021-02-17 13:35:00,Wednesday,5031,2021-02-20 08:26:00,"312 Greengairs Road, Greengairs, ML6 7TQ",Home,Allan Collins,"1 Duncan Court,  EH39 4RJ",Traced by Police,"Francis Collins, a 24-year-old, was last seen at his home at 312 Greengairs Road, Greengairs. His family became concerned when he failed to meet his grandfather at their usual book club. Known for his love of the ocean, Francis often visited the coast at South Queensferry, near 23a Rosebery Avenue, though it was suspected he might have gone on an impromptu sailing trip. Upon investigation, a boat usually docked and associated with his outings was found missing. His uncle, aware of Francis's spontaneous nature, notified authorities. After further search efforts by the police, Francis was successfully traced to a friend's place at Duncan Court. The circumstances of his absence, though unplanned, were deemed safe with no foul play suspected.","book club,Home","23a Rosebery Avenue,Duncan,312 Greengairs Road Greengairs","boat,ocean",,"grandfather,uncle,father",,,0,NULL,0,NULL,1,He has a disability that may make him vulnerable in unfamiliar situations.,0,NULL,1,"He has a disability, though specific details were not provided.",1,His spontaneous nature and disability might impair safe interactions in new places.,0,NULL,0,NULL,0,The weather conditions did not present additional risk in this case.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His absence was unplanned and outside of his ordinary behavior patterns.,1,He might have gone missing due to his impulsive decision to go sailing.,0,NULL,1,"He intended to meet his grandfather but failed to do so, causing concern.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
3,97915,1799,High,High,Francis,Collins,1996-07-08,Canterbury,24,Male,Home Address,Fashion designer,6346,2021-06-15 08:26:00,2021-06-16 06:26:00,Wednesday,9662,2021-06-22 01:28:00,"312 Greengairs Road, Greengairs, ML6 7TQ",Home,Allan Collins,"52a Sinclair Street, Helensburgh, G84 8TQ",Traced by Police,"Francis Collins, recently released from prison, disappeared after visiting a factory near Duncan Drive, IV30 4NH. His uncle reported his absence after their boat trip together went awry.",,Duncan Drive IV30 4NH,"boat,factory",,"uncle,uncle,uncle",,recently released from prison,0,NULL,1,"Recently released from prison, criminality may be involved in the disappearance.",1,"At 24 years, he may be vulnerable due to recent incarceration and disability.",1,Not taking medication could lead to adverse effects related to his known disability.,1,Has a specified disability which may affect his health and decision-making.,1,Reportedly has issues with interactions in unfamiliar settings due to his past.,1,There may be a dependency on substances given his recent release from prison.,0,NULL,1,Recent weather conditions may pose risks based on his clothing and situation.,1,Family issues are suggested due to the circumstances of his disappearance.,0,NULL,0,NULL,0,NULL,1,Possible issues with employment as a fashion designer could lead to financial stress.,0,NULL,0,NULL,1,His disappearance was not typical behavior following a family outing.,1,He may have had a reason tied to his recent life changes post-prison.,0,NULL,1,He intended to visit a factory and did not return as expected.,1,Previous instances of disappearance may have exposed him to harm or risks.,0,NULL,1,His recent release from prison adds complexity to his assessment of risk.,1,Mental health concerns may exist but aren't specified beyond the disability.,0,NULL
4,35434,1799,Medium,Medium,Francis,Collins,1996-07-08,Canterbury,25,Male,Home Address,Fashion designer,6346,2021-09-25 01:28:00,2021-09-25 15:28:00,Saturday,1169,2021-09-25 20:57:00,"312 Greengairs Road, Greengairs, ML6 7TQ",Home,Joshua Collins,"Inver, Dunkeld, PH8 0JR",Traced by Police,"Francis Collins, recently released from prison, was last seen leaving his grandfather's home at 23a Rosebery Avenue, South Queensferry, EH30 9JG. Concerns grew when he failed to arrive at a scheduled meeting. Police found him safe in Inver, Dunkeld.",,23a Rosebery Avenue South Queensferry EH30 9JG,,,grandfather,,recently released from prison,0,NULL,1,Recent release from prison may indicate potential criminality factors.,0,NULL,0,NULL,1,Has a disability that may impact his well-being.,1,May struggle in unfamiliar circumstances due to his disability.,1,Recent release from prison could imply substance dependency.,0,NULL,0,NULL,1,Recent release from prison may lead to family issues or conflicts.,0,NULL,0,NULL,0,NULL,1,Recent circumstances suggest potential employment issues post-release.,0,NULL,0,NULL,1,His disappearance appears linked to a break from normal routine.,1,"He was scheduled to meet, indicating intent to connect.",0,NULL,1,He failed to attend a scheduled meeting when last seen.,0,NULL,0,NULL,1,Recent prison release raises concerns about stability and coping.,1,Disability may indicate underlying mental health issues.,0,NULL
5,88261,1799,Medium,Medium,Francis,Collins,1996-07-08,Canterbury,25,Male,Home Address,Fashion designer,6346,2021-10-26 20:57:00,2021-10-27 16:57:00,Wednesday,5391,2021-10-30 14:48:00,"312 Greengairs Road, Greengairs, ML6 7TQ",Home,Jill Hodgson,"312 Greengairs Road, Greengairs, ML6 7TQ",Traced by Police,"Francis Collins, who had been recently released from prison, was last seen leaving his gym near 23a Rosebery Avenue, South Queensferry. His grandmother reported that Francis seemed distracted and anxious during their last conversation at their Home. On the afternoon of his disappearance, Francis mentioned he was heading to a nearby factory that he visited previously, though his reasons were unclear. When Chloe Holden, a close friend, failed to reach him, concerns grew. After a thorough search, he was eventually traced back to his residence unharmed. Relieved, his family, including his uncle, were unsure what prompted his brief disappearance.","gym,Home",23a Rosebery Avenue South Queensferry,factory,,"uncle,grandmother,uncle",Chloe Holden,recently released from prison,0,NULL,1,"Recently released, potential criminal influence on disappearance.",0,NULL,0,NULL,1,He has a disability that may affect his wellbeing.,1,"Struggles with anxiety, could impact interactions in unfamiliar situations.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His disappearance was unusual based on anxiety and distraction.,0,NULL,0,NULL,1,He intended to go to a factory but his reasons were unclear.,0,NULL,0,NULL,0,NULL,1,He has an unspecified mental health condition beyond his disability.,0,NULL
6,114,1799,Low,Low,Francis,Collins,1996-07-08,Canterbury,25,Male,Home Address,Fashion designer,6346,2022-02-13 14:48:00,2022-02-13 11:48:00,Sunday,174,2022-02-13 17:42:00,"23a Rosebery Avenue, South Queensferry, EH30 9JG",gym,Allan Collins,"Clunie Bridge Road, Pitlochry, PH16 5JY",Traced by Police,"Francis Collins, recently released from prison, went missing from 23a Rosebery Avenue, South Queensferry. Known for visiting his uncle at a nearby urban factory, concerns arose when Francis failed to show up. Last seen boarding a boat near the urban dockyards, local authorities initiated a search. Despite initial worries, his family, including Maria and Leslie Harrison, calmly coordinated with police. After 174 minutes of anxiety, Francis was traced at Clunie Bridge Road, Pitlochry, by attentive officers, who ensured his safe return home. The incident remained a brief but concerning ordeal.",Home,"Road,23a Rosebery Avenue South Queensferry","factory,boat,urban",Maria,uncle,Leslie Harrison,recently released from prison,0,NULL,0,NULL,0,NULL,0,NULL,1,"He has a disability, though it's unspecified in the report.",0,NULL,0,NULL,0,NULL,0,Conditions were normal during the short disappearance.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,He went missing unexpectedly and deviated from usual behavior.,1,Returning to visit his uncle could have been a motivating factor.,0,NULL,1,He intended to visit his uncle but was unaccounted for briefly.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
7,55008,1799,Low,Low,Francis,Collins,1996-07-08,Canterbury,25,Male,Home Address,Fashion designer,6346,2022-05-30 17:42:00,2022-05-31 05:42:00,Tuesday,9314,2022-06-06 04:56:00,"312 Greengairs Road, Greengairs, ML6 7TQ",Home,Joshua Collins,"12 Fyne Brae,  KY11 8XG",Traced by Police,"Francis Collins was last seen near a factory on 312 Greengairs Road, where he had planned to meet his brother and friend for a camping trip. Reports later indicated he may have ventured alone to a nearby boat, prompting search efforts.",,312 Greengairs Road,"factory,boat",,"brother,brother,friend",,,0,NULL,0,NULL,0,NULL,0,NULL,1,Has a disability but no specific conditions mentioned that would affect clarity.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,"General behavior indicates plans for an outing, which is atypical.",1,"Intended to go camping with friends, suggesting a planned absence.",0,NULL,1,He was last seen planning to meet for a camping trip.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
8,82824,1799,High,High,Francis,Collins,1996-07-08,Canterbury,26,Male,Home Address,Fashion designer,6346,2022-09-18 04:56:00,2022-09-18 15:56:00,Sunday,1384,2022-09-19 04:00:00,"312 Greengairs Road, Greengairs, ML6 7TQ",Home,Allan Collins,"312 Greengairs Road, Greengairs, ML6 7TQ",Traced by Police,"MP, recently released from prison, vanished after visiting 23a Rosebery Avenue, then near a South Queensferry boat.",,23a Rosebery Avenue,boat,,,,recently released from prison,1,Recent release from prison may indicate suicidal thoughts.,1,Missing after prison release suggests potential criminality involved.,0,"At 26, he is not considered vulnerable due to age.",1,Possible withdrawal symptoms from medications could pose serious health risks.,1,Disability noted; specifics may suggest underlying health issues affecting him.,0,No specific mention of safety issues in unfamiliar situations.,1,Recent prison release may indicate issues with dependency on substances.,0,No information suggests he is on any Child Protection Register.,1,Recent weather conditions could pose additional risks to his health and safety.,1,Recent prison release indicates potential family and relationship stressors.,0,No direct information suggests involvement in domestic violence.,0,No indication of ongoing personal issues related to community or cultural factors.,0,No evidence of involvement in violent or hate crime prior to disappearance.,1,Issues related to employment or financial stability may have contributed to behavior.,0,No information supports the involvement of forced marriage or honor-based issues.,0,No evidence indicates victimization related to exploitation or trafficking.,1,Going missing immediately after prison release is not typical behavior.,1,His recent release may provide motivation or reason for going missing.,0,No signs of preparations for absence have been indicated.,1,Intended to visit a specific location but vanished after leaving that area.,0,No previous instances of going missing mentioned.,0,No evidence indicating he poses a risk to others.,1,Recent prison connection and changes in environment could increase risk factors.,1,Potential for mental health conditions related to recent incarceration.,0,No indication of dementia or neurological disorders reported.
9,20455,1799,Low,Low,Francis,Collins,1996-07-08,Canterbury,26,Male,Home Address,Fashion designer,6346,2022-10-08 04:00:00,2022-10-08 22:00:00,Saturday,6868,2022-10-12 22:28:00,"Duncan Drive,  IV30 4NH",book club,Leslie Harrison,"312 Greengairs Road, Greengairs, ML6 7TQ",Traced by Police,"Francis Collins, recently released from prison, was reported missing after leaving a book club on Duncan Drive. A friend last saw him at 23a Rosebery Avenue, South Queensferry, seeming anxious. Although initially considered low-risk due to his past behavior, concern grew when no contact was made for days. His aunt, Lynne Heath, noted his recent avoidance of known acquaintances. Police traced him to 312 Greengairs Road, Greengairs, where he was found safe, expressing a need for solitude to regroup before rejoining society.",,"23a Rosebery Avenue South Queensferry,312 Greengairs Road Greengairs,Duncan Drive",,Lynne Heath,"friend,aunt","son,friend",recently released from prison,0,NULL,0,NULL,1,He has a disability that may make him vulnerable in certain situations.,0,NULL,1,He has a disability which may impact his mental or physical health.,1,His recent avoidance of known acquaintances indicates social interaction issues.,1,"Recently released from prison, there may be a dependency on substances.",0,NULL,0,Weather conditions do not seem to present additional risks reported.,0,NULL,0,NULL,0,NULL,0,NULL,1,His recent release from prison might indicate employment or financial issues.,0,NULL,0,NULL,1,His disappearance patterns were seen as unusual for his behavior.,1,"He expressed a need for solitude, indicating a reason for going missing.",0,NULL,1,"He intended to attend a book club, indicating he failed to meet that intention.",0,NULL,0,NULL,0,NULL,1,He may have mental health concerns related to his recent release and isolation.,0,NULL
