,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,39085,8256,Low,Low,Carl,Hilton,2011-05-13,Swansea,9,Male,Home Address,,8806,2020-11-17 00:00:00,2020-11-17 07:00:00,Tuesday,6686,2020-11-21 15:26:00,"10-16 Cluny Drive, Edinburgh, EH10 6DP",Home,Marian Patel,"33 Craighouse Terrace, Edinburgh, EH10 5LH",Traced by Police,"Carl Hilton's disappearance began after he attended a movie theater with some friends, including Ben Patterson. Initially everything seemed normal, but Carl started exhibiting behavioral changes shortly thereafter. He gradually cut off communications with those around him and withdrew from his family, causing increasing concern. His foster family attempted to reach out, but Carl remained distant and unresponsive. Following a report to the authorities, an extensive search ensued. Carl was eventually located at a friend's home on Craighouse Terrace. After being traced by police, it was revealed that Carl had been staying there, seeking companionship and distance from his usual environment.",movie theater,,,Ben Patterson,,,"cut off communications,withdrew from family"
1,38780,8256,High,High,Carl,Hilton,2011-05-13,Swansea,9,Male,Home Address,,8806,2021-03-10 15:26:00,2021-03-10 18:26:00,Wednesday,6197,2021-03-14 22:43:00,"10-16 Cluny Drive, Edinburgh, EH10 6DP",Home,Marian Patel,"7 Clifton Terrace, Edinburgh, EH12 5DR",Traced by Police,"Carl Hilton, who had recently moved to the area, was last seen near the abandoned factory on Strathearn Road, EH39 5BZ. Before his disappearance, Carl contacted a stranger linked to a known cult location. After heading to a travel-related destination with a friend, Bryan Harrison, Carl cut off all communications. This lead to his high-risk disappearance, sparking an extensive search that eventually traced him to a different location.",,"EH39,Strathearn Road EH39 5BZ","factory,cult location",Bryan Harrison,friend,,"contacted a stranger before vanishing,cut off communications,recently moved to area"
2,95293,8256,High,High,Carl,Hilton,2011-05-13,Swansea,10,Male,Home Address,,8806,2021-08-02 22:43:00,2021-08-02 22:43:00,Monday,4508,2021-08-06 01:51:00,"10-16 Cluny Drive, Edinburgh, EH10 6DP",Home,Bryan Harrison,"22 Fernbank, Livingston, EH54 6DT",Traced by Police,"Carl Hilton, recently moved to the area, disappeared after cutting off communications with his friend. Before vanishing, he contacted a stranger near a volunteer organization at 26a Pumpherston Road, Livingston, which was linked to a cult location. Authorities traced him to 22 Fernbank, Livingston, after an extensive search. The involvement with the stranger remains under investigation, highlighting the high-risk factors at play.",volunteer organization,"26a Pumpherston Road Livingston,2",cult location,,friend,,"cut off communications,contacted a stranger before vanishing,recently moved to area"
3,85656,8256,High,High,Carl,Hilton,2011-05-13,Swansea,10,Male,Home Address,,8806,2021-12-12 01:51:00,2021-12-12 01:51:00,Sunday,3944,2021-12-14 19:35:00,"10-16 Cluny Drive, Edinburgh, EH10 6DP",Home,Ben Patterson,"Abbotsford Road, North Berwick, EH39 5DB",Traced by Police,"Carl Hilton was last seen near a forest by 33 Craighouse Terrace, Edinburgh. Having recently moved, he withdrew from family and cut off communications. Friend Gary Reed believes he was at a cult location.",,"33 Craighouse Terrace Edinburgh,Edinburgh,Edinburgh,Edinburgh","forest,cult location",Gary Reed,friend,,"cut off communications,recently moved to area,withdrew from family"
4,9772,8256,Low,Low,Carl,Hilton,2011-05-13,Swansea,10,Male,Home Address,,8806,2022-05-02 19:35:00,2022-05-02 21:35:00,Monday,3870,2022-05-05 12:05:00,"10-16 Cluny Drive, Edinburgh, EH10 6DP",Home,Bryan Harrison,"7 Clifton Terrace, Edinburgh, EH12 5DR",Traced by Police,"Carl Hilton, who had recently moved to the area, was last seen heading towards the nearby forest after school. Despite previously maintaining contact, he had cut off communications with his friend Aaron Vincent. He was reported missing later that evening. While initial searches of the surrounding areas, including an abandoned factory, didn't yield results, Carl was eventually found safe by police a few days later at a different location in the city.",,,"forest,factory",Aaron Vincent,friend,,"recently moved to area,cut off communications"
5,72313,8256,High,High,Carl,Hilton,2011-05-13,Swansea,11,Male,Home Address,,8806,2022-08-28 12:05:00,2022-08-28 21:05:00,Sunday,1125,2022-08-29 06:50:00,"10-16 Cluny Drive, Edinburgh, EH10 6DP",Home,Marian Patel,"Abbotsford Road, North Berwick, EH39 5DB",Traced by Police,"Carl Hilton disappeared from his foster home at 10-16 Cluny Drive, raising high concern. Reportedly seen near 2 Barnshot Road, a location tied to unverified cult activities, he seemed drawn to this mysterious setting. Later, he was traced by police to Abbotsford Road, safe but disoriented. His initial attraction to the esoteric group remains unclear, emphasizing his vulnerability in unfamiliar environments.",,2 Barnshot Road,cult,,,,
6,24510,8256,Medium,Medium,Carl,Hilton,2011-05-13,Swansea,11,Male,Home Address,,8806,2022-11-09 06:50:00,2022-11-10 05:50:00,Thursday,3968,2022-11-12 00:58:00,"10-16 Cluny Drive, Edinburgh, EH10 6DP",Home,Marian Patel,"2 Freer Gait, Edinburgh, EH3 9FR",Traced by family,"Carl Hilton was last seen at his home on Cluny Drive, Edinburgh. Recently, he had shown signs of withdrawing from family, which concerned those closest to him. On the day of his disappearance, Carl did not attend school, and Bryan Harrison, a family friend, mentioned Carl had spoken of interests in exploring new places but didn't provide specifics. He was traced to an address at 2 Freer Gait in Edinburgh. Throughout his time missing, he was thought to perhaps have traveled through various local areas such as Kings Cairn or even Knox Place. His family eventually located him safe, and Carl was returned home, having been found in good health.",,"Kings Cairn,2,Knox Place,Edinburgh",,Bryan Harrison,friend,,withdrew from family
7,30302,8256,Medium,Medium,Carl,Hilton,2011-05-13,Swansea,11,Male,Home Address,,8806,2022-12-29 00:58:00,2022-12-29 05:58:00,Thursday,7874,2023-01-03 12:12:00,"10-16 Cluny Drive, Edinburgh, EH10 6DP",Home,Bryan Harrison,"33 Morningside Road, Edinburgh, EH10 4DR",Traced by member of the public,"Carl Hilton, an 11-year-old boy who recently moved to the area and was under foster care, went missing under puzzling circumstances. Carl was last seen leaving his friend's house in a quiet suburban neighborhood near Houston Mains, Livingston. Prior to his disappearance, Carl had notably withdrawn from family activities and communications. Friends noted that he had contacted a stranger online, raising concerns about a potential meeting. Despite significant search efforts, Carl was eventually traced by a member of the public near 33 Morningside Road, Edinburgh. His reappearance provided relief, but questions linger about the motivations behind his sudden disappearance and contact with an unknown individual.",friends,"Houston Mains Livingston,Road Edinburgh,Livingston,Edinburgh,1",,,friend,,"withdrew from family,recently moved to area,contacted a stranger before vanishing"
8,3970,8256,High,High,Carl,Hilton,2011-05-13,Swansea,11,Male,Home Address,,8806,2023-01-06 12:12:00,2023-01-07 14:12:00,Saturday,8418,2023-01-12 08:30:00,"10-16 Cluny Drive, Edinburgh, EH10 6DP",Home,Bryan Harrison,"7 Clifton Terrace, Edinburgh, EH12 5DR",Traced by Police,"Carl Hilton cut off communications and abruptly withdrew from family interactions. He was later traced to an abandoned factory linked to a dubious volunteer organization at 150 Commercial Street, Edinburgh. A friend, Bryan Harrison, provided information that aided the search efforts.",volunteer organization,150 Commercial Street Edinburgh,factory,Bryan Harrison,friend,,"cut off communications,withdrew from family"
9,20926,8256,Low,Low,Carl,Hilton,2011-05-13,Swansea,11,Male,Home Address,,8806,2023-02-20 08:30:00,2023-02-20 23:30:00,Monday,9196,2023-02-26 17:46:00,"10-16 Cluny Drive, Edinburgh, EH10 6DP",Home,Gary Reed,"33 Morningside Road, Edinburgh, EH10 4DR",Traced by staff,"Carl Hilton went missing from his foster home at 10-16 Cluny Drive, Edinburgh. Before his disappearance, Carl had been planning an adventure with his close friend, Bryan Harrison. They talked about exploring the forested area near 23a Rosebery Avenue, South Queensferry. This area was known to them for being an exciting playground. That day, Carl left home without informing his foster parents, heading toward the forest. The intention was to meet Bryan and explore a new trail, but as time passed and Carl did not return, concerns grew. His absence was reported later that evening. Thankfully, he was found safe by staff after being spotted near a travel-related venue at 33 Morningside Road, days later.",,"Road,23a Rosebery Avenue South Queensferry,Avenue",forest,Bryan Harrison,friend,,
