,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,q_1,q_1_explanation,q_2,q_2_explanation,q_3,q_3_explanation,q_4,q_4_explanation,q_5,q_5_explanation,q_6,q_6_explanation,q_7,q_7_explanation,q_8,q_8_explanation,q_9,q_9_explanation,q_10,q_10_explanation,q_11,q_11_explanation,q_12,q_12_explanation,q_13,q_13_explanation,q_14,q_14_explanation,q_15,q_15_explanation,q_16,q_16_explanation,q_17,q_17_explanation,q_18,q_18_explanation,q_19,q_19_explanation,q_20,q_20_explanation,q_21,q_21_explanation,q_22,q_22_explanation,q_23,q_23_explanation,q_24,q_24_explanation,q_25,q_25_explanation
0,10502,1634,High,High,Kyle,Kirk,1957-01-03,Newry,65,Male,Home Address,Rural practice surveyor,4528,2022-07-26 00:00:00,2022-07-26 12:00:00,Tuesday,2333,2022-07-27 14:53:00,"Mar Road, Braemar, AB35 5YN",Home,Rebecca Kirk,"Beltie Road,  AB31 4JT",Traced by Police,"Kyle Kirk left home on Mar Road during an argument, believed to be camping.",,"Mar Road,Road",,,,,"left home during argument,believed to be camping",0,NULL,0,NULL,1,"Kyle is 65 years old, making him potentially vulnerable due to age.",0.0,NULL,0,NULL,1,He may struggle to interact safely in unfamiliar camping environments.,0,NULL,0,NULL,0,NULL,1,There was an argument at home prior to his disappearance indicating conflict.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His leaving during an argument is unusual behavior for him.,1,The argument suggests there were emotional reasons for leaving.,0,NULL,1.0,He intended to go camping but had unresolved issues before leaving.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
1,74017,1634,Low,Low,Kyle,Kirk,1957-01-03,Newry,65,Male,Home Address,Rural practice surveyor,4528,2022-11-22 14:53:00,2022-11-23 14:53:00,Wednesday,5319,2022-11-26 07:32:00,"Mar Road, Braemar, AB35 5YN",Home,Rebecca Kirk,"Bog Road,  AB31 4JU",Traced by family,"Kyle Kirk, known to experience occasional suicidal ideation, was last seen leaving his home on Mar Road, Braemar. Concern grew after he made an unexpected trip and was not heard from for hours. His grandfather, realizing the potential for distress, alerted family members. Tracing Kyle's movements led them to North Lane, Archiestown, and finally Beltie Road. After an exhaustive search, Kyle was found safe on Bog Road. Family intervention and familiarity with his behavior played crucial roles in locating him promptly and ensuring his well-being.",,"North Lane Archiestown,Beltie Road",,,"grandfather,grandfather",,suicidal ideation,1,Known to experience occasional suicidal ideation.,0,NULL,1,"At 65 years old, Kyle may be vulnerable due to age.",0.0,NULL,0,Disability is not known; no mental health conditions reported.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His unexpected trip was unusual for his behavior.,0,NULL,0,NULL,1.0,Last seen leaving home without prior notice.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
2,5843,1634,Medium,High,Kyle,Kirk,1957-01-03,Newry,66,Male,Home Address,Rural practice surveyor,4528,2023-04-06 07:32:00,2023-04-06 14:32:00,Thursday,5604,2023-04-10 04:56:00,"Mar Road, Braemar, AB35 5YN",Home,Graham Phillips,"Mill Road, Insch, AB52 6JA",Traced by family,"Kyle Kirk was last seen by his grandfather leaving his home in Mar Road, Braemar. He mentioned heading to a nearby field. Later, concerns arose after he missed his evening classes on North Lane, Archiestown.",evening classes,"North Lane Archiestown,Mar Road Braemar",field,,"grandfather,grandfather",,,0,NULL,0,NULL,1,Kyle is vulnerable due to being 66 years old.,0.0,NULL,0,NULL,1,Kyle may struggle in unfamiliar situations due to age.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His absence from evening classes is unusual behavior for him.,0,NULL,0,NULL,1.0,Kyle intended to go to a nearby field but did not return.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
3,94032,1634,Medium,Medium,Kyle,Kirk,1957-01-03,Newry,66,Male,Home Address,Rural practice surveyor,4528,2023-05-27 04:56:00,2023-05-27 21:56:00,Saturday,4762,2023-05-30 12:18:00,"Mar Road, Braemar, AB35 5YN",Home,Frederick Smith,"Beltie Road,  AB31 4JT",Traced by Police,"Kyle Kirk, estranged from relatives, was last seen near a hiking trail off Beltie Road, AB31 4JT. He was believed to be camping with his friend, Denis Murray. His grandfather reported him missing from a nearby parking lot, leading to a search by police.",,"Beltie Road AB31 4JT,Road,Park","hiking trail,parking lot",,grandfather,friend Denis Murray,"estranged from relatives,believed to be camping",0,NULL,0,NULL,1,"Kyle is 66 years old, which may make him more vulnerable.",0.0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Weather conditions were unknown but could present risks for camping.,1,Estrangement from relatives suggests possible family conflict and stress.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Going missing while camping is unusual behavior for Kyle.,0,NULL,0,NULL,1.0,Kyle intended to camp but was reported missing before completing this.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
4,74046,1634,High,High,Kyle,Kirk,1957-01-03,Newry,66,Male,Home Address,Rural practice surveyor,4528,2023-11-03 12:18:00,2023-11-03 21:18:00,Friday,5900,2023-11-07 14:38:00,"Mar Road, Braemar, AB35 5YN",Home,Rebecca Kirk,"Bog Road,  AB31 4JU",Traced by Police,"Kyle Kirk left home on Mar Road after an argument. He drove to a hiking trail near A939, Corgarff, with concern rising when he missed a meeting with friend Denis Murray. Security footage captured him passing through Craigour Road, Torphins, before he was found near an airport field.",,"Craigour Road Torphins,A939 Corgarff","hiking trail,field,airport",,,friend Denis Murray,left home during argument,0,NULL,0,NULL,1,"Due to his age of 66, he may be more vulnerable than younger individuals.",0.0,NULL,0,NULL,1,Unfamiliar environments may pose challenges for his safety.,0,NULL,0,NULL,1,Weather conditions could pose risks due to hiking and age-related vulnerability.,1,The argument before leaving indicates potential family conflict issues.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,"His disappearance followed an argument, which is atypical behavior.",1,"The argument suggests he had a reason to leave, indicating distress.",0,NULL,0.0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
5,51986,1634,Medium,Medium,Kyle,Kirk,1957-01-03,Newry,67,Male,Home Address,Rural practice surveyor,4528,2024-02-29 14:38:00,2024-03-01 09:38:00,Friday,3522,2024-03-03 01:20:00,"Mar Road, Braemar, AB35 5YN",Home,Bernard Ball,"Beltie Road,  AB31 4JT",Traced by Police,"Kyle Kirk, a 67-year-old male, was reported missing after being estranged from his relatives for several years. Known to struggle with suicidal ideation, Kyle's last known location was Golden Knowes Road, Aberdeenshire, AB45 2JE, where he was seen by an acquaintance. Family members, including his grandfather, expressed concern due to his recent behavior and mental health issues. A subsequent search led authorities to believe he might have ventured into the forested area near A939, Corgarff, AB36 8YL. His friend Declan noted that Kyle may have sought solitude, as he often spoke of disappearing where no one could follow. Ultimately, police traced him to Beltie Road, having found him safe after a thorough search in the suspected areas.",,"Golden Knowes Road Aberdeenshire AB45 2JE,A939 Corgarff AB36 8YL",,Declan,"grandfather,grandfather",,"estranged from relatives,suicidal ideation,believed to be in forested area",1,Known to struggle with suicidal ideation and expressed desire to seek solitude.,0,No criminality suspected in the circumstances of disappearance.,1,"At 67 years old, Kyle may be vulnerable due to age and mental health issues.",1.0,Potential adverse effects due to mental health medication non-availability are concerning.,1,Kyle has mental health issues which may impact his behavior and well-being.,1,"He has problems interacting safely with others, especially in unfamiliar settings.",0,No dependency on drugs or substances has been reported.,0,Kyle is not on the Child Protection Register; he is an adult.,1,"Weather conditions could pose additional risks, especially during solitude in nature.",1,Estrangement from relatives indicates family problems which may impact his well-being.,0,No indication that Kyle is a victim or perpetrator of domestic violence.,0,No ongoing personal issues related to social or cultural conflicts noted.,0,No reported involvement in violent or hate crime incidents before disappearance.,1,Reported estrangement could indicate potential employment or financial issues.,0,No evidence suggesting forced marriage or honour based abuse.,0,"There is no indication of sexual exploitation, trafficking, or prostitution involved.",1,His disappearance and seeking solitude are outside of normal behavior patterns.,1,"Kyle expressed a desire to disappear, providing a known reason for his absence.",0,No indications of preparations made for an extended absence were noted.,1.0,"Kyle was likely intending to seek solitude, which aligns with his behavior pattern.",0,There are no records of previous disappearances or harm experienced before.,0,Kyle is not assessed as a risk to others in any exhibited ways.,0,No other unlisted factors have been reported that would affect risk assessment.,1,"Mental health conditions, such as suicidal ideation, are known factors in the case.",0,No diagnosis of dementia or specific progressive neurological disorder was noted.
6,65451,1634,High,High,Kyle,Kirk,1957-01-03,Newry,67,Male,Home Address,Rural practice surveyor,4528,2024-03-30 01:20:00,2024-03-30 01:20:00,Saturday,7778,2024-04-04 10:58:00,"Mar Road, Braemar, AB35 5YN",Home,Alan Walton,"37 North High Street,  AB45 2PA",Traced by family,"Kyle Kirk was last reportedly seen in a parking lot near A939, Corgarff, AB36 8YL. His grandfather mentioned suspicion of abduction, but it was believed Kyle might have wandered onto a nearby forested hiking trail. Attention shifted to airport areas as search efforts expanded.",,"A939 Corgarff AB36 8YL,Park","parking lot,hiking trail,airport",,grandfather,,"abduction suspicion,believed to be in forested area",0,NULL,1,Suspicion of abduction was raised by the grandfather.,1,"At age 67, Kyle may be vulnerable due to health-related factors.",0.0,NULL,0,NULL,1,He may have difficulties in unfamiliar environments like forested trails.,0,NULL,0,NULL,1,Weather conditions could add risk to a 67-year-old in the wilderness.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Going missing was uncharacteristic of Kyle's usual behavior patterns.,0,NULL,0,NULL,1.0,"Kyle was believed to be hiking when he was last seen, potentially lost.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
7,39824,1634,Low,Medium,Kyle,Kirk,1957-01-03,Newry,67,Male,Home Address,Rural practice surveyor,4528,2024-05-24 10:58:00,2024-05-25 16:58:00,Saturday,2104,2024-05-25 22:02:00,"Mar Road, Braemar, AB35 5YN",Home,Bernard Ball,"37 North High Street,  AB45 2PA",Traced by family,"Kyle Kirk was last seen leaving his home on Mar Road, Braemar. He had been acting withdrawn, expressing concerning thoughts that hinted at suicidal ideation. Initial clues suggested he might have visited a relative's residence at 14 East Park, Inchmarlo, possibly seeking solace with his grandfather. There were also fears of abduction, given his erratic communication before disappearing. Despite extensive searches, his whereabouts remained uncertain until he was eventually traced by family members at an unfamiliar location on North Lane, Archiestown. The circumstances of his disappearance remain unclear, but no foul play was confirmed.",,"14 East Park Inchmarlo,North Lane Archiestown",,,grandfather,,"abduction suspicion,suicidal ideation",1,Expressed concerning thoughts hinting at suicidal ideation.,0,NULL,1,"At 67 years old, he may be considered vulnerable due to his age.",0.0,NULL,0,No known medical or mental health conditions reported.,1,His erratic communication suggests difficulty interacting in unfamiliar settings.,0,NULL,0,NULL,0,NULL,1,His withdrawn behavior indicates possible family or relationship issues.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His behavior of leaving home appears different from normal patterns.,1,Possibly seeking solace with a relative due to expressed concerns.,0,NULL,1.0,"Last seen leaving home, possibly intending to visit a relative.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
8,22593,1634,Medium,Medium,Kyle,Kirk,1957-01-03,Newry,67,Male,Home Address,Rural practice surveyor,4528,2024-07-29 22:02:00,2024-07-30 12:02:00,Tuesday,3438,2024-08-01 07:20:00,"Mar Road, Braemar, AB35 5YN",Home,Rebecca Kirk,"37 North High Street,  AB45 2PA",Traced by Police,"Kyle Kirk, aged 67, was reported missing from his home on Mar Road, Braemar. Known for regularly visiting open fields for work, his disappearance raised concern among family, particularly his grandfathers. He was last seen at the community center near Beltie Road, AB31 4JT, before heading towards his intended flight out of the local airport. When Kyle failed to board and ceased contact, suspicions grew. A coordinated search, led by the police, eventually located him safely at an address on North High Street. The reasons for his brief disappearance remained personal, but he was found in good health.",community center,"Beltie Road AB31 4JT,Road,North,AB31,Road","field,airport",,"grandfather,grandfather",,,0,NULL,0,NULL,0,NULL,0.0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,"He did not board his flight, unusual for someone with travel plans.",1,"He had personal reasons for his disappearance, related to his own affairs.",0,NULL,1.0,He intended to board a flight but failed to complete this intention.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
9,54787,1634,High,Medium,Kyle,Kirk,1957-01-03,Newry,67,Male,Home Address,Rural practice surveyor,4528,2024-12-04 07:20:00,2024-12-04 15:20:00,Wednesday,9346,2024-12-10 19:06:00,"Golden Knowes Road, Aberdeenshire, AB45 2JE",evening classes,Frederick Smith,"Bridgend of Glenlivet, Ballindalloch, AB37 9BX",Traced by Police,"Kyle Kirk was last seen leaving his evening class on Golden Knowes Road, presumed heading towards 14 East Park, Inchmarlo to visit his grandfather. Declan, a known acquaintance, reported him missing when he didn't arrive. Police later found him safe at Craigour Road, Torphins.",,"14 East Park Inchmarlo,Craigour Road Torphins",,Declan,grandfather,,,0,NULL,0,NULL,1,"Kyle is 67 years old, which makes him vulnerable due to age.",0.0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His disappearance while attending evening classes is unusual behavior for Kyle.,0,NULL,0,NULL,1.0,He intended to visit his grandfather but did not arrive as expected.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
