,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,q_1,q_1_explanation,q_2,q_2_explanation,q_3,q_3_explanation,q_4,q_4_explanation,q_5,q_5_explanation,q_6,q_6_explanation,q_7,q_7_explanation,q_8,q_8_explanation,q_9,q_9_explanation,q_10,q_10_explanation,q_11,q_11_explanation,q_12,q_12_explanation,q_13,q_13_explanation,q_14,q_14_explanation,q_15,q_15_explanation,q_16,q_16_explanation,q_17,q_17_explanation,q_18,q_18_explanation,q_19,q_19_explanation,q_20,q_20_explanation,q_21,q_21_explanation,q_22,q_22_explanation,q_23,q_23_explanation,q_24,q_24_explanation,q_25,q_25_explanation
0,67755,253,High,High,Stewart,Hammond,1936-07-12,Leeds,74,Male,Home Address,Retired Environmental education officer,5420,2011-01-04 00:00:00,2011-01-04 15:00:00,Tuesday,2452,2011-01-05 16:52:00,"2 Dalgleish Road, Dundee, DD4 7JR",Home,Amy Arnold,"Discovery Quay, Dundee, DD1 4XA",Traced by member of the public,"Stewart Hammond was discovered to be missing after failing to arrive at the adult day care he was expected at near Findcastle Street, Dundee. His friend, Mark White, mentioned MP had expressed interest in revisiting an old safe house located near 41 Dock Street. Additionally, a neighbor recalled seeing him near an abandoned building and expressed concerns about a possible boating incident he might have tried, given his past interest in such activities.",adult day care,"Findcastle Street Dundee,Street Dundee,41 Dock Street","abandoned building,safe house",,"friend,friend",Mark White,possible boating incident,0,NULL,0,NULL,1,He is 74 years old and may have vulnerabilities due to disability.,0,NULL,1,He has a disability which may impact his health.,1,He may have difficulties interacting with others in unfamiliar places.,0,NULL,0,NULL,0,Conditions were typical for winter; clothing not specified.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His failure to attend day care was unusual for him.,1,He expressed interest in visiting a familiar place.,1,Mention of an old safe house could indicate planning.,1,He was expected at a day care but did not arrive.,0,NULL,0,NULL,1,There are concerns about his safety near water.,0,NULL,0,NULL
1,73094,253,Low,Low,Stewart,Hammond,1936-07-12,Leeds,74,Male,Home Address,Retired Environmental education officer,5420,2011-02-14 16:52:00,2011-02-14 16:52:00,Monday,317,2011-02-14 22:09:00,"2 Dalgleish Road, Dundee, DD4 7JR",Home,Amy Arnold,"296A Strathmore Avenue, Dundee, DD3 6SH",Traced by staff,"Stewart Hammond, a 74-year-old male, went missing from his home at 2 Dalgleish Road, Dundee. He was last seen heading towards a snow area in the direction of 16 Cleghorn Street, Dundee. Stewart's friend, Jean Hammond, had spoken to him earlier in the day about visiting a nursing home. Concerned when Stewart didn’t arrive, Jean contacted authorities. Stewart, who has a disability, was known to enjoy solitary walks in serene environments. The cold and slippery conditions in the area raised concerns. After several hours, he was traced by staff at 296A Strathmore Avenue, safe but slightly disoriented. His preference for snowy regions was noted as a factor in his unexpected route.",nursing home,"16 Cleghorn Street Dundee,Road",snow area,Jean Hammond,friend,,,0,NULL,0,NULL,1,He is 74 years old and has a disability which makes him vulnerable.,0,NULL,1,He has a disability which likely impacts his health and cognitive function.,1,He enjoys solitary walks and may struggle in unfamiliar environments.,0,NULL,0,NULL,1,Cold and slippery conditions posed additional risks during his disappearance.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His choice to take a solitary walk in snow was unusual behavior for him.,0,NULL,0,NULL,1,He intended to visit a nursing home but did not complete this intention.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
2,98505,253,Medium,High,Stewart,Hammond,1936-07-12,Leeds,75,Male,Home Address,Retired Environmental education officer,5420,2011-08-03 22:09:00,2011-08-04 18:09:00,Thursday,5510,2011-08-07 17:59:00,"Kirsty Semple Way, Dundee, DD2 4BF",synagogue,Amy Arnold,"296A Strathmore Avenue, Dundee, DD3 6SH",Traced by Police,"Stewart Hammond, a 75-year-old retired man with a disability, was last seen leaving the community center in the snow-covered area of Dundee. His brother reported that Stewart was expected to visit Mark White, a close friend, but never arrived. Stewart's vehicle was later found abandoned on 541 South Road. Fearing for his safety due to quick-changing weather conditions and his medical needs, a search was initiated. He was eventually found safe at 296A Strathmore Avenue, much to the relief of his family and friends.",community center,"541 South Road,Avenue,Dundee",snow,,brother,Mark White,,0,NULL,0,NULL,1,"Due to his age and disability, Stewart is vulnerable.",1,"Without medication, Stewart may face significant health risks.",1,Stewart has a disability affecting his health and well-being.,1,He may struggle to interact safely in unfamiliar settings.,0,NULL,0,NULL,1,Adverse weather conditions posed a danger during his absence.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His disappearance was unusual and concerning for his family.,1,He was expected at a friend's house but did not arrive.,0,NULL,1,Stewart intended to visit a friend but never made it there.,0,NULL,0,NULL,0,NULL,1,Stewart has a mental health condition related to his disability.,0,NULL
3,61010,253,High,High,Stewart,Hammond,1936-07-12,Leeds,75,Male,Home Address,Retired Environmental education officer,5420,2011-12-01 17:59:00,2011-12-01 22:59:00,Thursday,2095,2011-12-03 04:54:00,"31 Step Row, Dundee, DD2 1AH",pharmacy,Amy Arnold,"Discovery Quay, Dundee, DD1 4XA",Traced by Police,"Stewart Hammond was last seen leaving a local pharmacy at 31 Step Row, Dundee. His son reported him missing when he failed to return home later that evening. Concerns grew due to Stewart's propensity to wander into deserted areas and his known interest in local abandoned buildings. It is believed he may have headed towards Discovery Quay, which has a few old structures nearby. Search efforts also covered snow areas around 12 South Esk Road, Forfar. There was speculation about a possible boating incident as some of Stewart's belongings were later found near a derelict boat moored close to Discovery Quay. Police eventually located him there, mildly disoriented but unharmed.",,"12 South Esk Road Forfar,Dundee,Discovery Quay","abandoned building,snow area",,son,,possible boating incident,0,NULL,0,NULL,1,Stewart is 75 years old and has a disability which makes him vulnerable.,0,NULL,1,Stewart has a known disability that could impact his overall health.,1,"Stewart has a propensity to wander, indicating difficulty in unfamiliar settings.",0,NULL,0,NULL,1,Adverse weather conditions could have affected Stewart's safety while missing.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,"His disappearance involved wandering, which is unusual behavior for him.",0,NULL,0,NULL,1,Stewart intended to return home after visiting a pharmacy but did not.,0,NULL,0,NULL,1,Concern for his safety due to disorientation and wandering behavior is relevant.,0,NULL,0,NULL
4,95119,253,Low,Low,Stewart,Hammond,1936-07-12,Leeds,75,Male,Home Address,Retired Environmental education officer,5420,2012-04-11 04:54:00,2012-04-11 11:54:00,Wednesday,6360,2012-04-15 14:54:00,"2 Dalgleish Road, Dundee, DD4 7JR",Home,Amy Arnold,"Auldbar Road, Forfar, DD8 2PD",Traced by Police,"Stewart Hammond, whose mobility was limited due to disability, was last seen by friends strolling near East School Road, Dundee. He missed his usual visit to the church, prompting concerns. Police found him safely in Forfar later.",church,"East School Road Dundee,Dundee",,,"friend,friend",,,0,NULL,0,NULL,1,"Due to his age and limited mobility from disability, he is considered vulnerable.",0,NULL,1,He has a disability that limits his mobility.,1,He may struggle to interact safely due to his limited mobility in unfamiliar places.,0,NULL,0,NULL,0,Weather conditions did not appear to contribute to additional risk in this case.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His disappearance was unusual as he missed a normal activity (church visit).,0,NULL,0,NULL,1,He intended to visit the church but did not complete this intention.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
5,82205,253,High,High,Stewart,Hammond,1936-07-12,Leeds,76,Male,Home Address,Retired Environmental education officer,5420,2012-08-16 14:54:00,2012-08-16 14:54:00,Thursday,2321,2012-08-18 05:35:00,"2 Dalgleish Road, Dundee, DD4 7JR",Home,Amy Arnold,"71 Lothian Crescent, Dundee, DD4 0HU",Traced by Police,"Stewart Hammond was last seen at a school bus stop near his home on Dalgleish Road. His daughter, Tracey Parkinson, raised concerns after noticing he didn't return from what should have been a short walk. Police efforts were heightened given his disability and his tendency to wander into urban areas around abandoned buildings. After an extensive search, Stewart was located in a disused building on Lothian Crescent, unharmed but disoriented. His family expressed relief upon his safe return.",,,"school bus stop,abandoned building,urban",,"son,daughter,daughter",Tracey Parkinson,,1,"Given Stewart's disorientation, there is a risk of self-harm.",0,There is no indication of criminality being a factor.,1,Stewart is vulnerable due to his age and disability.,1,His disability may require medication or assistance for safety.,1,Stewart has a disability which affects his mental capacity.,1,"He tends to wander into unfamiliar areas, indicating safety issues.",0,There is no indication of substance dependency.,0,Stewart is not on the Child Protection Register as he is an adult.,1,"Given his age and condition, weather conditions can pose risks.",0,No family or relationship problems were reported.,0,There is no indication of domestic violence involvement.,0,No personal issues related to race or sexual identity noted.,0,No prior involvement in violent incidents reported.,0,No issues with employment or finances were mentioned.,0,There is no indication of forced marriage or honour-based abuse.,0,There is no evidence that Stewart is a victim of exploitation.,1,"His disappearance was rapidly concerning, not typical behavior.",0,There was no known reason for Stewart to go missing.,0,No indications of planning for absence were evident.,1,"He was last seen at a bus stop, indicating possible confusion.",1,Previous instances of wandering suggest risk of harm then.,0,Stewart is not considered a risk to others.,1,His disability and history of wandering are relevant factors.,1,Stewart has a mental health condition as part of his disability.,0,There is no evidence of dementia or progressive neurological disorders.
6,22405,253,Medium,Medium,Stewart,Hammond,1936-07-12,Leeds,76,Male,Home Address,Retired Environmental education officer,5420,2012-10-12 05:35:00,2012-10-12 18:35:00,Friday,7036,2012-10-17 02:51:00,"2 Dalgleish Road, Dundee, DD4 7JR",Home,Amy Arnold,"Auldbar Road, Forfar, DD8 2PD",Traced by Police,"Stewart Hammond, a 76-year-old retiree, was last known to be seen by a friend near Kirsty Semple Way, Dundee. Earlier that morning, he had mentioned visiting the nearby river for a leisurely boat ride, sparking concerns of a possible boating incident when he failed to return. A former acquaintance, Joseph, reported seeing Hammond looking slightly disoriented near 1 Pitfour Street, Dundee. Since his disappearance, local authorities have focused their search on water areas due to his possible boating activity. Stewart was later traced by police on Auldbar Road in Forfar, safe but slightly confused, indicating he may have traveled inadvertently from the original location.",,"Kirsty Semple Way Dundee,1 Pitfour Street Dundee,Road Forfar",,Joseph,friend,,possible boating incident,0,NULL,0,NULL,1,Due to his age and potential disorientation he is considered vulnerable.,0,NULL,1,He has a disability which may affect his well-being during the absence.,1,He may have trouble interacting safely after being disoriented.,0,NULL,0,NULL,0,Weather conditions were not indicated as a risk factor at the time.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His behavior was atypical as he went boating without returning as planned.,1,"He intended to go for a boat ride, which led to his disappearance.",0,NULL,1,He intended to go for a boat ride which he did not complete as expected.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
7,95000,253,High,High,Stewart,Hammond,1936-07-12,Leeds,76,Male,Home Address,Retired Environmental education officer,5420,2012-11-30 02:51:00,2012-12-01 03:51:00,Saturday,5546,2012-12-03 23:17:00,"2 Dalgleish Road, Dundee, DD4 7JR",Home,Amy Arnold,"King's Cross Road,  DD2 3PT",Traced by Police,"Stewart Hammond was reported missing from his home at 2 Dalgleish Road, Dundee. A family friend mentioned that Stewart was last seen heading towards the school bus stop on East School Road, Dundee. He frequently visited snow areas for leisurely walks despite his age and disability which concerned his brother, Joseph. Given his condition, the family was alarmed, prompting a swift search. While Stewart was familiar with the routes, a wrong turn could prove dangerous in the cold conditions. The search intensified when a friend recalled Stewart mentioning a safe house he once visited on Tayside Street, Carnoustie. Eventually, the police traced him to King's Cross Road, where he had taken shelter after losing his way in the snow, unharmed but confused.",home,"Tayside Street Carnoustie,East School Road Dundee,Road,Street,Dalgleish","snow area,school bus stop,safe house",Joseph,"brother,friend,friend",,,0,NULL,0,NULL,1,Due to age and possible confusion from disability at 76 years old.,0,NULL,1,Stewart has a disability that impacts his cognitive abilities.,1,His age and condition may impair his ability to interact safely.,0,NULL,0,NULL,1,The cold and snowy conditions posed significant risks to Stewart.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Stewart's disappearance was out of character for him despite being familiar with routes.,1,He was last seen heading to a bus stop for a bus indicating intent to leave.,0,NULL,1,He intended to go to the bus stop but failed due to getting lost in the snow.,0,NULL,0,NULL,0,NULL,1,Cognitive disability can be viewed as a mental health condition impacting decisions.,0,NULL
8,6561,253,Low,Low,Stewart,Hammond,1936-07-12,Leeds,76,Male,Home Address,Retired Environmental education officer,5420,2012-12-23 23:17:00,2012-12-23 23:17:00,Sunday,2713,2012-12-25 20:30:00,"2 Dalgleish Road, Dundee, DD4 7JR",Home,Amy Arnold,"31 Church Road, Dundee, DD2 5NN",Traced by Police,"Stewart Hammond, age 76, was reported missing from his home on 2 Dalgleish Road, Dundee. Known to enjoy boating activities despite his age, Stewart was last seen at 2 Alex King Way, Arbroath, close to marina facilities renowned for recreational boating. His son, concerned after several unanswered calls, retraced Stewart's usual route, leading police to suspect a possible boating incident. Days later, after a detailed search along key urban locations, Stewart was found safe at 31 Church Road, Dundee. Authorities believe he inadvertently traveled further than intended, becoming disoriented in the process.",,"2 Alex King Way Arbroath,Dundee",urban,,son,,possible boating incident,0,NULL,0,NULL,1,"Due to his age, he may be more vulnerable in unfamiliar situations.",0,NULL,1,He has a disability that may affect his ability to care for himself.,1,His age could lead to difficulties interacting in unfamiliar areas.,0,NULL,0,NULL,0,The weather conditions at the time did not present an additional risk.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His disappearance was unusual for his regular behavior patterns.,0,NULL,0,NULL,1,He intended to enjoy boating but failed to return as expected.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
9,56795,253,Low,Low,Stewart,Hammond,1936-07-12,Leeds,76,Male,Home Address,Retired Environmental education officer,5420,2013-05-26 20:30:00,2013-05-27 11:30:00,Monday,9640,2013-06-02 13:10:00,"2 Dalgleish Road, Dundee, DD4 7JR",Home,Amy Arnold,"Discovery Quay, Dundee, DD1 4XA",Traced by Police,"Stewart Hammond was last seen at a school bus stop on his regular walking route, an area familiar to him in Dundee. Known for his routine, he often took morning strolls around the neighborhood. His brother, who occasionally joined him, noted nothing unusual earlier in the day. After Stewart failed to return home, his brother contacted local authorities, expressing concern, particularly due to Stewart's disability. The investigation revealed no immediate signs of foul play. A broken-down vehicle was found nearby, but it is unclear if it was related to Stewart's absence. Authorities later discovered he had temporarily sought refuge at a safe house, confused about his surroundings. Police traced him to Discovery Quay where he was finally located safe and unharmed.",regular walking route,,"school bus stop,safe house",,brother,,,0,NULL,0,NULL,1,His advanced age and disability make him vulnerable.,1,Lack of prescribed medication could exacerbate his condition.,1,"He has a disability, which affects his mental processes.",1,He may struggle to interact in unfamiliar settings due to confusion.,0,NULL,0,NULL,0,Weather conditions were not reported as a risk.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,He went missing under circumstances outside his normal routine.,1,He may have sought a familiar place due to confusion.,0,NULL,1,He intended to walk home after his usual route but failed to return.,0,NULL,0,NULL,0,NULL,1,He has a mental health condition tied to his disability.,0,NULL
