,VPD_NOMINALINCIDENTID_PK,VPD_CONSENTNAME,VPD_NOCONSENTREASON,VPD_CREATEDON,VPD_LASTUPDATEDON,VPD_NOMINALSYNOPSIS,VPD_GPCONSENT,VPD_VPTYPEID_FK,VPD_INCIDENTID_FK,VPD_WELLBEINGCOMMENTS,VPD_NOTINFORMEDREASON,VPD_NOGPCONSENTREASON,VPD_SCRA,VPD_THREEPOINTTEST,VPD_YOUTHATTITUDE,VPD_PARENTATTITUDE,VPD_NOMINALSVIEW,VPD_CHILDPROTECTION,VPD_RECORD_START_DATE,VPD_FORENAME,VPD_SURNAME,VPD_MAIDEN_NAME,VPD_CREATEDON_1,VPD_PLACEOFBIRTH,VPD_PERSONLANGUAGE,VPD_INTERPRETERREQID_FK,VPD_DISABILITY,VPD_DISABILITYDESC,VPD_PERSONETHNICAPPEARANCE,VPD_PERSONGENDER,VPD_KNOWNAS,VPD_REPEATVICTIM,VPD_REPEATPERPETRATOR,misper_misperid,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,vpd_serious_and_organised_crime_exploitation,vpd_stalking_and_harassment,vpd_suicide_concern,vpd_violence_used,vpd_weapon_used__acra_only_,vpd_bullying,vpd_child_at_locus,vpd_neglect,vpd_self_neglect,vpd_child_criminal_exploitation__cce_,vpd_child_sexual_exploitation__cse_,vpd_community_triage_service,vpd_distress_brief_intervention__dbi_,vpd_dsdas,vpd_child_victim,vpd_child_witnessed,vpd_female_genital_mutilation__fgm_,vpd_forced_marriage__fm_,vpd_gambling,vpd_honour_based_abuse__hba_,vpd_human_trafficking,vpd_looked_after_accommodated_child__laac_,vpd_missing_person,vpd_online_child_sexual_abuse_and_exploitation__ocsae_,vpd_pregnancy__unborn_baby_,vpd_sexual_harm,vpd_elderly,vpd_attempted_suicide,vpd_financial,vpd_sight_loss,vpd_physical_disability,vpd_psychological_harm,vpd_self_harm,vpd_isolation,vpd_hearing_loss,vpd_alcohol_consumption,vpd_learning_disability,vpd_communication_needs,vpd_mental_health_issues,vpd_drug_consumption,vpd_other,vpd_radicalisation
0,717329740,Daniel Lyons,,2018-08-13 16:43:55,2018-08-13 21:00:55,"Aimee, 89, may have joined a commune, brother unaware.",100,1,196830,Aimee is stable and receiving appropriate care for her dementia.,,,100,1,,,Aimee lacks capacity to fully comprehend the situation.,,28-Nov-2022 14:48:11.000Z[UTC],Aimee,Walker,Lawrence,2018-05-22 07:07:55,Derby,English,1,Yes (please specify),Dementia,Asian Pakistani,Female,YellowGreen,N,N,9974,,,,,brother,,possibly joined commune,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,717329740,Aimee Walker,,2019-02-10 09:54:55,2019-02-12 09:54:55,"Aimee, living with dementia, visited a neighbor’s house confused about her destination. Her brother and a supportive friend, Ruth, regularly check in to ensure her safety and wellbeing.",1,1,722442,Aimee is well-managed and supported in her care.,,,100,2,,,Aimee expressed understanding of the situation and consented.,,28-Nov-2022 14:48:11.000Z[UTC],Aimee,Walker,Lawrence,2018-05-22 07:07:55,Derby,English,1,Yes (please specify),Dementia,Asian Pakistani,Female,YellowGreen,N,N,9974,,,neighbor’s house,Ruth,brother,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2,717329743,Aimee Walker,,2019-05-01 10:24:55,2019-05-01 10:24:55,"Aimee, aged 89 with dementia, was found at a neighbor’s house having wandered from her own. She appeared disoriented but is now stable and under appropriate care.",4,1,886021,Aimee is currently stable and receiving appropriate care.,,,100,2,,,Aimee understood but struggles with memory due to dementia.,,28-Nov-2022 14:48:11.000Z[UTC],Aimee,Walker,Lawrence,2018-05-22 07:07:55,Derby,English,1,Yes (please specify),Dementia,Asian Pakistani,Female,YellowGreen,N,N,9974,,,neighbor’s house,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,717329744,George Webb,Would not engage with police,2019-10-06 18:57:55,2019-10-06 18:57:55,,100,1,965839,Aimee requires support due to her dementia condition.,Would not engage with police,Would not engage with police,100,1,,,Aimee not engaged; unable to consent due to dementia.,,28-Nov-2022 14:48:11.000Z[UTC],Aimee,Walker,Lawrence,2018-05-22 07:07:55,Derby,English,1,Yes (please specify),Dementia,Asian Pakistani,Female,YellowGreen,N,N,9974,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4,717329740,Carol Dean,No consent was given for information to be shared.,2019-11-04 05:26:55,2019-11-04 05:26:55,,1,1,981689,Aimee is currently experiencing symptoms of dementia and needs support.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,2,,,"Aimee unable to consent, lacks understanding of situation.",,28-Nov-2022 14:48:11.000Z[UTC],Aimee,Walker,Lawrence,2018-05-22 07:07:55,Derby,English,1,Yes (please specify),Dementia,Asian Pakistani,Female,YellowGreen,N,N,9974,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,717329746,Aimee Walker,,2019-12-19 14:20:55,2019-12-19 14:20:55,Aimee mentioned disappearing amid dementia concerns.,100,1,993580,Aimee is receiving appropriate support for her dementia.,,,100,2,,,Aimee acknowledged consent but struggles to understand fully.,,28-Nov-2022 14:48:11.000Z[UTC],Aimee,Walker,Lawrence,2018-05-22 07:07:55,Derby,English,1,Yes (please specify),Dementia,Asian Pakistani,Female,YellowGreen,N,N,9974,,,,,,,had spoken of disappearing,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,717329747,Gerard Holmes,Would not engage with police,2019-12-23 10:51:55,2019-12-25 10:51:55,,4,1,994135,Aimee requires ongoing support due to her dementia condition.,Would not engage with police,Would not engage with police,100,2,,,Aimee lacks capacity to engage with police or consent.,,28-Nov-2022 14:48:11.000Z[UTC],Aimee,Walker,Lawrence,2018-05-22 07:07:55,Derby,English,1,Yes (please specify),Dementia,Asian Pakistani,Female,YellowGreen,N,N,9974,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7,717329741,Carol Dean,Unable to locate,2020-05-03 12:37:55,2020-05-03 12:37:55,,100,1,994960,Aimee requires care and support due to her dementia condition.,Unable to locate,Unable to locate,100,2,,,Aimee unable to understand situation due to dementia.,,28-Nov-2022 14:48:11.000Z[UTC],Aimee,Walker,Lawrence,2018-05-22 07:07:55,Derby,English,1,Yes (please specify),Dementia,Asian Pakistani,Female,YellowGreen,N,Y,9974,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8,717329740,Aimee Walker,,2020-05-09 11:19:55,2020-05-11 11:19:55,,4,1,997289,Aimee is receiving appropriate support for her dementia care.,,,100,2,,,Aimee lacks full understanding due to dementia and consented.,,28-Nov-2022 14:48:11.000Z[UTC],Aimee,Walker,Lawrence,2018-05-22 07:07:55,Derby,English,1,Yes (please specify),Dementia,Asian Pakistani,Female,YellowGreen,N,Y,9974,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7173027410,George Webb,,2020-08-26 14:31:55,2020-08-26 14:31:55,,1,1,998113,Aimee requires ongoing support due to dementia-related challenges.,,,100,1,,,Aimee struggles to understand due to dementia but consented.,,28-Nov-2022 14:48:11.000Z[UTC],Aimee,Walker,Lawrence,2018-05-22 07:07:55,Derby,English,1,Yes (please specify),Dementia,Asian Pakistani,Female,YellowGreen,N,Y,9974,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0
