,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,104,7132,Low,Medium,Gerald,Wilson,2014-05-17,Stirling,6,Male,Home Address,,7685,2020-10-10 00:00:00,2020-10-11 09:00:00,Sunday,5943,2020-10-14 03:03:00,"Hall Road, Rhu, G84 8RR",Home,Sheila Miller,"1a The Auld Road,  G67 2RF",Traced by Police,"Gerald Wilson, a six-year-old child, who had been in the foster care system, was reported missing from his home on Hall Road, Rhu. His foster father last saw him at the shopping mall located at 21 Rampart Avenue, Glasgow, where he was running an errand. Gerald was known for his creative endeavors, often leaving behind small works of art as clues to his whereabouts. However, this time, he vanished without leaving a trace or contacting his close friends. Searches extended from nearby farms to an old mine on 6 Bard Avenue, Glasgow. It was there that investigators found remnants of his creative works, sparking hopes of his safe return. The lack of communication heightened concern, culminating in a police operation that traced him to 1a The Auld Road, where he was safely recovered.",,"Road,21 Rampart Avenue Glasgow,6 Bard Avenue Glasgow","shopping mall,farm,mine",Wilson,foster father,,"left creative works behind,no contact with close friends"
1,98982,7132,Low,Low,Gerald,Wilson,2014-05-17,Stirling,6,Male,Home Address,,7685,2021-03-06 03:03:00,2021-03-07 12:03:00,Sunday,3602,2021-03-08 15:05:00,"Hall Road, Rhu, G84 8RR",Home,Barry Taylor,"Acre Drive, Glasgow, G20 0TR",Traced by Police,"Gerald Wilson was reported missing from his home on Hall Road, Rhu. Initial concerns were raised by his foster parent, William, who noticed Gerald had not been in contact with his close friends and had left behind some creative works that he usually carried. Further inquiries indicated he might have intended to explore a nearby location. Witnesses last reported seeing Gerald near the shopping mall along Acre Drive, Glasgow, G20 0TR. A search led authorities to a disused mine situated near Castlecary Road, G68 0HD. Despite a known undiagnosed medical condition, Gerald wandered unnoticed into the farm region surrounding Balmuildy Road, G64 3HD. After a strategic search involving Ryan Baker, a colleague of the foster care system, Gerald was safely located and returned to his foster home.",,"Road,The,Acre Drive Glasgow G20 0TR,Castlecary Road G68 0HD,Road,Balmuildy Road G64 3HD","shopping mall,mine,farm","Wilson,William",,Ryan Baker colleague,"left creative works behind,unknown medical condition,no contact with close friends"
2,51113,7132,Low,Low,Gerald,Wilson,2014-05-17,Stirling,6,Male,Home Address,,7685,2021-04-03 15:05:00,2021-04-03 18:05:00,Saturday,493,2021-04-03 23:18:00,"Hall Road, Rhu, G84 8RR",Home,Sheila Miller,"Acre Drive, Glasgow, G20 0TR",Traced by member of the public,"Gerald Wilson was last seen with his foster guardian at a busy shopping mall on Castlecary Road, G68 0HD. While his guardian was occupied, Gerald wandered off unnoticed, leaving behind creative drawings scattered around the vicinity. Despite extensive searches and calls by Damien, no contact was made with any of his close friends. Concerns were raised about a possible unknown medical condition causing disorientation. Eventually, he was found safe on a nearby farm at 1a The Auld Road, G67 2RF by a local who alerted authorities.",,"Castlecary Road G68 0HD,1a The Auld Road G67 2RF","shopping mall,farm",Damien,,,"left creative works behind,unknown medical condition,no contact with close friends"
3,46052,7132,Medium,Medium,Gerald,Wilson,2014-05-17,Stirling,7,Male,Home Address,,7685,2021-07-25 23:18:00,2021-07-26 15:18:00,Monday,3077,2021-07-28 02:35:00,"Hall Road, Rhu, G84 8RR",Home,Sheila Miller,"Stirling Road, Dumbarton, G82 3RG",Traced by Police,"Gerald Wilson, a seven-year-old, was last seen with his foster guardian, Kathleen Barton, at a shopping mall on Crow Road, Glasgow. After visiting a few stores, Gerald seemingly wandered off while his guardian was momentarily distracted. Following a search, it was believed he might have headed toward a nearby farm area. Intense police search efforts were initiated, leading to Gerald being traced safely to Stirling Road, Dumbarton. He was found unharmed and reunited with his foster family.",,"Stirling Road Dumbarton,Crow Road Glasgow,Road","farm,shopping mall",Kathleen Barton,,,
4,97721,7132,Medium,Medium,Gerald,Wilson,2014-05-17,Stirling,7,Male,Home Address,,7685,2021-11-16 02:35:00,2021-11-16 02:35:00,Tuesday,5431,2021-11-19 21:06:00,"Hall Road, Rhu, G84 8RR",Home,Katy Lewis,"1a The Auld Road,  G67 2RF",Traced by Police,"Gerald Wilson, a seven-year-old residing with his foster father, was reported missing from his home on Hall Road, Rhu. Following thorough investigations, it was discovered that Gerald was last seen at a shopping mall located on Stirling Road, Dumbarton. The mall surveillance footage showed him being accompanied by Kathleen Barton, who was a regular visitor to the farm on Acre Drive, Glasgow. Interestingly, Gerald’s creative works, which he frequently left behind, were found scattered around his room, offering no clues about his intentions. With an unknown medical condition and no direct contact with close friends, concerns grew regarding his well-being. The turning point came when police traced Gerald at 1a The Auld Road, where he had taken shelter. The absence of contact with close associates contributed to the complexity of his disappearance, leaving many questions unanswered despite his safe return.",,"Stirling Road Dumbarton,Acre Drive Glasgow,1a The Auld Road,Road","shopping mall,farm",Kathleen Barton,foster father,,"left creative works behind,unknown medical condition,no contact with close friends"
5,59578,7132,Medium,Medium,Gerald,Wilson,2014-05-17,Stirling,7,Male,Home Address,,7685,2022-02-06 21:06:00,2022-02-07 00:06:00,Monday,6407,2022-02-11 07:53:00,"Hall Road, Rhu, G84 8RR",Home,Barry Taylor,"Crow Road, Glasgow, G66 7GX",Traced by member of the public,"Gerald Wilson was last seen by his foster father at Acre Drive, Glasgow, G20 0TR, shortly before they visited a nearby shopping mall. Gerald had wandered off while his foster father was momentarily distracted. Known to occasionally experience an unknown medical condition, Gerald didn't make any contact with close friends during this period, making the situation even more concerning. While some reports suggested he might be found at a study group or friend's house, there was little trace of his whereabouts until a member of the public spotted him emerging near a mine on Crow Road, Glasgow, G66 7GX. Thankfully, he was unharmed and returned safely to his family after being missing for several days.","study group,friends","Glasgow,Acre Drive Glasgow G20 0TR,The","shopping mall,mine",,foster father,,"unknown medical condition,no contact with close friends"
6,62183,7132,Medium,Medium,Gerald,Wilson,2014-05-17,Stirling,8,Male,Home Address,,7685,2022-07-26 07:53:00,2022-07-27 10:53:00,Wednesday,5283,2022-07-29 23:56:00,"Hall Road, Rhu, G84 8RR",Home,Stephen Smith,"1a The Auld Road,  G67 2RF",Traced by Police,"Gerald Wilson, an 8-year-old boy, was last seen with his foster father at a nearby cafe in the vicinity of a local farm. Shortly after, Gerald wandered off and was believed to have headed towards an abandoned mine area he frequently explored. Before his disappearance, it was noted he had no contact with close friends and there was an unknown medical condition at play. Authorities were alerted after the foster father discovered him missing.",cafe,,"farm,mine",,foster father,,"no contact with close friends,unknown medical condition"
7,77638,7132,Medium,Medium,Gerald,Wilson,2014-05-17,Stirling,8,Male,Home Address,,7685,2022-10-02 23:56:00,2022-10-03 08:56:00,Monday,4434,2022-10-06 01:50:00,"Hall Road, Rhu, G84 8RR",Home,Ryan Baker,"1a The Auld Road,  G67 2RF",Traced by family,"Gerald Wilson was last seen at a nearby farm near his home on Hall Road by Terence Knight. The next morning, Ryan Baker, a colleague of Terence, noticed Gerald's absence at their regular study group. Concerned over no contact with his close friends, Terence helped search around the mine close to 85 Bassett Avenue, Glasgow. They discovered Gerald had an unknown medical condition and left behind drawings at the study group location. With mounting worry, Gerald was eventually found safe by his family on Balmuildy Road, having wandered off alone.",study group,"85 Bassett Avenue Glasgow,Balmuildy Road,Road,Avenue Glasgow","mine,farm",Terence Knight,,Ryan Baker colleague,"no contact with close friends,unknown medical condition,left creative works behind"
8,1574,7132,High,High,Gerald,Wilson,2014-05-17,Stirling,8,Male,Home Address,,7685,2023-03-28 01:50:00,2023-03-28 18:50:00,Tuesday,1742,2023-03-29 06:52:00,"Hall Road, Rhu, G84 8RR",Home,Kevin Day,"1a The Auld Road,  G67 2RF",Traced by Police,"Gerald Wilson vanished from 63-65 Truce Road, Glasgow. His foster father confirmed no contact with friends.",,"Truce Road Glasgow,Road,Road",,Wilson,foster father,,"no contact with close friends,unknown medical condition"
9,52305,7132,Medium,Medium,Gerald,Wilson,2014-05-17,Stirling,9,Male,Home Address,,7685,2023-09-14 06:52:00,2023-09-15 06:52:00,Friday,3898,2023-09-16 23:50:00,"Hall Road, Rhu, G84 8RR",Home,Katy Lewis,"Crow Road, Glasgow, G66 7GX",Traced by Police,"Gerald Wilson was last seen near a mine after leaving creative works behind at 21 Rampart Avenue, Glasgow, G13 3HT. He had no contact with close friends. Gerald was later traced by police on Crow Road, Glasgow.",,"21 Rampart Avenue Glasgow G13 3HT,Road,Road",mine,,,,"left creative works behind,no contact with close friends"
