,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,70993,3319,Low,Medium,Paula,Foster,1957-12-10,Newcastle-upon-Tyne,63,F,Home Address,Technical author,7051,2021-05-05 00:00:00,2021-05-05 00:00:00,Wednesday,6738,2021-05-09 16:18:00,"Bog Road,  AB31 4JU",Home,Andrew Wood,"North Road, Insch, AB52 6XP",Traced by Police,"Paula Foster was last seen leaving her home on Bog Road. Her friend noted she frequently visited scenic ocean locations to ease her mind. Paula borrowed her uncle's car, planning to visit Beltie Road, a familiar spot. Concern grew when she didn’t make her usual check-in call. She was later found at North Road, Insch, disoriented but safe, after a brief search by police assisted by her son, Josh Ball.",,"North Road Insch,Road,North,Road Insch,Beltie Road,of",ocean,,"uncle,friend",son Josh Ball,
1,72944,3319,Low,Low,Paula,Foster,1957-12-10,Newcastle-upon-Tyne,63,F,Home Address,Technical author,7051,2021-10-01 16:18:00,2021-10-02 01:18:00,Saturday,7630,2021-10-06 23:28:00,"Bog Road,  AB31 4JU",Home,Joyce Wright,"North Road, Insch, AB52 6XP",Traced by member of the public,"Paula Foster, known to have recently escaped from an abusive household, was last seen boarding a ferry near Beltie Road, AB31 4JT. She had been in touch with an unknown online group and was quite active on social media before vanishing. Paula's grandfather expressed concerns about her involvement with the group. She often dined at her regular restaurant before attending evening classes close to 3 Kingsford Road, Alford, AB33 8HH. Her son, Josh Ball, was worried but hopeful for her safe return. Eventually, she was traced to North Road, Insch, AB52 6XP by a member of the public.","regular restaurant,evening classes","3 Kingsford Road Alford AB33 8HH,Beltie Road AB31 4JT",ferry,,grandfather,son Josh Ball,"recent escape from abusive household,in touch with unknown online group,active on social media before vanishing"
2,54535,3319,Medium,Medium,Paula,Foster,1957-12-10,Newcastle-upon-Tyne,64,F,Home Address,Technical author,7051,2022-01-26 23:28:00,2022-01-27 20:28:00,Thursday,6201,2022-01-31 06:49:00,"Bog Road,  AB31 4JU",Home,Richard Foster,"14 East Park, Inchmarlo, AB31 4GB",Traced by Police,Paula Foster was last seen near Bog Road. Her vehicle was later found abandoned by the ocean near a casino on Golden Knowes Road. Reports indicate her grandmother had mentioned concerns over Paula's recent behavior. The police successfully traced her to a safe location.,,"Road,Golden Knowes Road,Bog Road","ocean,casino",,"grandmother,mother,grandmother",,
3,19406,3319,Low,Low,Paula,Foster,1957-12-10,Newcastle-upon-Tyne,64,F,Home Address,Technical author,7051,2022-07-19 06:49:00,2022-07-19 15:49:00,Tuesday,8959,2022-07-25 12:08:00,"Bog Road,  AB31 4JU",Home,Richard Foster,"14 East Park, Inchmarlo, AB31 4GB",Traced by Police,"Paula Foster, experiencing suicidal ideation, was found by police at 14 East Park, Inchmarlo, after her grandmother raised concerns.",,"of,14 East Park Inchmarlo",,,"mother,grandmother",,suicidal ideation
4,81390,3319,Medium,Medium,Paula,Foster,1957-12-10,Newcastle-upon-Tyne,64,F,Home Address,Technical author,7051,2022-09-11 12:08:00,2022-09-11 21:08:00,Sunday,868,2022-09-12 02:36:00,"Bog Road,  AB31 4JU",Home,Naomi Iqbal,"37 North High Street,  AB45 2PA",Traced by Police,Paula was last seen near Beltie Road after leaving an abusive home. Her sister reported her missing later.,,"Beltie Road,Road",,,sister,,recent escape from abusive household
5,29964,3319,Medium,Medium,Paula,Foster,1957-12-10,Newcastle-upon-Tyne,64,F,Home Address,Technical author,7051,2022-10-12 02:36:00,2022-10-13 00:36:00,Thursday,1673,2022-10-13 06:29:00,"Bog Road,  AB31 4JU",Home,Gemma Knight,"Beltie Road,  AB31 4JT",Traced by family,"Paula Foster, a 64-year-old woman with a disability, was last seen near March Road, Buckie, AB56 1ER. Reports indicate she had been in touch with an unknown online group shortly before her disappearance. On the day she went missing, Paula contacted a stranger for reasons yet to be determined, heightening concern among her family and friends. Paula's uncle stated she often visited ocean locations for peace, lending credence to the idea that she may have ventured toward the coast. Her absence raised alarms, given her reliable nature. Eventually, family traced Paula to Beltie Road, AB31 4JT, where she was found safe, putting an end to a brief but worrying ordeal.",,"March Road Buckie AB56 1ER,Road",ocean,,"friend,uncle",,"in touch with unknown online group,contacted a stranger before vanishing"
6,6330,3319,High,Low,Paula,Foster,1957-12-10,Newcastle-upon-Tyne,65,F,Home Address,Technical author,7051,2023-02-03 06:29:00,2023-02-04 08:29:00,Saturday,4615,2023-02-06 11:24:00,"Bog Road,  AB31 4JU",Home,Andrew Wood,"Carmelite Street, Banff, AB45 1GF",Traced by family,"Paula Foster was last seen near the ferry on Seafield Circle, Buckie, while waiting for a carpool group. Kenneth Hawkins reported her missing after her vehicle was found idle on North Road, Insch. She was later traced safely.",carpool group,"North Road Insch,Seafield Circle Buckie",ferry,Kenneth Hawkins,,,
7,5444,3319,Medium,Medium,Paula,Foster,1957-12-10,Newcastle-upon-Tyne,65,F,Home Address,Technical author,7051,2023-04-27 11:24:00,2023-04-28 04:24:00,Friday,6111,2023-05-01 17:15:00,"Bog Road,  AB31 4JU",Home,Ronald Foster,"14 East Park, Inchmarlo, AB31 4GB",Traced by staff,"Paula, who recently escaped from an abusive household and was known for having suicidal ideation, was last seen in touch with an unknown online group. Her grandmother reported her missing after Paula expressed distress. A search near North Lane, Archiestown, AB38 7QL, by the ocean was conducted.",,"North Lane Archiestown AB38 7QL,North",ocean,,grandmother,,"suicidal ideation,in touch with unknown online group,recent escape from abusive household"
8,15769,3319,Low,Low,Paula,Foster,1957-12-10,Newcastle-upon-Tyne,65,F,Home Address,Technical author,7051,2023-08-29 17:15:00,2023-08-29 17:15:00,Tuesday,3163,2023-08-31 21:58:00,"3 Kingsford Road, Alford, AB33 8HH",dog park,Richard Foster,"Beltie Road,  AB31 4JT",Traced by member of the public,"Paula Foster, a 65-year-old woman, was reported missing from a dog park on Kingsford Road, raising concerns among her family, particularly her son, Josh Ball. On the day she vanished, Paula was seen communicating with a stranger near the bridge at Bridgend of Glenlivet, Ballindalloch, before driving away in her vehicle. It's suspected that she had recently left an abusive household and was potentially in touch with an unknown online group. Her vehicle was later found abandoned near the ocean at Carmelite Street, Banff. After an extensive search, Paula was eventually traced in a safe condition on Beltie Road by a passerby who recognized her from a missing persons report.",,"Bridgend of Glenlivet Ballindalloch,Park,Carmelite Street Banff","bridge,ocean",,,son Josh Ball,"contacted a stranger before vanishing,recent escape from abusive household,in touch with unknown online group"
9,34303,3319,Low,Low,Paula,Foster,1957-12-10,Newcastle-upon-Tyne,65,F,Home Address,Technical author,7051,2023-10-25 21:58:00,2023-10-26 06:58:00,Thursday,1181,2023-10-26 17:39:00,"Bog Road,  AB31 4JU",Home,Barry Clarke,"37 North High Street,  AB45 2PA",Traced by member of the public,"Paula Foster, a technical author, went missing from her home on Bog Road, raising concern among those close to her. It was known that in the days leading up to her disappearance, she had been in contact with an unknown group online, which had fueled speculation about her motives. Despite her initial low-risk classification, her mother became increasingly worried after discovering Paula had also reached out to a stranger just before vanishing. Paula’s son, Josh Ball, noted peculiar behavior changes, expressing concern to family members. During the investigation, attention turned to 14 East Park, Inchmarlo, where Paula was reportedly seen near the homeowners association building. Beltie Road was also of interest, as a local resident reported she might have been spotted there. Eventually, a member of the public traced her to 37 North High Street, AB45 2PA, where she was safely found.",homeowners association,"14 East Park Inchmarlo,Beltie Road",,,mother,son Josh Ball,"contacted a stranger before vanishing,in touch with unknown online group"
10,77246,3319,Low,High,Paula,Foster,1957-12-10,Newcastle-upon-Tyne,66,F,Home Address,Technical author,7051,2024-01-01 17:39:00,2024-01-02 14:39:00,Tuesday,6615,2024-01-06 07:54:00,"Bog Road,  AB31 4JU",Home,Joyce Wright,"14 East Park, Inchmarlo, AB31 4GB",Traced by Police,"Paula Foster was last seen near the bridge on Seafield Circle, Buckie, AB56 5AD. Earlier that day, she boarded a ferry where she was observed contacting a stranger before vanishing. Her sister, Hazel, became concerned when Paula didn't return home and notified the authorities. Paula's son, Josh Ball, mentioned that she had expressed interest in visiting a new dog park, which was out of her usual routine. Authorities initially assessed a low-risk level due to her tendency to travel, but as hours turned into days without contact, the risk level was heightened. After several days, she was traced by police to 14 East Park, Inchmarlo, AB31 4GB, safe but disoriented.",dog park,"14 East Park Inchmarlo AB31 4GB,Seafield Circle Buckie AB56 5AD","bridge,ferry",Hazel,sister,son Josh Ball,contacted a stranger before vanishing
11,73334,3319,Low,Low,Paula,Foster,1957-12-10,Newcastle-upon-Tyne,66,F,Home Address,Technical author,7051,2024-06-02 07:54:00,2024-06-02 22:54:00,Sunday,10010,2024-06-09 06:44:00,"Bog Road,  AB31 4JU",Home,Susan Foster,"37 North High Street,  AB45 2PA",Traced by member of the public,"Paula Foster, a 66-year-old technical author from Newcastle-upon-Tyne, was reported missing from her home on Bog Road. Known to have disability concerns, she was last seen near a bridge in the vicinity of Beltie Road. Prior to her disappearance, it was discovered that Paula had been in touch with an unknown online group and had contacted a stranger shortly before vanishing. Additionally, there were reports of suicidal ideation. Her sister mentioned Paula's frequent visits to a nearby casino on March Road, Buckie, as a potential starting point for the investigation. Search efforts, particularly in areas with vehicle-related activity, extended until she was eventually traced to North High Street, thanks to a vigilant member of the public.",,"Road,March Road Buckie,Beltie Road","bridge,casino",,sister,,"in touch with unknown online group,contacted a stranger before vanishing,suicidal ideation"
12,81020,3319,High,High,Paula,Foster,1957-12-10,Newcastle-upon-Tyne,66,F,Home Address,Technical author,7051,2024-11-26 06:44:00,2024-11-26 20:44:00,Tuesday,7435,2024-12-01 10:39:00,"Bog Road,  AB31 4JU",Home,Naomi Iqbal,"Inchmarlo Road, Banchory, AB31 4AB",Traced by Police,"Paula Foster, a 66-year-old technical author, was reported missing after leaving her home on Bog Road, AB31 4JU. Known to be active on social media, she had recently been in touch with an unknown online group. On the day of her disappearance, witnesses last spotted Paula near a ferry at Beltie Road, AB31 4JT. Her grandmother, concerned about Paula's recent withdrawn behavior, reported her missing when she failed to return home. The police eventually traced her to Inchmarlo Road, Banchory, AB31 4AB. It remains unclear what prompted her disappearance, but the involvement with the online group remains a key focus for investigators.",,"3,Beltie Road AB31 4JT",ferry,,"grandmother,uncle",,"in touch with unknown online group,active on social media before vanishing"
13,49190,3319,High,Low,Paula,Foster,1957-12-10,Newcastle-upon-Tyne,67,F,Home Address,Technical author,7051,2025-05-05 10:39:00,2025-05-06 00:39:00,Tuesday,9004,2025-05-11 16:43:00,"Bog Road,  AB31 4JU",Home,Barry Clarke,"Inchmarlo Road, Banchory, AB31 4AB",Traced by member of the public,"Paula Foster was last believed to have been at the fitness center just off March Road, Buckie, where she frequently met her friend for exercise sessions. On the day of her disappearance, she had been seen conversing with a stranger near the ocean, raising some concern among those close to her. Her son, Josh Ball, initially believed she might have simply taken a longer route home after visiting the center, but when she failed to attend a scheduled parent-teacher meeting later that evening, alarm bells were raised. Friends and family noted that Paula's decision to engage with an unfamiliar person seemed out of character. Her eventual safe return days later, traced by a passerby, brought relief, but the reason for her sudden disappearance remains a mystery.",fitness center,"Road,March Road Buckie",ocean,,friend,son Josh Ball,contacted a stranger before vanishing
14,51995,3319,High,High,Paula,Foster,1957-12-10,Newcastle-upon-Tyne,67,F,Home Address,Technical author,7051,2025-06-05 16:43:00,2025-06-06 10:43:00,Friday,6237,2025-06-10 00:40:00,"Bog Road,  AB31 4JU",Home,Richard Foster,"14 East Park, Inchmarlo, AB31 4GB",Traced by Police,"Paula Foster was last seen near North Lane, Archiestown, where she was spotted boarding a ferry with her uncle. Having recently escaped from an abusive household, she expressed a desire to start anew. Her sister later reported that Paula had spoken about traveling across the bridge at Bridgend of Glenlivet to distance herself from her burdens. Paula's vehicle was found abandoned at Seafield Circle, Buckie, raising concerns. Police traced her to a safe house, where they confirmed she had voluntarily left to seek refuge, reassuring her family of her well-being.",,"Seafield Circle Buckie,Bridgend of Glenlivet,North Lane Archiestown","bridge,ferry",,"sister,uncle",,recent escape from abusive household
