,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,71859,3520,High,High,Iain,Kennedy,1972-10-27,Doncaster,47,Male,Home Address,"Buyer, retail",3172,2020-01-27 00:00:00,2020-01-27 10:00:00,Monday,8493,2020-02-01 21:33:00,"Limekilns Road, Dunfermline, KY12 7XA",Home,Georgia Turner,"6-9 West Green, Crail, KY10 3RD",Traced by member of the public,"Iain Kennedy was last seen at 42 Mid Shore, KY10 2NW after picking up a package. His colleague mentioned Iain discussing an urgent meeting. Later, his mother, Beth Kennedy, reported him missing from home.",,"1,42 Mid Shore KY10 2NW",,,colleague,mother Beth Kennedy,
1,53162,3520,High,High,Iain,Kennedy,1972-10-27,Doncaster,47,Male,Home Address,"Buyer, retail",3172,2020-03-30 21:33:00,2020-03-30 23:33:00,Monday,6105,2020-04-04 03:18:00,"Limekilns Road, Dunfermline, KY12 7XA",Home,Heather Simpson,"137 Park Road West, Rosyth, KY11 2TL",Traced by Police,"Iain Kennedy disappeared after facing job loss stress and a recent discharge from a care facility. His grandmother had expressed concern. He was last seen at a doctor's office. Police traced him to a colleague, Kyle Roberts' apartment, where he was found safe days later.",office,,,,grandmother,Kyle Roberts,"recent discharge from care facility,job loss stress"
2,26903,3520,High,High,Iain,Kennedy,1972-10-27,Doncaster,47,Male,Home Address,"Buyer, retail",3172,2020-08-15 03:18:00,2020-08-15 03:18:00,Saturday,9839,2020-08-21 23:17:00,"Limekilns Road, Dunfermline, KY12 7XA",Home,Nicola Kennedy,"5 Seamill Gardens, Burntisland, KY3 0DE",Traced by Police,"Iain Kennedy, recently discharged from a care facility and stressed over a job loss, was last seen at a fitness center near the escalator. His grandmother found his personal items left behind there. Police traced him days later at 5 Seamill Gardens, Burntisland.",fitness center,Burntisland,escalator,,grandmother,,"recent discharge from care facility,left personal items behind,job loss stress"
3,60,3520,Medium,Medium,Iain,Kennedy,1972-10-27,Doncaster,48,Male,Home Address,"Buyer, retail",3172,2021-01-29 23:17:00,2021-01-30 11:17:00,Saturday,1176,2021-01-30 18:53:00,"Limekilns Road, Dunfermline, KY12 7XA",Home,Georgia Turner,"Lodge Rise, Glenrothes, KY7 5TG",Traced by Police,Iain Kennedy was last seen at an internet café near a school pickup point after a recent discharge from a care facility. Colleague Kyle Roberts noticed Iain missing.,school pickup,,internet café,,,Kyle Roberts,recent discharge from care facility
4,80775,3520,Medium,Medium,Iain,Kennedy,1972-10-27,Doncaster,48,Male,Home Address,"Buyer, retail",3172,2021-04-14 18:53:00,2021-04-14 18:53:00,Wednesday,773,2021-04-15 07:46:00,"Limekilns Road, Dunfermline, KY12 7XA",Home,Hayley Scott,"5 Seamill Gardens, Burntisland, KY3 0DE",Traced by family,"Iain Kennedy was last seen near the community center after reportedly dealing with considerable job loss stress following a recent discharge from a care facility. He was supposed to meet his grandmother, Emily Smith, for lunch at a nearby café but never arrived. Concern heightened when personal items were discovered abandoned at his home on Limekilns Road. Family members feared for his well-being and noted that his behaviors had become noticeably erratic in recent weeks. During the search efforts, they retraced his frequent routines to various familiar places, including 9-20 John Woods Houses in Upper Largo. Ultimately, Iain was located safe by a family member at 5 Seamill Gardens in Burntisland. He had sought solace in solitude but was relieved to reunite with loved ones.",community center,"John Woods Houses Upper Largo,Burntisland",,,grandmother,Emily Smith,"left personal items behind,recent discharge from care facility,job loss stress"
5,29713,3520,Low,High,Iain,Kennedy,1972-10-27,Doncaster,48,Male,Home Address,"Buyer, retail",3172,2021-06-02 07:46:00,2021-06-02 16:46:00,Wednesday,2386,2021-06-03 23:32:00,"Limekilns Road, Dunfermline, KY12 7XA",Home,Heather Simpson,"137 Park Road West, Rosyth, KY11 2TL",Traced by Police,"Iain Kennedy was last seen entering an internet café near 38 Backmarch Crescent, Rosyth. His brother reported him missing when Iain failed to return home. Police traced Iain to a grocery store, where he was spotted acting disoriented.",grocery store,38 Backmarch Crescent Rosyth,internet café,,brother,,
6,80975,3520,Medium,Medium,Iain,Kennedy,1972-10-27,Doncaster,48,Male,Home Address,"Buyer, retail",3172,2021-06-14 23:32:00,2021-06-15 21:32:00,Tuesday,2976,2021-06-17 01:08:00,"Limekilns Road, Dunfermline, KY12 7XA",Home,Georgia Turner,"137 Park Road West, Rosyth, KY11 2TL",Traced by Police,"Iain Kennedy was last seen at an internet café not far from Limekilns Road, Dunfermline. Prior to his disappearance, Iain had been recently discharged from a care facility and was experiencing challenges readjusting. A colleague mentioned that Iain spoke of visiting a fitness center near 23 Haddow Grove, Burntisland. However, he never arrived there on the day he went missing. Surveillance footage later showed him using an escalator at a shopping center, which was the last confirmed sighting. His disorientation and possible lapse in judgment may have led him to wander to different locations, further complicating efforts to locate him promptly. Eventually, Iain was traced by police at 137 Park Road West, Rosyth, where he was found safe.",fitness center,"23 Haddow Grove Burntisland,Road,Limekilns Road Dunfermline","escalator,internet café",,colleague,,recent discharge from care facility
7,9778,3520,Low,Low,Iain,Kennedy,1972-10-27,Doncaster,49,Male,Home Address,"Buyer, retail",3172,2021-10-31 01:08:00,2021-10-31 14:08:00,Sunday,9866,2021-11-06 21:34:00,"Limekilns Road, Dunfermline, KY12 7XA",Home,Heather Simpson,"137 Park Road West, Rosyth, KY11 2TL",Traced by Police,"Iain Kennedy went missing after losing his job and feeling stressed. He left personal items behind and was last seen near Kinghorn Road, Burntisland by a colleague before being traced.",,"Road Burntisland,Kinghorn,Kinghorn Road Burntisland,The,Burntisland",,,colleague,,"left personal items behind,job loss stress,recent discharge from care facility"
8,66753,3520,Low,Low,Iain,Kennedy,1972-10-27,Doncaster,49,Male,Home Address,"Buyer, retail",3172,2022-01-22 21:34:00,2022-01-23 04:34:00,Sunday,3286,2022-01-25 04:20:00,"Limekilns Road, Dunfermline, KY12 7XA",Home,Georgia Turner,"71 King's Crescent, Rosyth, KY11 2RT",Traced by Police,"Iain Kennedy vanished near an escalator at Limekilns Road, reported by brother.",,Limekilns Road,escalator,,brother,Kennedy,
9,77769,3520,Medium,Medium,Iain,Kennedy,1972-10-27,Doncaster,49,Male,Home Address,"Buyer, retail",3172,2022-04-05 04:20:00,2022-04-05 10:20:00,Tuesday,6112,2022-04-09 10:12:00,"Limekilns Road, Dunfermline, KY12 7XA",Home,Hayley Scott,"5 Seamill Gardens, Burntisland, KY3 0DE",Traced by Police,"Iain Kennedy was last seen leaving an internet café near 1 Parkside Square, Rosyth, KY11 2LZ, after expressing stress over a recent job loss. Before disappearing, he mentioned attending a hobby group meeting. His brother noticed that Iain had left personal items behind at home. Iain's history of a recent discharge from a care facility added concern. He was eventually found by police at a relative's residence.",hobby group,"1 Parkside Square Rosyth KY11 2LZ,Rosyth KY11",internet café,,brother,Kennedy,"recent discharge from care facility,left personal items behind,job loss stress"
