,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,q_1,q_1_explanation,q_2,q_2_explanation,q_3,q_3_explanation,q_4,q_4_explanation,q_5,q_5_explanation,q_6,q_6_explanation,q_7,q_7_explanation,q_8,q_8_explanation,q_9,q_9_explanation,q_10,q_10_explanation,q_11,q_11_explanation,q_12,q_12_explanation,q_13,q_13_explanation,q_14,q_14_explanation,q_15,q_15_explanation,q_16,q_16_explanation,q_17,q_17_explanation,q_18,q_18_explanation,q_19,q_19_explanation,q_20,q_20_explanation,q_21,q_21_explanation,q_22,q_22_explanation,q_23,q_23_explanation,q_24,q_24_explanation,q_25,q_25_explanation
0,68771,1019,Low,Low,Glenn,Green,1948-09-23,Doncaster,68,Male,Home Address,Retired Ergonomist,8129,2016-11-28 00:00:00,2016-11-28 07:00:00,Monday,748,2016-11-28 12:28:00,"9 Kilcruik Road, Kinghorn, KY3 9XH",Home,Pamela Taylor,"Lodge Rise, Glenrothes, KY7 5TG",Traced by staff,"Glenn Green was last seen leaving his home at 9 Kilcruik Road, Kinghorn, KY3 9XH. Having often expressed a desire to disappear and with a penchant for living off-grid, concerns were raised when he did not return home. His sister, Marion Clarke, informed authorities of his frequent visits to secluded spots. Search efforts concentrated on the areas he favored, including North Street, Glenrothes, KY7 5LT. After staff traced his usual haunts, he was eventually found safe yet evasive at Lodge Rise, Glenrothes, KY7 5TG, near a suburban cave entrance, seemingly having sought refuge. Glenn’s actions underscored his long-standing preference for solitude.",Home,"North Street Glenrothes KY7 5LT,Green,9 Kilcruik Road Kinghorn KY3 9XH","cave,suburban",Marion Clarke,sister,,"living off-grid,expressed desire to disappear",0,NULL,0,NULL,1,Glenn is 68 years old and shows signs of vulnerability due to his age.,0,NULL,1,"Glenn has a disability, which may affect his health and safety.",1,Glenn has shown difficulty in interacting safely with others when alone.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His disappearance aligns with his known desire to live off-grid and seek solitude.,1,"Glenn has expressed a wish to disappear before, indicating a known reason.",0,NULL,1,He intended to visit familiar secluded spots but did not return home.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
1,79047,1019,High,High,Glenn,Green,1948-09-23,Doncaster,68,Male,Home Address,Retired Ergonomist,8129,2017-01-01 12:28:00,2017-01-02 16:28:00,Monday,2367,2017-01-03 03:55:00,"9 Kilcruik Road, Kinghorn, KY3 9XH",Home,Pamela Taylor,"32 Hamilton Place, Rosyth, KY11 2PJ",Traced by member of the public,"Glenn Green was reported missing shortly after he expressed a desire to disappear, a sentiment he had voiced to his colleague, Daniel Walker. Living in Kinghorn, Glenn was known for frequenting a casino located at 1 Canmore Street, where many believed he sought solace. Due to ongoing financial difficulties, he was also rumored to be homeless. On the day of his disappearance, he was last seen leaving the casino and was possibly headed towards a cave known to be near 35 Fowler Street, Cellardyke. His brother expressed concern, noting Glenn’s vulnerability due to his disability. A member of the public eventually recognized Glenn at 32 Hamilton Place, Rosyth, where he was found in a distressed but safe condition.",,"35 Fowler Street Cellardyke,1 Canmore Street,Rosyth,1","casino,cave",,"brother,colleague",Daniel Walker,"expressed desire to disappear,believed to be homeless",1,"Glenn expressed a desire to disappear, indicating possible suicidal thoughts.",0,No evidence suggests criminality played a role in the disappearance.,1,"Glenn is 68 years old and has a disability, making him vulnerable.",1,"His disability may require specific medication, which could lead to adverse effects if unavailable.",1,"Glenn has a disability, which may include medical or mental health conditions.",1,He may struggle to interact safely with others in unfamiliar situations.,0,"No indication of dependency on drugs, alcohol, medication, or other substances was provided.",0,There is no indication that Glenn is on the Child Protection Register.,1,The weather conditions during winter can pose significant risks to his safety.,1,Glenn faced ongoing financial difficulties and potentially homeless issues.,0,No evidence indicates Glenn is a victim or perpetrator of domestic violence.,0,There are no known ongoing personal issues linked to cultural or community tensions.,0,There is no information suggesting Glenn was involved in any violent or hate crime incidents.,1,Ongoing financial difficulties may contribute to stress impacting Glenn's well-being.,0,No indication that forced marriage or honor-based abuse is relevant to Glenn.,0,There is no evidence suggesting Glenn is a victim of sexual exploitation or trafficking.,1,Glenn's desire to disappear is abnormal and indicative of concerning behavior.,1,Glenn explicitly expressed a desire to disappear shortly before going missing.,0,No specific preparations for absence were noted in the information provided.,1,"Glenn was last seen leaving the casino, indicating he had a specific intention to go outside.",0,There is no history of Glenn's previous disappearances that resulted in exposure to harm.,0,No evidence suggests that Glenn poses a risk to others.,1,Glenn's vulnerability due to disability and financial issues is relevant to the risk assessment.,1,His disability may indicate underlying mental health conditions affecting his behavior.,0,No indication that Glenn has dementia or a specific progressive neurological disorder.
2,6695,1019,Low,Low,Glenn,Green,1948-09-23,Doncaster,68,Male,Home Address,Retired Ergonomist,8129,2017-06-15 03:55:00,2017-06-15 20:55:00,Thursday,3178,2017-06-17 08:53:00,"9 Kilcruik Road, Kinghorn, KY3 9XH",Home,John Jones,"1 Parkside Square, Rosyth, KY11 2LZ",Traced by Police,"Glenn Green, a 68-year-old retired ergonomist, was reported missing from his home on Kilcruik Road, Kinghorn. Known for expressing a desire to disappear and living off-grid, Glenn had been believed to be homeless by some acquaintances. Before his disappearance, he was last seen by his brother and was often mentioned in conversation with his colleague, Danielle Smith. Reports suggested Glenn had been spotted exploring a cave near Abbey Road, Newburgh. Additionally, he was rumored to frequent a casino, possibly the one in Rosyth near 18-21 Mellor Court. These erratic movements understandably raised concerns among relatives and friends. Eventually, Glenn was traced safely by police, found near a residential area in Rosyth, indicating his preference for both solitude and spontaneity during his brief disappearance.",,"Mellor Court,Abbey Road Newburgh","cave,casino",,brother,colleague Danielle Smith,"expressed desire to disappear,living off-grid,believed to be homeless",0,NULL,0,NULL,1,He is 68 years old and may have vulnerabilities due to age.,1,Possible adverse effects if missing medication related to his disability.,1,Has a disability but no specifics provided on mental or physical health conditions.,1,He has a history of erratic behavior and expressed desire to disappear.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His desire to disappear indicates behavior not typical of most seniors.,1,Reportedly expressed intention to disappear which aligns with his behavior.,0,NULL,1,"Last seen exploring a cave, which indicates a spontaneous intent potentially unfulfilled.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
3,4168,1019,High,Medium,Glenn,Green,1948-09-23,Doncaster,69,Male,Home Address,Retired Ergonomist,8129,2017-12-08 08:53:00,2017-12-08 14:53:00,Friday,8998,2017-12-14 14:51:00,"9 Kilcruik Road, Kinghorn, KY3 9XH",Home,John Jones,"1 Parkside Square, Rosyth, KY11 2LZ",Traced by Police,"Glenn Green went missing after visiting a cave with his daughter, later spotted at a casino by a colleague. Concerns arose due to his disability. Police traced him safely to Rosyth.",,,"cave,casino",,"colleague,daughter",,,0,NULL,0,NULL,1,Vulnerable due to age (69) and having a disability.,1,Adverse effects possible if medication for disability is not available.,1,Has a disability impacting daily functioning.,1,May struggle in unfamiliar circumstances due to age and disability.,0,NULL,0,NULL,0,Conditions did not present additional risks at the time of disappearance.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Circumstances of going missing were unusual for him.,0,NULL,0,NULL,1,Intended to explore a cave and later visited a casino.,0,NULL,0,NULL,0,NULL,1,Has been identified with a mental health condition.,0,NULL
4,48076,1019,Low,Low,Glenn,Green,1948-09-23,Doncaster,69,Male,Home Address,Retired Ergonomist,8129,2017-12-26 14:51:00,2017-12-26 21:51:00,Tuesday,722,2017-12-27 02:53:00,"9 Kilcruik Road, Kinghorn, KY3 9XH",Home,Pamela Taylor,"Lodge Rise, Glenrothes, KY7 5TG",Traced by Police,"Glenn Green was last seen leaving his Home at 9 Kilcruik Road, Kinghorn. He was believed to be heading towards an old, closed mine near North Street, Glenrothes. Friend Glen Roberts visited 28 Fairykirk Road, Rosyth but found no signs of him. Authorities focused their search on surrounding suburban areas. Eventually, Glenn was found safe by police the next day, traced to Lodge Rise, Glenrothes.",Home,"8,28 Fairykirk Road Rosyth,North Street Glenrothes","mine,suburban",,,friend Glen Roberts,,0,NULL,0,NULL,1,He is elderly and has a disability.,0,NULL,1,He has a disability but specifics are not provided.,0,NULL,0,NULL,0,NULL,0,Weather conditions were not reported as concerning.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,His disappearance was not out of character.,0,NULL,0,NULL,1,He was believed to be heading towards a specific location.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
5,50206,1019,Low,Medium,Glenn,Green,1948-09-23,Doncaster,69,Male,Home Address,Retired Ergonomist,8129,2018-03-23 02:53:00,2018-03-23 13:53:00,Friday,2931,2018-03-25 03:44:00,"9 Kilcruik Road, Kinghorn, KY3 9XH",Home,Pamela Taylor,"3 Dove Street, Cellardyke, KY10 3AN",Traced by Police,"MP was found after vanishing from Seaforth Place, Burntisland, near a cave. His friend Gareth reported his absence from a nearby mine.",,Seaforth Place Burntisland,"cave,mine",Gareth,friend,friend,,0,NULL,0,NULL,1,MP is 69 years old and has a disability making him vulnerable.,1,MP may require medication for his disability affecting his health.,1,MP has a disability affecting his mental or physical health.,1,MP may struggle with unfamiliar surroundings due to his disability.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Going missing was out of character for MP as he has a stable routine.,1,"MP's disappearance was unexpected, showing no prior intent to leave.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,MP has a mental health condition related to his disability.,0,NULL
6,78707,1019,Low,High,Glenn,Green,1948-09-23,Doncaster,69,Male,Home Address,Retired Ergonomist,8129,2018-04-20 03:44:00,2018-04-21 09:44:00,Saturday,9468,2018-04-26 17:32:00,"9 Kilcruik Road, Kinghorn, KY3 9XH",Home,John Jones,"3 Elder Place, Rosyth, KY11 2QU",Traced by Police,"Glenn Green was last seen entering the Seaforth Place casino in Burntisland. His colleague, Marion Clarke, reported he seemed particularly anxious during their conversation the previous day, mentioning something concerning financial troubles. Glenn often visited the casino to unwind, but it was uncharacteristic for him to remain out of touch with family and friends for an extended period. When Glenn didn't return home, concern grew, prompting Marion to contact authorities. After several days, police located him at a different address. It appeared Glenn had voluntarily withdrawn to reassess personal matters, and although no foul play was suspected, his extended absence was troubling to those who cared for him.",,"Seaforth Place,Green",casino,Marion Clarke,colleague,,,0,NULL,0,NULL,1,"He is 69 years old, which may make him more vulnerable.",1,"If medication is not available, it could impact his health due to disability.",1,He has a disability which may affect his daily functioning.,1,Being older may lead to difficulties in unfamiliar settings.,0,NULL,0,NULL,0,Conditions were not mentioned as presenting additional risks.,1,"He expressed financial troubles, indicating potential family stress.",0,NULL,0,NULL,0,NULL,1,Financial issues were mentioned as a concern prior to disappearance.,0,NULL,0,NULL,1,His prolonged absence was uncharacteristic of his usual behavior.,1,He likely intended to reassess personal finances and was anxious.,1,His withdrawal indicates possible preparatory intentions for absence.,1,"He went to the casino, suggesting he intended to unwind but did not return.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
7,26538,1019,Medium,Medium,Glenn,Green,1948-09-23,Doncaster,69,Male,Home Address,Retired Ergonomist,8129,2018-06-08 17:32:00,2018-06-09 03:32:00,Saturday,4375,2018-06-11 18:27:00,"9 Kilcruik Road, Kinghorn, KY3 9XH",Home,Pamela Taylor,"Ladybank Road, Pitlessie, KY15 7SP",Traced by Police,"Glenn Green was last seen leaving his home at 9 Kilcruik Road, Kinghorn, heading towards a nearby grocery store for his regular errand. His sister, who often checked in on him due to his disability, grew concerned when he did not return as expected. A subsequent search led by his colleague, Jayne Taylor, and local residents included key locations such as the bustling North Street area in Glenrothes, known for its suburban setting, and extended into the reach of the casino near the town's edge. Police later found Glenn disoriented but safe near Ladybank Road in Pitlessie, suggesting he might have ventured off to explore an old mining site before losing his way.",grocery store,"9,North Street","casino,suburban",,"colleague,sister",colleague Jayne Taylor,,0,NULL,0,NULL,1,"Due to his age (69) and mental disability, he is deemed vulnerable.",1,"His disability may require medication, and lack of it could lead to serious issues.",1,He has a disability that affects his mental functions.,1,His disorientation indicates difficulties in unfamiliar situations.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,"His wandering off was out of character, indicating abnormal behavior.",1,He intended to go to the grocery store but did not return as planned.,0,NULL,1,He was going for a regular errand but became disoriented.,0,NULL,0,NULL,0,NULL,1,He has a mental health condition related to his disability.,0,NULL
8,95780,1019,Medium,Medium,Glenn,Green,1948-09-23,Doncaster,69,Male,Home Address,Retired Ergonomist,8129,2018-07-23 18:27:00,2018-07-24 04:27:00,Tuesday,7126,2018-07-28 17:13:00,"9 Kilcruik Road, Kinghorn, KY3 9XH",Home,Pamela Taylor,"32 Hamilton Place, Rosyth, KY11 2PJ",Traced by Police,"Glenn Green was last seen leaving his home at 9 Kilcruik Road, Kinghorn. He had plans to visit the casino located on Abbey Road, Newburgh. Glenn, who often enjoyed spending time there with his colleagues, was expected to meet them for a game night. However, upon his disappearance, his son reported that Glenn never made it to the gathering. The concern grew after Glenn's brother recalled a previous mining trip where Glenn exhibited confusion and disorientation due to his disability. As the hours passed without any sign of him, the family feared Glenn might have wandered into a nearby mine while heading to the casino. After several days of search operations, coordinated by his son and sister, police finally traced Glenn to 32 Hamilton Place, Rosyth, where he was found in good health, albeit confused about his whereabouts.",Home,"Green,Abbey Road Newburgh","mine,casino",,"son,sister,colleague,colleague,colleague,brother",,,0,NULL,0,NULL,1,Glenn is 69 years old and has a cognitive disability making him vulnerable.,1,Confusion and disorientation can occur if medication is missed due to his condition.,1,Glenn has a cognitive disability which affects his mental functions.,1,His confusion may hinder safe interactions in unfamiliar environments.,0,NULL,0,NULL,0,The weather was not mentioned as a risk factor at the time of disappearance.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,"Going missing is out of character, as he was expected at a gathering.",1,He intended to attend a game night with friends but did not arrive.,0,NULL,1,He did not complete his intention to meet friends at the casino.,0,NULL,0,NULL,0,NULL,1,Glenn has a cognitive disability which impacts his mental health.,0,NULL
9,92601,1019,High,Low,Glenn,Green,1948-09-23,Doncaster,69,Male,Home Address,Retired Ergonomist,8129,2018-08-21 17:13:00,2018-08-21 17:13:00,Tuesday,417,2018-08-22 00:10:00,"9 Kilcruik Road, Kinghorn, KY3 9XH",Home,John Jones,"1 Parkside Square, Rosyth, KY11 2LZ",Traced by family,"Glenn Green, residing at 9 Kilcruik Road, Kinghorn, was reported missing under circumstances that raised concerns due to his expressed desire to disappear. His colleague last saw him leaving their shared workspace without stating where he was headed next. After failing to return home, his daughter found notes suggesting a wish for solitude and concern about being a burden due to his disability. Investigations focused on spots he frequented, notably around 6-9 West Green in Crail. Eventually, his daughter, tracing clues from their usual conversations, located him safe at a quiet guest house at 8 Bowling Green Place, Crail, where he sought temporary respite, resulting in a relieved reunion.",,"West Green Crail,8 Bowling Green Place Crail,9 Kilcruik Road Kinghorn",,,"colleague,daughter",,expressed desire to disappear,0,NULL,0,NULL,1,He is 69 years old and has a disability.,1,His disability may require medication that he might not have access to.,1,He has a disability which could relate to mental or physical health issues.,1,"He expressed a desire to be alone, indicating potential difficulties with unfamiliarity.",0,NULL,0,NULL,0,NULL,1,There are indications of him feeling like a burden to his family.,0,NULL,0,NULL,0,NULL,1,"His notes indicate concerns about being a burden, hinting at personal issues.",0,NULL,0,NULL,1,His wish to disappear is not typical behavior for him.,1,"He expressed a desire to find solitude, indicating a reason for his disappearance.",1,"Notes were found suggesting he wanted to be alone, indicating preparation.",1,He left without a clear destination after expressing a wish for solitude.,0,NULL,0,NULL,0,NULL,1,"He has a disability, which may have an underlying mental health aspect.",0,NULL
