,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,q_1,q_1_explanation,q_2,q_2_explanation,q_3,q_3_explanation,q_4,q_4_explanation,q_5,q_5_explanation,q_6,q_6_explanation,q_7,q_7_explanation,q_8,q_8_explanation,q_9,q_9_explanation,q_10,q_10_explanation,q_11,q_11_explanation,q_12,q_12_explanation,q_13,q_13_explanation,q_14,q_14_explanation,q_15,q_15_explanation,q_16,q_16_explanation,q_17,q_17_explanation,q_18,q_18_explanation,q_19,q_19_explanation,q_20,q_20_explanation,q_21,q_21_explanation,q_22,q_22_explanation,q_23,q_23_explanation,q_24,q_24_explanation,q_25,q_25_explanation
0,98182,2923,High,High,Damian,Clark,1930-12-02,Dunfermline,83,Male,Home Address,Retired Artist,1877,2014-03-15 00:00:00,2014-03-16 02:00:00,Sunday,3824,2014-03-17 15:44:00,"North Road, Insch, AB52 6XP",mosque,Leanne Clark,"Bog Road,  AB31 4JU",Traced by staff,"Damian Clark, whose family had noticed signs of distress and suicidal ideation, went missing from his home on North Road, Insch. A concerned friend, Shaun, reported Damian’s absence when he failed to show up at a local church meeting. Subsequent inquiries led searchers to focus on nearby areas including the dock/marina. Thankfully, Damian was traced on Bog Road by staff, who provided immediate support and ensured his safe return.","church,Home","North Road Insch,Road",,Shaun,,,suicidal ideation,1,Signs of distress and suicidal ideation were noted by family.,0,No evidence suggesting criminality involved in disappearance.,1,"He is 83 years old, making him vulnerable due to age.",1,Medication issues could impair health given his age and disability.,1,He has a disability that may complicate his health situation.,1,Unfamiliar situations could pose challenges due to his age and condition.,0,"No information on dependency on drugs, alcohol, or substances.",0,No indication that he is on the Child Protection Register.,0,No current or prior weather conditions reported that pose additional risk.,1,"Family observed signs of distress, indicating possible conflict issues.",0,There is no indication of being a victim or perpetrator of domestic violence.,0,"No ongoing personal issues linked to racial, sexual, or cultural factors noted.",0,No reports of involvement in violent or hate crime incidents prior.,0,No school or employment problems reported; he is retired.,0,No indication of forced marriage or honour-based abuse in his case.,0,No evidence of being a victim of sexual exploitation or human trafficking.,1,Going missing aligns with signs of distress; this behavior is concerning.,0,No specific known reason for him to go missing documented.,0,No indications of preparations made for absence by the Missing Person.,1,"He failed to attend a local church meeting, which was unusual for him.",0,No previous instances of going missing noted in the report.,0,No evidence suggesting he poses a risk to others.,0,No other unlisted factors relevant to risk assessment mentioned.,1,The signs of distress indicate a possible mental health condition.,0,No mention of dementia or progressive neurological disorders present.
1,36276,2923,High,Low,Damian,Clark,1930-12-02,Dunfermline,83,Male,Home Address,Retired Artist,1877,2014-08-31 15:44:00,2014-08-31 15:44:00,Sunday,1883,2014-09-01 23:07:00,"37 North High Street,  AB45 2PA",Home,Gail Blackburn,"Carmelite Street, Banff, AB45 1GF",Traced by Police,"Damian Clark was last seen at his familiar workplace, a small studio he frequented to recreate art despite his retirement. Known for his tendency to live off-grid, Damian occasionally took solitary retreats without informing anyone. On this occasion, he left a cryptic note hinting at plans to visit 14 East Park, Inchmarlo, and later, a dock in the region, possibly to gather inspiration from nature. Worrisome were his recent remarks on feeling burdensome, suggesting suicidal ideation. Investigators tracked his path from a cemetery near 10 East Cathcart Street to a marina, raising alarms on his whereabouts. Thankfully, Damian was eventually found safe by police at Carmelite Street, Banff.",park,"14 East Park Inchmarlo,10 East Cathcart Street","workplace,cemetery",,,,"living off-grid,suicidal ideation",1,Recent remarks indicated he felt burdensome suggesting potential suicidal thoughts.,0,No evidence of criminality involved in the disappearance.,1,"At 83, he is vulnerable due to age and potential health issues.",0,No known adverse effects of missing medication mentioned.,1,He has a disability which may affect his well-being.,1,Possibility of difficulty interacting safely in unfamiliar places.,0,No mention of dependency on drugs or alcohol.,0,He is not a minor and not listed on the Child Protection Register.,1,Weather conditions could have posed risks given his age and attire.,0,No recent family conflict or abuse reported.,0,Not indicated that he was involved in domestic violence.,0,No ongoing personal issues linked to social or cultural concerns.,0,No reported involvement in violent or hate crimes.,1,He is retired and might face financial or employment-related issues.,0,No mention of forced marriage or honor-based abuse.,0,No indication of sexual exploitation or trafficking issues.,1,His disappearance pattern differs from his usual solitary retreats.,1,He left a note indicating a planned brief retreat.,1,The note suggests he made preparations for his absence.,1,He intended to gather inspiration but didn’t complete his plan.,0,No previous cases of him going missing with harm reported.,0,There is no evidence that he poses a risk to others.,0,No unlisted factors provided in the information.,1,Potential mental health issues indicated by his remarks.,0,No indication of dementia or specific neurological disorders.
2,97035,2923,Low,Medium,Damian,Clark,1930-12-02,Dunfermline,84,Male,Home Address,Retired Artist,1877,2015-02-25 23:07:00,2015-02-26 09:07:00,Thursday,3347,2015-02-28 06:54:00,"37 North High Street,  AB45 2PA",Home,Gail Blackburn,"10 Garden Wood, Inchmarlo, AB31 4AW",Traced by staff,"Damian Clark, a retired artist, was reported missing after being last seen leaving his workplace near North Road, Insch. He had been active on social media before vanishing, expressing concerns linked with suicidal ideation. His sister, Gail Blackburn, noted that his recent visits to a cemetery on North Lane, Archiestown, for solitude were unusual. MP was eventually found safe by staff at a nearby location after a coordinated search resolved his disappearance.",,"North Road Insch,North Lane Archiestown","workplace,cemetery",Gail Blackburn,sister,,"suicidal ideation,active on social media before vanishing",1,Concerns of suicidal ideation were expressed before his disappearance.,0,No evidence suggests criminality as a factor in his disappearance.,1,"At 84 years old, he is vulnerable due to his age.",1,He may face adverse effects from missing medication related to his disability.,1,He has a disability and may also have age-related health issues.,1,Being disoriented or confused in unknown situations is common with age.,0,No information indicates a dependency on drugs or alcohol.,0,He is not mentioned as being on the Child Protection Register.,1,Weather conditions could pose an increased risk for an elderly man.,0,No family or relationship issues were reported prior to his disappearance.,0,There is no indication of domestic violence involvement.,0,No ongoing personal issues related to any cultural or community factors mentioned.,0,No violent or hate crime incidents were reported prior to his disappearance.,0,"No school, employment, or financial problems were noted.",0,Forced marriage or honour-based abuse are not applicable in this case.,0,"No indications of sexual exploitation, trafficking, or prostitution present.",1,His disappearance involved unusual behavior compared to his routine.,1,His expressed intent to find solitude raises concerns about going missing.,0,No preparations for absence were reported.,1,He left work expressing concern; his intentions were not completed.,0,No prior disappearances or exposure to harm mentioned.,0,He is not considered a risk to others in any way.,0,No other unlisted factors were provided for consideration.,1,Suicidal ideation suggests he has a mental health condition.,0,There is no indication of dementia or a specific neurological disorder.
3,6779,2923,Low,Low,Damian,Clark,1930-12-02,Dunfermline,84,Male,Home Address,Retired Artist,1877,2015-05-30 06:54:00,2015-05-31 10:54:00,Sunday,7699,2015-06-04 15:13:00,"37 North High Street,  AB45 2PA",Home,Leanne Clark,"10 East Cathcart Street,  AB56 1PJ",Traced by Police,"Damin Clark was last seen leaving his home at 37 North High Street, AB45 2PA. Known for his quiet demeanor, his family expressed concern over his recent display of suicidal ideation. He had become more active on social media, posting messages that alluded to a substantial internal struggle. Witnesses reported seeing Clark in the vicinity of a cemetery, perhaps seeking solace. With his regular hangout being a workplace wherein his artistic contributions were appreciated, the change in environment raised alarms. Gail Blackburn, a close acquaintance, noted his absence from his favorite social events. Clark was eventually traced by police at 10 East Cathcart Street, AB56 1PJ, relieved but concerned for his wellbeing after several days missing.",,"3,North,AB56","workplace,cemetery",Gail Blackburn,,,"suicidal ideation,active on social media before vanishing",1,Recent suicidal ideation raised concerns among family members.,0,No evidence suggesting criminality involved in his disappearance.,1,"At 84 years old, he is vulnerable due to age.",1,"Without medication, risk of worsening health conditions is high.",1,He has a disability affecting his mental and physical health.,1,His quiet demeanor may impact social interactions in unfamiliar settings.,0,No indications of dependency on drugs or alcohol noted.,0,Not a minor and not on the Child Protection Register.,0,Weather conditions did not seem to pose additional risk during disappearance.,1,Family expressed concern indicating recent family conflict over his wellbeing.,0,No information suggesting he was involved in domestic violence.,0,No ongoing personal issues related to race or sexuality mentioned.,0,No involvement in violent or hate crime prior to disappearance noted.,0,No financial or employment issues mentioned in the case details.,0,No indications of forced marriage or honor-based abuse noted.,0,No evidence of sexual exploitation or trafficking found in the case.,1,His disappearance pattern deviated from his usual behavior and habits.,1,Recent distress and expressed suicidal ideation could explain his disappearance.,0,No indications that he prepared for an absence were observed.,1,"Last seen near a cemetery, possibly seeking solace but not completing plans.",0,No previous disappearances or exposure to harm reported.,0,He is unlikely to be a risk to others based on available information.,0,No unlisted factors were mentioned in the case assessment.,1,Evidence of experiencing a mental health condition contributing to struggles.,0,No indication that he has dementia or a specific progressive neurological disorder.
4,72546,2923,Medium,Medium,Damian,Clark,1930-12-02,Dunfermline,84,Male,Home Address,Retired Artist,1877,2015-09-24 15:13:00,2015-09-24 15:13:00,Thursday,2912,2015-09-26 15:45:00,"37 North High Street,  AB45 2PA",Home,Gail Blackburn,"North Road, Insch, AB52 6XP",Traced by Police,"Damian Clark, last seen at a bingo hall, Rannes Street, before going off-grid. Police traced him via social media to North Road, Insch.",bingo hall,"Rannes Street,Road,North,Road",,,,,"living off-grid,active on social media before vanishing",0,NULL,0,NULL,1,Vulnerable due to being 84 years old and having a disability.,0,NULL,1,He has a disability which may impact his health.,1,He may struggle to interact in unfamiliar settings due to age.,0,NULL,0,NULL,0,Weather was not mentioned as a risk factor.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His disappearance behavior was uncharacteristic for him.,0,NULL,0,NULL,1,"Last seen at a bingo hall, he did not complete his intended activity.",0,NULL,0,NULL,0,NULL,1,Presence of a disability often indicates possible mental health issues.,0,NULL
5,93432,2923,Medium,High,Damian,Clark,1930-12-02,Dunfermline,85,Male,Home Address,Retired Artist,1877,2016-02-01 15:45:00,2016-02-01 18:45:00,Monday,3661,2016-02-04 04:46:00,"37 North High Street,  AB45 2PA",Home,Gail Blackburn,"Bog Road,  AB31 4JU",Traced by Police,"DAMIAN CLARK, a retired artist known for his active presence on social media, vanished from his residence at 37 North High Street, AB45 2PA. Before his disappearance, Damian frequently shared his art pieces and daily routines online, maintaining a consistent stream of updates. On the day he vanished, neighbors last saw him leaving his home around midday, and there were no unusual online activities indicating his plans. Reports suggested Damian was headed towards March Road, Buckie, AB56 1ER, but he never arrived at his known destinations. The sudden cessation of his online activity raised concerns. After a tense wait, police successfully located Damian on Bog Road, AB31 4JU, a few days later, bringing relief to his family and followers. Though disoriented, he was returned safely, with the reasons for his deviation remaining unclear.",,"37 North High Street AB45 2PA,March Road Buckie AB56 1ER",,,,,active on social media before vanishing,0,NULL,0,NULL,1,"Due to his age of 85, he may be more vulnerable in unfamiliar situations.",1,Possible adverse effects from medication not being taken could relate to his disability.,1,He has a disability which may impact his mental or physical health.,1,Older adults may struggle to interact or navigate unfamiliar environments safely.,0,NULL,0,NULL,0,Weather conditions were not noted to be a risk factor at the time of disappearance.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His disappearance was sudden and unexpected based on his online activity patterns.,0,There were no known reasons for him to go missing as per the provided information.,0,NULL,0,He had no clear intentions noted for his last seen moments.,0,NULL,0,NULL,0,NULL,1,There may be underlying mental health issues related to aging or disability.,0,NULL
6,95296,2923,Medium,Medium,Damian,Clark,1930-12-02,Dunfermline,85,Male,Home Address,Retired Artist,1877,2016-05-04 04:46:00,2016-05-05 17:46:00,Thursday,8692,2016-05-10 05:38:00,"37 North High Street,  AB45 2PA",Home,Gail Blackburn,"Carmelite Street, Banff, AB45 1GF",Traced by staff,"Damian Clark was last seen leaving his residence at 37 North High Street, according to his sister. Concern grew when he failed to arrive at the park where he typically painted. Later, an employee at the dock/marina reported that Damian was seen near the water's edge, appearing disoriented. The search extended to his former workplace at 10 East Cathcart Street, but yielded no leads. With time passing and anxiety mounting, his niece, Stephanie Blackburn, provided additional details about his frequent visits to a cemetery near Craigour Road, Torphins, AB31 4UE. Ultimately, Damian was found by staff on Carmelite Street, Banff, unharmed but in need of support, highlighting his susceptibility to disorientation due to his condition.",park,"10 East Cathcart Street,Road,Craigour Road Torphins AB31 4UE","cemetery,workplace","Blackburn,Stephanie Blackburn",sister,,,1,"Due to his advanced age and disability, he may have had suicidal thoughts.",0,No evidence suggests criminality played a role in the disappearance.,1,His age of 85 and disability make him vulnerable.,1,"If he doesn't have his medication, it could worsen his condition.",1,He has a disability that likely affects his mental and/or physical health.,1,His disorientation indicates difficulty interacting in unfamiliar situations.,0,There are no indications of dependency on substances.,0,He is not a minor and thus not listed on the Child Protection Register.,1,Weather conditions could complicate his situation given his age and vulnerability.,0,There are no reports of family conflicts or abuse.,0,No information indicating he is a victim or perpetrator of domestic violence.,0,No ongoing personal issues linked to societal factors mentioned.,0,No prior involvement in violent or hate crime incidents reported.,0,"No indication of school, employment, or financial problems.",0,No evidence suggesting forced marriage or honour-based abuse involvement.,0,No indications of him being a victim of exploitation or trafficking.,1,His disappearance was atypical due to his usual painting routine.,0,There is no known reason for him to intentionally go missing.,0,No signs of preparation for an absence were noted before he went missing.,1,He intended to paint but failed to arrive at the park.,0,No evidence of previous disappearance or exposure to harm reported.,0,There is no indication that he poses any risk to others.,0,No other unlisted factors deemed relevant were mentioned.,1,His disability could signify an underlying mental health condition.,1,His advanced age and disability suggest possible dementia-related issues.
7,93108,2923,Low,Low,Damian,Clark,1930-12-02,Dunfermline,85,Male,Home Address,Retired Artist,1877,2016-08-13 05:38:00,2016-08-14 07:38:00,Sunday,4576,2016-08-16 09:54:00,"37 North High Street,  AB45 2PA",Home,Wendy Bolton,"14 East Park, Inchmarlo, AB31 4GB",Traced by Police,"Damian's sister reported him missing after he failed to return from visiting a cemetery. Colleague Wendy Bolton noted Damian was last seen leaving his workplace, heading in the cemetery's direction.",,,"workplace,cemetery",,sister,colleague Wendy Bolton,,0,NULL,0,NULL,1,Due to his age of 85 years and potential infirmities.,0,NULL,1,He has a disability which may affect his well-being.,1,Older individuals may face interaction challenges in unfamiliar situations.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His disappearance was out of character as he did not return home.,0,NULL,0,NULL,1,He intended to visit a cemetery but did not return.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
8,61137,2923,High,High,Damian,Clark,1930-12-02,Dunfermline,85,Male,Home Address,Retired Artist,1877,2016-11-17 09:54:00,2016-11-17 09:54:00,Thursday,3429,2016-11-19 19:03:00,"37 North High Street,  AB45 2PA",Home,Wendy Bolton,"Mar Road, Braemar, AB35 5YN",Traced by family,"Damian Clark was last seen leaving his workplace at 10 East Cathcart Street, AB56 1PJ to meet his sister, Shaun, and Stephanie Blackburn. After missing a scheduled meeting with colleague Wendy Bolton, concern grew. He was found two days later by family in Braemar.",,"East,10 East Cathcart Street AB56 1PJ",workplace,"Stephanie Blackburn,Shaun",sister,colleague Wendy Bolton,,0,NULL,0,NULL,1,"He is 85 years old and has a disability, making him vulnerable.",1,"If medications for his disability are unavailable, it could adversely affect him.",1,He has a disability that may affect his mental/physical health.,1,Elderly individuals may struggle with safety in unfamiliar settings.,0,NULL,0,NULL,1,Weather could have been a factor due to his age and potential inappropriate clothing.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Leaving his workplace to meet family deviates from his usual pattern.,1,"He went missing while on his way to meet family, indicating a reason for leaving.",0,NULL,1,He intended to meet his sister but failed to attend the scheduled meeting.,0,NULL,0,NULL,0,NULL,1,His age suggests potential mental health conditions besides dementia.,1,He is 85 years old and may have progressive cognitive decline.
9,24137,2923,Low,Low,Damian,Clark,1930-12-02,Dunfermline,86,Male,Home Address,Retired Artist,1877,2017-02-08 19:03:00,2017-02-09 00:03:00,Thursday,636,2017-02-09 05:39:00,"37 North High Street,  AB45 2PA",Home,Gail Blackburn,"North Lane, Archiestown, AB38 7QL",Traced by Police,"Dorian Clark was reportedly last seen by his sister as he prepared to leave his home at 37 North High Street. Known for his love of solitary walks and his regular visits to the dialysis center, concern arose when he did not return home as expected. Damian had expressed a desire to visit Gordon Crescent, AB34 5HJ, a place he often recollected with fondness from past gallery exhibitions. When his sister, after not hearing from him, contacted Shaun, Damian's secondary contact within his work circle, they collectively decided to alert local authorities. Police found Damian, in stable condition, on North Road, Insch, AB52 6XP. He had been disoriented, unable to recall the full details of his journey, and had inadvertently confused his intended destination.",dialysis center,"North Road Insch AB52 6XP,Gordon Crescent AB34 5HJ",,Shaun,sister,,,0,NULL,0,NULL,1,His age makes him potentially vulnerable.,1,He has a disability and may need medication for it.,1,He has a disability which affects his well-being.,1,Disorientation suggests he struggles in unfamiliar situations.,0,NULL,0,NULL,0,Weather conditions did not contribute to risk at the time.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Going missing was not typical for him.,1,He intended to visit a place significant from his past.,0,NULL,1,He had a specific destination but was disoriented.,0,NULL,0,NULL,0,NULL,1,His disability may include mental health challenges.,0,NULL
