,VPD_NOMINALINCIDENTID_PK,VPD_CONSENTNAME,VPD_NOCONSENTREASON,VPD_CREATEDON,VPD_LASTUPDATEDON,VPD_NOMINALSYNOPSIS,VPD_GPCONSENT,VPD_VPTYPEID_FK,VPD_INCIDENTID_FK,VPD_WELLBEINGCOMMENTS,VPD_NOTINFORMEDREASON,VPD_NOGPCONSENTREASON,VPD_SCRA,VPD_THREEPOINTTEST,VPD_YOUTHATTITUDE,VPD_PARENTATTITUDE,VPD_NOMINALSVIEW,VPD_CHILDPROTECTION,VPD_RECORD_START_DATE,VPD_FORENAME,VPD_SURNAME,VPD_MAIDEN_NAME,VPD_CREATEDON_1,VPD_PLACEOFBIRTH,VPD_PERSONLANGUAGE,VPD_INTERPRETERREQID_FK,VPD_DISABILITY,VPD_DISABILITYDESC,VPD_PERSONETHNICAPPEARANCE,VPD_PERSONGENDER,VPD_KNOWNAS,VPD_REPEATVICTIM,VPD_REPEATPERPETRATOR,misper_misperid,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,vpd_serious_and_organised_crime_exploitation,vpd_stalking_and_harassment,vpd_suicide_concern,vpd_violence_used,vpd_weapon_used__acra_only_,vpd_bullying,vpd_child_at_locus,vpd_neglect,vpd_self_neglect,vpd_child_criminal_exploitation__cce_,vpd_child_sexual_exploitation__cse_,vpd_community_triage_service,vpd_distress_brief_intervention__dbi_,vpd_dsdas,vpd_child_victim,vpd_child_witnessed,vpd_female_genital_mutilation__fgm_,vpd_forced_marriage__fm_,vpd_gambling,vpd_honour_based_abuse__hba_,vpd_human_trafficking,vpd_looked_after_accommodated_child__laac_,vpd_missing_person,vpd_online_child_sexual_abuse_and_exploitation__ocsae_,vpd_pregnancy__unborn_baby_,vpd_sexual_harm,vpd_elderly,vpd_attempted_suicide,vpd_financial,vpd_sight_loss,vpd_physical_disability,vpd_psychological_harm,vpd_self_harm,vpd_isolation,vpd_hearing_loss,vpd_alcohol_consumption,vpd_learning_disability,vpd_communication_needs,vpd_mental_health_issues,vpd_drug_consumption,vpd_other,vpd_radicalisation
0,85384591,Garry Smith,,2021-02-16 00:57:53,2021-02-17 18:25:53,,1,1,374684,Julie is doing well and feels safe at school.,,,100,1,Julie seemed indifferent towards the police involvement in her situation.,The parents' attitude towards police involvement in Julie's situation could have been one of concern or apprehension.,"Julie consented to database entry, aware of the situation.",True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,N,N,459,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,85384590,Julie Kirk,,2021-08-14 19:56:53,2021-08-16 19:56:53,Julie was found in a car playing online.,4,1,535524,Julie is safe and receiving support for her situation.,,,100,2,Julie remains cautious but hopeful about police support.,"The parents may have demonstrated a more trusting or supportive attitude towards engagement with police, potentially believing in the importance of establishing a positive relationship between law enforcement and their community.","Julie acknowledges consent for database inclusion, seeks support.",True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,Y,N,459,,,,,,,obsession with online game or group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,85384593,Julie Kirk,,2021-09-22 01:34:53,2021-09-22 01:34:53,,2,1,537507,Julie is in a safe environment and receiving necessary support.,,,100,2,Julie remained calm and cooperative with the Police throughout the process.,The parents' attitude could have been one of concern and apprehension regarding their child's engagement with the police.,Julie aware and consents to database entry for protection.,True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,Y,N,459,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,85384594,Julie Kirk,,2021-12-15 05:42:53,2021-12-15 05:42:53,,2,1,939016,Julie is safe and receiving support after repeated victimization.,,,100,1,Julie feels uneasy but trusts the police for support.,The parents' attitude could have been one of concern regarding the relationship between youth and police.,"Julie consented to database input, seeking support for safety.",True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,Y,N,459,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,85384590,Julie Kirk,,2022-05-27 01:28:53,2022-05-29 01:28:53,,2,1,956996,Julie receives support and assistance to address her situation.,,,100,2,Julie feels anxious around police but trusts them due to past support.,"Given that Julie feels anxious around police but trusts them due to past support, it can be inferred that her parents might have a supportive attitude towards law enforcement.",Julie consented to database entry for ongoing support.,True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,Y,N,459,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,85384596,Julie Kirk,,2022-08-14 20:37:53,2022-08-14 20:37:53,"Julie was found in a vehicle near a cave, linked to a fringe political group's activity.",2,1,991801,Julie feels supported and is receiving necessary assistance.,,,100,2,Julie feels distrustful of the police due to her repeated victimization.,The parents' attitude could have been one of concern and apprehension regarding the police.,"Julie aware and consenting, seeks support after repeated victimization.",True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,Y,N,459,,,cave,,,,associated with political fringe group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,85384597,Julie Kirk,,2022-12-20 17:22:53,2022-12-22 17:22:53,,1,1,997978,Julie is receiving support due to her victimization experiences.,,,100,2,Julie felt distrustful of the police due to past experiences.,"Given the youth's distrust of the police stemming from past experiences, the parents may have exhibited a protective or cautious attitude.","Julie consented to database input, seeks help from authorities.",True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,Y,N,459,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,85384598,Samuel Chandler,No consent was given for information to be shared.,2023-02-27 00:10:53,2023-02-28 05:05:53,,4,1,998368,Julie is safe but has experienced repeated victimization.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,1,Julie feels distrustful and anxious about police involvement.,"Given the youth's distrust and anxiety towards police involvement, it is likely that the parents may have harbored a similar skepticism or concern about law enforcement.",Julie opposed sharing her information with the database.,True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,Y,N,459,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,85384599,Samuel Chandler,,2023-03-24 06:51:53,2023-03-24 06:51:53,Julie is repeatedly targeted and is in a supportive environment.,1,1,998673,Julie is in a supportive environment and receiving necessary help.,,,100,1,Julie expressed distrust towards the police and felt they wouldn't help her.,"Given the youth's distrust towards the police, parents could have exhibited a protective attitude.",Julie aware of situation and consents to database entry.,True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,Y,N,459,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,85384590,Julie Kirk,,2023-06-26 02:33:53,2023-06-27 05:03:53,,4,1,999422,Julie is under care and receiving support for her wellbeing.,,,100,2,Julie expressed indifference towards the police involvement.,"The parents' attitude could have been more supportive and concerned about police involvement, possibly viewing it as a necessary measure for safety and order.",Julie understands and agrees to have her information documented.,True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,Y,N,459,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
