,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,q_1,q_1_explanation,q_2,q_2_explanation,q_3,q_3_explanation,q_4,q_4_explanation,q_5,q_5_explanation,q_6,q_6_explanation,q_7,q_7_explanation,q_8,q_8_explanation,q_9,q_9_explanation,q_10,q_10_explanation,q_11,q_11_explanation,q_12,q_12_explanation,q_13,q_13_explanation,q_14,q_14_explanation,q_15,q_15_explanation,q_16,q_16_explanation,q_17,q_17_explanation,q_18,q_18_explanation,q_19,q_19_explanation,q_20,q_20_explanation,q_21,q_21_explanation,q_22,q_22_explanation,q_23,q_23_explanation,q_24,q_24_explanation,q_25,q_25_explanation
0,44943,5713,Low,Low,Iain,Hunt,2011-01-12,Bath,9,Male,Home Address,,1503,2020-03-12 00:00:00,2020-03-12 08:00:00,Thursday,5201,2020-03-15 14:41:00,"47 Geds Mill Close, Burntisland, KY3 0BF",gym,Chelsea Newman,"10 Rumford, Crail, KY10 3SS",Traced by Police,"Iain Hunt was last seen at 47 Geds Mill Close, Burntisland. Harry Davies noted he had spoken of the youth center on Kinghorn Road. After a thorough search of nearby locations by authorities, Iain was found safe and sound in a neighboring town several days later.",youth center,"47 Geds Mill Close Burntisland,Burntisland,Kinghorn Road,Road",,Harry Davies,,,,0,NULL,0,NULL,1,Iain is vulnerable due to his young age of 9 years.,0,NULL,1,Iain has a disability that may affect his wellbeing.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Iain intended to visit a youth center but did not reach the destination.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
1,37322,5713,High,High,Iain,Hunt,2011-01-12,Bath,9,Male,Home Address,,1503,2020-07-24 14:41:00,2020-07-25 06:41:00,Saturday,7425,2020-07-29 18:26:00,"36 Parkgate, Rosyth, KY11 2JW",Home,Lawrence Price,"5 Seamill Gardens, Burntisland, KY3 0DE",Traced by member of the public,"Iain Hunt, a 9-year-old boy, was last reported seen by his brother near their home at 36 Parkgate, Rosyth. Known to have been a mental health facility patient, Iain had a history of wandering and disappearing for short periods. During that time, he was particularly fond of visiting certain familiar places, including Dunnikier Park, Kirkcaldy, and the vicinity near 137 Admiralty Road, Rosyth. His family became concerned when he didn't return home and reached out to Sandra, a family friend, who often accompanied Iain on walks. After several days of searching, a vigilant member of the public identified him at 5 Seamill Gardens, Burntisland, appearing unharmed but confused, and promptly notified the authorities.",,"6,Dunnikier Park Kirkcaldy,Road,137 Admiralty Road Rosyth",,"Hunt,Sandra","brother,friend",,mental health facility patient,0,NULL,0,NULL,1,"Due to being only 9 years old, he is considered vulnerable.",0,NULL,1,Iain has a history of mental health issues which impacts his well-being.,1,He has a history of wandering and may struggle in unfamiliar situations.,0,NULL,0,NULL,1,Weather conditions during his absence may pose a risk to his safety.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His going missing was out of character based on previous patterns.,0,NULL,0,NULL,0,NULL,1,"He has disappeared previously, which raises concerns for potential harm.",0,NULL,0,NULL,1,He has a known mental health condition affecting his behavior.,0,NULL
2,52531,5713,High,Medium,Iain,Hunt,2011-01-12,Bath,9,Male,Home Address,,1503,2020-08-02 18:26:00,2020-08-04 01:26:00,Tuesday,7016,2020-08-07 15:22:00,"36 Parkgate, Rosyth, KY11 2JW",Home,Damian Rogers,"35 Fowler Street, Cellardyke, KY10 3HU",Traced by Police,"Iain Hunt, a young boy from Bath, went missing from his home at 36 Parkgate, Rosyth. Iain was known to be a patient at a mental health facility due to his unique needs, which required constant monitoring. On the day of his disappearance, Iain was supposed to meet his brother at the local youth center. However, he never arrived, causing concern for his family and friend. His father reported him missing after they realized Iain hadn’t been seen for some time. A multi-day search ensued, concentrating around local recreational zones and places familiar to Iain. Eventually, the police located Iain at 35 Fowler Street, Cellardyke, safe but disoriented. He was promptly reunited with his family, who were relieved to find him uninjured.",youth center,,,,"brother,father,friend",,mental health facility patient,0,NULL,0,NULL,1,Iain is vulnerable due to being only 9 years old and having unique needs.,1,Missing medication could exacerbate his mental health condition.,1,Iain has mental health conditions that require monitoring and support.,1,He may struggle to interact safely in unfamiliar environments due to his condition.,0,NULL,0,NULL,0,Weather was not indicated as a risk factor in the case details.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Iain's disappearance behavior was uncharacteristic for him.,0,NULL,0,NULL,1,Iain intended to meet his brother at the youth center but did not arrive.,0,NULL,0,NULL,0,NULL,1,Iain has a mental health condition requiring support.,0,NULL
3,17290,5713,Medium,Medium,Iain,Hunt,2011-01-12,Bath,9,Male,Home Address,,1503,2020-10-22 15:22:00,2020-10-23 01:22:00,Friday,6168,2020-10-26 22:10:00,"36 Parkgate, Rosyth, KY11 2JW",Home,Damian Rogers,"5 Seamill Gardens, Burntisland, KY3 0DE",Traced by member of the public,"Iain Hunt, a mental health facility patient, disappeared while visiting a neighbor’s house. His father and Michael Butler were involved in the search. He was eventually traced at 5 Seamill Gardens, Burntisland, by a member of the public.",,5 Seamill Gardens Burntisland,neighbor’s house,,father,Michael Butler,mental health facility patient,0,NULL,0,NULL,1,"Due to his age of 9, he is considered vulnerable.",1,"As a patient in a mental health facility, he may require consistent medication.",1,He is a mental health facility patient indicating possible mental health issues.,1,"As a child with mental health needs, he may struggle in unfamiliar situations.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His disappearance while visiting a neighbor is unusual for a child of his age.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,"He is in a mental health facility, indicating possible mental health conditions.",0,NULL
4,97432,5713,Medium,Medium,Iain,Hunt,2011-01-12,Bath,9,Male,Home Address,,1503,2020-12-04 22:10:00,2020-12-06 00:10:00,Sunday,6623,2020-12-09 12:33:00,"36 Parkgate, Rosyth, KY11 2JW",Home,Sandra Hunt,"35 Fowler Street, Cellardyke, KY10 3HU",Traced by Police,"Iain Hunt, a 9-year-old with a history as a mental health facility patient, went missing from his home at 36 Parkgate, Rosyth. He was last seen by his friend, Harry Davies, who reported Iain walking towards a neighbor's house in the vicinity of 1 Findlay Crescent, Rosyth. Search efforts concentrated around the area until a local resident at Leckerstone Farm contacted authorities, leading to Iain’s safe recovery after being traced to 35 Fowler Street, Cellardyke.",,"1 Findlay Crescent Rosyth,Leckerstone Farm",house,Harry Davies,friend,,mental health facility patient,0,NULL,0,NULL,1,He is vulnerable due to being only 9 years old.,0,NULL,1,He has a history as a mental health facility patient.,1,He may struggle interacting safely in unfamiliar settings.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His actions deviated notably from typical behavior patterns.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,He has a mental health condition due to facility history.,0,NULL
5,82798,5713,Medium,Medium,Iain,Hunt,2011-01-12,Bath,9,Male,Home Address,,1503,2021-01-08 12:33:00,2021-01-08 20:33:00,Friday,10027,2021-01-15 11:40:00,"36 Parkgate, Rosyth, KY11 2JW",Home,Brenda Hunt,"57 King's Road, Rosyth, KY11 2TW",Traced by Police,"Iain Hunt was reported missing after not returning home from his usual visit to a local volunteer organization. Iain, who had been a patient at a mental health facility, was receiving support there for his disability. His brother, Mohammed Byrne, expressed concern when Iain did not return home to 36 Parkgate, Rosyth, as expected. His absence was alarming given his known need for structured support. The search efforts led investigators to a friend living at 1 Dick Place, Rosyth, but no immediate signs of Iain were found. Ultimately, after an extensive search, Iain was discovered safely at 57 King's Road, Rosyth. It was concluded he had wandered off after being confused due to his condition.",volunteer organization,"3,1 Dick Place Rosyth",,,"brother,friend",Mohammed Byrne,mental health facility patient,1,"Due to his mental health history, risk of suicide cannot be ruled out.",0,NULL,1,"At 9 years old, Iain is vulnerable due to his age.",1,"Without medication, Iain may experience significant adverse effects related to his condition.",1,Iain has a mental health condition and a disability.,1,His condition affects his ability to interact safely in unfamiliar situations.,0,NULL,0,NULL,1,Weather conditions could affect Iain’s safety given his age and vulnerability.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Iain's absence was unusual as he did not return from a structured activity.,0,NULL,0,NULL,1,Iain intended to return home after visiting a local organization but didn't.,0,NULL,0,NULL,1,His mental health condition and need for structured support are significant factors.,1,Iain has a mental health condition.,0,NULL
6,17507,5713,Medium,Medium,Iain,Hunt,2011-01-12,Bath,10,Male,Home Address,,1503,2021-06-23 11:40:00,2021-06-23 11:40:00,Wednesday,6047,2021-06-27 16:27:00,"36 Parkgate, Rosyth, KY11 2JW",Home,Lawrence Price,"24 Car Craig View, Burntisland, KY3 0DS",Traced by Police,"Iain Hunt, a 10-year-old boy living in Rosyth, was reported missing under circumstances that concerned his mental well-being. As a mental health facility patient, his routine had been somewhat erratic. On the day of his disappearance, Iain was visiting a friend at 137 Admiralty Road, Rosyth, KY11 2QL. Despite arrangements for a supervised visit, he wandered off to a neighbor's house in the neighborhood. He was known to occasionally visit the nearby volunteer organization, where he felt a sense of belonging. Chelsea Newman, a colleague of his mother's, had expressed concerns about his erratic behavior. After a thorough search, Iain was eventually found safe by the police at 24 Car Craig View, Burntisland, KY3 0DS. His time away was attributed to confusion related to his condition, prompting a review of his care plan.",volunteer organization,"137 Admiralty Road Rosyth KY11 2QL,Road Rosyth KY11,KY11,KY1,St,Rosyth KY11",house,,friend,colleague,mental health facility patient,1,Risk of suicide due to mental health concerns and erratic behavior.,0,NULL,1,"At 10 years of age, Iain is considered vulnerable.",1,Lack of medication could worsen Iain's mental health condition.,1,Iain has mental health conditions and is noted as being a mental health facility patient.,1,Iain struggles with unfamiliar situations due to his mental health issues.,0,NULL,0,NULL,0,Weather did not present any additional risks at the time of disappearance.,0,NULL,0,NULL,0,NULL,0,NULL,1,Iain's erratic behavior might indicate underlying school or social issues.,0,NULL,0,NULL,1,Iain's wandering off was out of character and indicated confusion.,1,Iain had a prior routine of visiting friends and wandering in the neighborhood.,0,NULL,1,Iain intended to visit a friend but got confused and wandered instead.,0,NULL,0,NULL,1,Concerns by others regarding Iain's mental well-being are relevant.,1,Iain has mental health conditions impacting his behavior and decision-making.,0,NULL
7,75557,5713,High,High,Iain,Hunt,2011-01-12,Bath,10,Male,Home Address,,1503,2021-10-15 16:27:00,2021-10-15 21:27:00,Friday,6125,2021-10-19 22:32:00,"36 Parkgate, Rosyth, KY11 2JW",Home,Harry Davies,"10 Rumford, Crail, KY10 3SS",Traced by Police,"Iain Hunt, a mental health facility patient, went missing from home at 36 Parkgate, Rosyth. His brother last saw him heading toward the neighbor's arcade at 16 Albert Street. After days of search, the police traced him to Crail.",arcade,"Park,16 Albert Street",,,brother,,mental health facility patient,0,NULL,0,NULL,1,He is vulnerable due to age as he is only 10 years old.,0,NULL,1,"He is a mental health facility patient, indicating mental health conditions.",1,His age may impact his ability to interact safely in unfamiliar settings.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Going missing is outside of normal behavior patterns for a child.,0,NULL,0,NULL,1,"He was last seen heading towards the neighbor's arcade, indicating intention.",0,NULL,0,NULL,0,NULL,1,"He is a patient at a mental health facility, indicating mental health issues.",0,NULL
8,24234,5713,High,High,Iain,Hunt,2011-01-12,Bath,11,Male,Home Address,,1503,2022-03-21 22:32:00,2022-03-23 02:32:00,Wednesday,8670,2022-03-27 23:02:00,"36 Parkgate, Rosyth, KY11 2JW",Home,Brenda Hunt,"35 Fowler Street, Cellardyke, KY10 3HU",Traced by Police,"Iain Hunt, an 11-year-old with a disability, was last seen at his home address, 36 Parkgate, Rosyth. On the day of his disappearance, he left for his brother's residence at 8 Camdean Lane, Rosyth, KY11 2TA, but didn’t arrive. Concerns arose when Beth, a family friend, reported not seeing him. Despite a high-risk classification, little was known about his whereabouts until police located him safely at 35 Fowler Street, Cellardyke, after several tense days.",,8 Camdean Lane Rosyth KY11 2TA,,Beth,brother,,,0,NULL,0,NULL,1,"He is 11 years old and has a disability, making him vulnerable.",0,NULL,1,He has a disability that may affect his well-being.,1,He may have difficulty interacting with unfamiliar people due to his age and condition.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His disappearance was unusual as he was expected to visit his brother.,1,"He was on his way to visit family, indicating he may have reason to leave home.",0,NULL,1,"He intended to go to his brother's house but did not arrive, raising concern.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
9,6912,5713,Medium,Low,Iain,Hunt,2011-01-12,Bath,11,Male,Home Address,,1503,2022-05-03 23:02:00,2022-05-04 18:02:00,Wednesday,4482,2022-05-07 01:44:00,"36 Parkgate, Rosyth, KY11 2JW",Home,Harry Davies,"24 Car Craig View, Burntisland, KY3 0DS",Traced by staff,"Iain Hunt was last seen leaving his brother at the movie theater. Later, he was found at a neighbor’s house on 2 Dollar Road, Burntisland, by a social worker.",movie theater,"2 Dollar Road Burntisland,Burntisland",neighbor’s house,,brother,,,0,NULL,0,NULL,1,Iain is vulnerable due to being only 11 years old.,0,NULL,1,Iain has a disability.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Going missing was unusual behavior for Iain.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
