,VPD_NOMINALINCIDENTID_PK,VPD_CONSENTNAME,VPD_NOCONSENTREASON,VPD_CREATEDON,VPD_LASTUPDATEDON,VPD_NOMINALSYNOPSIS,VPD_GPCONSENT,VPD_VPTYPEID_FK,VPD_INCIDENTID_FK,VPD_WELLBEINGCOMMENTS,VPD_NOTINFORMEDREASON,VPD_NOGPCONSENTREASON,VPD_SCRA,VPD_THREEPOINTTEST,VPD_YOUTHATTITUDE,VPD_PARENTATTITUDE,VPD_NOMINALSVIEW,VPD_CHILDPROTECTION,VPD_RECORD_START_DATE,VPD_FORENAME,VPD_SURNAME,VPD_MAIDEN_NAME,VPD_CREATEDON_1,VPD_PLACEOFBIRTH,VPD_PERSONLANGUAGE,VPD_INTERPRETERREQID_FK,VPD_DISABILITY,VPD_DISABILITYDESC,VPD_PERSONETHNICAPPEARANCE,VPD_PERSONGENDER,VPD_KNOWNAS,VPD_REPEATVICTIM,VPD_REPEATPERPETRATOR,misper_misperid,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,vpd_serious_and_organised_crime_exploitation,vpd_stalking_and_harassment,vpd_suicide_concern,vpd_violence_used,vpd_weapon_used__acra_only_,vpd_bullying,vpd_child_at_locus,vpd_neglect,vpd_self_neglect,vpd_child_criminal_exploitation__cce_,vpd_child_sexual_exploitation__cse_,vpd_community_triage_service,vpd_distress_brief_intervention__dbi_,vpd_dsdas,vpd_child_victim,vpd_child_witnessed,vpd_female_genital_mutilation__fgm_,vpd_forced_marriage__fm_,vpd_gambling,vpd_honour_based_abuse__hba_,vpd_human_trafficking,vpd_looked_after_accommodated_child__laac_,vpd_missing_person,vpd_online_child_sexual_abuse_and_exploitation__ocsae_,vpd_pregnancy__unborn_baby_,vpd_sexual_harm,vpd_elderly,vpd_attempted_suicide,vpd_financial,vpd_sight_loss,vpd_physical_disability,vpd_psychological_harm,vpd_self_harm,vpd_isolation,vpd_hearing_loss,vpd_alcohol_consumption,vpd_learning_disability,vpd_communication_needs,vpd_mental_health_issues,vpd_drug_consumption,vpd_other,vpd_radicalisation
0,852386191,Ben Greenwood,,2022-03-17 18:17:18,2022-03-19 18:17:18,,2,1,127020,Ben is doing well and feels safe in his environment.,,,100,1,Ben seemed indifferent towards the police and their involvement.,The parents' attitude towards engagement with the police could have been one of concern or apprehension.,Ben understands the situation and consented to database input.,True,28-Nov-2022 14:48:11.000Z[UTC],Ben,Greenwood,,2021-12-24 19:28:18,Gloucester,English,1,Not Known,,Asian Indian,Male,,N,N,5619,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,852386192,Ben Greenwood,,2022-06-01 16:58:18,2022-06-03 16:58:18,Ben and his aunt were spotted at the airport; no issues were reported.,4,1,563662,"Ben is safe and well, with no histories of victimization.",,,100,1,Ben expressed indifference towards the police involvement.,The parents' attitude towards police involvement could have been one of concern or skepticism.,Ben agreed to share details for database input.,True,28-Nov-2022 14:48:11.000Z[UTC],Ben,Greenwood,,2021-12-24 19:28:18,Gloucester,English,1,Not Known,,Asian Indian,Male,,N,N,5619,,The,airport,,aunt,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,852386193,Lawrence Evans,,2022-09-13 18:25:18,2022-09-13 18:25:18,Ben engaged positively in activities.,2,1,995793,Ben is safe and shows positive engagement in activities.,,,100,2,Ben seemed indifferent to the police involvement.,The parents' attitude could have been cautious or concerned.,Ben acknowledged consent for database entry without concerns.,True,28-Nov-2022 14:48:11.000Z[UTC],Ben,Greenwood,,2021-12-24 19:28:18,Gloucester,English,1,Not Known,,Asian Indian,Male,,N,N,5619,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,852386194,Callum Smith,No consent was given for information to be shared.,2022-10-16 18:15:18,2022-10-18 18:15:18,,4,1,997132,Ben is safe and healthy in a supportive environment.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,1,Ben seems indifferent towards the police and their involvement.,The parents' attitude towards police involvement may have been concerned or protective.,Ben unhappy with information shared without consent.,True,28-Nov-2022 14:48:11.000Z[UTC],Ben,Greenwood,,2021-12-24 19:28:18,Gloucester,English,1,Not Known,,Asian Indian,Male,,N,N,5619,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,852386195,Ben Greenwood,,2023-02-06 23:19:18,2023-02-06 23:19:18,,1,1,998253,Ben is thriving and supported by his caring community.,,,100,2,Ben appeared indifferent towards the police involvement.,"Based on the indifference displayed by Ben towards police involvement, it is plausible that his parents may have exhibited a more skeptical or protective attitude.",Ben agrees to database input and understands the situation.,True,28-Nov-2022 14:48:11.000Z[UTC],Ben,Greenwood,,2021-12-24 19:28:18,Gloucester,English,1,Not Known,,Asian Indian,Male,,N,N,5619,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,852386196,Ben Greenwood,,2023-06-21 22:13:18,2023-06-21 22:13:18,Ben's aunt noticed him seeking solitude at the airport and became concerned.,2,1,999515,Ben is safe and receiving support to address his situation.,,,100,2,Ben felt distrust towards the police after repeated victimization.,"Given the youth's distrust towards the police, the parents' attitude could have been one of concern or apprehension regarding law enforcement.",Ben understands situation and consented to database entry.,True,28-Nov-2022 14:48:11.000Z[UTC],Ben,Greenwood,,2021-12-24 19:28:18,Gloucester,English,1,Not Known,,Asian Indian,Male,,Y,N,5619,,,airport,,aunt,,seeking solitude,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,852386197,Ben Greenwood,,2023-10-15 19:32:18,2023-10-17 19:32:18,"Ben, age 10, has been a repeated victim, prompting a new report. His friend noticed signs of distress. Ben is receiving support and being monitored closely for his safety. Consent for database input was given.",4,1,999547,Ben is receiving support and monitoring for his safety.,,,100,2,"Ben seemed indifferent, having faced police before without resolution.",The parents' attitude could have been one of concern and frustration.,Ben expressed relief about reporting the incidents for help.,True,28-Nov-2022 14:48:11.000Z[UTC],Ben,Greenwood,,2021-12-24 19:28:18,Gloucester,English,1,Not Known,,Asian Indian,Male,,Y,N,5619,,,,,friend,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,852386198,Lawrence Evans,,2024-03-13 11:26:18,2024-03-15 11:26:18,"Ben was found at the airport, linked to an organized protest, needing support services.",4,1,999826,Ben is safe; support provided due to repeated victimization.,,,100,2,Ben feels distrustful but understands police are there to help him.,The parents' attitude could have been characterized by a sense of caution and concern regarding police interactions.,Ben understands situation and consented for database entry.,True,28-Nov-2022 14:48:11.000Z[UTC],Ben,Greenwood,,2021-12-24 19:28:18,Gloucester,English,1,Not Known,,Asian Indian,Male,,Y,N,5619,,,airport,,,,linked to organized protest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,852386199,Catherine Greenwood,,2024-05-08 07:44:18,2024-05-08 07:44:18,,2,1,1000014,Ben is receiving support after experiencing repeated victimization.,,,100,2,Ben seemed indifferent toward the police involvement in his situation.,The parents' attitude towards police involvement could have been one of concern or apprehension.,Ben understands the situation and consented to share details.,True,28-Nov-2022 14:48:11.000Z[UTC],Ben,Greenwood,,2021-12-24 19:28:18,Gloucester,English,1,Not Known,,Asian Indian,Male,,Y,N,5619,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8523591910,Ben Greenwood,,2024-05-16 10:25:18,2024-05-18 10:25:18,,1,1,1000114,Ben is safe and monitored in a supportive environment.,,,100,1,Ben seemed relieved to involve police after being a repeated victim.,The parents' attitude could have been one of concern and support for their child's safety.,"Ben consented to database input, feeling hopeful for support.",True,28-Nov-2022 14:48:11.000Z[UTC],Ben,Greenwood,,2021-12-24 19:28:18,Gloucester,English,1,Not Known,,Asian Indian,Male,,Y,N,5619,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
