,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,67425,8542,High,High,Lewis,Birch,1946-02-12,Chichester,68,Male,Home Address,Retired Secondary school teacher,1214,2014-10-13 00:00:00,2014-10-13 11:00:00,Monday,5744,2014-10-16 23:44:00,"Hall Road, Rhu, G84 8RR",Home,Dawn Birch,"Fulton Road,  G62 8PG",Traced by Police,"Lewis Birch, a retired secondary school teacher with a disability, was last seen at his home on Hall Road, Rhu. His sister, Marian Birch, had spoken with him over the phone earlier that day, noting that he sounded unusually agitated. Concerned for his well-being, she intended to visit him. However, upon her arrival, Lewis was nowhere to be found. His absence prompted immediate concern given his high initial risk level. Extensive searches were conducted in the surrounding areas, but it was in a confused state that Lewis was eventually traced and found on Fulton Road by the police. His disappearance was determined to be non-criminal, attributed to disorientation linked to his condition.",Home,,,,"sister,sister",Marian Birch,
1,27894,8542,High,High,Lewis,Birch,1946-02-12,Chichester,68,Male,Home Address,Retired Secondary school teacher,1214,2015-01-14 23:44:00,2015-01-16 01:44:00,Friday,2895,2015-01-16 23:59:00,"Hall Road, Rhu, G84 8RR",Home,Adam Turner,"6 Bard Avenue, Glasgow, G13 3JA",Traced by Police,"Lewis Birch, who had recently been released from prison, was last seen at a resort on Acre Drive, Glasgow, G20 0TR. Despite being in the company of his sister, Marian Birch, Lewis decided to venture out on his own to nearby attractions. Witnesses later reported seeing him at a petting zoo on Main Road, G84 0AH, where he interacted animatedly with visitors and animals alike. Concerns arose when his daughter, Beverley Douglas, grew worried due to his history of wandering and difficulty managing in unfamiliar environments. After receiving no word from him for several hours, family members alerted the authorities. Police traced him to 6 Bard Avenue, Glasgow, G13 3JA, concluding the search after a tense 48-hour period, reassuring family and friends who had anxiously awaited news on Lewis's whereabouts.",,"G84,Main,Acre Drive Glasgow G20 0TR,Road","resort,petting zoo",,"sister,sister","Marian Birch,daughter Beverley Douglas",recently released from prison
2,99205,8542,Medium,Medium,Lewis,Birch,1946-02-12,Chichester,68,Male,Home Address,Retired Secondary school teacher,1214,2015-01-22 23:59:00,2015-01-23 02:59:00,Friday,1321,2015-01-23 22:00:00,"Hall Road, Rhu, G84 8RR",Home,Elizabeth Shaw,"6 Bard Avenue, Glasgow, G13 3JA",Traced by member of the public,"Lewis Birch, a 68-year-old male, was reported missing when he failed to return home on Hall Road, Rhu after a regular walking route visit with his daughter to the petting zoo at 112-117 West Clyde Street, Helensburgh. Concerned after not receiving his usual check-in call, Lewis's daughter went to his residence but found it empty. It was later discovered that Lewis had intended to visit a nearby resort. Instead, he took an unintended route, becoming disoriented in the process. After being missing for several hours, a member of the public found Lewis wandering near Fulton Road, G62 8PG. He was safely returned to his family in reasonable health and spirits.",regular walking route,"Fulton Road G62 8PG,West Clyde Street Helensburgh","resort,home,petting zoo",,daughter,Birch,
3,46504,8542,Low,Medium,Lewis,Birch,1946-02-12,Chichester,69,Male,Home Address,Retired Secondary school teacher,1214,2015-04-21 22:00:00,2015-04-23 07:00:00,Thursday,4289,2015-04-24 21:29:00,"Hall Road, Rhu, G84 8RR",Home,Katy Jarvis,"Hall Road, Rhu, G84 8RR",Traced by member of the public,"Lewis Birch, recently released from prison, vanished from Hall Road, Rhu. His daughter, Beverley Douglas, reported his absence from 112-117 West Clyde Street, Helensburgh. Later, he was found near Acre Drive, Glasgow after concerns were raised by his sister, Chelsea.",,"Acre Drive Glasgow,West Clyde Street Helensburgh",,Chelsea,"sister,sister,daughter",daughter Beverley Douglas,recently released from prison
4,82192,8542,Low,Low,Lewis,Birch,1946-02-12,Chichester,69,Male,Home Address,Retired Secondary school teacher,1214,2015-07-05 21:29:00,2015-07-07 05:29:00,Tuesday,4926,2015-07-09 07:35:00,"Hall Road, Rhu, G84 8RR",Home,Dawn Birch,"Crow Road, Glasgow, G66 7GX",Traced by staff,"Lewis Birch, a retired secondary school teacher with limited mobility, was reported missing from his home on Hall Road, Rhu, G84 8RR. His brother, concerned after not hearing from Lewis for an extended period, visited his residence only to find it empty. Prior to his disappearance, Lewis expressed a desire to visit Acre Drive, Glasgow, G20 0TR, where his sister resided. Despite the initial low risk assessment, his family was worried due to his disability. After an extensive search and collaboration with local authorities, Lewis was eventually located by staff near Crow Road, Glasgow, G66 7GX, safe but slightly disoriented. His disappearance was attributed to his determination to travel alone, underestimating the challenges of navigation due to his condition.",Home,"Hall Road Rhu G84 8RR,Acre Drive Glasgow G20 0TR,G84",home,,"brother,sister",,
5,5976,8542,Low,Low,Lewis,Birch,1946-02-12,Chichester,69,Male,Home Address,Retired Secondary school teacher,1214,2015-12-21 07:35:00,2015-12-21 07:35:00,Monday,321,2015-12-21 12:56:00,"Hall Road, Rhu, G84 8RR",Home,Rhys Allen,"6 Bard Avenue, Glasgow, G13 3JA",Traced by Police,"Lewis Birch, recently released from prison, was reported missing from his home at Hall Road, Rhu. Concerned about his well-being, his sister, Marian Birch, and his daughter, Chelsea, attempted to reach him throughout the morning but were unsuccessful. Lewis, who had been living a quiet life since his release, was reportedly seen leaving 112-117 West Clyde Street, Helensburgh, G84 8ES, but failed to return home as expected. Given his low-risk status and the relatively short duration of his disappearance, initial efforts focused on checking locations familiar to him, including his frequent visits to the West Clyde Street area. Police located him safe at an acquaintance's residence on Bard Avenue, Glasgow, later that day. It was determined that Lewis had taken an impromptu trip to sort out personal matters, unaware of the concern his absence had caused his family.",,West Clyde Street Helensburgh G84 8ES,home,Chelsea,daughter,"Marian Birch,daughter",recently released from prison
6,75416,8542,Low,Low,Lewis,Birch,1946-02-12,Chichester,70,Male,Home Address,Retired Secondary school teacher,1214,2016-05-03 12:56:00,2016-05-03 18:56:00,Tuesday,2362,2016-05-05 04:18:00,"Hall Road, Rhu, G84 8RR",Home,Adam Turner,"Crow Road, Glasgow, G66 7GX",Traced by Police,"Lewis Birch, a recently released from prison retired secondary school teacher with a disability, went missing shortly after returning home to Hall Road, Rhu. He mentioned to his brother his intent to visit a resort for volunteer work, possibly near 112-117 West Clyde Street, Helensburgh, G84 8ES, before he disappeared. Concerned after not hearing from him for hours, his brother reported him missing when Lewis didn't check in as planned. He was eventually located by police on Crow Road, Glasgow, unharmed but slightly disoriented. Lewis had accidentally boarded the wrong bus intended for Acre Drive, Glasgow, G20 0TR, leading to his unintended absence.",volunteer work,"Acre Drive Glasgow G20 0TR,West Clyde Street Helensburgh G84 8ES,Road",resort,,brother,,recently released from prison
7,88037,8542,Low,Low,Lewis,Birch,1946-02-12,Chichester,70,Male,Home Address,Retired Secondary school teacher,1214,2016-09-16 04:18:00,2016-09-16 13:18:00,Friday,853,2016-09-16 18:31:00,"Hall Road, Rhu, G84 8RR",Home,Katy Jarvis,"Crow Road, Glasgow, G66 7GX",Traced by member of the public,"Lewis Birch, a 70-year-old retired teacher, was reported missing from his home on Hall Road. Concerns escalated after his sister found he wasn't at his expected location on Fulton Road, G62 8PG. After visiting Acre Drive, Glasgow, the family noted he may have intended to visit relatives nearby. Fortunately, a member of the public recognized Lewis on Crow Road, having diverted in search of his brother. Lewis was traced safely and returned home without incident.",,"Fulton Road G62 8PG,Acre Drive Glasgow",,,"sister,brother",,
8,62657,8542,Medium,Medium,Lewis,Birch,1946-02-12,Chichester,71,Male,Home Address,Retired Secondary school teacher,1214,2017-03-15 18:31:00,2017-03-16 09:31:00,Thursday,8260,2017-03-21 12:11:00,"Hall Road, Rhu, G84 8RR",Home,Chelsea Birch,"279 Milngavie Road, Glasgow, G61 3DQ",Traced by Police,"Lewis Birch, a former teacher, was reported missing from his home on Hall Road, Rhu. Close to his home, he was last seen by a neighbor heading in the direction of Main Road, G84 0AH. Elizabeth Shaw, a close friend, noted that Lewis had expressed feelings of disorientation recently. With his known difficulty in navigating, concerns grew. Chelsea, a neighbor, mentioned that Lewis had a habit of walking to clear his mind but would sometimes wander further than intended. The police eventually found him on Acre Drive, Glasgow, G20 0TR, having traveled much further than he typically did, leading to his eventual rescue and safe return.",,"Road,Main,Acre Drive Glasgow G20 0TR",home,"Elizabeth Shaw,Chelsea",friend,,
9,82925,8542,Low,Medium,Lewis,Birch,1946-02-12,Chichester,71,Male,Home Address,Retired Secondary school teacher,1214,2017-08-27 12:11:00,2017-08-27 21:11:00,Sunday,6516,2017-09-01 00:47:00,"Hall Road, Rhu, G84 8RR",Home,Joshua McCarthy,"Crow Road, Glasgow, G66 7GX",Traced by Police,"Lewis Birch, a 71-year-old retiree, was reported missing after failing to return from a visit to an animal petting zoo located near Acre Drive, Glasgow. Having spent a tranquil afternoon there with his sister, Marian Birch, Lewis had mentioned wanting to take a leisurely walk to the resort nearby. He was known to enjoy such outings, yet concerns arose when he did not respond to his sister's calls. Given Lewis's history of occasional disorientation, Marian contacted the authorities. Police initiated a search, eventually tracing Lewis to Crow Road, Glasgow. He was found disoriented but unharmed, an indication that he had lost his way during his walk. Despite the distress caused, Lewis was reunited with his sister and returned safely home.",,Acre Drive Glasgow,"petting zoo,resort",,sister,Marian Birch,
