,VPD_NOMINALINCIDENTID_PK,VPD_CONSENTNAME,VPD_NOCONSENTREASON,VPD_CREATEDON,VPD_LASTUPDATEDON,VPD_NOMINALSYNOPSIS,VPD_GPCONSENT,VPD_VPTYPEID_FK,VPD_INCIDENTID_FK,VPD_WELLBEINGCOMMENTS,VPD_NOTINFORMEDREASON,VPD_NOGPCONSENTREASON,VPD_SCRA,VPD_THREEPOINTTEST,VPD_YOUTHATTITUDE,VPD_PARENTATTITUDE,VPD_NOMINALSVIEW,VPD_CHILDPROTECTION,VPD_RECORD_START_DATE,VPD_FORENAME,VPD_SURNAME,VPD_MAIDEN_NAME,VPD_CREATEDON_1,VPD_PLACEOFBIRTH,VPD_PERSONLANGUAGE,VPD_INTERPRETERREQID_FK,VPD_DISABILITY,VPD_DISABILITYDESC,VPD_PERSONETHNICAPPEARANCE,VPD_PERSONGENDER,VPD_KNOWNAS,VPD_REPEATVICTIM,VPD_REPEATPERPETRATOR,misper_misperid,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,vpd_serious_and_organised_crime_exploitation,vpd_stalking_and_harassment,vpd_suicide_concern,vpd_violence_used,vpd_weapon_used__acra_only_,vpd_bullying,vpd_child_at_locus,vpd_neglect,vpd_self_neglect,vpd_child_criminal_exploitation__cce_,vpd_child_sexual_exploitation__cse_,vpd_community_triage_service,vpd_distress_brief_intervention__dbi_,vpd_dsdas,vpd_child_victim,vpd_child_witnessed,vpd_female_genital_mutilation__fgm_,vpd_forced_marriage__fm_,vpd_gambling,vpd_honour_based_abuse__hba_,vpd_human_trafficking,vpd_looked_after_accommodated_child__laac_,vpd_missing_person,vpd_online_child_sexual_abuse_and_exploitation__ocsae_,vpd_pregnancy__unborn_baby_,vpd_sexual_harm,vpd_elderly,vpd_attempted_suicide,vpd_financial,vpd_sight_loss,vpd_physical_disability,vpd_psychological_harm,vpd_self_harm,vpd_isolation,vpd_hearing_loss,vpd_alcohol_consumption,vpd_learning_disability,vpd_communication_needs,vpd_mental_health_issues,vpd_drug_consumption,vpd_other,vpd_radicalisation
0,160717131,Alice Clarke,Unable to locate,2012-09-23 05:10:00,2012-09-23 05:10:00,,100,1,933641,Ian requires support due to cognitive impairment and lack of consent.,Unable to locate,Unable to locate,100,2,,,Ian unable to consent due to cognitive impairment.,,28-Nov-2022 14:48:11.000Z[UTC],Ian,Hewitt,,2012-08-22 14:20:00,Peterborough,English,1,Yes (please specify),Cognitive Impairment,White English,Male,,N,N,8713,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,160717130,Tony McDonald,Would not engage with police,2013-03-13 07:05:00,2013-03-15 07:05:00,,100,1,962646,Ian is experiencing cognitive impairment and requires ongoing support.,Would not engage with police,Would not engage with police,100,2,,,Ian does not understand the situation or consent required.,,28-Nov-2022 14:48:11.000Z[UTC],Ian,Hewitt,,2012-08-22 14:20:00,Peterborough,English,1,Yes (please specify),Cognitive Impairment,White English,Male,,N,N,8713,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0
2,160717133,Alice Clarke,No consent was given for information to be shared.,2013-03-26 04:22:00,2013-03-26 04:22:00,,1,1,964967,Ian requires support due to cognitive impairment and no consent given.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,1,,,Ian feels confused and unaware of information sharing.,,28-Nov-2022 14:48:11.000Z[UTC],Ian,Hewitt,,2012-08-22 14:20:00,Peterborough,English,1,Yes (please specify),Cognitive Impairment,White English,Male,,N,N,8713,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,160717134,Ian Hewitt,,2013-08-25 22:57:00,2013-08-26 11:48:00,"Ian, a repeat victim, was found in the desert after a domestic violence-related incident, requiring ongoing support due to cognitive impairment.",2,1,975085,Ian is safe but requires ongoing support due to cognitive impairment.,,,100,2,,,Ian acknowledged consent despite cognitive impairment and being a victim.,,28-Nov-2022 14:48:11.000Z[UTC],Ian,Hewitt,,2012-08-22 14:20:00,Peterborough,English,1,Yes (please specify),Cognitive Impairment,White English,Male,,Y,N,8713,,,"domestic,desert",,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4,160717132,Ian Hewitt,,2014-01-21 22:38:00,2014-01-21 22:38:00,,2,1,997015,Ian is currently receiving support for his cognitive needs.,,,100,1,,,Ian acknowledged consent for database entry despite cognitive impairment.,,28-Nov-2022 14:48:11.000Z[UTC],Ian,Hewitt,,2012-08-22 14:20:00,Peterborough,English,1,Yes (please specify),Cognitive Impairment,White English,Male,,Y,N,8713,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,160717136,Tony McDonald,Would not engage with police,2014-03-19 04:19:00,2014-03-21 04:19:00,,1,1,998236,Ian's cognitive impairment affects his daily wellbeing and safety.,Would not engage with police,Would not engage with police,100,1,,,[Ian] unwilling to engage with police regarding the situation.,,28-Nov-2022 14:48:11.000Z[UTC],Ian,Hewitt,,2012-08-22 14:20:00,Peterborough,English,1,Yes (please specify),Cognitive Impairment,White English,Male,,Y,N,8713,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,160717130,Ian Hewitt,,2014-07-05 10:05:00,2014-07-07 10:05:00,,2,1,998357,Ian is safe and receives support for cognitive impairment.,,,100,1,,,[Ian] expresses understanding and agrees to database input.,,28-Nov-2022 14:48:11.000Z[UTC],Ian,Hewitt,,2012-08-22 14:20:00,Peterborough,English,1,Yes (please specify),Cognitive Impairment,White English,Male,,Y,N,8713,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7,160717138,Ian Hewitt,,2014-09-30 02:11:00,2014-10-02 02:11:00,,2,1,999006,Ian is safe and receives support for cognitive impairment.,,,100,1,,,Ian consented to data sharing despite cognitive impairment.,,28-Nov-2022 14:48:11.000Z[UTC],Ian,Hewitt,,2012-08-22 14:20:00,Peterborough,English,1,Yes (please specify),Cognitive Impairment,White English,Male,,Y,N,8713,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8,160717139,Ian Hewitt,,2014-10-08 14:14:00,2014-10-08 14:14:00,"Ian, believed to be camping at a desert construction site, was advised by a friend.",4,1,999190,Ian shows signs of cognitive impairment and requires ongoing support.,,,100,2,,,[Ian] acknowledged input consent despite cognitive impairment challenges.,,28-Nov-2022 14:48:11.000Z[UTC],Ian,Hewitt,,2012-08-22 14:20:00,Peterborough,English,1,Yes (please specify),Cognitive Impairment,White English,Male,,Y,N,8713,,,"construction site,desert",,friend,,believed to be camping,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
9,1606901310,Mark Davies,Unable to locate,2014-11-16 21:22:00,2014-11-16 21:22:00,Ian was couch-surfing abroad.,1,1,999406,Ian experiences cognitive challenges and is a repeated victim.,Unable to locate,Unable to locate,100,2,,,Ian unable to consent; struggles to comprehend the situation.,,28-Nov-2022 14:48:11.000Z[UTC],Ian,Hewitt,,2012-08-22 14:20:00,Peterborough,English,1,Yes (please specify),Cognitive Impairment,White English,Male,,Y,N,8713,,Road,,,,,was couch-surfing,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
