,VPD_NOMINALINCIDENTID_PK,VPD_CONSENTNAME,VPD_NOCONSENTREASON,VPD_CREATEDON,VPD_LASTUPDATEDON,VPD_NOMINALSYNOPSIS,VPD_GPCONSENT,VPD_VPTYPEID_FK,VPD_INCIDENTID_FK,VPD_WELLBEINGCOMMENTS,VPD_NOTINFORMEDREASON,VPD_NOGPCONSENTREASON,VPD_SCRA,VPD_THREEPOINTTEST,VPD_YOUTHATTITUDE,VPD_PARENTATTITUDE,VPD_NOMINALSVIEW,VPD_CHILDPROTECTION,VPD_RECORD_START_DATE,VPD_FORENAME,VPD_SURNAME,VPD_MAIDEN_NAME,VPD_CREATEDON_1,VPD_PLACEOFBIRTH,VPD_PERSONLANGUAGE,VPD_INTERPRETERREQID_FK,VPD_DISABILITY,VPD_DISABILITYDESC,VPD_PERSONETHNICAPPEARANCE,VPD_PERSONGENDER,VPD_KNOWNAS,VPD_REPEATVICTIM,VPD_REPEATPERPETRATOR,misper_misperid,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,vpd_serious_and_organised_crime_exploitation,vpd_stalking_and_harassment,vpd_suicide_concern,vpd_violence_used,vpd_weapon_used__acra_only_,vpd_bullying,vpd_child_at_locus,vpd_neglect,vpd_self_neglect,vpd_child_criminal_exploitation__cce_,vpd_child_sexual_exploitation__cse_,vpd_community_triage_service,vpd_distress_brief_intervention__dbi_,vpd_dsdas,vpd_child_victim,vpd_child_witnessed,vpd_female_genital_mutilation__fgm_,vpd_forced_marriage__fm_,vpd_gambling,vpd_honour_based_abuse__hba_,vpd_human_trafficking,vpd_looked_after_accommodated_child__laac_,vpd_missing_person,vpd_online_child_sexual_abuse_and_exploitation__ocsae_,vpd_pregnancy__unborn_baby_,vpd_sexual_harm,vpd_elderly,vpd_attempted_suicide,vpd_financial,vpd_sight_loss,vpd_physical_disability,vpd_psychological_harm,vpd_self_harm,vpd_isolation,vpd_hearing_loss,vpd_alcohol_consumption,vpd_learning_disability,vpd_communication_needs,vpd_mental_health_issues,vpd_drug_consumption,vpd_other,vpd_radicalisation
0,26803860,Carl Scott,,2017-06-29 15:47:18,2017-06-29 15:47:18,,1,1,490970,Frederick receives support for dementia and is safe at home.,,,100,2,,,Frederick understood situation but relies on support due to dementia.,,28-Nov-2022 14:48:11.000Z[UTC],Frederick,Fuller,,2017-04-19 03:04:18,Colchester,English,1,Yes (please specify),Dementia,White English,Male,,N,N,386,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26803862,Leslie Evans,,2017-07-06 09:27:18,2017-07-07 20:20:18,,2,1,848224,Frederick is receiving support for his dementia and wellbeing.,,,100,2,,,Frederick expressed understanding of the situation despite dementia.,,28-Nov-2022 14:48:11.000Z[UTC],Frederick,Fuller,,2017-04-19 03:04:18,Colchester,English,1,Yes (please specify),Dementia,White English,Male,,N,N,386,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,26803863,Frederick Fuller,,2017-12-24 15:33:18,2017-12-24 15:33:18,"Frederick, 92, was found in the desert, anxious about deportation. He is receiving dementia support currently.",100,1,916177,Frederick is currently receiving appropriate support for dementia.,,,100,2,,,Frederick approved database entry despite dementia.,,28-Nov-2022 14:48:11.000Z[UTC],Frederick,Fuller,,2017-04-19 03:04:18,Colchester,English,1,Yes (please specify),Dementia,White English,Male,,N,N,386,,,desert,,,,fear of deportation,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,26803864,Leslie Evans,No consent was given for information to be shared.,2018-03-01 20:06:18,2018-03-03 20:06:18,,4,1,989314,Frederick is currently receiving support for his dementia care.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,1,,,Frederick unable to consent; lacks capacity to understand.,,28-Nov-2022 14:48:11.000Z[UTC],Frederick,Fuller,,2017-04-19 03:04:18,Colchester,English,1,Yes (please specify),Dementia,White English,Male,,N,N,386,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4,26803860,Timothy Welch,Unable to locate,2018-04-17 08:14:18,2018-04-17 08:14:18,,1,1,997371,Frederick requires support due to dementia and lack of consent.,Unable to locate,Unable to locate,100,1,,,Frederick unable to understand situation due to dementia.,,28-Nov-2022 14:48:11.000Z[UTC],Frederick,Fuller,,2017-04-19 03:04:18,Colchester,English,1,Yes (please specify),Dementia,White English,Male,,N,N,386,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,26803866,Carl Scott,,2018-09-16 10:25:18,2018-09-16 10:25:18,,4,1,997556,Frederick exhibits signs of dementia but is receiving support.,,,100,2,,,Frederick acknowledged consent but struggles with understanding details.,,28-Nov-2022 14:48:11.000Z[UTC],Frederick,Fuller,,2017-04-19 03:04:18,Colchester,English,1,Yes (please specify),Dementia,White English,Male,,N,N,386,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,26803867,Carl Scott,No consent was given for information to be shared.,2018-10-18 05:28:18,2018-10-18 05:28:18,Frederick disappeared after hiking trip; dementia may have led to disorientation.,1,1,997901,Frederick is currently stable but requires ongoing support.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,1,,,"Frederick unable to consent, unaware of information sharing.",,28-Nov-2022 14:48:11.000Z[UTC],Frederick,Fuller,,2017-04-19 03:04:18,Colchester,English,1,Yes (please specify),Dementia,White English,Male,,N,N,386,,,,,,,disappeared after hiking trip,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,26803860,Frederick Fuller,,2018-10-27 00:36:18,2018-10-27 00:36:18,,100,1,998994,Frederick is receiving appropriate care for his dementia needs.,,,100,2,,,Frederick consented; understands limited due to dementia.,,28-Nov-2022 14:48:11.000Z[UTC],Frederick,Fuller,,2017-04-19 03:04:18,Colchester,English,1,Yes (please specify),Dementia,White English,Male,,N,N,386,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,26803869,Frederick Fuller,,2019-01-16 10:10:18,2019-01-16 10:10:18,"Frederick, 92, was missing after an outdoor festival in the desert. His sister is concerned due to his dementia.",2,1,999008,Frederick requires support due to dementia-related challenges.,,,100,2,,,Frederick understands consent despite dementia-related challenges.,,28-Nov-2022 14:48:11.000Z[UTC],Frederick,Fuller,,2017-04-19 03:04:18,Colchester,English,1,Yes (please specify),Dementia,White English,Male,,N,N,386,,,desert,,sister,,missing after outdoor festival,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
9,26803860,Frederick Fuller,,2019-05-13 04:42:18,2019-05-13 04:42:18,,1,1,999132,Frederick is receiving care and support for his dementia.,,,100,1,,,Frederick acknowledged consent but struggles with understanding due to dementia.,,28-Nov-2022 14:48:11.000Z[UTC],Frederick,Fuller,,2017-04-19 03:04:18,Colchester,English,1,Yes (please specify),Dementia,White English,Male,,N,N,386,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,26803861,Frederick Fuller,,2019-05-27 11:18:18,2019-05-27 11:18:18,Frederick is seen at the grocery store expressing fear of deportation; Gillian Smith is informed.,4,1,999560,Frederick is receiving appropriate care for his dementia.,,,100,2,,,Frederick acknowledged consent despite challenges from dementia.,,28-Nov-2022 14:48:11.000Z[UTC],Frederick,Fuller,,2017-04-19 03:04:18,Colchester,English,1,Yes (please specify),Dementia,White English,Male,,N,N,386,,,grocery store,Gillian Smith,,,fear of deportation,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
11,26803860,Frederick Fuller,,2019-08-01 10:51:18,2019-08-03 10:51:18,,1,1,999677,Frederick is receiving appropriate care for his dementia.,,,100,1,,,Frederick understood consent but struggles with memory issues.,,28-Nov-2022 14:48:11.000Z[UTC],Frederick,Fuller,,2017-04-19 03:04:18,Colchester,English,1,Yes (please specify),Dementia,White English,Male,,N,N,386,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,26803860,Frederick Fuller,,2020-01-23 05:05:18,2020-01-23 16:23:18,"Frederick, aged 92, with dementia, is struggling with memory issues. His colleague, Andrea Smith, noticed and helped him receive proper care support.",1,1,999760,Frederick is currently safe and receiving appropriate care support.,,,100,1,,,"Frederick consented, but struggles to fully understand situation.",,28-Nov-2022 14:48:11.000Z[UTC],Frederick,Fuller,,2017-04-19 03:04:18,Colchester,English,1,Yes (please specify),Dementia,White English,Male,,N,N,386,,,,,,colleague Andrea Smith,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,26803860,Elaine Buckley,,2020-02-11 12:50:18,2020-02-11 12:50:18,"Frederick was found by Barry wandering the desert, fearing deportation due to confusion from his dementia.",1,1,999988,Frederick is receiving supportive care for his dementia needs.,,,100,2,,,Frederick acknowledged consent despite his dementia-related challenges.,,28-Nov-2022 14:48:11.000Z[UTC],Frederick,Fuller,,2017-04-19 03:04:18,Colchester,English,1,Yes (please specify),Dementia,White English,Male,,N,N,386,,,desert,Barry,,,fear of deportation,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
14,26803860,Timothy Welch,,2020-03-21 05:33:18,2020-03-22 19:50:18,,1,1,999999,Frederick requires support due to dementia-related challenges.,,,100,2,,,Frederick acknowledges database consent despite dementia challenges.,,28-Nov-2022 14:48:11.000Z[UTC],Frederick,Fuller,,2017-04-19 03:04:18,Colchester,English,1,Yes (please specify),Dementia,White English,Male,,N,Y,386,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
