,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,q_1,q_1_explanation,q_2,q_2_explanation,q_3,q_3_explanation,q_4,q_4_explanation,q_5,q_5_explanation,q_6,q_6_explanation,q_7,q_7_explanation,q_8,q_8_explanation,q_9,q_9_explanation,q_10,q_10_explanation,q_11,q_11_explanation,q_12,q_12_explanation,q_13,q_13_explanation,q_14,q_14_explanation,q_15,q_15_explanation,q_16,q_16_explanation,q_17,q_17_explanation,q_18,q_18_explanation,q_19,q_19_explanation,q_20,q_20_explanation,q_21,q_21_explanation,q_22,q_22_explanation,q_23,q_23_explanation,q_24,q_24_explanation,q_25,q_25_explanation
0,31774,7288,High,High,Tony,Stevenson,2011-09-21,Chichester,10,Male,Home Address,,7748,2021-11-27 00:00:00,2021-11-27 09:00:00,Saturday,7255,2021-12-02 00:55:00,"2 Dalgleish Road, Dundee, DD4 7JR",Home,Charlie Adams,"41 Dock Street, Dundee, DD1 3DR",Traced by Police,"Tony Stevenson was last seen near Discovery Quay, Dundee, DD1 4XA, having left home without notification. It was discovered he had recently been disowned by his family due to escalating conflicts. A few friends and Helen Robinson, his grandmother, tried reaching out but had no contact. Tony frequently visited various places, including the skate park and playground, providing ample opportunity for solitude. Eventually, colleagues like Raymond Kelly noticed his absence. His family, though distanced, initiated police involvement after being informed by friends. Tony was traced at Dock Street after a passerby raised concerns. He was found safe and returned after a thorough welfare check.","playground,skate park","Street,Discovery Quay Dundee DD1 4XA,Street,Unit",,Helen Robinson,"grandmother,friend",colleague,disowned by family,1,Recent family disownment suggests possible suicidal thoughts.,0,No evidence of criminality linked to disappearance.,1,"At 10 years old, Tony is considered vulnerable due to age.",0.0,No known medication issues indicated in the case.,0,No medical or mental health conditions reported.,1,Struggles with unfamiliar situations due to age and recent disownment.,0,No indications of dependency on substances found.,0,Tony is not mentioned to be on the Child Protection Register.,0,Weather conditions were not reported as a contributing factor.,1,Recent family conflicts led to Tony being disowned.,0,No information provided regarding domestic violence.,0,No ongoing personal issues relating to community or cultural factors noted.,0,No record of involvement in violent or hate crime incidents.,0,No school or financial problems mentioned in his history.,0,No indications of forced marriage or honour-based abuse present.,0,No evidence of exploitation or trafficking found in case details.,1,Going missing is inconsistent with Tony's known behavior patterns.,1,Disownment by family likely caused emotional distress leading to disappearance.,0,No suggestive preparations for absence were identified.,0.0,His intentions when last seen were not detailed in the information provided.,0,No previous disappearances or exposure to harm reported.,0,No indication that Tony poses a risk to others.,1,Family conflict and resultant emotional distress are relevant to risk assessment.,0,"No mental health conditions reported, excluding dementia.",0,No mention of dementia or progressive neurological disorder.
1,10303,7288,Low,Low,Tony,Stevenson,2011-09-21,Chichester,10,Male,Home Address,,7748,2022-01-21 00:55:00,2022-01-21 11:55:00,Friday,2122,2022-01-22 12:17:00,"2 Dalgleish Road, Dundee, DD4 7JR",Home,Charlie Adams,"Hyndford Street, Dundee, DD2 1HQ",Traced by family,"Tony Stevenson had a part-time job near Gray Den, Dundee, DD2 5LR. On his way to the locker room at the dance studio, Tony planned to meet his grandmother before visiting Neil Cole at a friend's house. However, he never arrived. Concern arose when Marie reported suspicious behavior near the shed behind 41 Dock Street, Dundee, DD1 3DR, leading to fears of abduction. Family members traced Tony to Hyndford Street after an extensive search. While initial suspicions were eventually discounted, his temporary disappearance prompted further investigation into the circumstances surrounding his whereabouts during the period.","job,house,dance studio","Gray Den Dundee DD2 5LR,41 Dock Street Dundee DD1 3DR","shed,locker room",Marie,grandmother,Neil Cole friend,abduction suspicion,0,NULL,0,NULL,1,"Tony is only 10 years old, making him vulnerable due to his age.",0.0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Tony's disappearance was unusual given he didn't arrive for planned meetings.,0,NULL,0,NULL,1.0,Tony intended to meet his grandmother but did not complete this plan.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
2,94271,7288,High,High,Tony,Stevenson,2011-09-21,Chichester,10,Male,Home Address,,7748,2022-05-24 12:17:00,2022-05-24 21:17:00,Tuesday,1485,2022-05-25 13:02:00,"2 Dalgleish Road, Dundee, DD4 7JR",Home,Laura Stevenson,"41 Dock Street, Dundee, DD1 3DR",Traced by Police,"Tony Stevenson, a 10-year-old boy, was reported missing from his home at 2 Dalgleish Road, Dundee. Known to have gone missing before, Tony's disappearance raised immediate concerns, with a high initial risk level due to his fear of deportation affecting his behavior. His grandmother reported Tony had mentioned wanting to hide near the river close to Adelaide Place, Dundee. Speculation arose about a potential abduction when Tony's friend revealed seeing him talking to an unknown individual near Roseberry Street. Police eventually found Tony safe at 41 Dock Street, but the incident sparked discussions about his recurring disappearances and underlying fears.",,"Adelaide Place Dundee,Roseberry Street",river,,"friend,grandmother",,"has gone missing before,fear of deportation,abduction suspicion",0,NULL,1,Abduction speculated due to Tony talking to an unknown individual.,1,Tony is vulnerable as a 10-year-old boy.,0.0,NULL,0,NULL,1,Tony may struggle to interact safely with strangers in unfamiliar contexts.,0,NULL,0,NULL,0,NULL,1,Family issues linked to fears of deportation may influence his behavior.,0,NULL,1,Fear of deportation could relate to racial or immigration issues.,0,NULL,0,NULL,0,NULL,0,NULL,1,Tony's absence and fear of hiding are unusual compared to typical child behavior.,1,"He expressed wanting to hide near the river, indicating intent to go missing.",0,NULL,1.0,Tony intended to hide but was not able to complete this plan as he was found.,1,"He has a history of going missing before, which may have exposed him to risk.",0,NULL,1,Concerns about potential abduction were raised which impacts risk assessment.,0,NULL,0,NULL
3,41840,7288,Medium,Medium,Tony,Stevenson,2011-09-21,Chichester,11,Male,Home Address,,7748,2022-10-01 13:02:00,2022-10-02 13:02:00,Sunday,4121,2022-10-04 09:43:00,"2 Dalgleish Road, Dundee, DD4 7JR",Home,Matthew James,"Minto Place, Dundee, DD2 1BR",Traced by Police,"Tony Stevenson was reported missing after last being seen at an internet café on Findcastle Street, Dundee, DD4 9EW. Known to have gone missing before, there was a concern of possible abduction. Tony's disappearance placed significant strain, especially since his family had disowned him. His grandfather and a colleague were among those searching nearby locations, including the river and locker room areas. The police eventually traced Tony to Minto Place, where he was safely found.",,"Findcastle Street Dundee DD4 9EW,Dundee,Place,Dundee,Dundee,Dundee","locker room,internet café,river",,"grandfather,colleague",,"has gone missing before,abduction suspicion,disowned by family",1,Concern of possible self-harm due to family disownment.,1,Possible abduction led to concerns about criminality.,1,"At 11 years old, he is vulnerable due to age.",,,0,No known medical or mental health conditions stated.,1,Previous instances indicate difficulty in unfamiliar environments.,0,No indications of substance dependency mentioned.,0,Not indicated as being on the Child Protection Register.,0,Weather conditions were not reported to be risky.,1,Family disownment indicates severe relationship issues.,0,No mention of domestic violence involvement.,0,No cultural or community issues mentioned.,0,No previous violent incidents reported before disappearance.,0,No school or financial issues indicated.,0,No mention of forced marriage or honour-based abuse.,0,No indications of exploitation or trafficking.,1,Circumstances of disappearance differ from normal behavior.,0,No specific known reason for going missing detailed.,0,No preparations for absence were indicated.,1.0,"Last seen at an internet café, possibly intending to socialize.",1,"Has gone missing before, raising risk of harm.",0,No evidence suggests he poses a risk to others.,1,Family conflict and prior disappearance increase risk assessment.,0,No mental health condition (excluding dementia) mentioned.,0,No dementia or neurological disorders reported.
4,65934,7288,Medium,Medium,Tony,Stevenson,2011-09-21,Chichester,11,Male,Home Address,,7748,2022-12-16 09:43:00,2022-12-16 21:43:00,Friday,4464,2022-12-19 12:07:00,"2 Dalgleish Road, Dundee, DD4 7JR",Home,Laura Stevenson,"150 Strathmartine Road, Dundee, DD3 7SE",Traced by Police,"Tony Stevenson was last seen near the river close to the youth center. There was concern due to Tony being disowned by his family, leading to fears he had run away. Leon Davison, a family friend, reported suspicious interactions between Tony and an unknown individual near 214 Broughty Ferry Road, Dundee, which raised concerns about potential abduction. Additionally, there were heightened anxieties stemming from Tony's fear of deportation, despite his legal status not being in jeopardy. The combination of his recent family issues and fear of deportation may have led Tony into a desperate attempt to avoid perceived threats. The investigation intensified until Tony was safely located by police at 150 Strathmartine Road, Dundee.",youth center,"214 Broughty Ferry Road Dundee,Road,Road",river,Leon Davison,,,"disowned by family,abduction suspicion,fear of deportation",0,NULL,1,Suspicious interactions raise concerns about potential abduction.,1,"He is 11 years old, making him vulnerable due to age.",0.0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Recent family disownment led to concerns about family conflict.,0,NULL,1,Fear of deportation reflects race and community issues.,0,NULL,1,Disownment suggests emotional distress possibly leading to school issues.,0,NULL,0,NULL,1,His disappearance is linked to recent family issues and fear of deportation.,1,He may have run away due to his family disownment and related fears.,0,NULL,1.0,"Last seen near the river, possibly aiming to seek safety or escape threats.",0,NULL,0,NULL,1,Recent abandonment and fear of deportation are significant and relevant factors.,0,NULL,0,NULL
5,37230,7288,High,High,Tony,Stevenson,2011-09-21,Chichester,11,Male,Home Address,,7748,2022-12-20 12:07:00,2022-12-20 21:07:00,Tuesday,5647,2022-12-24 10:14:00,"2 Dalgleish Road, Dundee, DD4 7JR",Home,Jane Stevenson,"Minto Place, Dundee, DD2 1BR",Traced by Police,"Tony Stevenson was last seen leaving his home at 2 Dalgleish Road, Dundee, during a severe storm. The young boy, disowned by his family due to a series of misunderstandings, felt trapped and feared deportation. His grandmother, who occasionally visited, lived far and was unaware of his struggles. Despite these fears, Tony found solace in walking, often heading toward areas like Discovery Quay. Worried, a concerned colleague of a relative reported Tony missing after he didn't return home. Following an extensive search by authorities, Tony was eventually found at Minto Place, Dundee, after spending several days hiding. The police ensured his safety and arranged for appropriate support for him.",,"Road Dundee,Discovery Quay",,,"grandmother,colleague",,"disowned by family,fear of deportation,left during storm",0,NULL,0,NULL,1,He is vulnerable due to being only 11 years of age.,0.0,NULL,0,NULL,1,He may have problems in unfamiliar situations as he was hiding.,0,NULL,0,NULL,1,Severe storm conditions presented additional risk during his disappearance.,1,"Family disowned him, leading to feelings of being trapped.",0,NULL,1,Fear of deportation indicates personal issues linked to his background.,0,NULL,1,Disowned by family and feeling trapped could lead to financial issues.,0,NULL,0,NULL,1,His going missing was out of character as he usually found solace in walking.,1,"He felt trapped and feared deportation, providing a motive for leaving.",0,NULL,,,0,NULL,0,NULL,1,His circumstances indicate a complex emotional state due to family issues.,0,NULL,0,NULL
6,91563,7288,Low,High,Tony,Stevenson,2011-09-21,Chichester,11,Male,Home Address,,7748,2023-02-26 10:14:00,2023-02-27 16:14:00,Monday,8322,2023-03-04 04:56:00,"2 Dalgleish Road, Dundee, DD4 7JR",Home,Laura Stevenson,"Discovery Quay, Dundee, DD1 4XA",Traced by family,"Tony Stevenson was last seen leaving an internet café on Derwent Avenue, Dundee, DD3 0AX. A heavy storm was approaching, but Tony continued his journey towards East School Road. His uncle had earlier expressed concern about Tony's fascination with exploring new places during poor weather. Later, a passing colleague, Raymond Kelly, noticed Tony's belongings left behind in the locker room of a nearby sports facility on 31 Church Road. The delay in reporting Tony's absence fueled suspicions of possible abduction due to a lack of communication. Fortunately, after an intense search, Tony was found safe by family members at Discovery Quay.",,"Derwent Avenue Dundee DD3 0AX,31 Church Road,East School Road","locker room,internet café",,uncle,colleague Raymond Kelly,"left during storm,abduction suspicion",0,NULL,1,Circumstances suggest potential abduction due to delayed reporting and lack of communication.,1,"Tony is 11 years old, making him vulnerable due to age.",0.0,NULL,0,NULL,1,"Tony has issues with safe interaction in unfamiliar places, especially when exploring.",0,NULL,0,NULL,1,"Severe weather was approaching, which posed additional risks to safety.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His behavior of leaving during a storm is atypical for him.,0,NULL,0,NULL,1.0,Tony intended to explore but did not complete his journey due to the storm.,0,NULL,0,NULL,1,"Family was concerned, indicating underlying issues in his safety awareness.",0,NULL,0,NULL
7,17470,7288,High,High,Tony,Stevenson,2011-09-21,Chichester,11,Male,Home Address,,7748,2023-07-30 04:56:00,2023-07-30 13:56:00,Sunday,4149,2023-08-02 02:05:00,"214 Broughty Ferry Road, Dundee, DD4 6LD",dance studio,Susan Thomas,"41 Dock Street, Dundee, DD1 3DR",Traced by family,"Tony Stevenson was last seen near the dance studio on Broughty Ferry Road. After his grandfather raised the alarm, he was found at a relative's house on Dock Street by family members.",,,,,grandfather,,,0,NULL,0,NULL,1,"Tony is 11 years old, making him vulnerable due to age.",0.0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Tony's disappearance was unusual as he was missing for an extended time.,0,NULL,0,NULL,1.0,"Tony was last seen at a dance studio, suggesting he intended to attend a class.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
8,39785,7288,Low,Low,Tony,Stevenson,2011-09-21,Chichester,11,Male,Home Address,,7748,2023-09-20 02:05:00,2023-09-20 02:05:00,Wednesday,2492,2023-09-21 19:37:00,"2 Dalgleish Road, Dundee, DD4 7JR",Home,Kieran Roberts,"41 Dock Street, Dundee, DD1 3DR",Traced by Police,"Tony Stevenson, an 11-year-old boy, left his home on 2 Dalgleish Road, Dundee, during a sudden storm. His mother, Jane Stevenson, was concerned when she realized Tony hadn't returned and started reaching out to friends and family, alerting the authorities when he was not found at any of his usual places. Concern grew when his grandmother mentioned Tony often talked about wanting to explore the areas around Glamis Road, Dundee. As police searches intensified, Tony was eventually located at 41 Dock Street, Dundee, where he had sought shelter during the worsening weather. Found safe and unharmed, Tony recounted being caught by the storm and seeking safety at the nearby address.",,"Road,Glamis Road Dundee",,,"grandmother,grandmother",mother Jane Stevenson,left during storm,0,NULL,0,NULL,1,"He is 11 years old, which makes him more vulnerable.",0.0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,The sudden storm presented additional risk to his safety and well-being.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His decision to leave in a storm is not typical for a child.,0,NULL,0,NULL,1.0,He intended to explore but was caught in adverse weather conditions.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
9,58689,7288,High,High,Tony,Stevenson,2011-09-21,Chichester,12,Male,Home Address,,7748,2024-01-18 19:37:00,2024-01-19 06:37:00,Friday,3754,2024-01-21 10:11:00,"2 Dalgleish Road, Dundee, DD4 7JR",Home,Susan Thomas,"Minto Place, Dundee, DD2 1BR",Traced by Police,"MP was last seen with Toby Reynolds near a river close to 31 Step Row, Dundee. Tony wandered off during a walk in a public park. After hours of search, he was found safe at Tayside Street, Carnoustie, by the authorities.",,"3,Dundee,Tayside Street Carnoustie,Dundee,31 Step Row Dundee,Dundee","river,public park",,,Toby Reynolds,,0,NULL,0,NULL,1,He is vulnerable due to being only 12 years old.,0.0,NULL,0,NULL,1,He may struggle to interact safely in unfamiliar environments.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Going missing was not typical behavior for him.,0,NULL,0,NULL,0.0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
