,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,88550,6234,Low,Low,Clive,Roberts,1979-01-09,Truro,41,Male,Home Address,"Therapist, sports",201,2020-12-17 00:00:00,2020-12-17 02:00:00,Thursday,1092,2020-12-17 18:12:00,"Unit 3 Fowler Road, Dundee, DD5 3RU",Home,Derek Clarke,"146 Pitkerro Road, Dundee, DD4 8ER",Traced by Police,"Clive Roberts was last seen leaving a mosque in Dundee with colleague Andrea. It was reported that he had recently escaped from an abusive household and his whereabouts became unknown. Clive's daughter, Lesley Ford, grew concerned when he did not attend a meeting at 150 Strathmartine Road. Police later traced Clive to 146 Pitkerro Road, where they found him safe and unharmed within a supportive environment.",mosque,"150 Strathmartine Road,Dundee,Dundee",,"Roberts,Andrea","colleague,colleague",daughter Lesley Ford,recent escape from abusive household
1,73472,6234,Medium,Medium,Clive,Roberts,1979-01-09,Truro,42,Male,Home Address,"Therapist, sports",201,2021-05-16 18:12:00,2021-05-16 19:12:00,Sunday,411,2021-05-17 01:03:00,"Unit 3 Fowler Road, Dundee, DD5 3RU",Home,Christopher Walker,"28A Dura Street, Dundee, DD4 6RX",Traced by member of the public,"Clive Roberts was last seen with Ryan Sutton at Derwent Avenue, Dundee, DD3 0AX, after attending a political fringe group meeting. Known for frequent visits to remote areas for spiritual pilgrimages, his absence was noted when his colleague reported him missing near the river.",,"Derwent Avenue Dundee DD3 0AX,Dundee",river,,colleague,Ryan Sutton,"religious or spiritual pilgrimage,associated with political fringe group,known to frequent remote areas"
2,94703,6234,High,High,Clive,Roberts,1979-01-09,Truro,42,Male,Home Address,"Therapist, sports",201,2021-06-13 01:03:00,2021-06-13 22:03:00,Sunday,7857,2021-06-18 12:00:00,"Unit 3 Fowler Road, Dundee, DD5 3RU",Home,Derek Clarke,"146 Pitkerro Road, Dundee, DD4 8ER",Traced by Police,"Clive Roberts, known for couch-surfing after escaping an abusive household, vanished from a shopping mall on Auldbar Road, Forfar. Before disappearing, Clive was seen with his aunt near a water-related area, 33 Blackness Avenue, Dundee. His connections with a political fringe group raised concerns about his wellbeing. Despite extensive search efforts, including coordination with relatives like Brett and Kathryn, Clive’s whereabouts remained unknown until traced by police.",,"33 Blackness Avenue Dundee,Auldbar Road Forfar,Dundee",shopping mall,"Brett,Kathryn","aunt,aunt",,"associated with political fringe group,was couch-surfing,recent escape from abusive household"
3,77341,6234,Low,Low,Clive,Roberts,1979-01-09,Truro,42,Male,Home Address,"Therapist, sports",201,2021-11-23 12:00:00,2021-11-23 22:00:00,Tuesday,2990,2021-11-25 13:50:00,"Unit 3 Fowler Road, Dundee, DD5 3RU",Home,Derek Clarke,"Unit 3 Fowler Road, Dundee, DD5 3RU",Traced by Police,"Clive Roberts went missing during an excursion to a national park with his colleagues. The group intended to unwind after a busy week, and Clive, known for his love of nature, often led such ventures. The plan was to explore the area around a scenic river located within the park. They congregated at Minto Place, Dundee, before embarking on their journey. At some point during the hike, Clive separated from the group, expressing a desire to explore a nearby path that led closer to the river. When Clive didn't return after several hours, his colleagues grew concerned and notified authorities. After a search effort, Clive was found safe but disoriented, having lost his way back from the riverbank.",,"Minto Place Dundee,Dundee","river,national park",,colleague,,
4,50806,6234,Medium,Medium,Clive,Roberts,1979-01-09,Truro,43,Male,Home Address,"Therapist, sports",201,2022-03-26 13:50:00,2022-03-28 01:50:00,Monday,4420,2022-03-29 15:30:00,"Unit 3 Fowler Road, Dundee, DD5 3RU",Home,Christopher Walker,"King's Cross Road,  DD2 3PT",Traced by Police,"MP was last seen in a national park with a colleague, known for remote areas and fringe ties.",,,national park,,colleague,,"associated with political fringe group,known to frequent remote areas,religious or spiritual pilgrimage"
5,77124,6234,Low,Low,Clive,Roberts,1979-01-09,Truro,43,Male,Home Address,"Therapist, sports",201,2022-08-12 15:30:00,2022-08-12 19:30:00,Friday,8683,2022-08-18 16:13:00,"Unit 3 Fowler Road, Dundee, DD5 3RU",Home,Christopher Walker,"146 Pitkerro Road, Dundee, DD4 8ER",Traced by Police,"Clive was last seen near the river at Auldbar Road, Forfar, after a lunch meeting. Known to frequent remote areas, his aunt was concerned.",lunch meeting,"Road,Auldbar Road Forfar",river,,aunt,aunt,"known to frequent remote areas,recent escape from abusive household,associated with political fringe group"
6,7993,6234,High,High,Clive,Roberts,1979-01-09,Truro,44,Male,Home Address,"Therapist, sports",201,2023-01-31 16:13:00,2023-02-01 13:13:00,Wednesday,4520,2023-02-03 19:33:00,"Unit 3 Fowler Road, Dundee, DD5 3RU",Home,Derek Clarke,"28A Dura Street, Dundee, DD4 6RX",Traced by staff,"Clive Roberts was last seen at a bustling shopping mall on Auldbar Road, Forfar, DD8 2PD, where he was meeting his colleague for a brief discussion. Known for couch-surfing and frequenting remote areas, Clive often disconnects to rejuvenate in solitude, raising concern among loved ones. Following the mall visit, Clive reportedly headed towards a disused mine, an area he visited to gather his thoughts. His friend, Ryan Sutton, alarmed by Clive's unexplained absence, contacted authorities, fearing Clive might have wandered near hazardous water-related areas in his contemplative state. Clive was eventually found safe, albeit disoriented, at 28A Dura Street, Dundee, thanks to diligent efforts by tracing staff.",,"Road,Auldbar Road Forfar DD8 2PD,Road","shopping mall,mine",,"colleague,colleague",Ryan Sutton,"was couch-surfing,known to frequent remote areas"
7,74473,6234,Low,Low,Clive,Roberts,1979-01-09,Truro,44,Male,Home Address,"Therapist, sports",201,2023-03-01 19:33:00,2023-03-02 06:33:00,Thursday,6992,2023-03-06 16:05:00,"Unit 3 Fowler Road, Dundee, DD5 3RU",Home,Christopher Walker,"King's Cross Road,  DD2 3PT",Traced by family,"Clive Roberts was last seen near a river close to his home in Dundee. His absence led to growing concern when he failed to meet a colleague for a scheduled appointment. Clive's aunt contacted authorities after noticing inconsistencies in his daily routine. Following a detailed search operation along the riverbank and surrounding areas, Clive was traced by family members near King's Cross Road, safe and unharmed, bringing relief to those involved.",,,river,,"aunt,colleague,aunt",,
8,52296,6234,Low,Low,Clive,Roberts,1979-01-09,Truro,44,Male,Home Address,"Therapist, sports",201,2023-04-10 16:05:00,2023-04-11 10:05:00,Tuesday,6364,2023-04-15 02:09:00,"Unit 3 Fowler Road, Dundee, DD5 3RU",Home,Derek Clarke,"Gray Den, Dundee, DD2 5LR",Traced by Police,"Clive Roberts, a dedicated sports therapist, was last reported seen at his home on Unit 3 Fowler Road, Dundee. Typically reliable, Clive's sudden absence sparked concern among his family, particularly his aunt who often checked in on him. Known for couch-surfing between friends in Dundee, Clive's habit had been a point of tension that made tracing his steps challenging. His grandfather mentioned spending time at 484 Perth Road, Dundee, a location where Clive sometimes stayed. Extensive police efforts traced Clive to Gray Den, Dundee, where he had stayed temporarily with an acquaintance. Thankfully, Clive was found unharmed and returned home voluntarily.",,484 Perth Road Dundee,,,"grandfather,aunt",,was couch-surfing
9,43802,6234,High,High,Clive,Roberts,1979-01-09,Truro,44,Male,Home Address,"Therapist, sports",201,2023-09-16 02:09:00,2023-09-17 10:09:00,Sunday,10011,2023-09-23 01:00:00,"Unit 3 Fowler Road, Dundee, DD5 3RU",Home,Christopher Walker,"484 Perth Road, Dundee, DD2 1LR",Traced by Police,"Clive Roberts, known for frequently visiting remote natural areas during his spiritual retreats, went missing after he was last seen near a river outside Dundee. He had recently been couch-surfing, staying briefly with his colleague Derek Clarke before embarking on another of his religious or spiritual pilgrimages. Clive's tendency to seek solitude in isolated spots for spiritual reflection had often taken him to water-related locations, raising concerns among those who knew him. His absence was first noted by Derek, who contacted the authorities, suspecting Clive might have ventured too far this time. After an intensive search around the river and surrounding areas, Clive was eventually located by police, safely returning to his routine but seemingly undisturbed by the incident.",,,river,,"colleague,colleague",Derek Clarke,"known to frequent remote areas,was couch-surfing,religious or spiritual pilgrimage"
