,VPD_NOMINALINCIDENTID_PK,VPD_CONSENTNAME,VPD_NOCONSENTREASON,VPD_CREATEDON,VPD_LASTUPDATEDON,VPD_NOMINALSYNOPSIS,VPD_GPCONSENT,VPD_VPTYPEID_FK,VPD_INCIDENTID_FK,VPD_WELLBEINGCOMMENTS,VPD_NOTINFORMEDREASON,VPD_NOGPCONSENTREASON,VPD_SCRA,VPD_THREEPOINTTEST,VPD_YOUTHATTITUDE,VPD_PARENTATTITUDE,VPD_NOMINALSVIEW,VPD_CHILDPROTECTION,VPD_RECORD_START_DATE,VPD_FORENAME,VPD_SURNAME,VPD_MAIDEN_NAME,VPD_CREATEDON_1,VPD_PLACEOFBIRTH,VPD_PERSONLANGUAGE,VPD_INTERPRETERREQID_FK,VPD_DISABILITY,VPD_DISABILITYDESC,VPD_PERSONETHNICAPPEARANCE,VPD_PERSONGENDER,VPD_KNOWNAS,VPD_REPEATVICTIM,VPD_REPEATPERPETRATOR,misper_misperid,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,vpd_serious_and_organised_crime_exploitation,vpd_stalking_and_harassment,vpd_suicide_concern,vpd_violence_used,vpd_weapon_used__acra_only_,vpd_bullying,vpd_child_at_locus,vpd_neglect,vpd_self_neglect,vpd_child_criminal_exploitation__cce_,vpd_child_sexual_exploitation__cse_,vpd_community_triage_service,vpd_distress_brief_intervention__dbi_,vpd_dsdas,vpd_child_victim,vpd_child_witnessed,vpd_female_genital_mutilation__fgm_,vpd_forced_marriage__fm_,vpd_gambling,vpd_honour_based_abuse__hba_,vpd_human_trafficking,vpd_looked_after_accommodated_child__laac_,vpd_missing_person,vpd_online_child_sexual_abuse_and_exploitation__ocsae_,vpd_pregnancy__unborn_baby_,vpd_sexual_harm,vpd_elderly,vpd_attempted_suicide,vpd_financial,vpd_sight_loss,vpd_physical_disability,vpd_psychological_harm,vpd_self_harm,vpd_isolation,vpd_hearing_loss,vpd_alcohol_consumption,vpd_learning_disability,vpd_communication_needs,vpd_mental_health_issues,vpd_drug_consumption,vpd_other,vpd_radicalisation
0,270726871,Gerald Steele,,2023-11-16 09:43:18,2023-11-16 09:43:18,,100,1,943691,Gerald is thriving and engaged in positive community activities.,,,100,2,,,Gerald consented to input details into the database.,,28-Nov-2022 14:48:11.000Z[UTC],Gerald,Steele,,2023-08-07 02:25:18,Aberdeen,English,1,No,,Asian other,Male,Oliver,N,N,9687,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,270726870,Gerald Steele,,2024-01-27 23:02:18,2024-01-29 23:02:18,Gerald found on an urban farm.,4,1,992716,Gerald is healthy and thriving with appropriate support systems.,,,100,2,,,Gerald aware and consenting to information being recorded.,,28-Nov-2022 14:48:11.000Z[UTC],Gerald,Steele,,2023-08-07 02:25:18,Aberdeen,English,1,No,,Asian other,Male,Oliver,N,N,9687,,,"urban,farm",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,270726870,Lynne Gordon,,2024-04-26 21:47:18,2024-04-26 21:47:18,,100,1,998770,Gerald is currently thriving with supportive community resources.,,,100,1,,,Gerald consented to database input and understands the situation.,,28-Nov-2022 14:48:11.000Z[UTC],Gerald,Steele,,2023-08-07 02:25:18,Aberdeen,English,1,No,,Asian other,Male,Oliver,N,N,9687,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,270726870,Gerald Steele,,2024-10-05 11:39:18,2024-10-07 11:39:18,"Gerald contacted Mary Houghton expressing feelings of distress. Despite being in good standing, concerns arose after he described thoughts of self harm, prompting this report for his safety and well-being.",100,1,999252,Gerald is in good standing and has provided consent.,,,100,2,,,Gerald agrees to have details recorded in the database.,,28-Nov-2022 14:48:11.000Z[UTC],Gerald,Steele,,2023-08-07 02:25:18,Aberdeen,English,1,No,,Asian other,Male,Oliver,N,N,9687,,,,,,Mary Houghton,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4,270726875,Laura Steele,,2024-10-10 23:48:18,2024-10-12 23:02:18,,2,1,999503,Gerald is currently safe and in good mental health care.,,,100,2,,,Gerald understands situation and consents to database entry.,,28-Nov-2022 14:48:11.000Z[UTC],Gerald,Steele,,2023-08-07 02:25:18,Aberdeen,English,1,No,,Asian other,Male,Oliver,N,N,9687,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,270726876,Gerald Steele,,2024-10-25 23:41:18,2024-10-25 23:41:18,"Gerald discussed stress at work with a colleague, raising concerns for his wellbeing.",4,1,999721,Gerald is doing well and does not require intervention.,,,100,2,,,Gerald consented to database entry and understands the situation.,,28-Nov-2022 14:48:11.000Z[UTC],Gerald,Steele,,2023-08-07 02:25:18,Aberdeen,English,1,No,,Asian other,Male,Oliver,N,N,9687,,,,,colleague,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,270726877,Abdul Dawson,,2024-10-27 03:38:18,2024-10-29 03:38:18,,2,1,999904,"Gerald is safe and well, no current safety concerns noted.",,,100,1,,,Gerald acknowledged consent for information to be recorded.,,28-Nov-2022 14:48:11.000Z[UTC],Gerald,Steele,,2023-08-07 02:25:18,Aberdeen,English,1,No,,Asian other,Male,Oliver,N,N,9687,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,270726878,Gerald Steele,,2025-02-15 13:37:18,2025-02-15 13:37:18,,1,1,999940,Gerald is stable and actively participating in support programs.,,,100,2,,,Gerald consented to details being shared in the database.,,28-Nov-2022 14:48:11.000Z[UTC],Gerald,Steele,,2023-08-07 02:25:18,Aberdeen,English,1,No,,Asian other,Male,Oliver,N,N,9687,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,270726879,Gerald Steele,,2025-02-18 02:22:18,2025-02-18 02:22:18,,100,1,999944,Gerald is healthy and receiving appropriate support services.,,,100,2,,,Gerald consented to input and understands the situation fully.,,28-Nov-2022 14:48:11.000Z[UTC],Gerald,Steele,,2023-08-07 02:25:18,Aberdeen,English,1,No,,Asian other,Male,Oliver,N,N,9687,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,270726870,Maria Rice,No consent was given for information to be shared.,2025-04-26 15:02:18,2025-04-26 15:02:18,,4,1,1000049,"Gerald is not a victim or perpetrator, ensuring his safety.",No consent was given for information to be shared.,No consent was given for information to be shared.,100,2,,,Gerald unwilling to share information without consent.,,28-Nov-2022 14:48:11.000Z[UTC],Gerald,Steele,,2023-08-07 02:25:18,Aberdeen,English,1,No,,Asian other,Male,Oliver,N,N,9687,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
