,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,36198,2641,Medium,High,Dennis,Burns,2011-10-25,York,11,Male,Home Address,,8478,2023-02-10 00:00:00,2023-02-11 00:00:00,Saturday,3250,2023-02-12 06:10:00,"Seafield Road, Inverness, IV1 1SG",Home,Hazel Clarke,"Longman Drive, Inverness, IV1 1SU",Traced by family,"Dennis Burns was last seen at Seafield Road, Inverness, prior to attending a local outdoor festival with friends. Known for a recent escape from an abusive household, Dennis' whereabouts became a concern when he failed to return. Valerie Turner, involved in his previous foster arrangements, was notified. Searches focused on popular areas like the cemetery and library nearby. Family eventually traced him to Longman Drive, where he was found in good condition, though shaken, and returned home safely.",library,"Seafield Road Inverness,Drive,Road Inverness,Drive",cemetery,Valerie Turner,,,"missing after outdoor festival,recent escape from abusive household"
1,56754,2641,High,High,Dennis,Burns,2011-10-25,York,11,Male,Home Address,,8478,2023-03-24 06:10:00,2023-03-24 10:10:00,Friday,7578,2023-03-29 12:28:00,"Seafield Road, Inverness, IV1 1SG",Home,Susan Wilson,"Longman Road, Inverness, IV1 1RY",Traced by Police,"Dennis Burns was reported missing from his foster home on Seafield Road, causing immediate concern due to his young age and vulnerability. Known to enjoy the outdoors, Dennis often explored the local areas. He was last seen by his friend near the field adjacent to Shore Street, Inverness. Witnesses later reported seeing a boy resembling Dennis with Holly Reed walking near a cemetery off Smith Drive. Despite an extensive search in the surrounding wilderness, including fields and dense areas near 25 Southside Road, there was initially no trace of him. Fortunately, following a tip-off, Dennis was found safe and sound on Longman Road by the police.",,"Smith Drive,Shore Street Inverness,25 Southside Road","cemetery,wilderness,field",Holly Reed,"friend,friend,friend",,
2,82071,2641,Low,Low,Dennis,Burns,2011-10-25,York,11,Male,Home Address,,8478,2023-05-30 12:28:00,2023-05-31 07:28:00,Wednesday,3162,2023-06-01 17:10:00,"Seafield Road, Inverness, IV1 1SG",Home,Hazel Clarke,"16 Forbes Road, Forres, IV36 1HP",Traced by staff,"Dennis Burns was last seen leaving his home at Seafield Road, Inverness, and heading towards Coxton Park, Elgin, IV30 8AZ. Known to avoid social services, Dennis was reported missing after foul weather struck at an outdoor festival held in the wilderness area near the cemetery, alarming his friend.",Home,"Coxton Park Elgin IV30 8AZ,Road Inverness,Inverness,Inverness,Road Inverness","cemetery,wilderness",,friend,,"foul weather incident,missing after outdoor festival,avoiding social services"
3,43434,2641,Medium,Medium,Dennis,Burns,2011-10-25,York,12,Male,Home Address,,8478,2023-10-25 17:10:00,2023-10-25 23:10:00,Wednesday,670,2023-10-26 04:20:00,"Seafield Road, Inverness, IV1 1SG",Home,Hazel Clarke,"Longman Drive, Inverness, IV1 1SU",Traced by Police,"Dennis Burns was last seen with his friend, Sian Day, near the sports club, where they regularly gathered for soccer practice. It was reported that Dennis had joined Sian and several others for an organized protest at Coxton Park, Elgin, IV30 8AZ, aiming to raise awareness about local environmental issues. The group later moved towards a nearby field adjacent to the wilderness area. Concern arose when Dennis did not return home, prompting his foster family to alert authorities. A search was conducted, including areas around a nearby cemetery. Eventually, Dennis was traced by police on Longman Drive, safe and unharmed.",sports club,Coxton Park Elgin IV30 8AZ,"field,wilderness,cemetery",Sian Day,friend,,linked to organized protest
4,15805,2641,Medium,Medium,Dennis,Burns,2011-10-25,York,12,Male,Home Address,,8478,2024-02-26 04:20:00,2024-02-26 16:20:00,Monday,9639,2024-03-03 20:59:00,"Shore Street, Inverness, IV1 1NT",university,Cameron Khan,"Black Isle Road, Muir of Ord, IV6 7RR",Traced by Police,"Dennis Burns was last seen when he left his foster home on Shore Street, Inverness, heading towards the nearby movie theater with four friends. After the group parted ways, he was reported to have spent some time at the library. Later, he intended to meet a friend at a popular spot on Sir Walter Scott Drive, Inverness, IV2 6BZ, but never showed up. Concern arose when Dennis failed to return home, prompting a search that spanned several locations, including Ord Drive, Muir of Ord, IV6 7UH. Police eventually traced Dennis to a friend's residence on Black Isle Road, Muir of Ord. The circumstances suggested he sought refuge temporarily due to school stress.","movie theater,library","Sir Walter Scott Drive Inverness IV2 6BZ,Ord Drive Muir of Ord IV6 7UH,Road",,,"friend,friend,friend,friend",,
5,83346,2641,Low,Low,Dennis,Burns,2011-10-25,York,12,Male,Home Address,,8478,2024-04-09 20:59:00,2024-04-10 01:59:00,Wednesday,2554,2024-04-11 15:33:00,"Seafield Road, Inverness, IV1 1SG",Home,Hazel Clarke,"Longman Drive, Inverness, IV1 1SU",Traced by family,"Dennis Burns, a 12-year-old, was reported missing after visiting an arcade near 35 Cranmore Drive, Inverness, with friends. The group had initially planned to head back home but got sidetracked after Dennis suggested exploring a nearby wilderness. Despite poor weather conditions, the group ventured toward the fields adjacent to Coxton Park, Elgin, known for its vast stretches and open terrain. Unbeknownst to them, a foul weather incident quickly worsened, causing the group to become separated. While Dennis's friends managed to return safely, Dennis was not seen again in the immediate area. His foster family subsequently reported him missing from their residence on Seafield Road. Fortunately, Dennis was traced by family members the following day at Longman Drive, unharmed.",arcade,"Drive,Road,Drive,35 Cranmore Drive Inverness,Coxton Park Elgin","field,wilderness",,"friend,friend,friend,friend,friend",,foul weather incident
6,18217,2641,Low,High,Dennis,Burns,2011-10-25,York,12,Male,Home Address,,8478,2024-06-08 15:33:00,2024-06-09 05:33:00,Sunday,6477,2024-06-13 03:30:00,"Seafield Road, Inverness, IV1 1SG",Home,Margaret Chambers,"16 Forbes Road, Forres, IV36 1HP",Traced by Police,"Dennis Burns went missing from his home on Seafield Road, Inverness, under mysterious circumstances linked to a local outdoor festival. Accompanied by friends, including Roy Clark, Dennis was last seen leaving the festival grounds towards a nearby wilderness area. Known for being involved in organized protests, some of his friends suspected he may have ventured to support a cause in the nearby cemetery. As hours turned to days, concern heightened among his peers. The police eventually traced Dennis to an address on 16 Forbes Road, Forres. He was found safe but exhausted after spending several nights outdoors. The investigation pointed to his determination to escape and join a protest, which led him to hide.",,"of,Seafield Road Inverness,16 Forbes Road Forres","wilderness,cemetery",Roy Clark,"friend,friend,friend,friend",friend,"missing after outdoor festival,linked to organized protest"
7,5029,2641,Medium,Medium,Dennis,Burns,2011-10-25,York,13,Male,Home Address,,8478,2024-12-04 03:30:00,2024-12-04 12:30:00,Wednesday,2699,2024-12-06 00:29:00,"Seafield Road, Inverness, IV1 1SG",Home,Hazel Clarke,"9 Caroline Street,  IV40 8EH",Traced by Police,"Dennis Burns was last seen in a field near 16 Forbes Road, Forres, after participating in an organized protest linked to environmental issues. Adverse weather conditions arose, creating difficulties for those in attendance. Elaine Stevens, a fellow protester, noted Dennis leaving the area towards a nearby wilderness. Reports suggest Dennis, recently having escaped from an abusive household situation, sought refuge in less populated areas. The search intensified in the surrounding cemetery and arcades, where it was believed Dennis might seek temporary shelter until found safe by authorities.",arcade,16 Forbes Road Forres,"field,cemetery,wilderness",Elaine Stevens,,,"linked to organized protest,foul weather incident,recent escape from abusive household"
8,60737,2641,Low,Low,Dennis,Burns,2011-10-25,York,13,Male,Home Address,,8478,2025-01-07 00:29:00,2025-01-07 15:29:00,Tuesday,4819,2025-01-10 08:48:00,"Seafield Road, Inverness, IV1 1SG",Home,Sian Day,"1-14 Rosedene Court, Inverness, IV2 4RT",Traced by member of the public,"Dennis Burns, a 13-year-old boy, was living in foster care on Seafield Road, Inverness, IV1 1SG. Known for sometimes avoiding social services, this pattern became concerning when he did not return home one evening. His friend, Jay Johnson, mentioned Dennis enjoyed spending time at the sports club and would occasionally wander off to nearby areas like Longman Road. However, reports from friends suggested he had been expressing the desire to be alone lately. With a worrying history of staying away from authorities, the behavior escalated when he was not seen at places he frequented. After a few anxious days, Dennis was found safe by a member of the public at Rosedene Court, who unknowingly intervened in what seemed a spontaneous escape from routine.",sports club,"Longman Road,Seafield Road Inverness IV1 1SG",,,friend,"friend Jay Johnson,friend",avoiding social services
9,86033,2641,Medium,Medium,Dennis,Burns,2011-10-25,York,13,Male,Home Address,,8478,2025-03-08 08:48:00,2025-03-08 19:48:00,Saturday,9528,2025-03-14 23:36:00,"Seafield Road, Inverness, IV1 1SG",Home,Cameron Khan,"9 Caroline Street,  IV40 8EH",Traced by Police,"Dennis Burns was last seen by a friend near Coxton Park, Elgin, IV30 8AZ. Reports indicate that he was avoiding social services at the time. Despite the area's wilderness being subjected to foul weather, Dennis chose to wander off alone. Grace, a close friend, mentioned his interest in exploring the outdoors, which, combined with his reluctance to engage with services, might have led to his disappearance. The challenging weather conditions further complicated the situation, prompting a thorough search effort until Dennis was finally located.",,Coxton Park Elgin IV30 8AZ,wilderness,Grace,"friend,friend,friend",,"avoiding social services,foul weather incident"
