,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,74856,6971,Medium,Medium,Mandy,Wallace,2010-07-29,Bath,9,F,Home Address,,5424,2020-04-04 00:00:00,2020-04-05 01:00:00,Sunday,8426,2020-04-09 20:26:00,"Olive Bank Road, Musselburgh, EH21 7BL",Home,Alexander Wallace,"60 Newcraighall Road, Edinburgh, EH15 3HR",Traced by family,"Mandy Wallace was last seen at a friend's house near Olive Bank Road, Musselburgh. Reports suggested she intended to visit a shopping mall with her aunt, but speculation arose when her friend, Shane Pugh, mentioned she was believed to be camping. Family members, including Wendy Nicholson and Shannon Allen, expressed concerns after hearing rumors of foreign travel possibly linked to her disappearance. Further investigation directed attention to 9 Little France Road, where it was suspected Mandy might have been squatting. The search expanded to St Leonard's Crag and the West Craigs Industrial Estate, based on possible sightings and information retrieved from friends like Alex Day.","friends,friends,shopping mall","9 Little France Road,St,West Craigs Industrial Estate",,"Wendy Nicholson,Shannon Allen","aunt,aunt","friend Shane Pugh,Alex Day","believed to be camping,foreign travel suspected,suspected to be squatting"
1,79471,6971,High,High,Mandy,Wallace,2010-07-29,Bath,9,F,Home Address,,5424,2020-05-26 20:26:00,2020-05-27 07:26:00,Wednesday,1001,2020-05-27 13:07:00,"Olive Bank Road, Musselburgh, EH21 7BL",Home,Alex Day,"60 Newcraighall Road, Edinburgh, EH15 3HR",Traced by Police,"Mandy Wallace was reported missing from her home on Olive Bank Road, Musselburgh. Known for being in touch with an unknown online group, Mandy often visited the arcade and school, both common places for her to socialize. On the day of her disappearance, she hinted to her friend Shane Pugh that she would head to the shopping mall at 60-84 Rose Street, Edinburgh, which was en route to her presumed destination. Her aunt, Kirsty, tried reaching her but received no response. After her initial disappearance sent waves of concern through her circle, Mandy was eventually traced by police to an address at 60 Newcraighall Road, Edinburgh, physically unharmed but emotionally shaken.","arcade,school,shopping mall","Hall Road Edinburgh,Rose Street Edinburgh",,Kirsty,aunt,"friend Shane Pugh,friend",in touch with unknown online group
2,79179,6971,Medium,High,Mandy,Wallace,2010-07-29,Bath,10,F,Home Address,,5424,2020-08-17 13:07:00,2020-08-18 11:07:00,Tuesday,4392,2020-08-20 14:19:00,"Olive Bank Road, Musselburgh, EH21 7BL",Home,Shane Pugh,"90 Haymarket Terrace, Edinburgh, EH12 5LQ",Traced by Police,"Mandy Wallace, a 10-year-old girl, was reported missing from her home on Olive Bank Road, Musselburgh. Concerns arose after her mother, Margaret Fisher, discovered that Mandy had been in touch with an unknown online group. Additionally, Mandy had frequented remote areas along the ocean, raising suspicions she might be squatting with individuals met online. Her disappearance was reported promptly, leading to an intensive search across coastal regions and urban neighborhoods. Mandy was eventually found by police at a derelict building on 90 Haymarket Terrace, Edinburgh. The investigators surmised that her online interactions prompted her to leave home without notifying her family.",group,"Edinburgh,Olive Bank Road Musselburgh,Road",ocean,Margaret Fisher,mother,,"in touch with unknown online group,suspected to be squatting"
3,60352,6971,High,High,Mandy,Wallace,2010-07-29,Bath,10,F,Home Address,,5424,2020-09-26 14:19:00,2020-09-26 14:19:00,Saturday,3352,2020-09-28 22:11:00,"1 Rennie's Isle, Edinburgh, EH6 6QA",skate park,Kirsty Reed,"90 Haymarket Terrace, Edinburgh, EH12 5LQ",Traced by member of the public,"Mandy Wallace, seen with her friend Lucy Lewis at an arcade near 30 East Pier Street, was suspected to be squatting at 16 Bernard Terrace, Edinburgh.",arcade,"30 East Pier Street,16 Bernard Terrace Edinburgh,Edinburgh",,,,friend Lucy Lewis,suspected to be squatting
4,88872,6971,Medium,Medium,Mandy,Wallace,2010-07-29,Bath,10,F,Home Address,,5424,2021-02-09 22:11:00,2021-02-10 21:11:00,Wednesday,6294,2021-02-14 07:05:00,"Olive Bank Road, Musselburgh, EH21 7BL",Home,Kirsty Reed,"Wester Millerhill, Dalkeith, EH22 1RY",Traced by Police,"Mandy Wallace disappeared under peculiar circumstances as she was last seen at the youth center on Torphichen Road, Bathgate, EH48 4LA. It was reported that she often visited this place after school, where she spent time socializing with friends including Lucy Lewis. On one occasion, Mandy was observed leaving the center in the company of Lucy, mentioning an interest in exploring the nearby ocean areas, which fascinated her. Her mother later confirmed Mandy’s growing curiosity about ocean life, but was unaware of any specific plans to visit such locations. When Mandy didn’t return home, concern quickly grew. Despite initial searches along routine paths, her whereabouts remained unknown for several days until police successfully located her, safe but visibly affected by the ordeal, at Wester Millerhill, Dalkeith, EH22 1RY.","Home,youth center,youth center","Torphichen Road Bathgate EH48 4LA,Road,1",ocean,,mother,friend,
5,74093,6971,High,Low,Mandy,Wallace,2010-07-29,Bath,10,F,Home Address,,5424,2021-07-26 07:05:00,2021-07-26 22:05:00,Monday,1217,2021-07-27 03:22:00,"Olive Bank Road, Musselburgh, EH21 7BL",Home,Kirsty Reed,"60 Newcraighall Road, Edinburgh, EH15 3HR",Traced by Police,"Mandy Wallace, a young girl with a disability, went missing from her home on Olive Bank Road, Musselburgh. She was last seen by her aunt at a nearby volunteer organization. A friend, Lucy Lewis, mentioned Mandy's interest in arcades and a fascination with the ocean. Mandy was later found unharmed at a location in Edinburgh. The police traced her to Newcraighall Road, ensuring her safe return home. Her disappearance was found to be an adventurous attempt rather than an avoidant act.","volunteer organization,arcade",Road,ocean,,aunt,friend Lucy Lewis,
6,37654,6971,Low,Low,Mandy,Wallace,2010-07-29,Bath,11,F,Home Address,,5424,2021-11-29 03:22:00,2021-11-29 15:22:00,Monday,6751,2021-12-03 19:53:00,"Olive Bank Road, Musselburgh, EH21 7BL",Home,Shane Pugh,"33 Craighouse Terrace, Edinburgh, EH10 5LH",Traced by Police,Mandy Wallace vanished at an ocean arcade with her aunt before being found safely.,arcade,The,ocean,,"aunt,aunt",,
7,14191,6971,High,High,Mandy,Wallace,2010-07-29,Bath,11,F,Home Address,,5424,2022-02-03 19:53:00,2022-02-03 19:53:00,Thursday,3773,2022-02-06 10:46:00,"Olive Bank Road, Musselburgh, EH21 7BL",Home,Alexander Wallace,"90 Haymarket Terrace, Edinburgh, EH12 5LQ",Traced by Police,"Mandy Wallace was last seen leaving her dancing class at a studio near 18 Queen Anne Drive, Edinburgh. She was suspected of foreign travel and was believed to be in touch with an unknown online group. Her aunt grew concerned when she didn't return home.",studio,"The,1,18 Queen Anne Drive Edinburgh",,,aunt,,"in touch with unknown online group,foreign travel suspected"
8,51824,6971,Low,Low,Mandy,Wallace,2010-07-29,Bath,11,F,Home Address,,5424,2022-06-24 10:46:00,2022-06-24 11:46:00,Friday,6094,2022-06-28 16:20:00,"Olive Bank Road, Musselburgh, EH21 7BL",Home,Alexander Wallace,"90 Haymarket Terrace, Edinburgh, EH12 5LQ",Traced by Police,Mandy Wallace was last seen near the ocean after departing from 1 Quarrybank. Her mother suspects foreign travel and online group ties.,,1 Quarrybank,ocean,,mother,,"foreign travel suspected,believed to be camping,in touch with unknown online group"
9,49825,6971,Low,Low,Mandy,Wallace,2010-07-29,Bath,12,F,Home Address,,5424,2022-08-26 16:20:00,2022-08-26 16:20:00,Friday,437,2022-08-26 23:37:00,"22 Northumberland Street South West Lane, Edinburgh, EH3 6JD",arcade,Kirsty Reed,"33 Craighouse Terrace, Edinburgh, EH10 5LH",Traced by Police,"Mandy Wallace was last reported at a volunteer organization near the ocean, possibly traveling abroad with an aunt. She was believed to be camping around 2 Freer Gait, Edinburgh. Local authorities traced her later in Edinburgh, safe.",volunteer organization,2 Freer Gait Edinburgh,ocean,,"aunt,aunt",,"foreign travel suspected,believed to be camping"
10,24558,6971,High,High,Mandy,Wallace,2010-07-29,Bath,12,F,Home Address,,5424,2022-10-15 23:37:00,2022-10-16 16:37:00,Sunday,1753,2022-10-17 04:50:00,"Olive Bank Road, Musselburgh, EH21 7BL",Home,Lesley Wallace,"33 Craighouse Terrace, Edinburgh, EH10 5LH",Traced by Police,"Mandy Wallace vanished from her home, sparking concerns due to her high-risk status. Reports suggested her fascination with the ocean and potential squatters' spots in areas like West Craigs Industrial Estate, Edinburgh. Her aunt's revelations of previous foreign travel dreams raised additional alarms. After an intense search, police located Mandy squatting at an address in Edinburgh, far from her Musselburgh residence.",park,"West Craigs Industrial Estate Edinburgh,West",ocean,,aunt,,"foreign travel suspected,suspected to be squatting"
