,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,q_1,q_1_explanation,q_2,q_2_explanation,q_3,q_3_explanation,q_5,q_5_explanation,q_6,q_6_explanation,q_7,q_7_explanation,q_8,q_8_explanation,q_9,q_9_explanation,q_10,q_10_explanation,q_11,q_11_explanation,q_12,q_12_explanation,q_13,q_13_explanation,q_14,q_14_explanation,q_15,q_15_explanation,q_16,q_16_explanation,q_17,q_17_explanation,q_18,q_18_explanation,q_19,q_19_explanation,q_20,q_20_explanation,q_21,q_21_explanation,q_22,q_22_explanation,q_24,q_24_explanation,q_25,q_25_explanation,q_4,q_4_explanation,q_23,q_23_explanation
0,98700,9509,High,Low,Russell,Rowley,2014-06-18,Dundee,5,Male,Home Address,,1696,2020-04-02 00:00:00,2020-04-02 02:00:00,Thursday,1432,2020-04-02 23:52:00,"Seafield Road, Inverness, IV1 1SG",Home,Naomi Thorpe,"Longman Drive, Inverness, IV1 1SU",Traced by Police,"After leaving extracurricular activities, Russell Rowley, recently escaped from an abusive household, was last seen on Leachkin Road, Inverness, IV3 8NW, with a friend.",extracurricular activities,Leachkin Road Inverness IV3 8NW,,,"friend,friend,friend",,recent escape from abusive household,1,MP may be at risk due to recent trauma from escaping an abusive household.,1,Circumstances indicate potential criminality linked to the abusive household.,1,"At 5 years old, the MP is vulnerable due to age and circumstances.",0.0,No specific medical or mental health conditions reported.,1.0,Young age may impair safe interaction in unfamiliar situations.,0.0,No indications of dependency on substances reported.,0.0,MP is not on the Child Protection Register despite foster status.,0.0,No risk from weather conditions mentioned.,1,Recent escape from an abusive household suggests significant family conflict.,1,MP's disappearance is linked to escaping a violent relationship in the household.,0.0,No ongoing issues related to racial or cultural factors reported.,0.0,No prior involvement in violent or hate crime incidents reported.,0.0,No school or employment issues are mentioned.,0.0,No evidence of forced marriage or honour-based abuse reported.,0.0,No indications of sexual exploitation or trafficking reported.,1,Going missing after escaping abuse is out of normal behavioral patterns for children.,1.0,MP's escape from an abusive home provides reason for going missing.,0.0,No signs of preparations for absence noted.,0.0,MP was last seen leaving extracurricular activities with a friend.,0.0,No previous incidents of being missing reported.,0,MP is not a risk to others given age and circumstances.,0.0,No mental health conditions other than situational trauma reported.,0.0,MP does not have dementia or progressive neurological disorders.,,,,
1,69177,9509,High,High,Russell,Rowley,2014-06-18,Dundee,6,Male,Home Address,,1696,2020-06-21 23:52:00,2020-06-22 00:52:00,Monday,7894,2020-06-27 11:26:00,"Seafield Road, Inverness, IV1 1SG",Home,Lauren Clark,"48 Orchard Park, Beauly, IV4 7DX",Traced by family,"Russell Rowley, a young boy, was last seen by a friend near his home on Seafield Road, Inverness. It was later discovered that Russell had left to meet with a study group at a location unknown to his guardians. Arthur Fowler, a colleague of one of his guardians responsible for his care, contacted them after not seeing Russell at his usual meeting spot. Amid growing concerns, Russell was eventually traced to 48 Orchard Park, Beauly, after family members launched a search. He was found safe, having traveled between locations, including Ord Drive, Muir of Ord, and inadvertently becoming separated from his group.",study group,"Ord Drive Muir of Ord,Drive",,Arthur Fowler,"friend,colleague",,,0,NULL,0,NULL,1,Russell is vulnerable due to his young age of 6 years.,0.0,NULL,1.0,"At age 6, Russell may have difficulty interacting safely in unfamiliar settings.",0.0,NULL,0.0,NULL,0.0,NULL,0,NULL,0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,1,Russell's disappearance differs as he left for an unknown location without guardian consent.,0.0,NULL,0.0,NULL,1.0,He intended to meet with a study group but failed to do so as he left unsupervised.,0.0,NULL,0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL
2,62272,9509,Medium,Medium,Russell,Rowley,2014-06-18,Dundee,6,Male,Home Address,,1696,2020-11-28 11:26:00,2020-11-29 11:26:00,Sunday,9720,2020-12-05 05:26:00,"Seafield Road, Inverness, IV1 1SG",Home,Lauren Clark,"48 Orchard Park, Beauly, IV4 7DX",Traced by Police,"Russell Rowley, a young boy who had recently escaped from an abusive household, was reported missing from his home on Seafield Road, Inverness. Prior to his disappearance, Russell was seen at his school where he attended music lessons. His colleague, Lauren Clark, noted that he had been unusually quiet and withdrawn. On the day he went missing, Russell did not turn up to his expected location on Shore Street, Inverness, causing concern among those who knew him. The investigation involved his friend, Richard Hall, and colleagues who aided police in locating Russell safely at an address in Beauly.","music lessons,school","Shore Street Inverness,Road Inverness",,Lauren Clark,colleague,"colleague,Richard Hall",recent escape from abusive household,0,NULL,1,Criminality is suspected due to the abusive household he escaped from.,1,He is vulnerable due to being only 6 years old.,0.0,NULL,1.0,"As a young boy, he may struggle to interact safely in unfamiliar situations.",0.0,NULL,0.0,NULL,0.0,NULL,1,"He had escaped from an abusive household, indicating family conflict.",1,He is a victim of domestic violence from his previous household.,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,1,His going missing is unusual given that he was seen at school before.,0.0,NULL,0.0,NULL,1.0,"He intended to go to Shore Street but did not arrive, raising concern.",0.0,NULL,0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL
3,84499,9509,Low,Low,Russell,Rowley,2014-06-18,Dundee,6,Male,Home Address,,1696,2021-02-11 05:26:00,2021-02-11 09:26:00,Thursday,5987,2021-02-15 09:13:00,"Seafield Road, Inverness, IV1 1SG",Home,Karl Moore,"11 Eastgate, Inverness, IV2 3PP",Traced by Police,"MP, having recently escaped an abusive household, was last seen near his colleague Kim Chapman's workplace on Millburn Road before visiting a relative's house on 25 Southside Road.",,"25 Southside Road,Millburn Road","workplace,house",,"colleague,colleague,colleague",colleague Kim Chapman,recent escape from abusive household,0,NULL,1,Suspected that he may have escaped from an abusive household.,1,"At 6 years old, he is considered vulnerable due to his age.",0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,1,"He escaped an abusive household, indicating family conflict.",1,MP is a victim of domestic violence in his home situation.,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,1,Circumstances of going missing differ as he escaped an abusive environment.,1.0,He may have a reason to seek safety away from the abusive household.,0.0,NULL,1.0,"Was last seen near a workplace, indicating he was seeking safety or help.",0.0,NULL,0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,1.0,The context of escaping an abusive environment is relevant to risk assessment.
4,24270,9509,Medium,Medium,Russell,Rowley,2014-06-18,Dundee,6,Male,Home Address,,1696,2021-04-29 09:13:00,2021-04-29 15:13:00,Thursday,3657,2021-05-01 22:10:00,"Seafield Road, Inverness, IV1 1SG",Home,Karl Moore,"Smith Drive,  IV30 4NE",Traced by Police,"Russell Rowley, a 6-year-old boy from Seafield Road, Inverness, was reported missing after he did not return home. Known to have recently escaped from an abusive household, Russell was living with a friend of his foster family on Culduthel Avenue, Inverness. Concern grew when his study group noted his absence. With no sign of him at his usual music lessons, the search intensified. Russell was eventually located on Smith Drive after police received a tip-off from Kathryn Francis, who had seen a boy matching his description. He was safely returned to his foster care, and safeguarding measures were revised.","music lessons,study group","Culduthel Avenue Inverness,Seafield Road Inverness,Smith Drive,Inverness",,Kathryn Francis,friend,,recent escape from abusive household,0,NULL,1,Possible involvement in domestic abuse incident prior to disappearance,1,"At 6 years old, Russell is particularly vulnerable due to his age",0.0,NULL,1.0,Young children often struggle in unfamiliar situations,0.0,NULL,0.0,NULL,0.0,NULL,1,"Escaped from an abusive household, indicating family conflict",1,"As a victim of an abusive household, Russell is affected by domestic violence",0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,1,Not returning home after escaping indicates unusual behavior,1.0,Escaping an abusive household gives a reason for his absence,0.0,NULL,0.0,NULL,0.0,NULL,0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL
5,59099,9509,High,High,Russell,Rowley,2014-06-18,Dundee,7,Male,Home Address,,1696,2021-07-19 22:10:00,2021-07-19 22:10:00,Monday,8154,2021-07-25 14:04:00,"Hamilton Drive,  IV30 4NN",school,Lauren Clark,"Smith Drive,  IV30 4NE",Traced by Police,"Russell Rowley, a 7-year-old foster child, was last seen while visiting a relative’s house located at 1-14 Rosedene Court, Inverness. He was accompanied by a friend and another child, but during the visit, he seemed upset and wandered off alone. The relatives noticed his absence soon after and began a search, calling his other friend from nearby 16 Forbes Road, Forres, to assist. The situation quickly became alarming due to Russell's young age and history of emotional distress. After several anxious days, Russell was safely found by police on Smith Drive, maintaining a safe but confused demeanor. He was unharmed, and reunification with his caretakers was arranged.",,"Rosedene Court Inverness,16 Forbes Road Forres,Road",relative’s house,,"friend,friend",,,0,NULL,0,NULL,1,"Due to his young age, he is particularly vulnerable.",0.0,NULL,1.0,His wandering off indicates difficulty in unfamiliar situations.,0.0,NULL,0.0,NULL,0.0,NULL,0,NULL,0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,1,His behavior of wandering off is not typical for a child his age.,1.0,"He might have been upset, leading him to leave the relative's house.",0.0,NULL,1.0,He was last observed upset and left without completing his visit.,0.0,NULL,0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL
6,11095,9509,Medium,Medium,Russell,Rowley,2014-06-18,Dundee,7,Male,Home Address,,1696,2021-10-06 14:04:00,2021-10-07 02:04:00,Thursday,8983,2021-10-12 19:47:00,"Seafield Road, Inverness, IV1 1SG",Home,Lauren Clark,"Culduthel Park, Inverness, IV2 4UY",Traced by Police,"Russell Rowley, referred to as MP, was reported missing from his residence on Seafield Road, Inverness. The initial reports indicated that MP might have wandered off after visiting the nearby cafe with a friend. His friend last remembered MP expressing interest in visiting Coxton Park, Elgin, which he often spoke about during their time at college gatherings. His colleague, Naomi Thorpe, suggested the park was a place MP wanted to explore, sparking concerns he might have ventured there. Extensive searches were conducted by authorities, focusing on known routes to the park. MP was eventually traced by police at Culduthel Park, Inverness, concluding the search successfully.","cafe,college",Coxton Park Elgin,,,"colleague,friend",colleague Naomi Thorpe,,0,NULL,0,NULL,1,MP is 7 years old and may be vulnerable due to his age.,0.0,NULL,1.0,"At 7 years old, MP may have difficulty interacting safely in unfamiliar surroundings.",0.0,NULL,0.0,NULL,0.0,NULL,0,NULL,0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,1,MP's disappearance was unusual as he was last seen wanting to explore independently.,1.0,"He had expressed a desire to visit Coxton Park, indicating a reason for his absence.",0.0,NULL,1.0,"MP intended to visit a park, which he often spoke about but did not complete.",0.0,NULL,0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL
7,62581,9509,Low,Low,Russell,Rowley,2014-06-18,Dundee,7,Male,Home Address,,1696,2022-01-01 19:47:00,2022-01-02 17:47:00,Sunday,9784,2022-01-08 14:51:00,"Seafield Road, Inverness, IV1 1SG",Home,Naomi Thorpe,"48 Orchard Park, Beauly, IV4 7DX",Traced by Police,"Russell Rowley, a 7-year-old boy, was last seen playing outside his foster home on Seafield Road, Inverness. At the time of disappearance, Russell was supposed to meet his friends for a playdate at the school located near Millburn Road, Inverness. When he didn't show up, his friends grew concerned and alerted Jasmine Parsons, who then tried to contact him. Russell was known to have an interest in exploring, with the area around Longman Road being one of his frequent stops. Concern escalated when his foster family found his usual path through the neighborhood empty. After an extensive search across Inverness, including nearby 6 Coulindoune and other familiar spots, he was eventually located safely by the police at 48 Orchard Park, Beauly, unharmed and seemingly unaware of the concern caused by his absence.",school,"Millburn Road Inverness,Longman Road,6 Coulindoune",,Jasmine Parsons,"friend,friend,friend",friend,,0,NULL,0,NULL,1,He is vulnerable due to being only 7 years old.,0.0,NULL,1.0,He might have problems in unfamiliar situations given his age.,0.0,NULL,0.0,NULL,0.0,NULL,0,NULL,0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,1,His disappearance was different from his normal behavior of playing with friends.,0.0,NULL,0.0,NULL,1.0,He intended to meet friends for a playdate but did not complete it.,0.0,NULL,0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL
8,54838,9509,High,High,Russell,Rowley,2014-06-18,Dundee,7,Male,Home Address,,1696,2022-04-10 14:51:00,2022-04-11 16:51:00,Monday,5340,2022-04-14 07:51:00,"25 Harbour Road, Inverness, IV1 1SY",skate park,Karl Moore,"11 Eastgate, Inverness, IV2 3PP",Traced by Police,"Russell was last seen at 25 Harbour Road, Inverness. From his foster home nearby, he wandered towards a relative’s workplace.",,"Road,Inverness,25 Harbour Road Inverness",workplace,,,,,0,NULL,0,NULL,1,"Russell is a 7-year-old child, making him vulnerable.",0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0,NULL,0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,1,Wandering from foster home is unusual for a child of his age.,0.0,NULL,0.0,NULL,1.0,Russell intended to visit a relative’s workplace but did not return.,0.0,NULL,0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL
9,1803,9509,Low,Low,Russell,Rowley,2014-06-18,Dundee,8,Male,Home Address,,1696,2022-09-03 07:51:00,2022-09-03 21:51:00,Saturday,4049,2022-09-06 03:20:00,"Seafield Road, Inverness, IV1 1SG",Home,Lauren Clark,"11 Eastgate, Inverness, IV2 3PP",Traced by Police,"Russell, escaping an abusive household, disappeared after visiting a workplace near Culduthel Park. Friends noticed his absence at the sports club.",sports club,"Culduthel Park,Culduthel",workplace,,"friend,friend",,recent escape from abusive household,1,Potential risk due to escaping an abusive household.,1,Escaping an abusive household suggests criminal factors involved.,1,"At 8 years old, Russell is considered vulnerable due to his age.",,,,,,,,,,,1,Recent family conflict due to abusive household situation.,1,Russell's situation indicates he could be a victim of domestic violence.,,,,,,,,,,,1,Circumstances of going missing are unusual given his home environment.,,,,,,,,,0,Russell is not a risk to others in this context.,,,,,,,,
