,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,47940,5188,High,Medium,Leonard,Armstrong,2008-02-19,Nottingham,13,Male,Home Address,,9612,2021-03-26 00:00:00,2021-03-26 19:00:00,Friday,8514,2021-03-31 21:54:00,"An t-Sràid,  PA34 5UG",Home,Geraldine Armstrong,"The Cross,  EH49 7AH",Traced by Police,"Leonard Armstrong vanished from Gallanach Road amidst a relationship breakdown and paranoia about surveillance. Last seen avoiding authorities near Railway Pier, Oban, with colleague Geraldine Martin.",,"Gallanach Road,Railway Pier Oban,Road",,Geraldine Martin,"colleague,colleague",,"relationship breakdown,was paranoid about surveillance,known to avoid authorities"
1,81913,5188,High,Low,Leonard,Armstrong,2008-02-19,Nottingham,13,Male,Home Address,,9612,2021-05-28 21:54:00,2021-05-29 10:54:00,Saturday,5025,2021-06-01 09:39:00,"An t-Sràid,  PA34 5UG",Home,Kieran Armstrong,"Glengallen Road, Oban, PA34 4HH",Traced by Police,"MP was traced near a resort, after a relationship breakdown",,,resort,,,,relationship breakdown
2,77125,5188,Medium,Medium,Leonard,Armstrong,2008-02-19,Nottingham,13,Male,Home Address,,9612,2021-06-11 09:39:00,2021-06-12 07:39:00,Saturday,6338,2021-06-15 19:17:00,"An t-Sràid,  PA34 5UG",Home,Deborah Armstrong,"Larkfield Road, Inverclyde, PA16 0XN",Traced by Police,"Leonard Armstrong, a 13-year-old boy, was declared missing from his home on An t-Sràid, PA34 5UG. Despite no apparent disabilities, Leonard had shown signs of paranoia about surveillance, a behavior his grandmother, Janet Davies, noted as concerning. Friends last remembered seeing him near a storm drain at North Pier, Oban, PA34 5QD. There were reports of him anxiously avoiding people as he moved through the stairwells of nearby buildings. His absence went unnoted by some until Leonard's colleague, Nicholas, realized he hadn't been seen since they'd parted ways at a rest area along Glengallen Road, Oban, PA34 4HH. Thankfully, after a several-day search, he was safely located by police in Inverclyde.",,"An,North Pier Oban PA34 5QD,Glengallen Road Oban PA34 4HH","storm drain,stairwell,rest area",Nicholas,colleague,Janet Davies,was paranoid about surveillance
3,33528,5188,High,High,Leonard,Armstrong,2008-02-19,Nottingham,13,Male,Home Address,,9612,2021-08-19 19:17:00,2021-08-20 09:17:00,Friday,1147,2021-08-20 14:24:00,"An t-Sràid,  PA34 5UG",Home,Jessica Armstrong,"Glengallen Road, Oban, PA34 4HH",Traced by Police,Leonard was last seen at a resort with his uncle before vanishing near a storm drain.,,,"resort,storm drain",,uncle,,
4,84077,5188,High,High,Leonard,Armstrong,2008-02-19,Nottingham,13,Male,Home Address,,9612,2021-12-03 14:24:00,2021-12-04 00:24:00,Saturday,7452,2021-12-08 18:36:00,"An t-Sràid,  PA34 5UG",Home,Leon Bell,"North Pier, Oban, PA34 5QD",Traced by Police,"Leonard Armstrong was last seen at a family resort near Park Mains, Erskine, PA8 7AL, where a series of unsettling events unfolded. Recently, his grandfather noted a concerning shift in Leonard's behavior characterized by paranoia about being under surveillance. This pattern intensified following a relationship breakdown with a close school friend. On the day of his disappearance, Leonard was spotted near a storm drain outside the resort, visibly distressed and alone. Witnesses later reported someone resembling Leonard entering a stairwell within the resort and not emerging. After several days of intensive search efforts, police successfully located Leonard near North Pier, Oban, unharmed but confused, and he was safely reunited with his family.",,Park Mains Erskine PA8 7AL,"resort,storm drain,stairwell",,grandfather,,"relationship breakdown,was paranoid about surveillance"
5,69893,5188,High,High,Leonard,Armstrong,2008-02-19,Nottingham,14,Male,Home Address,,9612,2022-02-22 18:36:00,2022-02-23 18:36:00,Wednesday,3406,2022-02-25 03:22:00,"An t-Sràid,  PA34 5UG",Home,Deborah Armstrong,"Larkfield Road, Inverclyde, PA16 0XN",Traced by Police,"Leonard Armstrong, a 14-year-old from Nottingham, was last seen in the stairwell of the building at 1 Customhouse Way, PA15 1EG, shortly before his disappearance. Leonard, who had been disowned by his family, often expressed paranoia about being under surveillance and was known to avoid any interaction with authorities. These behaviors concerned those close to him, including his friend, Reece Townsend. On the day of his disappearance, Leonard had told Reece about feeling uneasy and watched. It is believed that his fears and feelings of isolation may have led him to Gallanach Road, PA34 4PE. After several days, Leonard was located by police on Larkfield Road. His disappearance highlighted the challenges faced by youth in distress, particularly those feeling disconnected from their support systems.",,"1 Customhouse Way PA15 1EG,Gallanach Road PA34 4PE",stairwell,,,friend Reece Townsend,"disowned by family,was paranoid about surveillance,known to avoid authorities"
6,13193,5188,Medium,High,Leonard,Armstrong,2008-02-19,Nottingham,14,Male,Home Address,,9612,2022-05-10 03:22:00,2022-05-10 03:22:00,Tuesday,367,2022-05-10 09:29:00,"An t-Sràid,  PA34 5UG",Home,Deborah Armstrong,"Glengallen Road, Oban, PA34 4HH",Traced by Police,"MP, Leonard Armstrong, was last seen at Railway Pier, Oban, PA34 4LW with his sister, Lynne Armstrong. Known to avoid authorities, Leonard disappeared after arguing with his sister. Concerned, Lynne sought help at North Pier, PA34 5QD. Leonard was later traced by police safely.",,"Railway Pier Oban PA34 4LW,North Pier,Way",,,,sister Lynne Armstrong,known to avoid authorities
7,79894,5188,Low,Low,Leonard,Armstrong,2008-02-19,Nottingham,14,Male,Home Address,,9612,2022-09-19 09:29:00,2022-09-19 16:29:00,Monday,5349,2022-09-23 02:38:00,"An t-Sràid,  PA34 5UG",Home,Kieran Armstrong,"The Cross,  EH49 7AH",Traced by Police,"MP, paranoid about surveillance, vanished from a resort stairwell near Larkfield Road; colleague found his note at a rest area.",,Larkfield Road,"resort,stairwell,rest area",,colleague,,was paranoid about surveillance
8,87640,5188,Medium,Medium,Leonard,Armstrong,2008-02-19,Nottingham,15,Male,Home Address,,9612,2023-03-17 02:38:00,2023-03-17 16:38:00,Friday,9343,2023-03-23 14:21:00,"An t-Sràid,  PA34 5UG",Home,Emily Bailey,"1 Newark Street,  PA14 5PE",Traced by Police,"Leonard Armstrong, a 15-year-old from Nottingham, had developed a deep-seated paranoia about being under constant surveillance. This behavior was exacerbated by a difficult relationship with his family, which eventually led to him being disowned. Despite attempts to reach out, his friends noticed a withdrawal, especially Emily, a colleague from a local group who reported his strange behavior days before his disappearance. Leonard vanished from his home address on An t-Sràid, prompting concern due to his erratic patterns. After several days, police managed to locate him at an address on Newark Street, where he had sought refuge, fearing unseen threats.",,,,Emily,colleague,,"was paranoid about surveillance,disowned by family"
9,42997,5188,High,High,Leonard,Armstrong,2008-02-19,Nottingham,15,Male,Home Address,,9612,2023-09-06 14:21:00,2023-09-07 06:21:00,Thursday,4323,2023-09-09 14:24:00,"An t-Sràid,  PA34 5UG",Home,Reece Townsend,"Larkfield Road, Inverclyde, PA16 0XN",Traced by Police,"Leonard Armstrong, a 15-year-old from Nottingham, was reported missing after a series of troubling incidents led to his disownment by his family. His last known presence was at a rest area near a popular resort where a concerned colleague from a part-time project reportedly saw him. The colleague noted he seemed distressed and unwilling to communicate. Security footage later captured Leonard entering a stairwell of the resort, after which there were no further sightings. Extensive search efforts were initiated, focusing on nearby rest areas and public locations. Leonard was eventually located by the police on Larkfield Road, Inverclyde, wrapping up a tense period of uncertainty for everyone involved.",,,"rest area,resort,stairwell",,"colleague,colleague",,disowned by family
