,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,73395,3891,Low,Low,Joanne,Turner,1978-11-19,London,37,F,Home Address,Veterinary surgeon,3309,2016-06-22 00:00:00,2016-06-22 00:00:00,Wednesday,8047,2016-06-27 14:07:00,"Park Mains, Erskine, PA8 7AL",Home,Sian Turner,"Larkfield Road, Inverclyde, PA16 0XN",Traced by Police,"Joanne Turner, known for her tendency to frequent remote areas, was last reported missing from her home at Park Mains, Erskine. Her mother discovered a note suggesting she may have joined a commune. Concerns grew when Joanne failed to appear for an important meeting at her doctor's office. Her sister found her basement unlocked but without any clear sign of struggle. The investigation extended to the vicinity of North Pier, Oban, but she was ultimately located by police at a different address, safe and sound.","office,park","North Pier Oban,Oban,Park Mains Erskine",basement,,"sister,mother",,"known to frequent remote areas,possibly joined commune"
1,67068,3891,Low,Low,Joanne,Turner,1978-11-19,London,37,F,Home Address,Veterinary surgeon,3309,2016-07-03 14:07:00,2016-07-03 23:07:00,Sunday,4341,2016-07-06 14:28:00,"Park Mains, Erskine, PA8 7AL",Home,Catherine O'Neill,"Larkfield Road, Inverclyde, PA16 0XN",Traced by staff,"Joanne Turner, a 37-year-old veterinary surgeon, was reported missing from her home in Park Mains, Erskine. Prior to her disappearance, she had expressed a desire to escape the pressures of her daily life, often speaking of disappearing without a trace. On the day she went missing, she was last seen by her aunt near Gallanach Road, PA34 4PE, heading towards Railway Pier, Oban, PA34 4LW, an area she frequented. It was speculated that she may have left to find solitude after a stressful week. Her grandmother, Lynda Williams, mentioned that Joanne had always been quite independent, sometimes taking off to clear her mind. Fortunately, after a few days, she was located safe and sound on Larkfield Road, Inverclyde, PA16 0XN. It was confirmed that she had gone there for some quiet time alone. Staff traced and confirmed her well-being, bringing relief to her family.",,"Gallanach Road PA34 4PE,Railway Pier Oban PA34 4LW,Larkfield Road Inverclyde PA16 0XN",,,aunt,Lynda Williams,had spoken of disappearing
2,86295,3891,Low,Low,Joanne,Turner,1978-11-19,London,37,F,Home Address,Veterinary surgeon,3309,2016-08-16 14:28:00,2016-08-16 14:28:00,Tuesday,6534,2016-08-21 03:22:00,"Park Mains, Erskine, PA8 7AL",Home,Danielle Duncan,"North Pier, Oban, PA34 5QD",Traced by Police,"Joanne Turner, known for her tendency to frequent remote areas, was last reported seen by a friend as she made her way towards the Railway Pier, Oban. Witnesses recall Joanne heading into the tunnel near Larkfield Road, Inverclyde, looking focused and undeterred. While it was not unusual for Joanne to seek solitude, the location choice raised concern among her acquaintances. Her absence was noted shortly after her planned return home. Police were alerted, and a subsequent search of typical remote pathways led to her discovery five days later at North Pier, Oban. Joanne was found safe, immersed in her thoughts, having ventured too far during her exploration.",,"Larkfield Road Inverclyde,Railway Pier Oban",tunnel,,friend,,known to frequent remote areas
3,60509,3891,Low,Low,Joanne,Turner,1978-11-19,London,37,F,Home Address,Veterinary surgeon,3309,2016-09-15 03:22:00,2016-09-15 13:22:00,Thursday,4355,2016-09-18 03:57:00,"Park Mains, Erskine, PA8 7AL",Home,Lynda Williams,"North Pier, Oban, PA34 5QD",Traced by Police,"Joanne Turner, a known frequenter of remote areas, was last seen leaving her residence on Larkfield Road, Inverclyde, PA16 0XN. Concern arose when her grandmother, Lynda Williams, discovered Joanne's personal items, including her phone and wallet, were left behind. Investigations suggested she might have joined a commune situated in the secluded landscapes near An t-Sràid, PA34 5UG. This area was known for its remote communities, and locals reported seeing someone matching Joanne's description. The possibility of Joanne seeking solitude in these regions aligned with her previous behaviors, prompting a search by authorities, who eventually traced her to North Pier, Oban, PA34 5QD.",,"Larkfield Road Inverclyde PA16 0XN,An",,,,Lynda Williams,"left personal items behind,known to frequent remote areas,possibly joined commune"
4,6760,3891,Low,Low,Joanne,Turner,1978-11-19,London,38,F,Home Address,Veterinary surgeon,3309,2016-12-19 03:57:00,2016-12-19 11:57:00,Monday,3726,2016-12-21 18:03:00,"Park Mains, Erskine, PA8 7AL",Home,Jean Evans,"1 Newark Street,  PA14 5PE",Traced by Police,"Joanne Turner, a 38-year-old veterinary surgeon, was reported missing by her concerned aunt after she left her home on Park Mains, Erskine, without any personal belongings, including her phone and wallet. Joanne, who was known to frequent remote areas, was last seen in the vicinity of a local tunnel near Larkfield Road, Inverclyde, PA16 0XN. Her absence was noted particularly due to her established pattern of enjoying solitary excursions in secluded locations. Despite her low initial risk level, friends and family, including her mother and colleague, were worried due to her disability, which potentially impacted her ability to navigate safely. The police, acting swiftly, were able to trace Joanne two days after her disappearance to a residence on Newark Street, where she was found safe and unharmed. This incident highlighted the importance of awareness and family vigilance when dealing with similar scenarios.",,"Larkfield Road Inverclyde PA16 0XN,Road",tunnel,,"friend,aunt,mother,colleague",,"left personal items behind,known to frequent remote areas"
5,22126,3891,Low,Low,Joanne,Turner,1978-11-19,London,38,F,Home Address,Veterinary surgeon,3309,2017-06-17 18:03:00,2017-06-18 14:03:00,Sunday,1584,2017-06-18 20:27:00,"Park Mains, Erskine, PA8 7AL",Home,Catherine O'Neill,"Glengallen Road, Oban, PA34 4HH",Traced by family,"Joanne Turner was reported missing from her home in Erskine. She was last seen heading towards the basement at 1 Newark Street, PA14 5PE. Her grandfather and Ms. Jade Smith were unaware of her whereabouts. With no note left behind, she was later found squatting in a tunnel on Glengallen Road, Oban.",Home,"1 Newark Street PA14 5PE,Glengallen Road Oban,Oban","basement,tunnel",Jade Smith,grandfather,,"left behind no note,suspected to be squatting"
6,76852,3891,High,High,Joanne,Turner,1978-11-19,London,38,F,Home Address,Veterinary surgeon,3309,2017-11-01 20:27:00,2017-11-02 09:27:00,Thursday,9876,2017-11-08 17:03:00,"Park Mains, Erskine, PA8 7AL",Home,Lynda Williams,"An t-Sràid,  PA34 5UG",Traced by Police,"Joanne Turner was last seen entering the basement of a volunteer organization near Glengallen Road, Oban. Descriptions from her mother suggest she had been contemplating a change and had spoken of disappearing and starting anew. The investigation revealed the possibility that Joanne might have joined a commune, though no direct evidence was found. Her grandfather mentioned she left behind no note before vanishing, which added to the concerns of her immediate family. When authorities searched the surrounding area, a network of abandoned tunnels near North Pier, Oban came under scrutiny. Eventually, Joanne was traced to a nearby location after a week-long search effort by the police.",volunteer organization,"Glengallen Road Oban,North Pier Oban","basement,tunnel",,"mother,grandfather",,"left behind no note,possibly joined commune,had spoken of disappearing"
7,18484,3891,Medium,Medium,Joanne,Turner,1978-11-19,London,39,F,Home Address,Veterinary surgeon,3309,2017-12-29 17:03:00,2017-12-31 06:03:00,Sunday,7519,2018-01-03 22:22:00,"Park Mains, Erskine, PA8 7AL",Home,Susan Briggs,"Glengallen Road, Oban, PA34 4HH",Traced by Police,"Joanne Turner was last seen with a friend entering a tunnel near North Pier, Oban. Speculation arose she might have joined a commune after being found in a basement on Gallanach Road.",,"Road,North Pier Oban,Gallanach Road","tunnel,basement",,friend,,possibly joined commune
8,69553,3891,Medium,Medium,Joanne,Turner,1978-11-19,London,39,F,Home Address,Veterinary surgeon,3309,2018-01-09 22:22:00,2018-01-11 11:22:00,Thursday,3625,2018-01-12 10:47:00,"Park Mains, Erskine, PA8 7AL",Home,Sian Turner,"Larkfield Road, Inverclyde, PA16 0XN",Traced by Police,"Joanne Turner, known for frequenting remote areas, was last seen near the tunnel on Glengallen Road, Oban, before she disappeared. Her sister later found Joanne's personal items left in the basement of a volunteer organization located at North Pier, Oban. These items included her handbag, keys, and mobile phone, leading to concerns about her whereabouts. Family members, including her aunt, mentioned Joanne's interest in joining a nearby commune, raising speculation that she might have voluntarily left to pursue a different lifestyle. Authorities were notified, and due to her known patterns of seeking solitude and the unsettling discovery of her belongings, an extensive search was conducted.",volunteer organization,"An,Glengallen Road Oban,North Pier Oban","tunnel,basement",,"aunt,sister",,"possibly joined commune,known to frequent remote areas,left personal items behind"
9,64934,3891,High,High,Joanne,Turner,1978-11-19,London,39,F,Home Address,Veterinary surgeon,3309,2018-04-10 10:47:00,2018-04-11 01:47:00,Wednesday,5668,2018-04-14 09:15:00,"Park Mains, Erskine, PA8 7AL",Home,Sian Turner,"Railway Pier, Oban, PA34 4LW",Traced by Police,"Joanne Turner was last seen in the basement of her home at Park Mains, Erskine. Her mother reported her missing after finding personal items left behind, which was unusual for Joanne. A colleague mentioned that Joanne had been planning to visit a volunteer organization but never arrived there. Search efforts intensified, leading to her being traced by police at Railway Pier, Oban where she seemed disoriented. Family, including her sister, expressed relief upon her safe return and mentioned concerns about her behavior in the days leading to her disappearance.",volunteer organization,"Park Mains Erskine,Railway Pier Oban",basement,,"mother,sister,colleague",,left personal items behind
