,VPD_NOMINALINCIDENTID_PK,VPD_CONSENTNAME,VPD_NOCONSENTREASON,VPD_CREATEDON,VPD_LASTUPDATEDON,VPD_NOMINALSYNOPSIS,VPD_GPCONSENT,VPD_VPTYPEID_FK,VPD_INCIDENTID_FK,VPD_WELLBEINGCOMMENTS,VPD_NOTINFORMEDREASON,VPD_NOGPCONSENTREASON,VPD_SCRA,VPD_THREEPOINTTEST,VPD_YOUTHATTITUDE,VPD_PARENTATTITUDE,VPD_NOMINALSVIEW,VPD_CHILDPROTECTION,VPD_RECORD_START_DATE,VPD_FORENAME,VPD_SURNAME,VPD_MAIDEN_NAME,VPD_CREATEDON_1,VPD_PLACEOFBIRTH,VPD_PERSONLANGUAGE,VPD_INTERPRETERREQID_FK,VPD_DISABILITY,VPD_DISABILITYDESC,VPD_PERSONETHNICAPPEARANCE,VPD_PERSONGENDER,VPD_KNOWNAS,VPD_REPEATVICTIM,VPD_REPEATPERPETRATOR,misper_misperid,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,vpd_serious_and_organised_crime_exploitation,vpd_stalking_and_harassment,vpd_suicide_concern,vpd_violence_used,vpd_weapon_used__acra_only_,vpd_bullying,vpd_child_at_locus,vpd_neglect,vpd_self_neglect,vpd_child_criminal_exploitation__cce_,vpd_child_sexual_exploitation__cse_,vpd_community_triage_service,vpd_distress_brief_intervention__dbi_,vpd_dsdas,vpd_child_victim,vpd_child_witnessed,vpd_female_genital_mutilation__fgm_,vpd_forced_marriage__fm_,vpd_gambling,vpd_honour_based_abuse__hba_,vpd_human_trafficking,vpd_looked_after_accommodated_child__laac_,vpd_missing_person,vpd_online_child_sexual_abuse_and_exploitation__ocsae_,vpd_pregnancy__unborn_baby_,vpd_sexual_harm,vpd_elderly,vpd_attempted_suicide,vpd_financial,vpd_sight_loss,vpd_physical_disability,vpd_psychological_harm,vpd_self_harm,vpd_isolation,vpd_hearing_loss,vpd_alcohol_consumption,vpd_learning_disability,vpd_communication_needs,vpd_mental_health_issues,vpd_drug_consumption,vpd_other,vpd_radicalisation
0,335275171,Tracey Bennett,,2022-06-26 22:52:43,2022-06-26 22:52:43,,4,1,688207,Amanda is receiving appropriate support for her cognitive impairment.,,,100,2,Amanda seemed indifferent about the police involvement.,The parents' attitude could have been one of concern regarding the youth's engagement with the police.,Amanda understood the situation and consented to database input.,,28-Nov-2022 14:48:11.000Z[UTC],Amanda,Cox,,2022-05-06 15:39:43,Cambridge,Polish,1,Yes (please specify),Cognitive Impairment,White Welsh,Female,,N,N,4517,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,335275172,Leigh Cooper,,2022-10-02 16:44:43,2022-10-02 16:44:43,"Amanda, guided by her foster mother, was found wandering a rooftop near an urban hiking trail, confused and struggling due to her cognitive impairment.",4,1,933103,Amanda receives appropriate support for her cognitive impairment.,,,100,1,Amanda seemed indifferent to the police involvement in her case.,The parents' attitude towards police involvement in Amanda's case could have been one of concern and disapproval.,[Amanda] acknowledges consent but struggles to comprehend details.,,28-Nov-2022 14:48:11.000Z[UTC],Amanda,Cox,,2022-05-06 15:39:43,Cambridge,Polish,1,Yes (please specify),Cognitive Impairment,White Welsh,Female,,N,N,4517,,,"urban,rooftop,hiking trail",,foster mother,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,335275171,Carole Hayes,,2023-03-12 20:58:43,2023-03-14 20:58:43,"Amanda, aged 11, was found on an urban rooftop after a possible sea kayaking accident. Notified by her foster mother, friends Kimberley Walsh and Brandon Watson expressed concern for her safety and well-being.",100,1,997461,Amanda has cognitive impairment and requires ongoing support and monitoring.,,,100,1,"Amanda showed defiance towards the police, feeling unjustly targeted.",The parents' attitude may have been one of concern for their child's safety and well-being.,Amanda agrees to database input despite cognitive challenges.,,28-Nov-2022 14:48:11.000Z[UTC],Amanda,Cox,,2022-05-06 15:39:43,Cambridge,Polish,1,Yes (please specify),Cognitive Impairment,White Welsh,Female,,N,Y,4517,,,"urban,rooftop",,foster mother,"friend,friend",possible sea kayaking accident,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
3,335275174,Frances Allen,,2023-06-17 12:15:43,2023-06-19 12:15:43,Amanda's rooftop crisis.,100,1,997801,Amanda is receiving support for her cognitive impairment needs.,,,100,2,Amanda seemed indifferent towards the police involvement.,The parents' attitude towards police involvement could have been one of concern or disapproval.,Amanda understands but struggles due to cognitive impairment issues.,,28-Nov-2022 14:48:11.000Z[UTC],Amanda,Cox,,2022-05-06 15:39:43,Cambridge,Polish,1,Yes (please specify),Cognitive Impairment,White Welsh,Female,,N,Y,4517,,,rooftop,,,,identity crisis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,335275175,Andrew Bailey,No consent was given for information to be shared.,2023-10-25 13:21:43,2023-10-25 22:28:43,,2,1,998309,Amanda has cognitive impairment and requires additional support services.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,2,Amanda was defiant and dismissive towards the police intervention.,The parents’ attitude could have been one of concern or frustration regarding the youth's defiance and dismissive behavior towards police intervention.,Amanda feels anxious about her information being shared without consent.,,28-Nov-2022 14:48:11.000Z[UTC],Amanda,Cox,,2022-05-06 15:39:43,Cambridge,Polish,1,Yes (please specify),Cognitive Impairment,White Welsh,Female,,N,Y,4517,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
5,335275170,Dale Reynolds,,2024-03-28 00:30:43,2024-03-28 00:30:43,Amanda visits remote islands alone.,100,1,999294,Amanda shows ongoing challenges due to cognitive impairment.,,,100,1,Amanda showed indifference towards her previous encounters with the police.,The parents' attitude could have been one of concern or disapproval regarding the youth's indifference towards police engagement.,[Amanda] expresses confusion but consents to database entry.,,28-Nov-2022 14:48:11.000Z[UTC],Amanda,Cox,,2022-05-06 15:39:43,Cambridge,Polish,1,Yes (please specify),Cognitive Impairment,White Welsh,Female,,N,Y,4517,,,,,,,visiting remote island,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
6,335275177,Amanda Cox,,2024-08-29 06:49:43,2024-08-29 06:49:43,,4,1,999498,Amanda has a cognitive impairment and ongoing support is needed.,,,100,1,Amanda felt distrustful of the police and skeptical about their help.,The parents may have expressed concerns about the police's ability to effectively address issues within the community.,Amanda understands the situation but feels confused by details.,,28-Nov-2022 14:48:11.000Z[UTC],Amanda,Cox,,2022-05-06 15:39:43,Cambridge,Polish,1,Yes (please specify),Cognitive Impairment,White Welsh,Female,,N,Y,4517,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7,335275178,Brett Bond,No consent was given for information to be shared.,2024-10-13 07:50:43,2024-10-15 04:28:43,,100,1,999576,Amanda is currently under support and monitoring due to her needs.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,1,Amanda seemed anxious about the police and distrustful of their intentions.,The parents' attitude may have been cautious or concerned regarding the police.,Amanda felt unable to consent to information sharing due to impairment.,,28-Nov-2022 14:48:11.000Z[UTC],Amanda,Cox,,2022-05-06 15:39:43,Cambridge,Polish,1,Yes (please specify),Cognitive Impairment,White Welsh,Female,,N,Y,4517,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8,335275170,Amanda Cox,,2025-04-09 23:05:43,2025-04-09 23:05:43,"Amanda, missing post-hiking trip, last seen with friend Jill Cooper; concern due to cognitive impairment challenges.",2,1,999585,Amanda requires consistent support due to cognitive impairment challenges.,,,100,2,Amanda felt resentful and distrustful towards the police after her experiences.,"Given Amanda’s feelings of resentment and distrust towards the police, it is possible that her parents exhibited a similar attitude.",Amanda understood the situation and consented to the database.,,28-Nov-2022 14:48:11.000Z[UTC],Amanda,Cox,,2022-05-06 15:39:43,Cambridge,Polish,1,Yes (please specify),Cognitive Impairment,White Welsh,Female,,N,Y,4517,,,,,friend,Jill Cooper,disappeared after hiking trip,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
9,3352481710,Carole Hayes,Would not engage with police,2025-06-08 21:29:43,2025-06-10 21:29:43,,1,1,999591,Amanda requires support due to cognitive impairment and safety concerns.,Would not engage with police,Would not engage with police,100,1,Amanda was defiant and unwilling to cooperate with the police.,The parents' attitude could have been one of concern and frustration regarding the youth's defiance.,Amanda feels unable to engage with police support services.,,28-Nov-2022 14:48:11.000Z[UTC],Amanda,Cox,,2022-05-06 15:39:43,Cambridge,Polish,1,Yes (please specify),Cognitive Impairment,White Welsh,Female,,N,Y,4517,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
