,VPD_NOMINALINCIDENTID_PK,VPD_CONSENTNAME,VPD_NOCONSENTREASON,VPD_CREATEDON,VPD_LASTUPDATEDON,VPD_NOMINALSYNOPSIS,VPD_GPCONSENT,VPD_VPTYPEID_FK,VPD_INCIDENTID_FK,VPD_WELLBEINGCOMMENTS,VPD_NOTINFORMEDREASON,VPD_NOGPCONSENTREASON,VPD_SCRA,VPD_THREEPOINTTEST,VPD_YOUTHATTITUDE,VPD_PARENTATTITUDE,VPD_NOMINALSVIEW,VPD_CHILDPROTECTION,VPD_RECORD_START_DATE,VPD_FORENAME,VPD_SURNAME,VPD_MAIDEN_NAME,VPD_CREATEDON_1,VPD_PLACEOFBIRTH,VPD_PERSONLANGUAGE,VPD_INTERPRETERREQID_FK,VPD_DISABILITY,VPD_DISABILITYDESC,VPD_PERSONETHNICAPPEARANCE,VPD_PERSONGENDER,VPD_KNOWNAS,VPD_REPEATVICTIM,VPD_REPEATPERPETRATOR,misper_misperid,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,vpd_serious_and_organised_crime_exploitation,vpd_stalking_and_harassment,vpd_suicide_concern,vpd_violence_used,vpd_weapon_used__acra_only_,vpd_bullying,vpd_child_at_locus,vpd_neglect,vpd_self_neglect,vpd_child_criminal_exploitation__cce_,vpd_child_sexual_exploitation__cse_,vpd_community_triage_service,vpd_distress_brief_intervention__dbi_,vpd_dsdas,vpd_child_victim,vpd_child_witnessed,vpd_female_genital_mutilation__fgm_,vpd_forced_marriage__fm_,vpd_gambling,vpd_honour_based_abuse__hba_,vpd_human_trafficking,vpd_looked_after_accommodated_child__laac_,vpd_missing_person,vpd_online_child_sexual_abuse_and_exploitation__ocsae_,vpd_pregnancy__unborn_baby_,vpd_sexual_harm,vpd_elderly,vpd_attempted_suicide,vpd_financial,vpd_sight_loss,vpd_physical_disability,vpd_psychological_harm,vpd_self_harm,vpd_isolation,vpd_hearing_loss,vpd_alcohol_consumption,vpd_learning_disability,vpd_communication_needs,vpd_mental_health_issues,vpd_drug_consumption,vpd_other,vpd_radicalisation
0,588903721,Harriet Davies,No consent was given for information to be shared.,2021-04-25 11:12:22,2021-04-25 11:12:22,"Victoria, living in a converted van with her friend nearby, was seen wandering alone at the bridge, prompting concern for her safety and well-being.",1,1,698645,Victoria is thriving and engaged in supportive community activities.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,2,Victoria was indifferent toward the police involvement in her situation.,The parents' attitude could have been one of concern and caution regarding police involvement.,"Victoria concerned about privacy, disagrees with information sharing.",,28-Nov-2022 14:48:11.000Z[UTC],Victoria,Holden,,2020-12-18 01:16:22,Canterbury,English,1,Not Known,,Asian other,Female,Clifford,N,N,7372,,,bridge,,friend,,lived in converted van,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,588903720,Harriet Davies,Would not engage with police,2021-08-20 08:42:22,2021-08-20 08:42:22,"Victoria is often seen near the bridge by the ocean, living in a van.",100,1,813312,Victoria is currently not engaging with support services available.,Would not engage with police,Would not engage with police,100,1,Victoria showed distrust and reluctance to engage with the police.,"Given the youth's distrust and reluctance to engage with the police, it is likely that parents may have exhibited similar attitudes.",Victoria declined police engagement and consent for database input.,,28-Nov-2022 14:48:11.000Z[UTC],Victoria,Holden,,2020-12-18 01:16:22,Canterbury,English,1,Not Known,,Asian other,Female,Clifford,N,N,7372,,,"bridge,ocean",,,,lived in converted van,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,588903723,Victoria Holden,,2021-09-15 03:28:22,2021-09-15 03:28:22,,2,1,997620,Victoria is doing well and is safe in her environment.,,,100,2,Victoria seemed indifferent towards the police and the situation at hand.,The parents' attitude could have been one of concern or anxiety regarding their children's engagement with the police.,Victoria understands situation and consents to database entry.,,28-Nov-2022 14:48:11.000Z[UTC],Victoria,Holden,,2020-12-18 01:16:22,Canterbury,English,1,Not Known,,Asian other,Female,Clifford,N,N,7372,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,588903720,Victoria Holden,,2022-02-14 02:39:22,2022-02-14 02:39:22,"Victoria and her friend Mitchell Morgan went near a bridge by the ocean, prompting concern for her wellbeing despite her thriving environment.",4,1,998756,Victoria is healthy and thriving in a supportive environment.,,,100,1,Victoria expressed trust in the police and felt safe reaching out for help.,The parents' attitude could have been one of encouragement and support regarding their children's interactions with the police.,Victoria understood the situation and consented to database entry.,,28-Nov-2022 14:48:11.000Z[UTC],Victoria,Holden,,2020-12-18 01:16:22,Canterbury,English,1,Not Known,,Asian other,Female,Clifford,N,N,7372,,,"bridge,ocean",Mitchell Morgan,friend,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,588903725,Victoria Holden,,2022-02-27 22:01:22,2022-02-27 22:01:22,,100,1,999612,"Victoria is safe and well, showing positive engagement in activities.",,,100,1,Victoria was cooperative and expressed no concerns about police involvement.,"The parents may have displayed a supportive attitude towards police involvement, likely valuing cooperation and safety.",Victoria consented to data entry in the database willingly.,,28-Nov-2022 14:48:11.000Z[UTC],Victoria,Holden,,2020-12-18 01:16:22,Canterbury,English,1,Not Known,,Asian other,Female,Clifford,N,N,7372,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,588903720,Victoria Holden,,2022-06-05 15:29:22,2022-06-07 15:29:22,"Victoria was seen alone near the train and bridge; Harriet Davies, her friend, expressed concern about her wandering by the ocean.",4,1,999675,Victoria is thriving and supported in her current environment.,,,100,2,Victoria felt indifferent towards police involvement in her situation.,The parents' attitude could have been one of concern or apprehension regarding police involvement.,Victoria consented to have her details entered into the database.,,28-Nov-2022 14:48:11.000Z[UTC],Victoria,Holden,,2020-12-18 01:16:22,Canterbury,English,1,Not Known,,Asian other,Female,Clifford,N,N,7372,,,"train,bridge,ocean",,friend,Harriet Davies friend,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,588903720,Victoria Holden,,2022-08-31 22:00:22,2022-08-31 22:00:22,"While on a bridge, Victoria showed signs of an unknown medical condition; colleague Nathan Gilbert noticed it.",4,1,999808,Victoria is thriving and supported by her family and friends.,,,100,2,Victoria showed trust in the police and appreciated their support.,The parents' attitude could have been one of cautious support for the police.,Victoria consented to have her details recorded in the database.,,28-Nov-2022 14:48:11.000Z[UTC],Victoria,Holden,,2020-12-18 01:16:22,Canterbury,English,1,Not Known,,Asian other,Female,Clifford,N,N,7372,,,bridge,,,Nathan Gilbert,unknown medical condition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,588903728,Victoria Holden,,2023-02-26 04:13:22,2023-02-28 04:13:22,,1,1,999821,Victoria is healthy and thriving in a nurturing environment.,,,100,2,Victoria seemed indifferent and cooperative with the police.,"Given the youth's indifference and cooperative stance towards the police, parents may have exhibited a supportive attitude, emphasizing trust and collaboration with law enforcement.",Victoria consented to database input and understands the situation.,,28-Nov-2022 14:48:11.000Z[UTC],Victoria,Holden,,2020-12-18 01:16:22,Canterbury,English,1,Not Known,,Asian other,Female,Clifford,N,N,7372,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,588903721,Hugh Clark,Would not engage with police,2023-07-29 13:07:22,2023-07-29 23:03:22,"Victoria boarded a train and was found in distress. Annette and Harriet Davies, concerned for her welfare, alerted authorities.",1,1,999906,Victoria is not a repeated victim and is safe.,Would not engage with police,Would not engage with police,100,2,Victoria showed distrust and avoidance towards the police.,"Given the youth's distrust and avoidance of police, parents may have exhibited a similar attitude, potentially reflecting concern about police interactions.",Victoria unwilling to engage; consent for database not provided.,,28-Nov-2022 14:48:11.000Z[UTC],Victoria,Holden,,2020-12-18 01:16:22,Canterbury,English,1,Not Known,,Asian other,Female,Clifford,N,N,7372,,,train,Annette,,Harriet Davies,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,588903720,Christopher Evans,Would not engage with police,2024-01-09 14:19:22,2024-01-09 14:19:22,,2,1,999935,Victoria is currently not engaging with support services available.,Would not engage with police,Would not engage with police,100,2,Victoria was wary of the police and refused to engage with them.,"Given the youth's wariness towards the police, parents may have displayed a protective attitude, emphasizing caution regarding interactions with law enforcement.",Victoria unwilling to cooperate with police or share information.,,28-Nov-2022 14:48:11.000Z[UTC],Victoria,Holden,,2020-12-18 01:16:22,Canterbury,English,1,Not Known,,Asian other,Female,Clifford,N,N,7372,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
