,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,71935,5993,Low,Low,Sharon,Hunt,1979-01-14,Doncaster,36,F,Home Address,Ambulance person,7053,2016-01-07 00:00:00,2016-01-07 13:00:00,Thursday,9149,2016-01-13 08:29:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"Railway Pier, Oban, PA34 4LW",Traced by Police,"Sharon Hunt was reported missing from her home on An t-Sràid, PA34 5UG, following a turbulent period marked by a relationship breakdown. Her brother noted that she had been increasingly reclusive, spending afternoons alone near the river. Sharon was last seen near the North Pier, Oban, PA34 5QD, where witnesses recalled seeing her gazing out over the water, seemingly lost in thought. Despite the concern her absence caused, it was later ascertained that Sharon was safe, eventually being traced by police to the Railway Pier, Oban, PA34 4LW. The case was resolved without incident, affirming that her disappearance was voluntary and not linked to any domestic violence situations.",,"North Pier Oban PA34 5QD,An",domestic,,brother,,"last seen near river,relationship breakdown"
1,24441,5993,Medium,Medium,Sharon,Hunt,1979-01-14,Doncaster,37,F,Home Address,Ambulance person,7053,2016-03-21 08:29:00,2016-03-21 22:29:00,Monday,3576,2016-03-23 20:05:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"3 Kingsford Road, Alford, AB33 8HH",Traced by Police,"Sharon Hunt was last seen at the bus station near her home on An t-Sràid, where she was planning to meet a friend for a trip to North Pier, Oban. After missing her rendezvous, concerns were raised by her brother, leading to her being reported missing. Police followed leads from the bus station, eventually tracing her to 3 Kingsford Road, Alford. Sharon was found safe and sound, having mistakenly traveled to the wrong destination.",Home,North Pier Oban,bus station,,"brother,friend,brother",,
2,45325,5993,Medium,Medium,Sharon,Hunt,1979-01-14,Doncaster,37,F,Home Address,Ambulance person,7053,2016-09-19 20:05:00,2016-09-20 17:05:00,Tuesday,2185,2016-09-21 08:30:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"Glengallen Road, Oban, PA34 4HH",Traced by member of the public,"Sharon Hunt was reported missing from her home on An t-Sràid, PA34 5UG. Known to make frequent visits to North Pier, Oban, PA34 5QD for personal reflection, her family, especially her sister, grew concerned when she failed to return after one such outing. Her sister had noted a recent increase in her expressed desire to reassess life directions, raising concerns about Sharon's well-being. This led them to worry that she might have sought solace at a water-related location. After a thorough search, a member of the public found her safe and unharmed on Glengallen Road, Oban, PA34 4HH. It was determined she had inadvertently lost track of time during her solitary reflection at the pier, and there was no indication of foul play or self-harm.",,"An,North Pier Oban PA34 5QD",,,sister,,
3,72779,5993,High,High,Sharon,Hunt,1979-01-14,Doncaster,37,F,Home Address,Ambulance person,7053,2016-12-18 08:30:00,2016-12-19 08:30:00,Monday,4732,2016-12-21 15:22:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"Larkfield Road, Inverclyde, PA16 0XN",Traced by Police,"Sharon Hunt was last seen near the river close to North Pier, Oban, PA34 5QD. Witnesses reported that she seemed distressed, following a recent breakdown in her personal relationships. Her brother had been trying to contact her throughout the day without success. The family grew increasingly worried and alerted authorities when Sharon failed to return home. There was concern over Sharon’s emotional state, as friends noticed changes in her behavior leading up to her disappearance. Following a thorough search by the police, Sharon was located a few days later, safe, at Larkfield Road, Inverclyde, PA16 0XN, where she had gone to clear her mind.",,"North Pier Oban PA34 5QD,1",,,brother,,"relationship breakdown,last seen near river"
4,55124,5993,Low,Low,Sharon,Hunt,1979-01-14,Doncaster,37,F,Home Address,Ambulance person,7053,2017-01-01 15:22:00,2017-01-02 07:22:00,Monday,9833,2017-01-08 11:15:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"1 Newark Street,  PA14 5PE",Traced by Police,"Sharon Hunt was last seen near a river close to An t-Sràid, PA34 5UG, her home address. She frequently attended professional networking events and was set to meet her colleague, Shannon Pearce, at North Pier, Oban, PA34 5QD, near the water. Her brother, James Turner, became concerned when she didn't arrive at the bus station for their planned visit. Police traced Sharon to 1 Newark Street, PA14 5PE, where she was found safe, having spent time visiting her aunt, Alison Hunt.",professional networking events,"An,North Pier Oban PA34 5QD,1 Newark Street PA14 5PE",bus station,James Turner,brother,"aunt Alison Hunt,Shannon Pearce",last seen near river
5,75922,5993,High,High,Sharon,Hunt,1979-01-14,Doncaster,38,F,Home Address,Ambulance person,7053,2017-05-04 11:15:00,2017-05-05 01:15:00,Friday,6241,2017-05-08 19:16:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"North Pier, Oban, PA34 5QD",Traced by member of the public,"Sharon Hunt was last seen at a bus station near her office following a professional networking event. Witnesses reported that her demeanor suggested she was distressed due to a recent relationship breakdown. A colleague noted that Sharon had been planning to visit her grandmother but did not arrive. Her sudden disappearance raised concerns given her recent personal struggles. A member of the public later found Sharon disoriented at North Pier, Oban, PA34 5QD. It was determined that her emotional state contributed to her temporarily going missing, and she was safely reunited with her family following the incident.","professional networking,office",North Pier Oban PA34 5QD,bus station,,"colleague,grandmother",,relationship breakdown
6,7108,5993,Medium,Medium,Sharon,Hunt,1979-01-14,Doncaster,38,F,Home Address,Ambulance person,7053,2017-10-07 19:16:00,2017-10-08 01:16:00,Sunday,4045,2017-10-10 14:41:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"North Pier, Oban, PA34 5QD",Traced by Police,"Sharon Hunt went missing from her home at An t-Sràid, PA34 5UG. Her brother contacted authorities after she failed to meet him at the local cemetery for a planned visit. She was later found by police at North Pier, Oban.",,An,cemetery,,brother,,
7,36853,5993,Low,Low,Sharon,Hunt,1979-01-14,Doncaster,39,F,Home Address,Ambulance person,7053,2018-04-07 14:41:00,2018-04-08 02:41:00,Sunday,3702,2018-04-10 04:23:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"An t-Sràid,  PA34 5UG",Traced by Police,"Sharon Hunt was last reported seen by her brother near the river close to An t-Sràid in PA34 5UG. Earlier, she had attended a professional networking event at the local school. Thereafter, she was scheduled to meet Helen Allen, her grandmother, at the nearby bus station for a planned visit to the cemetery at North Pier, Oban, PA34 5QD. However, she never arrived at the bus station. Witnesses confirmed spotting her wandering near the riverbank, seemingly preoccupied. Concerns arose when she did not contact her grandmother or return home that evening. After an investigation and a search operation by the police, she was safely located at her home on An t-Sràid, having returned home unnoticed, raising questions about her brief disappearance and the circumstances surrounding it.",professional networking,"An,North Pier Oban PA34 5QD","bus station,cemetery",,brother,Helen Allen grandmother,last seen near river
8,14346,5993,Medium,Medium,Sharon,Hunt,1979-01-14,Doncaster,39,F,Home Address,Ambulance person,7053,2018-05-19 04:23:00,2018-05-19 06:23:00,Saturday,633,2018-05-19 14:56:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"Larkfield Road, Inverclyde, PA16 0XN",Traced by family,"Sharon Hunt was last seen at her home on An t-Sràid, PA34 5UG. Glenn Carpenter, Sharon's brother, became concerned after she failed to return calls. It had been a tense period following a domestic disturbance, which made her absence even more alarming. She often visited the cemetery near North Pier, Oban, PA34 5QD, perhaps seeking solitude. Glenn reported her missing after checking the usual places, including 1 Newark Street, PA14 5PE. Sharon was eventually found safe on Larkfield Road, indicating she had left temporarily to find a quiet space away from the tension, leading to an understandable, yet ultimately resolved, incident.",,"North Pier Oban PA34 5QD,An,1 Newark Street PA14 5PE","cemetery,domestic",Glenn Carpenter,brother,,
9,14005,5993,Low,Low,Sharon,Hunt,1979-01-14,Doncaster,39,F,Home Address,Ambulance person,7053,2018-10-07 14:56:00,2018-10-07 20:56:00,Sunday,1033,2018-10-08 08:09:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"North Pier, Oban, PA34 5QD",Traced by family,"Sharon Hunt was last seen near the river following a professional networking event. She had experienced a relationship breakdown. A colleague reported her missing from her home at An t-Sràid, PA34 5UG.","Home,professional networking",An,,,colleague,,"last seen near river,relationship breakdown"
10,34699,5993,Medium,High,Sharon,Hunt,1979-01-14,Doncaster,40,F,Home Address,Ambulance person,7053,2019-03-15 08:09:00,2019-03-16 15:09:00,Saturday,9614,2019-03-22 00:23:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"1 Newark Street,  PA14 5PE",Traced by staff,"Sharon Hunt was reported missing from her home at An t-Sràid, PA34 5UG, following a reported relationship breakdown. Her colleagues at the office noted that she seemed unusually distracted in the days leading up to her disappearance. On the morning she went missing, she had a conversation with a friend that appeared to unsettle her further. After about a week, she was traced by staff to 1 Newark Street, PA14 5PE. It was believed that the stress from her personal situation led her to leave home abruptly. Once found, arrangements were made to ensure she received the necessary support.",office,"PA34,An,1 Newark Street PA14 5PE",,,"friend,colleague",,relationship breakdown
11,63266,5993,Low,Medium,Sharon,Hunt,1979-01-14,Doncaster,40,F,Home Address,Ambulance person,7053,2019-06-28 00:23:00,2019-06-28 15:23:00,Friday,4463,2019-07-01 02:46:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"Glengallen Road, Oban, PA34 4HH",Traced by Police,"Sharon Hunt was reported missing after a colleague noted her absence from work. She was last seen at the North Pier, Oban, PA34 5QD, near the river, by her brother, who mentioned a recent relationship breakdown as a potential reason for her disappearance. Concerns grew when it was revealed that Sharon had not attended a scheduled school-related meeting at a nearby location. Her brother had mentioned that tensions at home over personal matters had escalated recently. Additionally, reports indicated that Sharon might have visited a domestic violence-related support center at 1 Newark Street, PA14 5PE the previous week. Authorities conducted a search, and she was eventually traced at Glengallen Road, Oban, PA34 4HH.",,"North Pier Oban PA34 5QD,1 Newark Street PA14 5PE",domestic,,"brother,colleague",,"last seen near river,relationship breakdown"
12,37895,5993,Low,Low,Sharon,Hunt,1979-01-14,Doncaster,40,F,Home Address,Ambulance person,7053,2019-09-18 02:46:00,2019-09-18 20:46:00,Wednesday,1412,2019-09-19 02:18:00,"1 Newark Street,  PA14 5PE",professional networking events,Anna Hunt,"North Pier, Oban, PA34 5QD",Traced by staff,"Sharon Hunt was last seen at the bus station after leaving the office. Her friend, Pamela Richardson, noticed her absence when she missed a meeting.",office,,bus station,,friend,friend Pamela Richardson,
13,14990,5993,Low,Medium,Sharon,Hunt,1979-01-14,Doncaster,40,F,Home Address,Ambulance person,7053,2019-09-30 02:18:00,2019-09-30 20:18:00,Monday,1430,2019-10-01 02:08:00,"1 Newark Street,  PA14 5PE",professional networking events,Anna Hunt,"Glengallen Road, Oban, PA34 4HH",Traced by Police,"Sharon Hunt was last reported seen at a professional networking event held at 1 Newark Street, PA14 5PE. According to her brother, Glenn Carpenter, Sharon seemed particularly determined to visit a nearby cemetery, where it is believed she wanted to explore some personal family history or simply find solitude. Unfortunately, Sharon never returned home, prompting her brother to contact authorities. Initial inquiries suggested that Sharon may have also headed towards the scenic areas around North Pier, Oban, PA34 5QD, which she had previously expressed interest in exploring. After an extensive search by local police, she was safely traced to Glengallen Road, Oban, and appeared to be in good health. Her disappearance was later characterized as medium risk due to potential personal struggles.",,"1 Newark Street PA14 5PE,North Pier Oban PA34 5QD",cemetery,Glenn Carpenter,brother,,
14,27601,5993,Medium,Medium,Sharon,Hunt,1979-01-14,Doncaster,40,F,Home Address,Ambulance person,7053,2019-10-07 02:08:00,2019-10-08 08:08:00,Tuesday,6042,2019-10-11 06:50:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"Glengallen Road, Oban, PA34 4HH",Traced by Police,"Sharon Hunt was last seen near a river after a relationship breakdown, per her brother.",,An,,,"brother,brother",,"last seen near river,relationship breakdown"
15,51011,5993,High,High,Sharon,Hunt,1979-01-14,Doncaster,40,F,Home Address,Ambulance person,7053,2019-11-27 06:50:00,2019-11-28 06:50:00,Thursday,9870,2019-12-04 03:20:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"An t-Sràid,  PA34 5UG",Traced by Police,"Sharon Hunt was reported missing from her home on An t-Sràid, PA34 5UG following a concerning incident linked to domestic violence. Her brother, concerned about her safety, reached out after she failed to contact anyone for over a day. A friend, Pamela Richardson, noted that Sharon had expressed fear of an escalating situation. Authorities traced her movements to locations like North Pier, Oban, but she remained out of reach. Eventually, the police traced Sharon back to her home, safe but shaken, shedding light on a troubling domestic scenario.",,"North Pier Oban,An",domestic,,brother,friend Pamela Richardson,
16,35606,5993,Medium,Medium,Sharon,Hunt,1979-01-14,Doncaster,41,F,Home Address,Ambulance person,7053,2020-01-17 03:20:00,2020-01-17 18:20:00,Friday,9808,2020-01-23 22:48:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"Larkfield Road, Inverclyde, PA16 0XN",Traced by Police,"Sharon Hunt went missing from An t-Sràid, PA34 5UG after leaving a domestic violence-related situation. Her grandmother last saw her heading towards the bus station near North Pier, Oban, PA34 5QD.",,"An,North Pier Oban PA34 5QD","bus station,domestic",,grandmother,,
17,48736,5993,Medium,Medium,Sharon,Hunt,1979-01-14,Doncaster,41,F,Home Address,Ambulance person,7053,2020-02-18 22:48:00,2020-02-19 09:48:00,Wednesday,1958,2020-02-20 07:26:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"North Pier, Oban, PA34 5QD",Traced by Police,"Sharon Hunt, a resident of An t-Sràid, PA34 5UG, was last seen near the river close to her home by her brother. Known for her regular walks along water-related routes, Sharon had left her house intending to clear her mind after a stressful day. Her friend reported that she often enjoyed the calming effect of the river at North Pier, Oban, PA34 5QD. The following day, concern grew when she did not return home, and neither her brother nor friend could reach her. The police were alerted and began their search near the river, extending efforts to other water-related locations she frequented. Sharon was eventually traced by the police at North Pier, where she was found safe, having spent the night near the pier contemplating personal matters. No foul play was involved, and she was unharmed.",Home,"North Pier Oban PA34 5QD,An",,,"brother,friend",,last seen near river
18,88358,5993,Medium,Medium,Sharon,Hunt,1979-01-14,Doncaster,41,F,Home Address,Ambulance person,7053,2020-03-20 07:26:00,2020-03-20 14:26:00,Friday,1147,2020-03-21 02:33:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"Larkfield Road, Inverclyde, PA16 0XN",Traced by Police,"Sharon Hunt was last seen near North Pier, Oban, PA34 5QD, following a concerning call with her colleague about a recent relationship breakdown. Witnesses reported seeing her by the river, where she seemed distressed and lost in thought. The situation was further complicated by recent tensions and reduced communication with her brother, Sam Brown. Although initial concerns were high, Sharon had previously found solace at school-related locations, like 1 Newark Street, PA14 5PE, which ultimately became significant in locating her. Thanks to a tip-off from her friend, Pamela Richardson, and swift coordination by the police, Sharon was safely traced to Larkfield Road, Inverclyde, PA16 0XN. These insights proved crucial in resolving the case swiftly.",,"1 Newark Street PA14 5PE,North Pier Oban PA34 5QD",,Sam Brown,"colleague,brother",friend Pamela Richardson,"relationship breakdown,last seen near river"
19,42842,5993,Medium,Low,Sharon,Hunt,1979-01-14,Doncaster,41,F,Home Address,Ambulance person,7053,2020-08-23 02:33:00,2020-08-24 12:33:00,Monday,2358,2020-08-24 17:51:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"Glengallen Road, Oban, PA34 4HH",Traced by Police,"Sharon Hunt, aged 41, was last confirmed to be near the river close to 1 Newark Street, PA14 5PE on the day she went missing. A recent relationship breakdown had left her distressed, a fact noted by her colleagues at work. Despite efforts to maintain her professional demeanor, the personal turmoil weighed heavily on her. On the day of her disappearance, those who knew her reported that she seemed particularly distracted. Her colleagues mentioned she had expressed a desire to seek solitude, possibly near water, a place she often found peace. Sharon was later found by the police in another unusual location, close to a cemetery known for its serene environment, suggesting she sought reflection during her absence.",,1 Newark Street PA14 5PE,cemetery,,colleague,,"last seen near river,relationship breakdown"
20,96215,5993,High,High,Sharon,Hunt,1979-01-14,Doncaster,41,F,Home Address,Ambulance person,7053,2020-09-08 17:51:00,2020-09-08 23:51:00,Tuesday,675,2020-09-09 05:06:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"Railway Pier, Oban, PA34 4LW",Traced by staff,"Sharon Hunt was last seen near the river in a state of distress following a heated argument with a colleague, which led to a significant relationship breakdown. Witnesses reported seeing her walking alone towards the North Pier, Oban, PA34 5QD, later that day. Her sister, concerned about her well-being, searched the usual spots and confirmed Sharon's absence from her regular school-related routes. Subsequently, Sharon was believed to have passed through the bus station at An t-Sràid, PA34 5UG, possibly intending to reach a water-related area for solace. With her absence noted, authorities were promptly engaged, and she was eventually located and safely traced by staff at Railway Pier, Oban, PA34 4LW.",,"An,North Pier Oban PA34 5QD",bus station,,"sister,colleague",,"last seen near river,relationship breakdown"
21,8915,5993,Low,Medium,Sharon,Hunt,1979-01-14,Doncaster,41,F,Home Address,Ambulance person,7053,2021-01-01 05:06:00,2021-01-02 03:06:00,Saturday,9181,2021-01-07 14:07:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"Larkfield Road, Inverclyde, PA16 0XN",Traced by Police,"Sharon Hunt was last seen leaving her home at An t-Sràid, PA34 5UG, after an evening with Glenn Carpenter. Her absence from the school-related event at nearby 1 Newark Street raised concerns. She was later located safely on Larkfield Road by police.",,"1 Newark Street,PA34,An",,Glenn Carpenter,,,
22,69380,5993,Medium,Medium,Sharon,Hunt,1979-01-14,Doncaster,42,F,Home Address,Ambulance person,7053,2021-06-28 14:07:00,2021-06-28 12:07:00,Monday,190,2021-06-28 17:17:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"3 Kingsford Road, Alford, AB33 8HH",Traced by family,"Sharon Hunt was reported missing following a relationship breakdown, last seen near An t-Sràid. Close confidantes suggest interactions with Shannon Pearce (colleague) were strained. Sharon was found by her sister at a school-related event near a water body, leading to their emotional reunion.",,An,,,sister,Shannon Pearce colleague,relationship breakdown
23,69557,5993,Low,High,Sharon,Hunt,1979-01-14,Doncaster,42,F,Home Address,Ambulance person,7053,2021-09-07 17:17:00,2021-09-08 17:17:00,Wednesday,8086,2021-09-13 08:03:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"Gallanach Road,  PA34 4PE",Traced by Police,"Sharon Hunt vanished from her home at An t-Sràid, PA34 5UG. Her brother last saw her near North Pier, Oban, PA34 5QD at a domestic violence-related event.",Home,"An,North Pier Oban PA34 5QD",domestic,,brother,,
24,88211,5993,Medium,Medium,Sharon,Hunt,1979-01-14,Doncaster,43,F,Home Address,Ambulance person,7053,2022-01-18 08:03:00,2022-01-18 21:03:00,Tuesday,3478,2022-01-20 18:01:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"Railway Pier, Oban, PA34 4LW",Traced by staff,"Sharon Hunt, known to her close ones as reliable and professional, was reported missing after failing to return home from a professional networking event. Sharon had recently experienced a significant relationship breakdown, which had been a source of distress for her. Concern mounted when her brother could not reach her and noticed she hadn't been active on her usual communication channels. Efforts to locate her at her home proved futile. Her absence sparked worry among family and friends, who noted the unusual nature of her disappearance. Eventually, Sharon was traced to Railway Pier in Oban through coordinated efforts by local staff familiar with her usual patterns. She was found safe, although disoriented, and reunited with her family for support.","professional networking,Home",,,,brother,,relationship breakdown
25,41836,5993,High,High,Sharon,Hunt,1979-01-14,Doncaster,43,F,Home Address,Ambulance person,7053,2022-02-01 18:01:00,2022-02-02 01:01:00,Wednesday,2191,2022-02-03 06:32:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"Glengallen Road, Oban, PA34 4HH",Traced by Police,"Sharon Hunt, referred to as MP, was last seen leaving her home on An t-Sràid, PA34 5UG. Colleagues reported that MP did not arrive at the office and missed scheduled professional networking events, which was uncharacteristic of her. Concern heightened when it was discovered that MP was also absent from her usual spot at North Pier, Oban, PA34 5QD, a place she frequented. Her vehicle was later discovered near 1 Newark Street, PA14 5PE, leading investigators to reassess her possible whereabouts. Local authorities launched a search operation when MP was reported missing, while family and friends expressed concern due to the high-risk nature of her disappearance. Fortunately, MP was traced by police on Glengallen Road, Oban, PA34 4HH, safe but disoriented, thus ending the worrying episode.","Home,office,professional networking events","North Pier Oban PA34 5QD,An,1 Newark Street PA14 5PE",,,,,
26,98691,5993,Medium,Medium,Sharon,Hunt,1979-01-14,Doncaster,43,F,Home Address,Ambulance person,7053,2022-07-05 06:32:00,2022-07-05 06:32:00,Tuesday,8765,2022-07-11 08:37:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"Glengallen Road, Oban, PA34 4HH",Traced by Police,"Sharon Hunt vanished following a relationship breakdown; last seen at An t-Sràid, PA34 5UG, near North Pier, Oban, PA34 5QD. Her brother alerted police.",,"North Pier Oban PA34 5QD,An",,,brother,,relationship breakdown
27,70327,5993,Medium,Medium,Sharon,Hunt,1979-01-14,Doncaster,43,F,Home Address,Ambulance person,7053,2022-12-05 08:37:00,2022-12-06 00:37:00,Tuesday,2668,2022-12-07 05:05:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"Railway Pier, Oban, PA34 4LW",Traced by Police,"Sharon Hunt was last seen near the river by colleagues after a visit to the cemetery. Her brother reported concerns over domestic violence. She was later traced by police at Railway Pier, Oban.",,,"cemetery,domestic",,"brother,brother,brother,colleague",,last seen near river
28,99874,5993,Low,Low,Sharon,Hunt,1979-01-14,Doncaster,44,F,Home Address,Ambulance person,7053,2023-05-14 05:05:00,2023-05-14 22:05:00,Sunday,9593,2023-05-20 20:58:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"Larkfield Road, Inverclyde, PA16 0XN",Traced by family,"Sharon Hunt was last sighted at the bus station in Doncaster, exchanging words with her brother about recent family matters. It was a routine stop after attending professional networking events earlier that day with a colleague. Sharon had voiced concerns involving a domestic situation that she felt uneasy about. Her sister reported she was supposed to be caring for their grandmother that night, who noted her sudden absence. Given Sharon's proclivity for taking long walks near water-related sites to clear her mind, she was initially thought to be at a nearby lakeside. However, after almost a week, she was traced to Larkfield Road, where she was found safe by family members.",professional networking events,,"domestic,bus station",,"brother,colleague,sister,grandmother,brother",,
29,38807,5993,Low,Low,Sharon,Hunt,1979-01-14,Doncaster,44,F,Home Address,Ambulance person,7053,2023-06-14 20:58:00,2023-06-15 11:58:00,Thursday,2517,2023-06-16 14:55:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"3 Kingsford Road, Alford, AB33 8HH",Traced by Police,"Sharon Hunt, referred to as MP, experienced a relationship breakdown, prompting her sudden disappearance. She was last seen near a river, where her friend expressed concern over her emotional state. Sharon was scheduled to take a bus at a downtown station, but never boarded. This absence from routine raised alarms among her circle, particularly given the domestic issues at her home. Her brother played a key role in the search efforts, coordinating with police and checking familiar places, including the professional networking events she once attended. Sharon was eventually found safe.","professional networking events,Home",,"domestic,bus",,"friend,brother",,"last seen near river,relationship breakdown"
30,14345,5993,High,Low,Sharon,Hunt,1979-01-14,Doncaster,44,F,Home Address,Ambulance person,7053,2023-09-19 14:55:00,2023-09-19 22:55:00,Tuesday,799,2023-09-20 04:14:00,"An t-Sràid,  PA34 5UG",Home,Anna Hunt,"Gallanach Road,  PA34 4PE",Traced by Police,"Sharon Hunt was last seen near North Pier, Oban, PA34 5QD after a relationship breakdown. Her brother reported her missing when she didn’t return home from the river.",,North Pier Oban PA34 5QD,,,"brother,brother,brother",,"last seen near river,relationship breakdown"
