,VPD_NOMINALINCIDENTID_PK,VPD_CONSENTNAME,VPD_NOCONSENTREASON,VPD_CREATEDON,VPD_LASTUPDATEDON,VPD_NOMINALSYNOPSIS,VPD_GPCONSENT,VPD_VPTYPEID_FK,VPD_INCIDENTID_FK,VPD_WELLBEINGCOMMENTS,VPD_NOTINFORMEDREASON,VPD_NOGPCONSENTREASON,VPD_SCRA,VPD_THREEPOINTTEST,VPD_YOUTHATTITUDE,VPD_PARENTATTITUDE,VPD_NOMINALSVIEW,VPD_CHILDPROTECTION,VPD_RECORD_START_DATE,VPD_FORENAME,VPD_SURNAME,VPD_MAIDEN_NAME,VPD_CREATEDON_1,VPD_PLACEOFBIRTH,VPD_PERSONLANGUAGE,VPD_INTERPRETERREQID_FK,VPD_DISABILITY,VPD_DISABILITYDESC,VPD_PERSONETHNICAPPEARANCE,VPD_PERSONGENDER,VPD_KNOWNAS,VPD_REPEATVICTIM,VPD_REPEATPERPETRATOR,misper_misperid,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,vpd_serious_and_organised_crime_exploitation,vpd_stalking_and_harassment,vpd_suicide_concern,vpd_violence_used,vpd_weapon_used__acra_only_,vpd_bullying,vpd_child_at_locus,vpd_neglect,vpd_self_neglect,vpd_child_criminal_exploitation__cce_,vpd_child_sexual_exploitation__cse_,vpd_community_triage_service,vpd_distress_brief_intervention__dbi_,vpd_dsdas,vpd_child_victim,vpd_child_witnessed,vpd_female_genital_mutilation__fgm_,vpd_forced_marriage__fm_,vpd_gambling,vpd_honour_based_abuse__hba_,vpd_human_trafficking,vpd_looked_after_accommodated_child__laac_,vpd_missing_person,vpd_online_child_sexual_abuse_and_exploitation__ocsae_,vpd_pregnancy__unborn_baby_,vpd_sexual_harm,vpd_elderly,vpd_attempted_suicide,vpd_financial,vpd_sight_loss,vpd_physical_disability,vpd_psychological_harm,vpd_self_harm,vpd_isolation,vpd_hearing_loss,vpd_alcohol_consumption,vpd_learning_disability,vpd_communication_needs,vpd_mental_health_issues,vpd_drug_consumption,vpd_other,vpd_radicalisation
0,80381791,Ryan Williams,Unable to locate,2016-06-05 17:55:34,2016-06-07 05:22:34,Ian planned to sleep rough near a storm drain.,2,1,112387,Ian is currently unresponsive; consent for records not obtained.,Unable to locate,Unable to locate,100,1,,,"Ian unable to consent, circumstances unclear for database input.",,28-Nov-2022 14:48:11.000Z[UTC],Ian,Stanley,,2016-04-26 19:25:34,Newcastle-upon-Tyne,English,1,Not Known,,White English,Male,,N,N,5179,,,storm drain,,,,planned to sleep rough,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,80381792,Ian Stanley,,2016-11-26 16:41:34,2016-11-26 16:41:34,"Ian, aged 94, was found disoriented at the local train station. Concerned, staff escorted him to a nearby shelter, ensuring he avoids venturing near the ocean.",100,1,131141,"Ian is safe and well, receiving appropriate support and care.",,,100,2,,,Ian understands the situation and consented to database input.,,28-Nov-2022 14:48:11.000Z[UTC],Ian,Stanley,,2016-04-26 19:25:34,Newcastle-upon-Tyne,English,1,Not Known,,White English,Male,,N,N,5179,,,"shelter,train station,ocean",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,80381790,Ian Stanley,,2017-04-16 07:09:34,2017-04-18 07:09:34,,2,1,356988,Ian is well and safe; no history of victimization.,,,100,1,,,Ian consented to database input for support reasons.,,28-Nov-2022 14:48:11.000Z[UTC],Ian,Stanley,,2016-04-26 19:25:34,Newcastle-upon-Tyne,English,1,Not Known,,White English,Male,,N,N,5179,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,80381790,Damien Phillips,No consent was given for information to be shared.,2017-09-15 18:08:34,2017-09-17 18:08:34,"Ian, age 94, expressed interest in starting a new life after a conversation with his friend. Despite living independently, his grandfather Victor Murphy remains concerned.",1,1,979812,Ian is living independently and not facing any current threats.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,1,,,[Ian] unhappy with information shared without his consent.,,28-Nov-2022 14:48:11.000Z[UTC],Ian,Stanley,,2016-04-26 19:25:34,Newcastle-upon-Tyne,English,1,Not Known,,White English,Male,,N,N,5179,,,,,friend,Victor Murphy,interested in starting new life,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,80381790,Claire Stephens,Unable to locate,2017-10-27 17:46:34,2017-10-28 13:09:34,,1,1,980420,Ian is currently safe and being monitored for wellbeing.,Unable to locate,Unable to locate,100,2,,,Ian unable to consent due to circumstances beyond his control.,,28-Nov-2022 14:48:11.000Z[UTC],Ian,Stanley,,2016-04-26 19:25:34,Newcastle-upon-Tyne,English,1,Not Known,,White English,Male,,N,N,5179,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,80381790,Ian Stanley,,2018-03-26 07:08:34,2018-03-26 07:08:34,,2,1,991368,Ian is in good health and receiving appropriate support services.,,,100,2,,,[Ian] aware of situation and consents to database input.,,28-Nov-2022 14:48:11.000Z[UTC],Ian,Stanley,,2016-04-26 19:25:34,Newcastle-upon-Tyne,English,1,Not Known,,White English,Male,,N,N,5179,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,80381790,Ian Stanley,,2018-08-27 19:35:34,2018-08-28 16:47:34,"Ian was concerned about feeling lost, stuck near the train station, when Ryan found him near a storm drain.",100,1,993602,Ian is doing well and is not a victim or perpetrator.,,,100,1,,,[Ian] understood the situation and consented to database entry.,,28-Nov-2022 14:48:11.000Z[UTC],Ian,Stanley,,2016-04-26 19:25:34,Newcastle-upon-Tyne,English,1,Not Known,,White English,Male,,N,N,5179,,,"train station,storm drain",Ryan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,80381798,Damien Phillips,Unable to locate,2018-09-12 19:18:34,2018-09-13 16:29:34,,1,1,997596,"Ian is currently safe and well, requiring no intervention.",Unable to locate,Unable to locate,100,2,,,[Ian] unable to provide consent for database input.,,28-Nov-2022 14:48:11.000Z[UTC],Ian,Stanley,,2016-04-26 19:25:34,Newcastle-upon-Tyne,English,1,Not Known,,White English,Male,,N,N,5179,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,80381799,Ian Stanley,,2018-11-30 18:20:34,2018-12-02 18:20:34,Ian involved in travel boating.,100,1,998298,Ian is well and consented to record details for care.,,,100,2,,,Ian consented to database input and understands the situation.,,28-Nov-2022 14:48:11.000Z[UTC],Ian,Stanley,,2016-04-26 19:25:34,Newcastle-upon-Tyne,English,1,Not Known,,White English,Male,,N,N,5179,,,,,,,possible boating incident,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,803547910,Claire Stephens,Would not engage with police,2019-05-19 06:34:34,2019-05-20 04:24:34,,4,1,999866,Ian is currently safe and does not wish to engage.,Would not engage with police,Would not engage with police,100,2,,,Ian declined police involvement and did not consent to database entry.,,28-Nov-2022 14:48:11.000Z[UTC],Ian,Stanley,,2016-04-26 19:25:34,Newcastle-upon-Tyne,English,1,Not Known,,White English,Male,,N,N,5179,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
