,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,72545,1727,Low,Low,Lucy,Richardson,1990-04-21,Edinburgh,28,F,Home Address,Theatre stage manager,7451,2018-12-31 00:00:00,2018-12-31 11:00:00,Monday,1948,2019-01-01 08:28:00,"61 Old Abbey Road,  EH39 4BP",Home,Carly Marsden,"2 Cramond Glebe Road, Edinburgh, EH4 6NS",Traced by Police,"Lucy Richardson was reported missing from her home at 61 Old Abbey Road. Known for her passionate involvement in a hobby group, she was last seen by her brother discussing a trip related to a spiritual pilgrimage, which she seemed very committed to. Concerns over her recent behavior were amplified by her potential addiction issues. It was believed she might have taken a solo journey to a coastal location near 1G Bank Street, considering her mention of visiting the ocean for reflection. Authorities speculated she might have retreated to a nearby forested area. Thankfully, a tip led police to find her safe, seeking solitude and aid for her personal challenges.",hobby group,1G Bank Street,ocean,,"brother,brother",,"concerns over addiction,believed to be in forested area,religious or spiritual pilgrimage"
1,67549,1727,High,High,Lucy,Richardson,1990-04-21,Edinburgh,29,F,Home Address,Theatre stage manager,7451,2019-06-22 08:28:00,2019-06-23 04:28:00,Sunday,3083,2019-06-24 11:51:00,"61 Old Abbey Road,  EH39 4BP",Home,Wayne Atkinson,"24A Orwell Terrace, Edinburgh, EH11 2DY",Traced by family,"Lucy was last seen at 18 Queen Anne Drive, Edinburgh. Concerns about addiction arose when she never arrived at 60-84 Rose Street, prompting a search.",,"18 Queen Anne Drive Edinburgh,Rose Street",,,,,concerns over addiction
2,91908,1727,Medium,Medium,Lucy,Richardson,1990-04-21,Edinburgh,29,F,Home Address,Theatre stage manager,7451,2019-11-16 11:51:00,2019-11-16 23:51:00,Saturday,1047,2019-11-17 05:18:00,"61 Old Abbey Road,  EH39 4BP",Home,Carly Marsden,"24A Orwell Terrace, Edinburgh, EH11 2DY",Traced by family,"Lucy Richardson was last seen leaving a family lunch with her aunt to join a carpool group. She intended to visit her colleague, Irene Higgins, near Clovenstone Park. It is believed she wandered into the surrounding forested area, prompting a search after she failed to arrive at her destination.",carpool group,Clovenstone Park,,Richardson,aunt,colleague Irene Higgins,believed to be in forested area
3,37561,1727,High,High,Lucy,Richardson,1990-04-21,Edinburgh,29,F,Home Address,Theatre stage manager,7451,2020-02-09 05:18:00,2020-02-09 05:18:00,Sunday,5464,2020-02-13 00:22:00,"61 Old Abbey Road,  EH39 4BP",Home,Gordon Whitehead,"60-84 Rose Street, Edinburgh, EH2 2NN",Traced by Police,"Lucy was last seen near the ocean by 1G Bank Street, embarking on a spiritual pilgrimage. Her sister contacted the authorities after no contact.",,1G Bank Street,ocean,,sister,,"religious or spiritual pilgrimage,believed to be in forested area"
4,34816,1727,High,High,Lucy,Richardson,1990-04-21,Edinburgh,30,F,Home Address,Theatre stage manager,7451,2020-06-30 00:22:00,2020-07-01 12:22:00,Wednesday,6511,2020-07-04 12:53:00,"61 Old Abbey Road,  EH39 4BP",Home,Gordon Whitehead,"2 Cramond Glebe Road, Edinburgh, EH4 6NS",Traced by Police,"Lucy Richardson vanished after leaving her home at 61 Old Abbey Road. Known for frequently embarking on spiritual pilgrimages, it was believed she sought solace in a remote cabin nestled within the forested areas she often visited. Her brother was the first to raise concerns when he discovered a note in the closet that hinted at personal struggles and a need for solitude related to child custody issues. The note implied a journey toward emotional healing. Despite these insights, the search, led by the police and supported by her mother Lorraine, remained extensive. Lucy was eventually traced to a cabin on Cramond Glebe Road, safe but needing support.",,61 Old Abbey Road,"closet,child,remote cabin",,"brother,brother",Lorraine,"believed to be in forested area,religious or spiritual pilgrimage"
5,16757,1727,High,Medium,Lucy,Richardson,1990-04-21,Edinburgh,30,F,Home Address,Theatre stage manager,7451,2020-07-18 12:53:00,2020-07-18 19:53:00,Saturday,5342,2020-07-22 05:55:00,"61 Old Abbey Road,  EH39 4BP",Home,Wayne Atkinson,"2 Cramond Glebe Road, Edinburgh, EH4 6NS",Traced by Police,"Lucy vanished after a regular bar night, possibly in a forested area near a remote cabin, with concerns over addiction. Her brother raised the alarm.",regular bar,,remote cabin,,"brother,brother",,"believed to be in forested area,concerns over addiction,missing after night out"
6,91785,1727,High,Low,Lucy,Richardson,1990-04-21,Edinburgh,30,F,Home Address,Theatre stage manager,7451,2020-08-20 05:55:00,2020-08-20 19:55:00,Thursday,4161,2020-08-23 03:16:00,"61 Old Abbey Road,  EH39 4BP",Home,Carly Marsden,"60-84 Rose Street, Edinburgh, EH2 2NN",Traced by Police,"Lucy Richardson was last seen leaving a neighborhood association meeting at 19 West Port, Dunbar. Concerns over addiction had been growing recently among her brothers and her aunt. The night she disappeared, Lucy had been out with her group, which raised alarms among her family. After failing to return home, an intensive search led authorities to a remote cabin at 72 Whitecraig Avenue, Whitecraig, where she was found unharmed inside a closet. The circumstances of her disappearance remain unclear.","neighborhood association,group","72 Whitecraig Avenue Whitecraig,2,19 West Port Dunbar","closet,remote cabin",,"brother,aunt,brother,brother",,"missing after night out,concerns over addiction"
7,69486,1727,Low,Low,Lucy,Richardson,1990-04-21,Edinburgh,30,F,Home Address,Theatre stage manager,7451,2021-01-28 03:16:00,2021-01-28 10:16:00,Thursday,7278,2021-02-02 04:34:00,"61 Old Abbey Road,  EH39 4BP",Home,Carly Marsden,"2 Cramond Glebe Road, Edinburgh, EH4 6NS",Traced by member of the public,Lucy Richardson was last seen leaving a hobby group meeting at 18 Queen Anne Drive after a night out with her aunt.,hobby group,18 Queen Anne Drive,,,aunt,,"religious or spiritual pilgrimage,missing after night out"
8,49647,1727,High,High,Lucy,Richardson,1990-04-21,Edinburgh,31,F,Home Address,Theatre stage manager,7451,2021-05-20 04:34:00,2021-05-20 11:34:00,Thursday,3291,2021-05-22 11:25:00,"61 Old Abbey Road,  EH39 4BP",Home,Carly Marsden,"2 Cramond Glebe Road, Edinburgh, EH4 6NS",Traced by Police,"Lucy Richardson, known for her meticulous planning, went missing after a night out with colleagues. She had last been seen leaving a local grocery store near her home, where she was picking up a few items after the gathering. Lucy's brother expressed concerns as it was unlike her to not communicate if her plans changed. The absence of any communication led to an immediate search. Police efforts eventually traced her to Cramond Glebe Road, indicating she had taken an unexpected route back, likely confused due to her disability.",grocery store,,,,"brother,colleague",,missing after night out
9,20643,1727,Low,Low,Lucy,Richardson,1990-04-21,Edinburgh,31,F,Home Address,Theatre stage manager,7451,2021-11-05 11:25:00,2021-11-05 09:25:00,Friday,184,2021-11-05 14:29:00,"61 Old Abbey Road,  EH39 4BP",Home,Gordon Whitehead,"2 South Gyle Crescent, Edinburgh, EH12 9FQ",Traced by Police,"Lucy Richardson was last seen by her colleague at a remote cabin near 19 West Port, Dunbar. Concerns over her addiction led to a search in ocean areas and nearby forests.",,19 West Port Dunbar,"remote cabin,ocean",,colleague,,"believed to be in forested area,concerns over addiction"
10,24766,1727,Medium,Medium,Lucy,Richardson,1990-04-21,Edinburgh,31,F,Home Address,Theatre stage manager,7451,2022-01-10 14:29:00,2022-01-11 11:29:00,Tuesday,2985,2022-01-12 16:14:00,"61 Old Abbey Road,  EH39 4BP",Home,Gordon Whitehead,"2 Cramond Glebe Road, Edinburgh, EH4 6NS",Traced by member of the public,"Sister last saw Lucy near 32 Alva Street, Edinburgh, after a night out. No further contact was made. She was believed to be on a spiritual pilgrimage by the ocean.",,"Edinburgh,32 Alva Street Edinburgh",ocean,,sister,,"believed to be in forested area,missing after night out,religious or spiritual pilgrimage"
