,VPD_NOMINALINCIDENTID_PK,VPD_CONSENTNAME,VPD_NOCONSENTREASON,VPD_CREATEDON,VPD_LASTUPDATEDON,VPD_NOMINALSYNOPSIS,VPD_GPCONSENT,VPD_VPTYPEID_FK,VPD_INCIDENTID_FK,VPD_WELLBEINGCOMMENTS,VPD_NOTINFORMEDREASON,VPD_NOGPCONSENTREASON,VPD_SCRA,VPD_THREEPOINTTEST,VPD_YOUTHATTITUDE,VPD_PARENTATTITUDE,VPD_NOMINALSVIEW,VPD_CHILDPROTECTION,VPD_RECORD_START_DATE,VPD_FORENAME,VPD_SURNAME,VPD_MAIDEN_NAME,VPD_CREATEDON_1,VPD_PLACEOFBIRTH,VPD_PERSONLANGUAGE,VPD_INTERPRETERREQID_FK,VPD_DISABILITY,VPD_DISABILITYDESC,VPD_PERSONETHNICAPPEARANCE,VPD_PERSONGENDER,VPD_KNOWNAS,VPD_REPEATVICTIM,VPD_REPEATPERPETRATOR,misper_misperid,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,vpd_serious_and_organised_crime_exploitation,vpd_stalking_and_harassment,vpd_suicide_concern,vpd_violence_used,vpd_weapon_used__acra_only_,vpd_bullying,vpd_child_at_locus,vpd_neglect,vpd_self_neglect,vpd_child_criminal_exploitation__cce_,vpd_child_sexual_exploitation__cse_,vpd_community_triage_service,vpd_distress_brief_intervention__dbi_,vpd_dsdas,vpd_child_victim,vpd_child_witnessed,vpd_female_genital_mutilation__fgm_,vpd_forced_marriage__fm_,vpd_gambling,vpd_honour_based_abuse__hba_,vpd_human_trafficking,vpd_looked_after_accommodated_child__laac_,vpd_missing_person,vpd_online_child_sexual_abuse_and_exploitation__ocsae_,vpd_pregnancy__unborn_baby_,vpd_sexual_harm,vpd_elderly,vpd_attempted_suicide,vpd_financial,vpd_sight_loss,vpd_physical_disability,vpd_psychological_harm,vpd_self_harm,vpd_isolation,vpd_hearing_loss,vpd_alcohol_consumption,vpd_learning_disability,vpd_communication_needs,vpd_mental_health_issues,vpd_drug_consumption,vpd_other,vpd_radicalisation
0,847856411,Dennis Burns,,2021-07-23 01:44:21,2021-07-23 01:44:21,Dennis needs monitoring due to recent distress.,1,1,405818,Dennis is doing well and receiving support as needed.,,,100,2,Dennis seemed indifferent to the police involvement.,The parents' attitude towards police involvement could have been one of concern or apprehension.,Dennis consented to information being recorded in the database.,,28-Nov-2022 14:48:11.000Z[UTC],Dennis,Burns,,2021-05-20 06:59:21,York,French,1,Not Known,,Asian Indian,Male,,N,N,2641,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,847856412,Dennis Burns,,2021-10-26 17:40:21,2021-10-26 17:40:21,Dennis fled to the cemetery.,2,1,650229,Dennis is thriving and receiving support from his peers.,,,100,2,Dennis seemed indifferent towards the police involvement.,"Given the youth's indifference towards police involvement, the parents' attitude could likely be one of concern or skepticism.",Dennis consented to have his information added to the database.,,28-Nov-2022 14:48:11.000Z[UTC],Dennis,Burns,,2021-05-20 06:59:21,York,French,1,Not Known,,Asian Indian,Male,,N,N,2641,,,cemetery,,,,recent escape from abusive household,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,847856410,Sian Day,Would not engage with police,2022-04-11 20:50:21,2022-04-13 20:50:21,"Dennis recently escaped an abusive household and was last connected with his colleague, Jacqueline Field, and was found roaming in a cemetery alone.",4,1,745193,Dennis is not engaging with support services or law enforcement.,Would not engage with police,Would not engage with police,100,2,Dennis showed clear distrust and refused to engage with police.,The parents' attitude could have been one of caution and concern regarding the police.,[Dennis] unwilling to cooperate with police or share information.,,28-Nov-2022 14:48:11.000Z[UTC],Dennis,Burns,,2021-05-20 06:59:21,York,French,1,Not Known,,Asian Indian,Male,,N,Y,2641,,,cemetery,,,colleague Jacqueline Field,recent escape from abusive household,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
3,847856410,Hayley Finch,Unable to locate,2022-07-26 19:12:21,2022-07-28 19:12:21,Dennis avoids services.,1,1,753014,Dennis has engaged in harmful behavior toward peers recently.,Unable to locate,Unable to locate,100,2,Dennis showed indifference towards the police and their interventions.,"Given the youth's indifference towards police interventions, it can be inferred that the parents might exhibit a cautious or skeptical attitude towards law enforcement.",Dennis unable to understand situation; consent not given.,,28-Nov-2022 14:48:11.000Z[UTC],Dennis,Burns,,2021-05-20 06:59:21,York,French,1,Not Known,,Asian Indian,Male,,N,Y,2641,,,,,,,avoiding social services,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,847856410,Cameron Khan,,2022-10-07 00:11:21,2022-10-07 00:11:21,,2,1,879837,Dennis has displayed concerning behavior towards peers recently.,,,100,2,Dennis showed indifference towards the police and their concerns.,The parents' attitude towards engagement with the police could have been one of skepticism or concern.,"""Dennis aware of situation, consent given for database entry.",,28-Nov-2022 14:48:11.000Z[UTC],Dennis,Burns,,2021-05-20 06:59:21,York,French,1,Not Known,,Asian Indian,Male,,N,Y,2641,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,847856416,Dennis Burns,,2022-10-10 00:36:21,2022-10-10 00:36:21,,4,1,961272,"Dennis exhibits concerning behavior, engaging in repeated aggression.",,,100,2,Dennis seemed indifferent towards the police and the charges against him.,"Given the youth's indifference towards the police and the charges, the parents' attitude might have been one of concern or frustration.","""Dennis aware of situation, consented to database entry.",,28-Nov-2022 14:48:11.000Z[UTC],Dennis,Burns,,2021-05-20 06:59:21,York,French,1,Not Known,,Asian Indian,Male,,N,Y,2641,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,847856417,Hazel Clarke,No consent was given for information to be shared.,2023-02-19 00:56:21,2023-02-19 00:56:21,,2,1,967927,Dennis has shown troubling behaviors but is receiving guidance.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,2,"Dennis showed defiance towards the Police, dismissing their authority.",The parents' attitude could have been one of concern and frustration regarding their child's defiance towards the police.,"Dennis uncomfortable with sharing details, prefers privacy.",,28-Nov-2022 14:48:11.000Z[UTC],Dennis,Burns,,2021-05-20 06:59:21,York,French,1,Not Known,,Asian Indian,Male,,N,Y,2641,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
7,847856418,Shirley Wilkinson,Would not engage with police,2023-04-16 18:49:21,2023-04-18 18:49:21,Dennis found in cemetery alone after reported field incidents; needs sustained help.,1,1,991366,"""Dennis exhibits concerning behavior; ongoing support is needed.",Would not engage with police,Would not engage with police,100,2,Dennis showed hostility towards the police and refused to engage.,The parents' attitude could have been one of concern or disapproval regarding the youth's hostility towards the police.,"Dennis unwilling to engage, felt unsafe with police involvement.",,28-Nov-2022 14:48:11.000Z[UTC],Dennis,Burns,,2021-05-20 06:59:21,York,French,1,Not Known,,Asian Indian,Male,,N,Y,2641,,,"cemetery,field",,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
8,847856419,Cameron Khan,,2023-08-04 05:58:21,2023-08-04 05:58:21,,2,1,992487,Dennis has shown concerning behavior as a repeated perpetrator.,,,100,2,Dennis showed defiance towards the police and dismissed the charges.,"Given the youth's defiance towards the police and dismissal of the charges, the parents' attitude may have been one of concern or frustration.",Dennis aware of situation and consents to database entry.,,28-Nov-2022 14:48:11.000Z[UTC],Dennis,Burns,,2021-05-20 06:59:21,York,French,1,Not Known,,Asian Indian,Male,,N,Y,2641,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8478294110,Dennis Burns,,2023-12-26 00:20:21,2023-12-26 00:20:21,"Dennis, following a chat with a friend, displayed behavioral issues, prompting necessary support actions.",100,1,998500,Dennis is currently coping with behavioral challenges and receiving support.,,,100,2,"Dennis showed defiance towards the police, dismissing their authority.",The parents' attitude could have been one of concern or frustration regarding their child's defiance towards authority.,"""Dennis acknowledges prior issues, supports database input.",,28-Nov-2022 14:48:11.000Z[UTC],Dennis,Burns,,2021-05-20 06:59:21,York,French,1,Not Known,,Asian Indian,Male,,N,Y,2641,,,,,friend,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
