,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,59061,2528,High,High,Amanda,Read,1927-12-25,Leicester,85,F,Home Address,Retired Environmental education officer,9491,2013-09-22 00:00:00,2013-09-22 12:00:00,Sunday,2904,2013-09-24 00:24:00,"Dirleton Road,  EH39 5DF",Home,Oliver Williams,"5 Pheasant Walk, North Berwick, EH39 5HX",Traced by Police,"Amanda left in the middle of the night, last seen at a resort near 50 Lothian Road with a friend.",,"50 Lothian Road,Road",resort,,friend,,"has gone missing before,left in middle of night"
1,95250,2528,Medium,Medium,Amanda,Read,1927-12-25,Leicester,86,F,Home Address,Retired Environmental education officer,9491,2014-03-21 00:24:00,2014-03-21 13:24:00,Friday,5675,2014-03-24 22:59:00,"Dirleton Road,  EH39 5DF",Home,Maria Wells,"1a Beech Grove, Livingston, EH54 5JL",Traced by Police,"Amanda Read was last seen by a friend at the playground near 5 New Street, Edinburgh. Known for her frequent visits to the local recreational areas, Amanda enjoyed spending time outdoors despite her disability. She had planned to meet Philip later that day at the beach along Village Green Road, Stenton, but never arrived. Her absence raised concerns among her friends, leading to the filing of a missing person report. Police initiated a search operation, canvassing the area and speaking with those who might have seen her. After several days, she was found safe at 1a Beech Grove, Livingston, seemingly disoriented but unharmed. Her familiarity with the areas she frequented might have contributed to her prolonged absence.",,"Road,Village Green Road Stenton,5 New Street Edinburgh","playground,beach",Philip,"friend,friend",,
2,19508,2528,High,High,Amanda,Read,1927-12-25,Leicester,86,F,Home Address,Retired Environmental education officer,9491,2014-05-07 22:59:00,2014-05-08 04:59:00,Thursday,699,2014-05-08 10:38:00,"Mid Road, Prestonpans, EH32 9ER",book club,Philip Matthews,"East Mains, Ormiston, EH35 5NG",Traced by Police,"Amanda Read, an 86-year-old retired environmental education officer and part of a survivalist community, went missing after failing to collect her medication. Her son noticed the absence and became concerned. She was last seen leaving a book club event at Mid Road, Prestonpans, with reports suggesting she intended to visit a resort for a brief retreat. Witnesses mentioned spotting her at Elizabeth Drive, Bathgate, where she appeared disoriented. Given Amanda's health condition and connection with the survivalist community, authorities considered the possibility of her heading towards a secluded area. The search culminated when police traced her to East Mains, Ormiston. Amanda was unharmed but in need of medical assistance due to missed medication, ending her brief disappearance.",,"Mid,Road,Elizabeth Drive Bathgate",resort,,son,,"did not collect medication,part of survivalist community"
3,54922,2528,High,High,Amanda,Read,1927-12-25,Leicester,86,F,Home Address,Retired Environmental education officer,9491,2014-05-11 10:38:00,2014-05-12 16:38:00,Monday,2134,2014-05-12 22:12:00,"19 West Port, Dunbar, EH42 1BT",volunteer work,Oliver Williams,"13 Browns Place, East Linton, EH40 3BD",Traced by Police,"Amanda Read was last seen at her volunteer work location at 19 West Port, Dunbar. Known for occasionally travelling without notifying her family, she had a history of going missing before. Her daughter, Naomi Campbell, became concerned when Amanda left in the middle of the night without any notice. A search effort was launched, focusing on her frequent destinations such as the beach and her times at the boarding school she often mentioned visiting. Police traced her to 13 Browns Place, East Linton, where she was found safe. Throughout the incident, her friends, like Joshua Davis, reached out and assisted in the communication with authorities, given Amanda's disability. The search highlighted her unpredictable travel patterns, prompting family discussions on improved communication moving forward.",volunteer work,,"beach,boarding school",,friend,"friend,Naomi Campbell,Read","left in middle of night,has gone missing before,travelled without telling family"
4,43703,2528,Medium,Medium,Amanda,Read,1927-12-25,Leicester,86,F,Home Address,Retired Environmental education officer,9491,2014-06-12 22:12:00,2014-06-13 08:12:00,Friday,9824,2014-06-19 17:56:00,"Dirleton Road,  EH39 5DF",Home,Philip Matthews,"69-71 Whitehill Street, Musselburgh, EH21 8QZ",Traced by Police,"Amanda, a survivalist, left 66 Mount Vernon Road, travelled to a cave, causing alarm for Eric Hayward.",,"Road,6,66 Mount Vernon Road",cave,Eric Hayward,,,"travelled without telling family,part of survivalist community"
5,42442,2528,Medium,Medium,Amanda,Read,1927-12-25,Leicester,86,F,Home Address,Retired Environmental education officer,9491,2014-08-06 17:56:00,2014-08-07 05:56:00,Thursday,3406,2014-08-09 02:42:00,"Dirleton Road,  EH39 5DF",Home,Mohammad White,"55 Easter Langside Crescent, Dalkeith, EH22 2FN",Traced by family,"Amanda Read, an elderly woman with a disability, was reported missing from her home on Dirleton Road, Edinburgh. Her family grew concerned after she did not return from a visit to her friend’s house. Known for occasionally becoming disoriented, Amanda intended to travel from her Edinburgh residence to 111 Glasgow Road but never arrived. Her son and brother started searching key locations, including 22 Northumberland Street South West Lane. It was possible she inadvertently boarded the wrong bus, leading her to another area unfamiliar to her. Amanda was eventually traced by her family to 55 Easter Langside Crescent, Dalkeith, after a kind passerby contacted authorities about a confused woman seeking directions.",,"22 Northumberland Street South West Lane,111 Glasgow Road,Road Edinburgh,22",,,"son,brother,friend",,
6,63900,2528,Medium,High,Amanda,Read,1927-12-25,Leicester,86,F,Home Address,Retired Environmental education officer,9491,2014-09-14 02:42:00,2014-09-15 03:42:00,Monday,4478,2014-09-17 05:20:00,"Dirleton Road,  EH39 5DF",Home,Philip Matthews,"1a Beech Grove, Livingston, EH54 5JL",Traced by staff,"Amanda Read was last seen at a popular local resort where she often visited for its scenic discussions and tranquility. Witnesses reported her entering the locker room at the resort. It is believed she intended to freshen up before exploring nearby areas. Her son, Stuart Howard, had been informed of her plan to visit a pharmacy situated at 18 Queen Anne Drive, Edinburgh, EH28 8PL later that day, but Amanda never arrived. Concerns grew when she missed her regular check-ins, prompting Stuart and resort staff to search the vicinity. The search extended to a cave known for its treacherous pathways nearby, but no trace was found. Her vulnerability due to her disability heightened the urgency, and authorities were notified, launching a detailed search, which eventually led to her safe location at a relative's home.",pharmacy,"18 Queen Anne Drive Edinburgh EH28 8PL,2","cave,locker room,resort",,son,Stuart Howard,
7,59283,2528,Low,Low,Amanda,Read,1927-12-25,Leicester,87,F,Home Address,Retired Environmental education officer,9491,2015-03-16 05:20:00,2015-03-16 05:20:00,Monday,3332,2015-03-18 12:52:00,"Dirleton Road,  EH39 5DF",Home,Mohammad White,"13 Browns Place, East Linton, EH40 3BD",Traced by Police,"Amanda Read was reported missing by her son and was last seen near her home on Dirleton Road. Amanda, known for her adventures and having gone missing before, was believed to have been involved in a possible boating incident. Authorities suspected she may have wandered to an old cave by the coast, a place she frequently visited with her friend Ruth Burton. Given her age and history, a search commenced with efforts focused around the cave area. Amanda was eventually located safe in East Linton, disoriented but unharmed, having inadvertently traveled there by boat and subsequently losing her way.",,,cave,,"son,friend,friend,son",friend Ruth Burton,"possible boating incident,has gone missing before"
8,18606,2528,High,High,Amanda,Read,1927-12-25,Leicester,87,F,Home Address,Retired Environmental education officer,9491,2015-03-21 12:52:00,2015-03-22 00:52:00,Sunday,2391,2015-03-23 04:43:00,"Dirleton Road,  EH39 5DF",Home,Roger Manning,"55 Easter Langside Crescent, Dalkeith, EH22 2FN",Traced by Police,"Amanda Read was last seen leaving her home on Dirleton Road in the middle of the night. Her disappearance is thought to be connected to a possible boating incident, as she frequently visited a nearby beach. Colleague Toby Wallis mentioned concerns about her regular trips there. Further investigation revealed her presence at a playground located at 32 Marmion Road, EH39 4NZ shortly before her disappearance. Amanda was later found safe at 55 Easter Langside Crescent, Dalkeith, after an extensive search by authorities.",,"5,32 Marmion Road EH39 4NZ","beach,playground",Toby Wallis,colleague,colleague,"left in middle of night,possible boating incident"
9,73605,2528,Low,Medium,Amanda,Read,1927-12-25,Leicester,87,F,Home Address,Retired Environmental education officer,9491,2015-06-13 04:43:00,2015-06-13 18:43:00,Saturday,1292,2015-06-14 02:15:00,"Dirleton Road,  EH39 5DF",Home,Lucy Pearce,"69-71 Whitehill Street, Musselburgh, EH21 8QZ",Traced by Police,"Amanda Read, aged 87, was reported missing after failing to return from a casual outing. She had been attending a gathering at a resort when she was last seen by her brother. Concerns arose when Amanda did not appear at her grandchild's school events as planned. After an extensive search, authorities traced her to an unfamiliar address on Whitehill Street in Musselburgh. Although details of her journey remained unclear, her welfare was secured, and she was safely returned to her home on Dirleton Road. The incident highlighted potential disorientation attributed to her disability.",school events,Road,resort,,brother,,
