,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,21191,8675,High,High,Mohammed,Pritchard,2015-01-02,Derby,6,Male,Home Address,,2284,2021-05-04 00:00:00,2021-05-04 09:00:00,Tuesday,1249,2021-05-04 20:49:00,"2 Linkwood Lane, Elgin, IV30 1HX",college,Matthew Adams,"Culduthel Avenue, Inverness, IV2 6BD",Traced by Police,"Mohammed Pritchard, a child with a history suggesting a fascination with a hermit lifestyle, was living in foster care and showed signs of trauma. Before disappearing from Linkwood Lane, Elgin, he was active on social media. A lead from friend Craig Newton hinted he might head towards the remote Station Road, Achnasheen.",,"Station Road Achnasheen,Linkwood Lane Elgin,Road",,,,Craig Newton,"interested in hermit lifestyle,has history of trauma,active on social media before vanishing"
1,66387,8675,High,High,Mohammed,Pritchard,2015-01-02,Derby,6,Male,Home Address,,2284,2021-08-27 20:49:00,2021-08-28 04:49:00,Saturday,4137,2021-08-30 17:46:00,"Seafield Road, Inverness, IV1 1SG",Home,Christine Smith,"Shore Street, Inverness, IV1 1NT",Traced by staff,"Mohammed Pritchard was reported missing from his home on Seafield Road in Inverness. His foster mother became increasingly worried after noticing his absence and alerted authorities when he couldn't be found within the neighborhood. Just the day before, Mohammed had been with his friend, Marc Parker, playing happily in the vicinity. When the search began, it was noted that Mohammed had a fascination with exploring and had occasionally wandered to different areas. Eventually, after a thorough search by local authorities and concerned community members, Mohammed was found safe by staff on Shore Street, Inverness. Throughout the incident, concerns remained high due to Mohammed's age and his known curiosity about his surroundings. His return brought relief to everyone involved.",,,,,foster mother,friend Marc Parker,
2,5221,8675,High,High,Mohammed,Pritchard,2015-01-02,Derby,7,Male,Home Address,,2284,2022-01-11 17:46:00,2022-01-12 00:46:00,Wednesday,8143,2022-01-17 09:29:00,"Seafield Road, Inverness, IV1 1SG",Home,Hugh Thomas,"Culduthel Avenue, Inverness, IV2 6BD",Traced by Police,"Mohammed Pritchard, a 7-year-old foster child, went missing from his home on Seafield Road, Inverness. Known to have a history of trauma, Mohammed expressed interest in a hermit lifestyle, which worried his foster family as it might indicate a tendency towards solitude. On the day of his disappearance, Mohammed was last seen by a friend heading towards the bathroom at 39 Greig Street, Inverness, IV3 5PX. Concerns grew after he failed to return, with suspicions arising that he might be squatting in an unknown location. With his high-risk status, the police were promptly involved. Intensive efforts led to Mohammed being traced days later at Culduthel Avenue, Inverness, thanks to a tip-off from a colleague who had unknowingly encountered him. Mohammed was returned safely to his foster family.",,"39 Greig Street Inverness IV3 5PX,9,Road,Road",bathroom,,"colleague,friend",,"believed to be squatting,has history of trauma,interested in hermit lifestyle"
3,16843,8675,Low,Low,Mohammed,Pritchard,2015-01-02,Derby,7,Male,Home Address,,2284,2022-04-28 09:29:00,2022-04-29 02:29:00,Friday,1801,2022-04-29 15:30:00,"Seafield Road, Inverness, IV1 1SG",Home,Christine Smith,"25 Harbour Road, Inverness, IV1 1SY",Traced by family,"Mohammed Pritchard was last seen at his home on Seafield Road, Inverness, exhibiting signs of paranoia about surveillance. His foster father, Matthew Adams, alerted authorities when Mohammed didn’t arrive at school. Mohammed was later found safe at 25 Harbour Road, Inverness.",school,"25 Harbour Road Inverness,Road Inverness",,,,foster father Matthew Adams,was paranoid about surveillance
4,66532,8675,High,High,Mohammed,Pritchard,2015-01-02,Derby,7,Male,Home Address,,2284,2022-07-16 15:30:00,2022-07-17 04:30:00,Sunday,4926,2022-07-20 01:36:00,"Seafield Road, Inverness, IV1 1SG",Home,Matthew Adams,"Shore Street, Inverness, IV1 1NT",Traced by Police,"Mohammed Pritchard, affectionately known as MP, was reported missing from his foster home on Seafield Road, Inverness. MP had shown an interest in a hermit lifestyle and even disconnected utilities before leaving, which were initially perceived as childlike curiosity by his foster mother. On the morning he vanished, a friend from his after-school program mentioned hearing MP talk about a mysterious attic he had recently discovered. Police initiated a search and eventually located him at Shore Street, Inverness, near a known drug house, although MP was found unharmed. MP's case highlighted concerns about his exposure to potential dangers at places like the local skate park, where he often spent time with friends like Carl and Connor.","skate park,program","Inverness,Shore Street Inverness","drug house,attic","Carl,Connor","friend,foster mother,friend,friend",,"disconnected utilities before leaving,interested in hermit lifestyle"
5,9203,8675,Low,Low,Mohammed,Pritchard,2015-01-02,Derby,7,Male,Home Address,,2284,2022-08-25 01:36:00,2022-08-26 06:36:00,Friday,3104,2022-08-27 05:20:00,"Seafield Road, Inverness, IV1 1SG",Home,Christine Smith,"16 Forbes Road, Forres, IV36 1HP",Traced by Police,"Mohammed Pritchard was reported missing from his foster home on Seafield Road, Inverness. Concerns were raised when a friend of the family noticed that utilities had been disconnected at the property. It was also reported he had shown signs of paranoia about surveillance in his surroundings. His foster care situation had caused him anxiety, leading to erratic behavior. Mohammed was believed to be squatting in unoccupied spaces and was eventually found in the attic of a building at 1-14 Rosedene Court, Inverness. Authorities safely recovered him after he was traced there by police, who responded quickly to the tip-off about his whereabouts.",,Rosedene Court Inverness,attic,,friend,,"believed to be squatting,disconnected utilities before leaving,was paranoid about surveillance"
6,76206,8675,High,High,Mohammed,Pritchard,2015-01-02,Derby,7,Male,Home Address,,2284,2022-10-11 05:20:00,2022-10-11 10:20:00,Tuesday,4380,2022-10-14 06:20:00,"Seafield Road, Inverness, IV1 1SG",Home,Christine Smith,"34 Tyock Industrial Estate, Elgin, IV30 1XY",Traced by Police,"Mohammed Pritchard was last seen with his friend at a shopping mall near 9 Charles Cameron Place, Kyleakin. Concern arose when he failed to return home, and a search led by police into a nearby drug house on Proby Street, Maryburgh, eventually discovered him safe.",,"9 Charles Cameron Place Kyleakin,Proby Street Maryburgh","shopping mall,drug house",,friend,,
7,86300,8675,Low,Low,Mohammed,Pritchard,2015-01-02,Derby,7,Male,Home Address,,2284,2022-10-16 06:20:00,2022-10-16 08:20:00,Sunday,6119,2022-10-20 12:19:00,"Seafield Road, Inverness, IV1 1SG",Home,Christine Smith,"34 Tyock Industrial Estate, Elgin, IV30 1XY",Traced by Police,"Mohammed was last seen with his friend near Smith Drive, IV30 4NE. Known for paranoid thoughts, he disconnected utilities before leaving. Found safe at 34 Tyock Industrial Estate, Elgin by police.",,"IV30,of,Smith Drive IV30 4NE",,,friend,,"disconnected utilities before leaving,has history of trauma,was paranoid about surveillance"
8,3444,8675,Low,Low,Mohammed,Pritchard,2015-01-02,Derby,7,Male,Home Address,,2284,2022-12-30 12:19:00,2022-12-31 02:19:00,Saturday,9519,2023-01-06 02:58:00,"Seafield Road, Inverness, IV1 1SG",Home,Matthew Adams,"52 Blarmore Avenue, Inverness, IV3 8QU",Traced by Police,"Mohammed Pritchard was last seen at a shopping mall near 7 Lotland Street, Inverness. The seven-year-old, under the care of his foster mother, had been shopping with her and a family friend, Aaron Johnston, when they briefly lost sight of him near the toy section. Despite immediate searches and calls for him throughout the mall, Mohammed was not found. His foster mother reported him missing, and police located him a few days later safe at the residence of another family member.",,"Street,7 Lotland Street Inverness",shopping mall,,"foster mother,friend","friend,Aaron Johnston",
9,55787,8675,High,High,Mohammed,Pritchard,2015-01-02,Derby,8,Male,Home Address,,2284,2023-01-15 02:58:00,2023-01-15 19:58:00,Sunday,4964,2023-01-18 13:42:00,"Seafield Road, Inverness, IV1 1SG",Home,Hugh Thomas,"Culduthel Avenue, Inverness, IV2 6BD",Traced by member of the public,"Mohammed Pritchard, known for his interest in a hermit lifestyle, was last seen near his home on Seafield Road, Inverness. Witnesses reported Mohammed's pattern of behavior included spending time in secluded areas and expressing paranoia about being watched, possibly suggesting he might have been squatting. His friend and foster guardian mentioned he often talked about the attic at 11 Eastgate, Inverness as a place of interest. A neighborhood search extended to areas known for illicit activity, including an abandoned drug house on Brumley Brae. Despite initial concerns, Mohammed was safely located in a bathroom at a residence on Culduthel Avenue, having sought solitude. The member of the public who found him reported that Mohammed appeared calm and unharmed, though slightly confused about his adventures.",,"11 Eastgate Inverness,Brumley Brae","attic,drug house,bathroom",,"friend,friend,friend",,"believed to be squatting,was paranoid about surveillance,interested in hermit lifestyle"
