,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,24803,8957,Low,Low,Irene,Morris,1931-05-04,Lancaster,83,F,Home Address,Retired Petroleum engineer,2395,2014-10-09 00:00:00,2014-10-09 09:00:00,Thursday,3051,2014-10-11 02:51:00,"Hyndford Street, Dundee, DD2 1HQ",Home,Alexander Wilson,"Kirsty Semple Way, Dundee, DD2 4BF",Traced by family,"Irene Morris, an 83-year-old retired engineering professional, was last seen leaving her home on Hyndford Street, Dundee. Reports suggest that she intended to visit her grandmother, Clare Wood, who resides in an assisted living facility. Family members confirm that Irene took the usual route past Fort Street and the nearby train station to reach her destination, but never arrived. Speculation arose that she might have diverted to an alleyway near these locations, possibly becoming disoriented due to a mild cognitive impairment. She was ultimately traced by her family two days later at a physical therapy clinic on Kirsty Semple Way.","Home,assisted living facility,physical therapy clinic","Fort Street,Hyndford Street Dundee,Street Dundee","alleyway,train station",,,grandmother Clare Wood,
1,91180,8957,High,Low,Irene,Morris,1931-05-04,Lancaster,83,F,Home Address,Retired Petroleum engineer,2395,2015-02-22 02:51:00,2015-02-22 20:51:00,Sunday,4992,2015-02-25 14:03:00,"Hyndford Street, Dundee, DD2 1HQ",Home,Ross Barnes,"484 Perth Road, Dundee, DD2 1LR",Traced by Police,"Irene Morris, who had been in touch with an unknown online group, was reported missing after failing to return from an outdoor festival in Dundee. A concerned friend alerted her grandfather, Karl Gregory, who began searching local areas. Irene was last seen near the train station at 1 Pitfour Street, Dundee. Police ultimately traced her to 484 Perth Road, where she was found safe.",,"1 Pitfour Street Dundee,Dundee",train station,,friend,grandfather Karl Gregory,"in touch with unknown online group,missing after outdoor festival"
2,16609,8957,High,High,Irene,Morris,1931-05-04,Lancaster,84,F,Home Address,Retired Petroleum engineer,2395,2015-05-30 14:03:00,2015-05-30 14:03:00,Saturday,8336,2015-06-05 08:59:00,"Fort Street, Dundee, DD2 1BS",nursing home,Duncan Turner,"10 Ancrum Road, Dundee, DD2 2HZ",Traced by Police,"Irene Morris, an 84-year-old woman with a disability, was last seen leaving her nursing home on Fort Street, Dundee. She had frequently spoken of visiting her grandmother, Clare Wood, who resided near East School Road, Dundee. Despite mobility challenges, Irene's determination often led her to wander. A neighbor on 146 Pitkerro Road reported seeing her walking with purpose, though looking disoriented, suggesting she might have been heading towards 22 Marine Parade Walk, known to have been a favored spot. Concern grew as hours passed without contact. She was finally traced by police to a residence on Ancrum Road, unharmed but confused about her surroundings.",,"146 Pitkerro Road,East School Road Dundee,22 Marine Parade Walk",,,,grandmother Clare Wood,
3,95683,8957,Medium,Medium,Irene,Morris,1931-05-04,Lancaster,84,F,Home Address,Retired Petroleum engineer,2395,2015-11-02 08:59:00,2015-11-03 04:59:00,Tuesday,1859,2015-11-03 15:58:00,"Hyndford Street, Dundee, DD2 1HQ",Home,Ross Barnes,"Kirsty Semple Way, Dundee, DD2 4BF",Traced by family,"Irene Morris was last seen leaving a relative’s house near Fort Street, Dundee. Known for seeking solitude, she wandered off after visiting an outdoor festival. Found in an alleyway near 146 Pitkerro Road, her family traced her and ensured her safe return home.","home,home","146 Pitkerro Road,Dundee,Road,Fort Street Dundee,Road,1","relative’s house,alleyway",,,,"seeking solitude,missing after outdoor festival"
4,56133,8957,Medium,Low,Irene,Morris,1931-05-04,Lancaster,84,F,Home Address,Retired Petroleum engineer,2395,2016-04-18 15:58:00,2016-04-19 01:58:00,Tuesday,8457,2016-04-24 12:55:00,"Hyndford Street, Dundee, DD2 1HQ",Home,Duncan Turner,"10 Ancrum Road, Dundee, DD2 2HZ",Traced by Police,"Irene Morris was last seen leaving an outdoor festival near 484 Perth Road, Dundee. She had been in touch with an unknown online group. Irene's colleague Ross Barnes reported her missing from home. She was later traced by police to 10 Ancrum Road, Dundee.",Home,"Dundee,1,Road Dundee,484 Perth Road Dundee",,,,colleague Ross Barnes,"missing after outdoor festival,in touch with unknown online group"
5,38414,8957,Low,Low,Irene,Morris,1931-05-04,Lancaster,85,F,Home Address,Retired Petroleum engineer,2395,2016-06-01 12:55:00,2016-06-02 07:55:00,Thursday,9426,2016-06-08 02:01:00,"Hyndford Street, Dundee, DD2 1HQ",Home,Duncan Turner,"Kirsty Semple Way, Dundee, DD2 4BF",Traced by Police,"Irene Morris was last seen at a train station near Fort Street, Dundee. She was in touch with an unknown online group and was seeking solitude.",,"Fort Street Dundee,Street Dundee,Street Dundee,Dundee",train station,,,,"in touch with unknown online group,seeking solitude"
6,89370,8957,Low,Low,Irene,Morris,1931-05-04,Lancaster,85,F,Home Address,Retired Petroleum engineer,2395,2016-07-25 02:01:00,2016-07-26 00:01:00,Tuesday,2573,2016-07-26 20:54:00,"Hyndford Street, Dundee, DD2 1HQ",Home,Clare Wood,"Kirsty Semple Way, Dundee, DD2 4BF",Traced by Police,"Irene Morris went missing after attending an outdoor festival with a friend near King's Cross Road. Her grandmother, Clare Wood, reported she was in touch with an unknown online group. She was found safely on Kirsty Semple Way by police hours later.",,"Cross Road,Road,Road",,,friend,grandmother Clare Wood,"in touch with unknown online group,missing after outdoor festival"
7,97638,8957,High,High,Irene,Morris,1931-05-04,Lancaster,85,F,Home Address,Retired Petroleum engineer,2395,2016-12-07 20:54:00,2016-12-08 14:54:00,Thursday,3919,2016-12-10 14:13:00,"Hyndford Street, Dundee, DD2 1HQ",Home,Duncan Turner,"1 Logie Street, Dundee, DD2 2QF",Traced by Police,"Irene Morris, an 85-year-old resident of Dundee, was initially reported missing after failing to arrive at a family gathering at her relative’s house on King's Cross Road. Her last known location was the train station near 22 Marine Parade Walk, where she was spotted speaking with a few individuals associated with an unknown online group. Friends and family grew concerned when she didn't return home to 484 Perth Road. Given her advanced age and disability, the risk level was high. She was later traced by police at a synagogue near Logie Street. The investigation revealed no foul play, determining that Irene had been disoriented and misled by the group’s influence.","synagogue,Home","484 Perth Road,22 Marine Parade Walk,Cross Road","train station,relative’s house",,,,in touch with unknown online group
8,2806,8957,Medium,Medium,Irene,Morris,1931-05-04,Lancaster,85,F,Home Address,Retired Petroleum engineer,2395,2017-03-23 14:13:00,2017-03-23 14:13:00,Thursday,3327,2017-03-25 21:40:00,"Hyndford Street, Dundee, DD2 1HQ",Home,Clare Wood,"484 Perth Road, Dundee, DD2 1LR",Traced by staff,"Irene Morris, known to seek solitude, was reported missing from Hyndford Street, Dundee. A local resident, Victoria, mentioned seeing her near a train station, possibly planning a visit to a relative's house. Irene had been in touch with an unknown online group, which caused concern. After an extensive search, she was found safe in an alleyway close to 484 Perth Road, Dundee, near an assisted living facility, traced by diligent staff.",assisted living facility,"484 Perth Road Dundee,Hyndford Street Dundee","train station,house,alleyway",Victoria,,,"in touch with unknown online group,seeking solitude"
9,70070,8957,Low,High,Irene,Morris,1931-05-04,Lancaster,86,F,Home Address,Retired Petroleum engineer,2395,2017-07-25 21:40:00,2017-07-26 04:40:00,Wednesday,5172,2017-07-29 11:52:00,"Hyndford Street, Dundee, DD2 1HQ",Home,Keith Williams,"Kirsty Semple Way, Dundee, DD2 4BF",Traced by Police,"Irene Morris, known to be in touch with an unknown online group, went missing from her home on Hyndford Street. She was last seen by her grandmother, Clare Wood, at a nearby nursing home. Concern arose when her colleague, Ross Barnes, couldn't reach her. Authorities discovered her absence heightened as her contact with this group intensified. A police trace later located her safely at Kirsty Semple Way, answering many lingering questions about her mysterious disappearance.",nursing home,,,,,"colleague Ross Barnes,grandmother Clare Wood",in touch with unknown online group
