,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,60112,6609,Medium,Medium,Jodie,Nash,1933-12-20,Bangor,88,F,Home Address,Retired Musician,5035,2022-03-18 00:00:00,2022-03-18 13:00:00,Friday,3094,2022-03-20 03:34:00,"Mill Road, Insch, AB52 6JA",Home,Yvonne Vaughan,"March Road, Buckie, AB56 1ER",Traced by Police,"Jodie Nash, an 88-year-old retired musician with a disability, was reported missing from her home on Mill Road in Insch. Concern arose when her son and sister were unable to reach her by phone. It was known that Jodie had a preference for serene natural settings, often visiting the local river for peaceful reflection. On the day she went missing, evidence suggested she may have wandered toward a secluded area featuring a tunnel and a nearby cave often explored by locals. Police searches along the riverbank confirmed her last known location near these features. Kevin Hewitt, Jodie's colleague from her music days, joined the local search, recalling her fondness for solitude. Thanks to coordinated efforts, Jodie was found safely near the river, having taken an unintentional detour.",,,"tunnel,cave,river",,"son,sister,son",Kevin Hewitt,
1,3184,6609,Low,Low,Jodie,Nash,1933-12-20,Bangor,88,F,Home Address,Retired Musician,5035,2022-05-10 03:34:00,2022-05-10 18:34:00,Tuesday,7769,2022-05-15 13:03:00,"Mill Road, Insch, AB52 6JA",Home,Peter Berry,"10 Garden Wood, Inchmarlo, AB31 4AW",Traced by member of the public,"Jodie Nash, an elderly woman with a history of trauma, was last seen at her home on Mill Road, Insch, AB52 6JA. Neighbors reported seeing her leave her residence mid-morning, seemingly in good spirits. Jodie, despite her disability, was known to occasionally visit the nearby neighborhood cafe for a change of scenery. Concern arose among friends when she didn't return as expected and failed to attend her regular outings to the mosque. Her daughter became increasingly worried and alerted authorities. Jodie was missing for several days before being spotted by a passerby in a garden area at 10 Garden Wood, Inchmarlo, AB31 4AW. Thankfully, she was found unharmed and returned home safely.","neighborhood cafe,Home,mosque",Mill Road Insch AB52 6JA,,,"daughter,friend,friend",,has history of trauma
2,91883,6609,Low,Low,Jodie,Nash,1933-12-20,Bangor,88,F,Home Address,Retired Musician,5035,2022-10-29 13:03:00,2022-10-30 18:03:00,Sunday,5684,2022-11-02 11:47:00,"Mill Road, Insch, AB52 6JA",Home,Yvonne Vaughan,"10 Garden Wood, Inchmarlo, AB31 4AW",Traced by Police,"Jodie Nash, a retired musician, was reported missing from her home on Mill Road, Insch. Before her disappearance, she was notably active on social media. Concerns arose when Jodie cut off communications with her daughter, Brenda Heath. During the following days, family friend Richard attempted to reach her at her other known location, 10 East Cathcart Street, but found no clues. Eventually, Jodie was traced by police and found safe at a residence in Inchmarlo.",Home,"Mill Road Insch,10 East Cathcart Street",,Richard,,daughter Brenda Heath,"cut off communications,active on social media before vanishing"
3,7383,6609,High,Low,Jodie,Nash,1933-12-20,Bangor,89,F,Home Address,Retired Musician,5035,2023-02-10 11:47:00,2023-02-10 20:47:00,Friday,9097,2023-02-16 19:24:00,"Mill Road, Insch, AB52 6JA",Home,Craig Andrews,"Golden Knowes Road, Aberdeenshire, AB45 2JE",Traced by member of the public,"Jodie Nash, known for being active on social media before disappearing, was reported missing from her home on Mill Road, Insch. Her son, Nicholas Kelly, expressed concern after finding creative works left in her room, hinting at her state of mind. With a history of trauma, friends feared she might have sought solitude by the river or in nearby caves, common places where Jodie found peace in the past. After a lengthy search, a member of the public found her safely wandering along Golden Knowes Road. Jodie was confused but unharmed, grateful to be reunited with her family.",Home,Mill Road Insch,"river,cave",,"son,friend",son Nicholas Kelly,"has history of trauma,active on social media before vanishing,left creative works behind"
4,36409,6609,High,Medium,Jodie,Nash,1933-12-20,Bangor,89,F,Home Address,Retired Musician,5035,2023-05-30 19:24:00,2023-05-31 08:24:00,Wednesday,1104,2023-05-31 13:48:00,"Mill Road, Insch, AB52 6JA",Home,Luke Potts,"North Lane, Archiestown, AB38 7QL",Traced by Police,"Jodie Nash was last seen at her home on Mill Road, Insch. Her son, Oliver Clark, became concerned after she failed to meet him at a mosque they frequently visited. With a previous incident reported, concern grew due to Jodie’s memory issues. Oliver, along with Jodie’s colleague, Gail Rice, coordinated with authorities to search the area. Jodie was eventually found by police in a confused state on North Lane, Archiestown, and safely reunited with family.",mosque,Mill Road Insch,,,,"colleague Gail Rice,son Oliver Clark",
5,77313,6609,Low,Low,Jodie,Nash,1933-12-20,Bangor,89,F,Home Address,Retired Musician,5035,2023-09-04 13:48:00,2023-09-04 13:48:00,Monday,1795,2023-09-05 19:43:00,"Mill Road, Insch, AB52 6JA",Home,Jane Nash,"March Road, Buckie, AB56 1ER",Traced by Police,"Jodie Nash was last seen near a church on Mill Road, Insch. Her vehicle was found abandoned at Seafield Circle, Buckie. Known for cutting off communications, Jodie, with a history of trauma, was traced by police after a concerned colleague, Gail Rice, alerted authorities.",,"Mill Road Insch,Seafield Circle Buckie",church,,colleague,"colleague Gail Rice,colleague","vehicle found abandoned,cut off communications,has history of trauma"
6,28680,6609,Low,Medium,Jodie,Nash,1933-12-20,Bangor,90,F,Home Address,Retired Musician,5035,2024-01-13 19:43:00,2024-01-13 19:43:00,Saturday,9377,2024-01-20 08:00:00,"Mill Road, Insch, AB52 6JA",Home,Daniel Mitchell,"10 Garden Wood, Inchmarlo, AB31 4AW",Traced by member of the public,"Jodie Nash was last seen at her residence on Mill Road in Insch. Known to have a mild memory impairment, Jodie had a history of taking long walks. On this occasion, she wandered off without notifying anyone, which raised concerns among her acquaintances. Family friend Julian Norris became worried when she missed a scheduled meet-up. After coordination with local law enforcement, search efforts were commenced. Jodie was eventually found by a member of the public in Inchmarlo, a few miles from her home, at a property on Garden Wood. She was unharmed and unable to fully recount her journey.",,,,Julian Norris,,,
7,53886,6609,Low,Low,Jodie,Nash,1933-12-20,Bangor,90,F,Home Address,Retired Musician,5035,2024-06-30 08:00:00,2024-06-30 08:00:00,Sunday,8265,2024-07-06 01:45:00,"Mill Road, Insch, AB52 6JA",Home,Yvonne Vaughan,"North Road, Insch, AB52 6XP",Traced by Police,"Jodie Nash, a 90-year-old retired musician with a history of trauma, was reported missing from her home on Mill Road, Insch. Known to frequent the serene spots near the river, Jodie often found solace in the natural surroundings. On the day she went missing, her son and a close friend became concerned after failing to reach her. Police inquiries revealed that she was seen by a colleague heading towards the riverbank located near Seafield Circle, Buckie. Given her age and past experiences, there was an initial worry about her wellbeing, prompting a search in the area. After several days of searching, authorities located Jodie near North Road, Insch, slightly disoriented but safe. The timely intervention ensured her safe return, aided by the community and her strong social connections.",,"Seafield Circle Buckie,Mill Road Insch",river,,"friend,son,colleague,friend",,has history of trauma
8,55475,6609,Low,Low,Jodie,Nash,1933-12-20,Bangor,90,F,Home Address,Retired Musician,5035,2024-09-28 01:45:00,2024-09-28 10:45:00,Saturday,5650,2024-10-01 23:55:00,"Seafield Circle, Buckie, AB56 5AD",mosque,Jane Nash,"10 Garden Wood, Inchmarlo, AB31 4AW",Traced by staff,Jodie Nash went missing after a trip to a cave near the mosque with her son.,mosque,,cave,,son,,
9,69225,6609,Low,Low,Jodie,Nash,1933-12-20,Bangor,90,F,Home Address,Retired Musician,5035,2024-11-26 23:55:00,2024-11-27 17:55:00,Wednesday,9821,2024-12-03 19:36:00,"Mill Road, Insch, AB52 6JA",Home,Jane Nash,"North Lane, Archiestown, AB38 7QL",Traced by Police,"Jodie Nash, a retired musician from Mill Road, Insch, was last seen attending a service at the local church. Known to have a history of trauma and to be active on social media, Jodie had recently posted messages hinting at needing solitude. Her sister last communicated with her online, but Jodie cut off contact gradually. Speculation arose that she could have wandered into the tunnel near Seafield Circle, Buckie, as it was a known spot for contemplation. Her daughter, worried about the silence, reported her missing when she couldn't reach Jodie. Days later, Jodie was safely located by police at North Lane, Archiestown. She had turned off her phone, seeking peace and quiet amidst past emotional disturbances.",,"Seafield Circle Buckie,Mill Road Insch","church,tunnel",,"daughter,sister",,"has history of trauma,active on social media before vanishing,cut off communications"
