,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,82031,7146,Medium,Medium,Trevor,Taylor,2013-12-27,Carlisle,8,Male,Home Address,,158,2022-12-04 00:00:00,2022-12-04 17:00:00,Sunday,5257,2022-12-07 15:37:00,"3 Kingsford Road, Alford, AB33 8HH",Home,Sam Mitchell,"Mar Road, Braemar, AB35 5YN",Traced by Police,"Trevor was on a family boating trip in a national park when he disappeared from sight near Beltie Road, AB31 4JT. Raymond was with him before Trevor wandered off the boat. He was found safely at a nearby park area by police.",,"Beltie Road AB31 4JT,Road","boat,national park",Raymond,,,
1,47710,7146,Low,Low,Trevor,Taylor,2013-12-27,Carlisle,9,Male,Home Address,,158,2023-01-07 15:37:00,2023-01-08 07:37:00,Sunday,5367,2023-01-11 09:04:00,"3 Kingsford Road, Alford, AB33 8HH",Home,Ashley Richards,"Mar Road, Braemar, AB35 5YN",Traced by member of the public,"Trevor Taylor was last seen leaving his home on Kingsford Road, Alford. After an exchange with his brother, Trevor left on his bicycle, heading towards Beltie Road. His brother noted Trevor mentioned exploring the nearby area around Carmelite Street in Banff, as it's a spot they frequently visited. When Trevor failed to return for dinner, his family grew concerned. A search began, focusing initially near Golden Knowes Road in Aberdeenshire, where a colleague of Trevor's father had spotted him earlier in the day. Despite the low initial risk level, Trevor's family escalated the search efforts. Alerted by a social media post, a member of the public identified him in Braemar, unharmed but slightly disoriented. Trevor was safely reunited with his family, and the case was closed shortly after with no further incidents reported.",,"Carmelite Street Banff,Golden Knowes Road Aberdeenshire,Beltie Road",,,"colleague,brother",,
2,97694,7146,High,High,Trevor,Taylor,2013-12-27,Carlisle,9,Male,Home Address,,158,2023-05-15 09:04:00,2023-05-15 20:04:00,Monday,8298,2023-05-21 03:22:00,"3 Kingsford Road, Alford, AB33 8HH",Home,Melanie Wilkinson,"Gordon Crescent,  AB34 5HJ",Traced by Police,"Trevor Taylor was last seen with his brother and friend, Melanie Wilkinson, near a boat docked at Bridgend of Glenlivet, Ballindalloch, AB37 9BX. The group was spending a day exploring the nearby national park. As the children played, Trevor wandered off toward the thick woods, captivated by the sounds from the depths of the park. When Melanie and Trevor's brother realized he was missing, they immediately alerted their grandfather, Joseph Carroll. Despite their efforts and a thorough search, Trevor remained missing. As the day turned into evening and hope dwindled, the family contacted authorities. After several days, Trevor was eventually found safe and sound at a distant location, Gordon Crescent, AB34 5HJ, by the local police who had been tirelessly searching for him.",,"Bridgend of Glenlivet Ballindalloch AB37 9BX,Park","boat,national park",,"grandfather,brother","friend Melanie Wilkinson,Joseph Carroll",
3,21459,7146,Medium,Medium,Trevor,Taylor,2013-12-27,Carlisle,9,Male,Home Address,,158,2023-07-18 03:22:00,2023-07-18 03:22:00,Tuesday,9367,2023-07-24 15:29:00,"3 Kingsford Road, Alford, AB33 8HH",Home,Melanie Wilkinson,"Craigour Road, Torphins, AB31 4UE",Traced by Police,"Trevor Taylor, a 9-year-old boy, was reported missing from his home at 3 Kingsford Road, Alford. Prior to his disappearance, Trevor had expressed a fascination with starting a new life, sharing stories with his brother about possibly sailing on a boat beyond the familiar shores. It was during this time that his aunt noticed a map of nearby waterways in his belongings. His interest in adventure seemed more vibrant than usual, sparking concern among family members that he might venture to explore unknown territories. Extensive searches were conducted, particularly around areas associated with boats and waterways. However, Trevor was eventually traced by police at Craigour Road, Torphins, safe but seemingly unaware of the distress his absence had caused.",,"Road,3 Kingsford Road Alford",boat,,"brother,aunt",,interested in starting new life
4,6873,7146,Low,Low,Trevor,Taylor,2013-12-27,Carlisle,9,Male,Home Address,,158,2023-08-04 15:29:00,2023-08-04 23:29:00,Friday,796,2023-08-05 04:45:00,"3 Kingsford Road, Alford, AB33 8HH",Home,June Taylor,"Mar Road, Braemar, AB35 5YN",Traced by Police,"MP, seen near a national park, had disconnected utilities and planned to sleep rough before vanishing.",,,national park,,,,"disconnected utilities before leaving,planned to sleep rough"
5,12516,7146,Medium,Medium,Trevor,Taylor,2013-12-27,Carlisle,9,Male,Home Address,,158,2023-09-01 04:45:00,2023-09-02 10:45:00,Saturday,6278,2023-09-05 13:23:00,"Gordon Crescent,  AB34 5HJ",extracurricular activities,Jemma Godfrey,"Dee Street, Banchory, AB31 5HS",Traced by staff,"Trevor was last seen with his aunt near a boat in a national park, planning to sleep rough.",,,"national park,boat",,"aunt,aunt",,planned to sleep rough
6,40620,7146,Low,Low,Trevor,Taylor,2013-12-27,Carlisle,10,Male,Home Address,,158,2024-02-07 13:23:00,2024-02-07 09:23:00,Wednesday,82,2024-02-07 14:45:00,"3 Kingsford Road, Alford, AB33 8HH",Home,Kerry Taylor,"A939, Corgarff, AB36 8YL",Traced by Police,"Trevor Taylor, a 10-year-old boy, was last seen leaving his home on Kingsford Road, Alford, during his regular walk to visit his grandmother on North Road, Insch. Concern arose when he did not arrive as expected, prompting his family to contact the authorities. Trevor's brother mentioned Trevor often liked exploring scenic routes and occasionally wandered off the beaten path, particularly near Bog Road. Fortunately, after a swift search, police found Trevor safe along the A939 near Corgarff. It was determined that Trevor had simply taken a wrong turn and become momentarily disoriented on his adventure.",,"North Road Insch,Bog Road",,,"brother,brother,grandmother",,
7,32461,7146,Medium,Medium,Trevor,Taylor,2013-12-27,Carlisle,10,Male,Home Address,,158,2024-04-16 14:45:00,2024-04-17 18:45:00,Wednesday,3542,2024-04-19 01:47:00,"3 Kingsford Road, Alford, AB33 8HH",Home,Sam Mitchell,"Golden Knowes Road, Aberdeenshire, AB45 2JE",Traced by member of the public,"Trevor Taylor was last seen leaving an after-school program near his home. His sister mentioned that he had planned to stop by a fast food restaurant before heading to his dance studio, where he had classes later that afternoon. However, Trevor never arrived at the dance studio, prompting concern among family members and instructors. A search was initiated after he failed to come home that evening. Family and community members retraced his known routes. Trevor was eventually spotted by a member of the public near Golden Knowes Road, distant from his usual path. The details of how Trevor ended up so far from his expected location remain unclear, although he was found safe and returned home unharmed.","program,fast food restaurant,dance studio",,,,sister,,
8,79064,7146,High,High,Trevor,Taylor,2013-12-27,Carlisle,10,Male,Home Address,,158,2024-09-14 01:47:00,2024-09-16 04:47:00,Monday,9181,2024-09-20 10:48:00,"3 Kingsford Road, Alford, AB33 8HH",Home,Georgia Taylor,"Rannes Street, Insch, AB52 6JJ",Traced by Police,"Trevor Taylor was reported missing from his home at 3 Kingsford Road, Alford. Known for seeking solitude, Trevor had mentioned plans to sleep rough, seeking adventures much like he had read in his favorite books. His grandmother, concerned about his safety, often warned him of the dangers of wandering alone. It was believed he might have ventured into a national park adjacent to the old mine near Rannes Street, Insch. Hoping to explore, Trevor wandered into the mine, drawn by stories of hidden treasures. After days of searching, he was finally discovered by police at Rannes Street. Believed initially to have left for another city, Trevor was safely reunited with his relieved family.",,"Rannes Street Insch,Park,Road,Road","national park,mine",,grandmother,,"seeking solitude,planned to sleep rough,believed to be in another city"
9,46361,7146,Low,Low,Trevor,Taylor,2013-12-27,Carlisle,10,Male,Home Address,,158,2024-12-11 10:48:00,2024-12-11 14:48:00,Wednesday,5329,2024-12-15 03:37:00,"3 Kingsford Road, Alford, AB33 8HH",Home,Sam Mitchell,"Dee Street, Banchory, AB31 5HS",Traced by Police,"Trevor Taylor, interested in starting a new life, was last spotted near an old mine on Bog Road, AB31 4JU. It's believed he sought refuge in another city. Joseph Carroll, his grandfather, was actively involved in the search efforts.",,"Bog Road AB31 4JU,of",mine,,,Joseph Carroll grandfather,"interested in starting new life,believed to be in another city"
