,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,41142,443,Medium,Medium,Jack,Elliott,1944-03-09,Aberdeen,75,Male,Home Address,Retired Manufacturing engineer,1700,2019-07-19 00:00:00,2019-07-19 16:00:00,Friday,1951,2019-07-20 08:31:00,"Gordon Crescent,  AB34 5HJ",Home,Terence Wilson,"3 Kingsford Road, Alford, AB33 8HH",Traced by Police,"Jack Elliott, known for his sudden religious conversion, was last seen leaving a neighborhood cafe with a colleague before heading towards a nearby cliff by 14 East Park, Inchmarlo, AB31 4GB. Witnesses mentioned he seemed preoccupied, potentially affected by ongoing mental health issues. Concerns arose when acquaintances speculated he might have wandered into a forested area close to Bog Road, AB31 4JU. Following thorough searches and alerts at local casinos, he was eventually located by police in Alford, safe but disoriented.",neighborhood cafe,"Bog Road AB31 4JU,14 East Park Inchmarlo AB31 4GB","cliff,casino",,colleague,,"sudden religious conversion,mental health issues,believed to be in forested area"
1,32219,443,Medium,Medium,Jack,Elliott,1944-03-09,Aberdeen,75,Male,Home Address,Retired Manufacturing engineer,1700,2019-07-24 08:31:00,2019-07-25 09:31:00,Thursday,8552,2019-07-30 07:03:00,"Gordon Crescent,  AB34 5HJ",Home,Janet Jones,"March Road, Buckie, AB56 1ER",Traced by Police,"Jack Elliott, recently undergoing a sudden religious conversion, was last seen wandering near the tunnels by Gordon Crescent, AB34 5HJ, accompanied by his friend, Jenna. As concerns grew, his friend contacted authorities when Jack vanished towards the nearby cliff, behind an abandoned building along A939, Corgarff, AB36 8YL. Despite initial searches, no traces of Jack were found at the scene. After an extensive search aided by police efforts, he was eventually located at March Road, Buckie. This unexpected journey raised concerns among those close to him.",,"A939 Corgarff AB36 8YL,Gordon Crescent AB34 5HJ,of","tunnel,cliff,abandoned building",Jenna,friend,,sudden religious conversion
2,67274,443,High,High,Jack,Elliott,1944-03-09,Aberdeen,75,Male,Home Address,Retired Manufacturing engineer,1700,2019-09-25 07:03:00,2019-09-25 15:03:00,Wednesday,4137,2019-09-28 04:00:00,"Gordon Crescent,  AB34 5HJ",Home,Sophie Winter,"Mar Road, Braemar, AB35 5YN",Traced by Police,"Jack Elliott, who exhibited mental health issues, vanished from an abandoned building near Beltie Road. Following a sudden religious conversion, he's believed to be in a forested area near the cliff.",,"Road,Beltie Road","cliff,abandoned building",,,,"believed to be in forested area,sudden religious conversion,mental health issues"
3,34822,443,Medium,Medium,Jack,Elliott,1944-03-09,Aberdeen,75,Male,Home Address,Retired Manufacturing engineer,1700,2019-12-26 04:00:00,2019-12-26 14:00:00,Thursday,9094,2020-01-01 11:34:00,"Gordon Crescent,  AB34 5HJ",Home,Ashley Hall,"3 Kingsford Road, Alford, AB33 8HH",Traced by family,"Jack Elliott, a 75-year-old retiree, was last seen by his daughter, Jasmine Stevens, when he mentioned wanting some time alone after a sudden religious transformation. Feeling restless in the days leading up to his disappearance, Jack frequented the local bingo hall, part of a nearby casino complex, drawn by its quiet ambiance away from the bustling gambling areas. However, he was unexpectedly found missing one morning. His family reported him absent when they could not reach him and grew concerned after discovering some religious literature he had left behind. Tracing back his movements, they found he had ventured into an adjacent tunnel leading away from the casino, which sparked worry given his known desire for solitude. After extensive searching, Jack was located at a relative's house, having sought refuge and contemplation during his absence.",bingo hall,,"casino,tunnel",,,daughter Jasmine Stevens,"seeking solitude,sudden religious conversion"
4,34969,443,Medium,Medium,Jack,Elliott,1944-03-09,Aberdeen,76,Male,Home Address,Retired Manufacturing engineer,1700,2020-03-12 11:34:00,2020-03-12 18:34:00,Thursday,1285,2020-03-13 08:59:00,"Gordon Crescent,  AB34 5HJ",Home,Abigail Elliott,"3 Kingsford Road, Alford, AB33 8HH",Traced by staff,"Jack Elliott, known for his recent sudden religious conversion, has a history of mental health issues. His brother reported concerns when Jack failed to appear at his grandchild's school event. Jack was last seen near an abandoned building close to the cliffs, prompting fears he might have wandered into a nearby forested area. His friend, Melanie Sutton, noted he often explored tunnels around the retirement community. He was later found safe in Alford.","retirement community,school",,"cliff,abandoned building,tunnel",,brother,friend Melanie Sutton,"sudden religious conversion,mental health issues,believed to be in forested area"
5,12619,443,High,High,Jack,Elliott,1944-03-09,Aberdeen,76,Male,Home Address,Retired Manufacturing engineer,1700,2020-08-22 08:59:00,2020-08-22 17:59:00,Saturday,848,2020-08-22 23:07:00,"Gordon Crescent,  AB34 5HJ",Home,Abigail Elliott,"Gordon Crescent,  AB34 5HJ",Traced by family,"Jack Elliott, a local resident of Banchory, was reported missing after last being seen near a cliff close to Seafield Circle, Buckie. It is believed he wandered off into a forested area, as he had a known affinity for local woodlands. Concerned for his safety, his brother immediately notified authorities and joined the search. Given his age and known disability, search efforts were intensified. Fortunately, later that evening, Jack was traced back to his home at Gordon Crescent by family members. It was speculated that he became disoriented and returned home unbeknownst to the searchers, ending his brief disappearance without harm.",,"Seafield Circle Buckie,Banchory",cliff,,brother,,believed to be in forested area
6,35266,443,Low,Low,Jack,Elliott,1944-03-09,Aberdeen,76,Male,Home Address,Retired Manufacturing engineer,1700,2020-09-30 23:07:00,2020-10-02 03:07:00,Friday,9922,2020-10-07 20:29:00,"Gordon Crescent,  AB34 5HJ",Home,Janet Jones,"10 East Cathcart Street,  AB56 1PJ",Traced by Police,"Jack Elliott, last seen by his sister, Sara Begum, at his home on Gordon Crescent, was reported missing by his family after displaying a sudden religious conversion. It's believed this shift prompted him to seek solace and reflection in a forested area. Witnesses claim to have last spotted him near Bog Road, AB31 4JU before he vanished. Family, including his brother Iain Kerr, were concerned for his welfare due to his age and disability. Reports surfaced suggesting he might have headed towards a secluded area near 3 Kingsford Road, Alford, AB33 8HH. Eventually, Jack was located safely by the police without any harm.",,"Bog Road AB31 4JU,3 Kingsford Road Alford AB33 8HH",,,"brother,brother","Sara Begum,brother Iain Kerr","sudden religious conversion,believed to be in forested area"
7,62392,443,Low,Low,Jack,Elliott,1944-03-09,Aberdeen,76,Male,Home Address,Retired Manufacturing engineer,1700,2021-01-17 20:29:00,2021-01-18 15:29:00,Monday,4298,2021-01-20 20:07:00,"Gordon Crescent,  AB34 5HJ",Home,Sara Begum,"3 Kingsford Road, Alford, AB33 8HH",Traced by Police,"Jack Elliott, a resident of Gordon Crescent, was reported missing after he failed to return home. Known for his habit of seeking solitude, Jack often took long walks near the surrounding areas to enjoy the tranquility. Concern grew when his son realized Jack had not returned from his usual route near the cliffs on Beltie Road. An initial search by family and friends did not yield results, prompting a wider search by local authorities. Given Jack's mobility challenges, there was a fear he may have encountered difficulties near the cliffs. Fortunately, after an extensive search, Jack was found safe by police at an address in Alford, unaware of the concern he had caused.",,"Beltie Road,Road,Road,Gordon Crescent",cliff,,"son,friend",,seeking solitude
8,23031,443,High,High,Jack,Elliott,1944-03-09,Aberdeen,77,Male,Home Address,Retired Manufacturing engineer,1700,2021-05-18 20:07:00,2021-05-18 20:07:00,Tuesday,8185,2021-05-24 12:32:00,"Gordon Crescent,  AB34 5HJ",Home,Janet Jones,"Gordon Crescent,  AB34 5HJ",Traced by Police,"Jack Elliott, recently experiencing a sudden religious conversion, was last seen by his brother near the casino on Carmelite Street, Banff, AB45 1GF. The family mentioned Jack's recent inclination towards seeking solitude, often wandering off into remote areas. Concerns grew when he failed to attend his grandchild's school events. It was believed that Jack, who often spoke of finding peace in nature, might have ventured into a forested area. Police efforts included searching an abandoned building at Mar Road, Braemar, AB35 5YN, but yielded no signs of Jack until they eventually traced him back home safely after six days.",school events,"Mar Road Braemar AB35 5YN,Carmelite Street Banff AB45 1GF,Street","casino,abandoned building",,brother,,"seeking solitude,sudden religious conversion,believed to be in forested area"
9,96531,443,Medium,Medium,Jack,Elliott,1944-03-09,Aberdeen,77,Male,Home Address,Retired Manufacturing engineer,1700,2021-10-22 12:32:00,2021-10-22 12:32:00,Friday,840,2021-10-23 02:32:00,"Gordon Crescent,  AB34 5HJ",Home,Janet Jones,"Mar Road, Braemar, AB35 5YN",Traced by member of the public,"Jack Elliott, facing mental health issues and experiencing a sudden religious conversion, was last seen seeking solitude at an abandoned building on Inchmarlo Road, Banchory, AB31 4AB. His brother suspected he might be near the nearby tunnel or exploring the casino. He was later found safe by a passerby.",,"3,Inchmarlo Road Banchory AB31 4AB","casino,tunnel,abandoned building",,"brother,brother",,"seeking solitude,sudden religious conversion,mental health issues"
