,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,q_1,q_1_explanation,q_2,q_2_explanation,q_3,q_3_explanation,q_4,q_4_explanation,q_5,q_5_explanation,q_6,q_6_explanation,q_7,q_7_explanation,q_8,q_8_explanation,q_9,q_9_explanation,q_10,q_10_explanation,q_11,q_11_explanation,q_12,q_12_explanation,q_13,q_13_explanation,q_14,q_14_explanation,q_15,q_15_explanation,q_16,q_16_explanation,q_17,q_17_explanation,q_18,q_18_explanation,q_19,q_19_explanation,q_20,q_20_explanation,q_21,q_21_explanation,q_22,q_22_explanation,q_23,q_23_explanation,q_24,q_24_explanation,q_25,q_25_explanation
0,41142,443,Medium,Medium,Jack,Elliott,1944-03-09,Aberdeen,75,Male,Home Address,Retired Manufacturing engineer,1700,2019-07-19 00:00:00,2019-07-19 16:00:00,Friday,1951,2019-07-20 08:31:00,"Gordon Crescent,  AB34 5HJ",Home,Terence Wilson,"3 Kingsford Road, Alford, AB33 8HH",Traced by Police,"Jack Elliott, known for his sudden religious conversion, was last seen leaving a neighborhood cafe with a colleague before heading towards a nearby cliff by 14 East Park, Inchmarlo, AB31 4GB. Witnesses mentioned he seemed preoccupied, potentially affected by ongoing mental health issues. Concerns arose when acquaintances speculated he might have wandered into a forested area close to Bog Road, AB31 4JU. Following thorough searches and alerts at local casinos, he was eventually located by police in Alford, safe but disoriented.",neighborhood cafe,"Bog Road AB31 4JU,14 East Park Inchmarlo AB31 4GB","cliff,casino",,colleague,,"sudden religious conversion,mental health issues,believed to be in forested area",1,He displayed signs of being preoccupied and was known to have ongoing mental health issues.,0,No indication of criminality as a factor in his disappearance was present.,1,"At 75 years old, he is considered vulnerable due to advanced age.",1,Possible adverse effects due to potential mental health medication not being available.,1,He has ongoing mental health issues which can affect his well-being.,1,His disorientation indicates difficulty in navigating unfamiliar situations.,0,"No information provided about dependency on drugs, alcohol, or substances.",0,He is not on the Child Protection Register as he is an adult.,1,The weather conditions and his age could exacerbate risks during the disappearance.,0,No recent family conflicts or issues have been mentioned in the report.,0,There is no indication that he was involved in domestic violence situations.,0,"No personal issues linked to race, sexuality, or community presented in the report.",0,No involvement in violent or hate crime incidents prior to his disappearance.,0,No issues with education or finances were stated in the case details.,0,There are no indications of forced marriage or honor-based abuse concerns.,0,No evidence or suggestion that he is a victim of exploitation or trafficking.,1,His behavior was notably different as he wandered towards a dangerous area.,1,He appeared preoccupied which could suggest an internal struggle or reason to leave.,0,No indications that he made preparations for a prolonged absence were noted.,1,He left a café but his intentions seemed unfulfilled as he wandered towards hazards.,0,No record of him having gone missing previously or being harmed in the past.,0,No evidence suggests he poses a risk to others at any point during the case.,0,No other relevant unlisted factors were mentioned in the case report.,1,He has demonstrable mental health conditions which need to be considered.,0,There is no indication he has dementia or any progressive neurological disorder.
1,32219,443,Medium,Medium,Jack,Elliott,1944-03-09,Aberdeen,75,Male,Home Address,Retired Manufacturing engineer,1700,2019-07-24 08:31:00,2019-07-25 09:31:00,Thursday,8552,2019-07-30 07:03:00,"Gordon Crescent,  AB34 5HJ",Home,Janet Jones,"March Road, Buckie, AB56 1ER",Traced by Police,"Jack Elliott, recently undergoing a sudden religious conversion, was last seen wandering near the tunnels by Gordon Crescent, AB34 5HJ, accompanied by his friend, Jenna. As concerns grew, his friend contacted authorities when Jack vanished towards the nearby cliff, behind an abandoned building along A939, Corgarff, AB36 8YL. Despite initial searches, no traces of Jack were found at the scene. After an extensive search aided by police efforts, he was eventually located at March Road, Buckie. This unexpected journey raised concerns among those close to him.",,"A939 Corgarff AB36 8YL,Gordon Crescent AB34 5HJ,of","tunnel,cliff,abandoned building",Jenna,friend,,sudden religious conversion,0,NULL,0,NULL,1,"Jack is 75 years old, which makes him vulnerable due to age.",1,Jack may have medication needs related to his disability.,1,Jack has a disability which could affect his health and safety.,1,Jack's wandering behavior suggests he may struggle in unfamiliar situations.,0,NULL,0,NULL,0,Weather conditions were not noted as a risk factor at the time of disappearance.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Jack's departure to a cliff differs from typical behavior.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Jack may have mental health concerns linked to his sudden religious change.,0,NULL
2,67274,443,High,High,Jack,Elliott,1944-03-09,Aberdeen,75,Male,Home Address,Retired Manufacturing engineer,1700,2019-09-25 07:03:00,2019-09-25 15:03:00,Wednesday,4137,2019-09-28 04:00:00,"Gordon Crescent,  AB34 5HJ",Home,Sophie Winter,"Mar Road, Braemar, AB35 5YN",Traced by Police,"Jack Elliott, who exhibited mental health issues, vanished from an abandoned building near Beltie Road. Following a sudden religious conversion, he's believed to be in a forested area near the cliff.",,"Road,Beltie Road","cliff,abandoned building",,,,"believed to be in forested area,sudden religious conversion,mental health issues",1,Exhibited mental health issues suggest risk of suicide.,0,No evidence of criminality tied to disappearance.,1,"At 75 years old, he is vulnerable due to age.",1,Mental health issues may worsen without medication.,1,Has mental health issues which are a concern.,1,May struggle in unfamiliar environments due to age and mental health.,0,No indications of substance dependency reported.,0,Not indicated as being on the Child Protection Register.,1,Possible adverse conditions in forest area where he disappeared.,0,No current or previous family conflict reported.,0,No indication of domestic violence involvement.,0,No ongoing personal issues linked to cultural or community factors.,0,No prior involvement in violent or hate crime before disappearance.,0,No mention of employment or financial problems.,0,No indication of forced marriage or honour-based abuse.,0,No evidence of being a victim of exploitation or trafficking.,1,Vanishing from an abandoned building is atypical behavior.,0,No known reason for him to go missing.,0,No preparations for absence indicated.,0,No clear intentions reported at time of disappearance.,0,No previous instances of going missing revealed.,0,No evidence suggesting he poses a risk to others.,0,No other relevant factors reported by officers.,1,Has a known mental health condition requiring consideration.,0,No indication of dementia or progressive neurological disorders.
3,34822,443,Medium,Medium,Jack,Elliott,1944-03-09,Aberdeen,75,Male,Home Address,Retired Manufacturing engineer,1700,2019-12-26 04:00:00,2019-12-26 14:00:00,Thursday,9094,2020-01-01 11:34:00,"Gordon Crescent,  AB34 5HJ",Home,Ashley Hall,"3 Kingsford Road, Alford, AB33 8HH",Traced by family,"Jack Elliott, a 75-year-old retiree, was last seen by his daughter, Jasmine Stevens, when he mentioned wanting some time alone after a sudden religious transformation. Feeling restless in the days leading up to his disappearance, Jack frequented the local bingo hall, part of a nearby casino complex, drawn by its quiet ambiance away from the bustling gambling areas. However, he was unexpectedly found missing one morning. His family reported him absent when they could not reach him and grew concerned after discovering some religious literature he had left behind. Tracing back his movements, they found he had ventured into an adjacent tunnel leading away from the casino, which sparked worry given his known desire for solitude. After extensive searching, Jack was located at a relative's house, having sought refuge and contemplation during his absence.",bingo hall,,"casino,tunnel",,,daughter Jasmine Stevens,"seeking solitude,sudden religious conversion",0,NULL,0,NULL,1,"He is 75 years old, making him vulnerable due to age.",0,NULL,1,He has a disability which may require attention and care.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His disappearance was unusual following a religious transformation.,1,He wanted time alone after experiencing a sudden change in beliefs.,0,NULL,1,He intended to find solitude and reflect on his beliefs when last seen.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
4,34969,443,Medium,Medium,Jack,Elliott,1944-03-09,Aberdeen,76,Male,Home Address,Retired Manufacturing engineer,1700,2020-03-12 11:34:00,2020-03-12 18:34:00,Thursday,1285,2020-03-13 08:59:00,"Gordon Crescent,  AB34 5HJ",Home,Abigail Elliott,"3 Kingsford Road, Alford, AB33 8HH",Traced by staff,"Jack Elliott, known for his recent sudden religious conversion, has a history of mental health issues. His brother reported concerns when Jack failed to appear at his grandchild's school event. Jack was last seen near an abandoned building close to the cliffs, prompting fears he might have wandered into a nearby forested area. His friend, Melanie Sutton, noted he often explored tunnels around the retirement community. He was later found safe in Alford.","retirement community,school",,"cliff,abandoned building,tunnel",,brother,friend Melanie Sutton,"sudden religious conversion,mental health issues,believed to be in forested area",1,Recent mental health issues raise concerns about potential for suicide.,0,No evidence of criminality related to disappearance.,1,"At 76 years old, Jack is vulnerable due to age.",1,Missing prescribed medication could exacerbate mental health issues.,1,He has a history of mental health issues which may affect his well-being.,1,There are concerns about his safety when in unfamiliar places.,0,"No indication of dependency on drugs, alcohol or substances.",0,Jack is not on the Child Protection Register.,1,Poor weather could have increased risk due to age and wandering.,0,No recent history of family conflict or abuse reported.,0,No indication that Jack is involved in domestic violence.,0,No ongoing personal issues linked to social or cultural problems.,0,No reports of involvement in violent or hate crime incidents.,1,There are concerns about his mental health affecting daily functioning.,0,No mention of forced marriage or honour-based abuse issues.,0,No evidence of Jack being a victim of trafficking or exploitation.,1,His absence deviated from established behavior patterns of being home.,1,His unexplained last absence likely relates to mental health concerns.,0,No indications that preparations for going missing were evident.,1,He intended to attend a family event but failed to appear.,0,No recorded incidents of previous disappearances or harm.,0,Jack is not considered a risk to others based on available information.,0,No additional factors noted by officers during assessment.,1,Jack has a diagnosed mental health condition affecting daily life.,0,No indication that Jack has dementia or similar progressive disorders.
5,12619,443,High,High,Jack,Elliott,1944-03-09,Aberdeen,76,Male,Home Address,Retired Manufacturing engineer,1700,2020-08-22 08:59:00,2020-08-22 17:59:00,Saturday,848,2020-08-22 23:07:00,"Gordon Crescent,  AB34 5HJ",Home,Abigail Elliott,"Gordon Crescent,  AB34 5HJ",Traced by family,"Jack Elliott, a local resident of Banchory, was reported missing after last being seen near a cliff close to Seafield Circle, Buckie. It is believed he wandered off into a forested area, as he had a known affinity for local woodlands. Concerned for his safety, his brother immediately notified authorities and joined the search. Given his age and known disability, search efforts were intensified. Fortunately, later that evening, Jack was traced back to his home at Gordon Crescent by family members. It was speculated that he became disoriented and returned home unbeknownst to the searchers, ending his brief disappearance without harm.",,"Seafield Circle Buckie,Banchory",cliff,,brother,,believed to be in forested area,0,NULL,0,NULL,1,"Although MP is 76 years old and has known disabilities, he is vulnerable.",0,NULL,1,MP has disabilities that affect his ability to navigate and interact safely.,1,His disorientation indicates he may struggle in unfamiliar situations.,0,NULL,0,NULL,0,Weather conditions were not stated as a risk factor during his disappearance.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Wandering off near a cliff deviates from typical behavior patterns.,0,NULL,0,NULL,1,MP intended to enjoy local woodlands but wandered off instead.,0,NULL,0,NULL,0,NULL,1,MP likely has a mental health condition affecting his judgment.,1,MP is 76 years old and may have dementia affecting his cognition.
6,35266,443,Low,Low,Jack,Elliott,1944-03-09,Aberdeen,76,Male,Home Address,Retired Manufacturing engineer,1700,2020-09-30 23:07:00,2020-10-02 03:07:00,Friday,9922,2020-10-07 20:29:00,"Gordon Crescent,  AB34 5HJ",Home,Janet Jones,"10 East Cathcart Street,  AB56 1PJ",Traced by Police,"Jack Elliott, last seen by his sister, Sara Begum, at his home on Gordon Crescent, was reported missing by his family after displaying a sudden religious conversion. It's believed this shift prompted him to seek solace and reflection in a forested area. Witnesses claim to have last spotted him near Bog Road, AB31 4JU before he vanished. Family, including his brother Iain Kerr, were concerned for his welfare due to his age and disability. Reports surfaced suggesting he might have headed towards a secluded area near 3 Kingsford Road, Alford, AB33 8HH. Eventually, Jack was located safely by the police without any harm.",,"Bog Road AB31 4JU,3 Kingsford Road Alford AB33 8HH",,,"brother,brother","Sara Begum,brother Iain Kerr","sudden religious conversion,believed to be in forested area",0,NULL,0,NULL,1,Due to his age of 76 and the reported disability.,0,NULL,1,He has a disability as mentioned in the case.,1,Elderly individuals may struggle in unfamiliar circumstances.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His sudden disappearance is out of his normal behavior patterns.,1,His religious conversion may have been a reason for going missing.,0,NULL,1,He intended to seek solace in a forest area according to family.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
7,62392,443,Low,Low,Jack,Elliott,1944-03-09,Aberdeen,76,Male,Home Address,Retired Manufacturing engineer,1700,2021-01-17 20:29:00,2021-01-18 15:29:00,Monday,4298,2021-01-20 20:07:00,"Gordon Crescent,  AB34 5HJ",Home,Sara Begum,"3 Kingsford Road, Alford, AB33 8HH",Traced by Police,"Jack Elliott, a resident of Gordon Crescent, was reported missing after he failed to return home. Known for his habit of seeking solitude, Jack often took long walks near the surrounding areas to enjoy the tranquility. Concern grew when his son realized Jack had not returned from his usual route near the cliffs on Beltie Road. An initial search by family and friends did not yield results, prompting a wider search by local authorities. Given Jack's mobility challenges, there was a fear he may have encountered difficulties near the cliffs. Fortunately, after an extensive search, Jack was found safe by police at an address in Alford, unaware of the concern he had caused.",,"Beltie Road,Road,Road,Gordon Crescent",cliff,,"son,friend",,seeking solitude,0,NULL,0,NULL,1,Jack is vulnerable due to his age and mobility challenges.,0,NULL,1,Jack has mobility challenges due to a disability.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Jack's prolonged absence was unusual given his routine.,0,NULL,0,NULL,1,He was likely intending to return home from his walk.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
8,23031,443,High,High,Jack,Elliott,1944-03-09,Aberdeen,77,Male,Home Address,Retired Manufacturing engineer,1700,2021-05-18 20:07:00,2021-05-18 20:07:00,Tuesday,8185,2021-05-24 12:32:00,"Gordon Crescent,  AB34 5HJ",Home,Janet Jones,"Gordon Crescent,  AB34 5HJ",Traced by Police,"Jack Elliott, recently experiencing a sudden religious conversion, was last seen by his brother near the casino on Carmelite Street, Banff, AB45 1GF. The family mentioned Jack's recent inclination towards seeking solitude, often wandering off into remote areas. Concerns grew when he failed to attend his grandchild's school events. It was believed that Jack, who often spoke of finding peace in nature, might have ventured into a forested area. Police efforts included searching an abandoned building at Mar Road, Braemar, AB35 5YN, but yielded no signs of Jack until they eventually traced him back home safely after six days.",school events,"Mar Road Braemar AB35 5YN,Carmelite Street Banff AB45 1GF,Street","casino,abandoned building",,brother,,"seeking solitude,sudden religious conversion,believed to be in forested area",0,NULL,0,NULL,1,Age of 77 makes him vulnerable.,1,Possible adverse effects from missing medications.,1,Has disabilities that may impair his ability.,1,May struggle to interact safely in unfamiliar settings.,0,NULL,0,NULL,1,Weather conditions may have worsened his situation.,1,Recent family concerns about isolation could indicate conflict.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His wandering off is different from his usual behavior.,0,NULL,0,NULL,1,Was intending to find peace in nature but did not return.,0,NULL,0,NULL,0,NULL,1,Has a mental health condition related to his recent conversion.,0,NULL
9,96531,443,Medium,Medium,Jack,Elliott,1944-03-09,Aberdeen,77,Male,Home Address,Retired Manufacturing engineer,1700,2021-10-22 12:32:00,2021-10-22 12:32:00,Friday,840,2021-10-23 02:32:00,"Gordon Crescent,  AB34 5HJ",Home,Janet Jones,"Mar Road, Braemar, AB35 5YN",Traced by member of the public,"Jack Elliott, facing mental health issues and experiencing a sudden religious conversion, was last seen seeking solitude at an abandoned building on Inchmarlo Road, Banchory, AB31 4AB. His brother suspected he might be near the nearby tunnel or exploring the casino. He was later found safe by a passerby.",,"3,Inchmarlo Road Banchory AB31 4AB","casino,tunnel,abandoned building",,"brother,brother",,"seeking solitude,sudden religious conversion,mental health issues",1,"Considering Jack's mental health issues, he may have had suicidal thoughts.",0,No evidence suggests criminality played a role in his disappearance.,1,"At 77 years old, Jack is considered vulnerable due to his age.",1,Lack of prescribed medication could worsen Jack's mental health issues.,1,Jack has mental health conditions which affect his behavior and wellbeing.,1,His mental health may hinder his ability to interact safely in unfamiliar places.,0,There is no indication of dependency on drugs or alcohol.,0,Jack is not on the Child Protection Register as he is an adult.,0,No adverse weather conditions were reported during his disappearance.,0,There is no information suggesting family conflict or relationship problems.,0,There are no indications that Jack is involved in domestic violence situations.,0,"No ongoing personal issues related to racial, sexual or cultural matters were noted.",0,Jack was not reported to be involved in any violent or hate crime incident.,0,No school or employment issues were reported prior to his disappearance.,0,Forced marriage or honour-based abuse are not applicable to Jack's case.,0,There is no evidence indicating Jack is a victim of exploitation or trafficking.,1,Seeking solitude at an abandoned building was unusual for Jack’s behavior.,0,No specific reason for Jack's disappearance was indicated other than his mental state.,0,There are no signs suggesting that he had prepared to be absent.,1,Jack intended to find solitude but did not complete this safely.,0,No previous instances of going missing or exposure to harm were reported.,0,There is no information indicating Jack poses a risk to others.,0,No other unlisted factors were identified in assessing Jack's risk.,1,Jack has a mental health condition that significantly affects his wellbeing.,0,Dementia or a progressive neurological disorder was not mentioned in his case.
