,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,q_1,q_1_explanation,q_2,q_2_explanation,q_3,q_3_explanation,q_4,q_4_explanation,q_5,q_5_explanation,q_6,q_6_explanation,q_7,q_7_explanation,q_8,q_8_explanation,q_9,q_9_explanation,q_10,q_10_explanation,q_11,q_11_explanation,q_12,q_12_explanation,q_13,q_13_explanation,q_14,q_14_explanation,q_15,q_15_explanation,q_16,q_16_explanation,q_17,q_17_explanation,q_18,q_18_explanation,q_19,q_19_explanation,q_20,q_20_explanation,q_21,q_21_explanation,q_22,q_22_explanation,q_23,q_23_explanation,q_24,q_24_explanation,q_25,q_25_explanation
0,51588,3465,Medium,Medium,Kayleigh,Kaur,1930-06-05,Lincoln,84,F,Home Address,Retired Data processing manager,8947,2015-04-11 00:00:00,2015-04-11 15:00:00,Saturday,8594,2015-04-16 23:14:00,"15 Milne Gardens, Crail, KY10 3SG",Home,Lynda Dixon,"18-21 Mellor Court, Rosyth, KY11 2RB",Traced by Police,"Kayleigh Kaur was last seen leaving her home at 15 Milne Gardens, Crail. Her sister, Joan, was the last to contact her, but became concerned when Kayleigh missed work without any notice. Kayleigh had left her passport and documents at home, raising alarms about her well-being. Searches in local areas yielded no results until a friend mentioned Kayleigh's interest in visiting a remote cabin near a national park. Police expanded their search, eventually finding her in a confused state at a dock close to 18-21 Mellor Court, Rosyth. She was taken to a hospital for evaluation and safely reunited with her family.",hospital,"Court Rosyth,8","national park,remote cabin,dock/marina",,friend,sister Joan,"left passport and documents,missed work with no contact",1,Kayleigh's confusion and missing work indicate a possible risk of suicide.,0,There is no indication of criminality linked to the disappearance.,1,Kayleigh is vulnerable due to her advanced age of 84.,1,Missing medication may worsen her health given her age and disability.,1,Kayleigh has a disability which can affect her mental and physical well-being.,1,"At 84, she may struggle in unfamiliar situations, as seen when she went missing.",0,"There is no evidence suggesting a dependency on drugs, alcohol, or medications.",0,No indication that Kayleigh is on the Child Protection Register.,1,Weather could exacerbate her vulnerability given her age and possible lack of appropriate clothing.,0,There are no reported family conflicts or abuse issues surrounding Kayleigh.,0,No evidence indicates that Kayleigh is involved in domestic violence.,0,There are no ongoing issues linked to community or personal identity concerns.,0,No connection to violent or hate crime incidents has been mentioned.,0,There are no noted employment or financial problems affecting Kayleigh.,0,Forced marriage or honor-based abuse is not relevant in this case.,0,There is no evidence of Kayleigh being a victim of trafficking or exploitation.,1,Her disappearance deviated from her normal behavior and routine.,1,"Kayleigh had a definite interest in visiting a remote cabin, explaining her absence.",0,No signs of her making preparations for a prolonged absence were indicated.,1,"She intended to visit a remote cabin, which led to her missing work unexpectedly.",0,There are no reports of Kayleigh disappearing previously or being harmed.,0,Kayleigh is not a risk to others given her situation and age.,0,No other factors have been mentioned that would need further consideration.,1,"As a senior, it is likely she has mental health conditions related to her age.",1,"Dementia is a concern at her age, contributing to her confusion during disappearance."
1,6277,3465,Low,Medium,Kayleigh,Kaur,1930-06-05,Lincoln,85,F,Home Address,Retired Data processing manager,8947,2015-10-02 23:14:00,2015-10-03 23:14:00,Saturday,4003,2015-10-05 17:57:00,"15 Milne Gardens, Crail, KY10 3SG",Home,Joan Kaur,"39-42 Alexander Place, Rosyth, KY11 2DB",Traced by Police,"Kayleigh Kaur, known to often retreat for solitude, was reported missing after relatives couldn't reach her at her home in Crail. Her sister, Joan Kaur, mentioned Kayleigh's fondness for visiting a remote cabin but couldn't confirm recent trips. Concerned by the lack of communication, Joan recalled Kayleigh mentioning plans to visit locations such as 1 Kerr Court, Burntisland or 1 Primrose Avenue, Rosyth. As the search intensified, police found Kayleigh safe at an acquaintance's home at 39-42 Alexander Place, Rosyth, having veered off her usual path to seek tranquility amidst nature, temporarily forgetting to inform her family.",,"1 Kerr Court Burntisland,1 Primrose Avenue Rosyth",remote cabin,,,sister Joan Kaur,,0,NULL,0,NULL,1,"85 years old, vulnerable due to advanced age.",0,NULL,1,Kayleigh has a disability that affects her daily living.,1,"Older adults may struggle in unfamiliar situations, increasing vulnerability.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Her disappearance was unusual for her communication habits.,1,"She often retreats for solitude, indicating potential reason to go missing.",0,NULL,1,Intended to visit remote locations for solitude and did not inform family.,0,NULL,0,NULL,0,NULL,1,May have a mental health condition related to her age and disability.,0,NULL
2,28438,3465,Medium,Medium,Kayleigh,Kaur,1930-06-05,Lincoln,85,F,Home Address,Retired Data processing manager,8947,2016-01-26 17:57:00,2016-01-27 18:57:00,Wednesday,6519,2016-01-31 06:36:00,"15 Milne Gardens, Crail, KY10 3SG",Home,Jacqueline Bailey,"137 Admiralty Road, Rosyth, KY11 2QL",Traced by Police,"Kayleigh Kaur, aged 85, missed work with no contact, raising concerns among her colleagues and her sister, Joan Kaur. Despite thorough searches, she was last traced near the national park and dock/marina areas, leaving behind critical items such as her passport and important documents at her residence. Concerns escalated when a friend noted her affinity for nature while mentioning her absence from the usual spots. As inquiries continued, her whereabouts remained uncertain until she was eventually found at 137 Admiralty Road, Rosyth, KY11 2QL.",,Rosyth KY11,"dock/marina,national park",,"colleague,friend,colleague",sister Joan Kaur,"missed work with no contact,left passport and documents",1,Kayleigh is 85 years old and may have thoughts of suicide given her age and circumstances.,0,There is no indication that criminality played a role in her disappearance.,1,Kayleigh is vulnerable due to her advanced age of 85 years.,1,Not having her medication could lead to adverse health impacts given her age and disability.,1,"She has a disability, which may impair her health and safety.",1,Her age and potential disability may hinder her ability to interact safely in unfamiliar places.,0,No indication that Kayleigh has a dependency on drugs or substances.,0,There is no information suggesting she is on the Child Protection Register.,1,Weather conditions could pose a risk given her age and possible unpreparedness for outdoors.,0,No indication of family conflict or abuse at the time of disappearance.,0,There is no information that suggests Kayleigh was involved in domestic violence.,0,No ongoing personal issues linked to community or cultural factors are mentioned.,0,There are no indications that she was involved in a violent or hate crime prior to going missing.,0,"No known employment, school, or financial problems were indicated in the report.",0,There is no indication that forced marriage or honour based abuse is relevant to her case.,0,There is no information suggesting she is a victim of exploitation or trafficking.,1,Going missing without contact is unusual behavior for someone of her age and background.,1,Concerns noted among friends and family suggest she may have had reasons to leave unexpectedly.,0,There are no indications that she made preparations for her absence before going missing.,0,No specific intentions were documented regarding what she was planning to do when last seen.,0,There are no records of her having gone missing previously.,0,There is no evidence or indication that she poses a risk to others.,0,No additional relevant factors were listed that affect the assessment of risk.,1,"Given her age, it is plausible she may have a mental health condition, although not specified.",0,There is no evidence suggesting she suffers from dementia or a progressive neurological disorder.
3,80408,3465,High,High,Kayleigh,Kaur,1930-06-05,Lincoln,85,F,Home Address,Retired Data processing manager,8947,2016-02-16 06:36:00,2016-02-16 14:36:00,Tuesday,5649,2016-02-20 04:45:00,"15 Milne Gardens, Crail, KY10 3SG",Home,Olivia Smith,"Castlandhill Road, Rosyth, KY11 2PZ",Traced by Police,"Kayleigh Kaur was last seen leaving a cruise ship, where she had misplaced her passport and other documents. A colleague tried to reach her but failed. Later, her absence was noted at a remote cabin near 1 Canmore Street, Kinghorn, triggering a search. She was eventually found safe by police at another location.",,"St,1 Canmore Street Kinghorn","cruise ship,remote cabin",,"colleague,colleague",,left passport and documents,0,NULL,0,NULL,1,"Elderly and disabled, making her potentially vulnerable.",1,"Her disability requires regular medication, which could be critical.",1,"Yes, she has a disability that may impair her functioning.",1,Elderly individuals may struggle in unfamiliar settings.,0,NULL,0,NULL,0,Conditions not specified but no significant risk indicated.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Leaving a cruise ship is uncharacteristic behavior for her age.,0,NULL,0,NULL,1,She was attempting to retrieve her passport when last seen.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
4,21265,3465,High,High,Kayleigh,Kaur,1930-06-05,Lincoln,85,F,Home Address,Retired Data processing manager,8947,2016-04-05 04:45:00,2016-04-05 02:45:00,Tuesday,216,2016-04-05 08:21:00,"15 Milne Gardens, Crail, KY10 3SG",Home,Lynda Dixon,"39-42 Alexander Place, Rosyth, KY11 2DB",Traced by member of the public,"Kayleigh Kaur was reported missing after failing to appear at a scheduled appointment at a physical therapy clinic. Her colleague noted her absence from work, and her sister, Joan Kaur, was unable to reach her, prompting concerns. Kayleigh's passport and important documents were found at her home, hinting she might not have traveled voluntarily. It was soon discovered she had last been seen near a remote cabin, frequently visited by locals despite its reputation as an illegal site. As the search intensified, a passerby recognized her wandering near Wood Road, Rosyth, KY11 2EA, prompting authorities to act swiftly. She was eventually traced at 39-42 Alexander Place, Rosyth, KY11 2DB, unharmed yet disoriented, leading family and friends to speculate about the reasons behind her abrupt disappearance.",physical therapy clinic,"Wood Road Rosyth KY11 2EA,Road Rosyth KY11","remote cabin,illegal site",,colleague,sister Joan Kaur,"left passport and documents,missed work with no contact",1,Kayleigh's age and condition may increase her risk of suicidal thoughts.,0,No evidence suggests criminality was involved in her disappearance.,1,Kayleigh is vulnerable due to her age and decline in cognitive function.,1,She may require medication for physical conditions related to her disability.,1,Kayleigh has a disability that can affect her mental and physical health.,1,Her disorientation suggests difficulty in unfamiliar situations.,0,"No indication of dependency on drugs, alcohol, or substances reported.",0,Kayleigh is not on the Child Protection Register.,1,Weather could pose risks for her health and safety due to age and disorientation.,0,No noted family or relationship problems prior to her disappearance.,0,There is no evidence of domestic violence in her history.,0,No indications of ongoing personal issues linked to community or cultural factors.,0,No information available indicating involvement in hate crime incidents.,0,No reported issues regarding employment or financial problems.,0,There is no indication of forced marriage or honour-based abuse.,0,No evidence suggests she was a victim of sexual exploitation or trafficking.,1,Her sudden and unexplained absence deviates from her normal behavior.,1,Concern over her failing to attend a scheduled appointment indicates an issue.,0,There are no signs that she prepared or planned for her absence.,1,She was last seen heading to a physical therapy appointment she missed.,0,There is no record of previous disappearances or harm suffered before.,0,Kayleigh does not pose a risk to others based on available information.,0,No other relevant factors identified by officers in the assessment.,1,Kayleigh has a mental health condition likely tied to her disability.,1,Dementia or cognitive decline are implied by her disorientation and age.
5,66670,3465,Medium,Medium,Kayleigh,Kaur,1930-06-05,Lincoln,86,F,Home Address,Retired Data processing manager,8947,2016-06-06 08:21:00,2016-06-07 19:21:00,Tuesday,5419,2016-06-10 02:40:00,"28 Fairykirk Road, Rosyth, KY11 2QQ",pharmacy,Olivia Smith,"1 Fidra Avenue, Burntisland, KY3 0BE",Traced by Police,"Kayleigh Kaur was last seen boarding a cruise ship linked to an illegal site. Her sister, Joan Kaur, expressed concern when Kayleigh didn't return following a visit to a medical clinic onboard. Authorities traced her days later.",medical clinic,,"illegal site,cruise ship",,,sister Joan Kaur,,1,Elderly individuals may have suicidal thoughts in crises.,1,Disappearance linked to illegal activities raises suspicion.,1,Being 86 years old makes her vulnerable due to age.,1,Health issues may arise without access to necessary medications.,1,She has a disability that affects her daily life.,1,Elderly individuals often struggle in unfamiliar environments.,0,No indication of dependency on drugs or alcohol.,0,Not applicable as she is an adult.,1,Older persons are at higher risk during adverse weather conditions.,0,No mention of family conflicts or issues.,0,No indication of domestic violence involvement.,0,No reported personal issues linked to community or culture.,0,No evidence of involvement in violent or hate crimes.,0,No school or financial problems reported.,0,No indication of forced marriage or honor-based abuse.,0,No evidence of sexual exploitation or human trafficking.,1,Her absence was noticeably out of character for her.,0,No known reason for her to voluntarily go missing.,0,No signs of preparation for a prolonged absence.,1,"She was last seen on a cruise, likely intended to vacate.",0,No previous incidents of going missing reported.,0,No risk to others indicated in the case.,0,No unlisted factors mentioned by authorities.,1,She has a mental health condition affecting her wellbeing.,1,Her age suggests potential for dementia or similar disorders.
6,51849,3465,Low,Medium,Kayleigh,Kaur,1930-06-05,Lincoln,86,F,Home Address,Retired Data processing manager,8947,2016-08-24 02:40:00,2016-08-25 05:40:00,Thursday,7435,2016-08-29 06:35:00,"15 Milne Gardens, Crail, KY10 3SG",Home,Olivia Smith,"39-42 Alexander Place, Rosyth, KY11 2DB",Traced by staff,"Kayleigh Kaur, an 86-year-old retiree from Lincoln, was noted as missing after she unexpectedly missed work with no contact. Close relations, including her sister Joan, became increasingly concerned when they discovered that Kayleigh had left her passport and documents behind, suggesting an impromptu and unplanned departure. Reports from colleagues indicate she was last seen near 26 Leslie Road in Rosyth. Later, an investigation revealed her at a marina in Rosyth, an area notoriously known for illegal activities. Although her disability might have posed additional challenges, it's believed the pressures of recent changes in her life may have contributed to her disappearance. She was eventually traced by staff to a location at Alexander Place, Rosyth, and safely returned home.",,"26 Leslie Road Rosyth,Road","illegal site,dock/marina",,"colleague,colleague",sister Joan,"missed work with no contact,left passport and documents",1,"At 86 years old, the likelihood of suicidal thoughts may be higher due to life changes.",0,No evidence of criminal involvement in her disappearance was found.,1,"Kayleigh is 86 years old, making her vulnerable due to age.",1,She may have adverse effects if medication is not available due to her age and health.,1,Kayleigh has a disability which indicates health challenges.,1,"Being 86, she may struggle to interact safely in unfamiliar situations.",0,No information indicates a dependency on substances.,0,There is no indication that she was on the Child Protection Register.,1,Weather conditions may have posed additional risks for an elderly person.,1,Recent changes in her life suggest possible family or relational issues affecting her.,0,No evidence suggests she was a victim or perpetrator of domestic violence.,0,"No ongoing personal issues linked to racial, sexual, or community troubles reported.",0,No prior violent or hate crime incidents reported before her disappearance.,1,Changes in her life may imply underlying employment or financial problems.,0,There are no indications of forced marriage or honour-based abuse.,0,There is no evidence to suggest she is a victim of human trafficking or exploitation.,1,The circumstances of her going missing were atypical for her usual behavior.,1,Leaving her passport and documents suggests an unplanned or unexpected departure.,1,Leaving behind key items indicates she may not have planned for her absence.,1,"Kayleigh did not complete her intention to go to work, missing her shift entirely.",0,No record of previous disappearances or exposure to harm has been noted.,0,There is no indication that she poses a risk to others.,1,The pressures of aging and personal changes could be relevant risk factors.,1,"Her disability may relate to a mental health condition, affecting her well-being.",0,There is no mention of dementia or a specific progressive neurological disorder.
7,22131,3465,Low,Low,Kayleigh,Kaur,1930-06-05,Lincoln,86,F,Home Address,Retired Data processing manager,8947,2016-12-01 06:35:00,2016-12-01 19:35:00,Thursday,6040,2016-12-05 11:15:00,"15 Milne Gardens, Crail, KY10 3SG",Home,Lynda Dixon,"1 Parkside Square, Rosyth, KY11 2LZ",Traced by Police,"Kayleigh Kaur was reported missing after she missed work with no contact. Her disappearance became a concern when her friend, Jacqueline Bailey, contacted authorities after the usual phone calls from Kayleigh went unanswered. Investigations revealed she was last seen leaving a cruise ship located near St Margaret's Head, North Queensferry, KY11 1HP, and her car was found parked at a nearby dock/marina. Efforts to locate her involved extensive searches of both the cruise ship and surrounding marinas. Finally, authorities traced Kayleigh to a hospital near 1 Canmore Street, Kinghorn, KY3 9RH, where she was staying, unaware of the alarm her absence had caused.",hospital,"St,1 Canmore Street Kinghorn KY3 9RH,Street","cruise ship,dock/marina",Jacqueline Bailey,friend,Kaur,missed work with no contact,0,NULL,0,NULL,1,"She is 86 years old, which makes her vulnerable due to age.",1,"If her prescribed medication is not available, it could have serious health effects due to her age.",1,"Kayleigh has a disability, which could include health conditions impacting her safety.",1,She may have problems interacting safely in unfamiliar circumstances due to her age and disability.,0,NULL,0,NULL,0,The weather conditions did not pose additional risks as she was traced shortly after going missing.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Her going missing and lack of contact was uncharacteristic.,0,NULL,0,NULL,1,Kayleigh failed to complete her planned activities as she missed work and contact.,0,NULL,0,NULL,0,NULL,1,Her age suggests there may be underlying mental health conditions.,0,NULL
8,24789,3465,Low,Low,Kayleigh,Kaur,1930-06-05,Lincoln,86,F,Home Address,Retired Data processing manager,8947,2016-12-25 11:15:00,2016-12-26 21:15:00,Monday,6122,2016-12-29 17:17:00,"15 Milne Gardens, Crail, KY10 3SG",Home,Carl Atkinson,"137 Admiralty Road, Rosyth, KY11 2QL",Traced by staff,"Kayleigh Kaur, a retired individual with a disability, was reported missing after not attending scheduled activities on a cruise ship. She had previously missed work with no contact. Her colleagues expressed concern when she could not be reached at her residence, 9-20 John Woods Houses, Upper Largo, KY8 6HB, or 1 Dick Place, Rosyth, KY11 2JG. An extensive search was conducted on the cruise ship until she was found safely onboard, disoriented but unharmed. She had inadvertently disembarked and failed to inform anyone of her plans.",,"John Woods Houses Upper Largo KY8 6HB,1 Dick Place Rosyth KY11 2JG",cruise ship,,"colleague,colleague",,missed work with no contact,0,NULL,0,NULL,1,"Kayleigh is 86 years old, making her vulnerable due to her age.",0,NULL,1,"Kayleigh has a disability, indicating possible medical conditions.",1,She may struggle to interact safely in unfamiliar environments.,0,NULL,0,NULL,0,Weather conditions were not mentioned as a risk factor.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Missing behavior was inconsistent as she was disoriented on the cruise.,0,NULL,0,NULL,1,"Kayleigh intended to participate in scheduled activities, which she missed.",0,NULL,0,NULL,0,NULL,1,She likely has a mental health condition related to her disorientation.,0,NULL
9,18955,3465,High,High,Kayleigh,Kaur,1930-06-05,Lincoln,87,F,Home Address,Retired Data processing manager,8947,2017-06-17 17:17:00,2017-06-18 19:17:00,Sunday,2346,2017-06-19 08:23:00,"15 Milne Gardens, Crail, KY10 3SG",Home,Lynda Dixon,"39-42 Alexander Place, Rosyth, KY11 2DB",Traced by member of the public,"Kayleigh Kaur missed work with no contact and left her passport and documents behind at 1 Craig Court, Burntisland, KY3 0AT. Concern grew when Jacqueline Bailey, a colleague, noted her absence. Traced to Alexander Place, Kayleigh was found unhurt by a local resident.",,"1,1 Craig Court Burntisland KY3 0AT",,Jacqueline Bailey,colleague,,"missed work with no contact,left passport and documents",0,NULL,0,NULL,1,Elderly and potentially vulnerable due to age and disability.,1,Could have adverse effects if medication for disability not available.,1,Has a disability that may impair her awareness and decision-making.,1,May struggle in unfamiliar situations due to her age and disability.,0,NULL,0,NULL,0,Weather conditions were not reported as adverse.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Disappearance was out of character for her usual behavior.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Possible mental health implications due to age and disability.,0,NULL
