,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,q_1,q_1_explanation,q_2,q_2_explanation,q_3,q_3_explanation,q_4,q_4_explanation,q_5,q_5_explanation,q_6,q_6_explanation,q_7,q_7_explanation,q_8,q_8_explanation,q_9,q_9_explanation,q_10,q_10_explanation,q_11,q_11_explanation,q_12,q_12_explanation,q_13,q_13_explanation,q_14,q_14_explanation,q_15,q_15_explanation,q_16,q_16_explanation,q_17,q_17_explanation,q_18,q_18_explanation,q_19,q_19_explanation,q_20,q_20_explanation,q_21,q_21_explanation,q_22,q_22_explanation,q_23,q_23_explanation,q_24,q_24_explanation,q_25,q_25_explanation
0,97277,6152,High,High,Robert,Wheeler,1928-01-23,Bangor,85,Male,Home Address,Retired Charity officer,8879,2013-10-23 00:00:00,2013-10-23 09:00:00,Wednesday,9103,2013-10-29 07:43:00,"Commerce Street, Brechin, DD9 7BD",Home,Teresa Bennett,"Findcastle Street, Dundee, DD4 9EW",Traced by Police,"Robert Wheeler, aged 85 and diagnosed with dementia, was last seen by his grandmother at his home on Commerce Street, Brechin. Concerns arose when he failed to show up for a regular gathering at the community center. Surveillance footage later revealed that he was in contact with a stranger outside 22 Marine Parade Walk, Dundee, possibly discussing travel arrangements. It is suspected that Wheeler intended to visit a location at 41 Dock Street, Dundee, aided by this unknown individual. Despite intensive searches in the area surrounding Turnberry Avenue, Robert remained unreachable. After several days, Robert was found by police on Findcastle Street, Dundee, disoriented but unharmed, having lost his way.",community center,"41 Dock Street Dundee,Street Dundee,22 Marine Parade Walk Dundee,Turnberry Avenue,Dundee",,,grandmother,,contacted a stranger before vanishing,1,High risk due to age and dementia makes suicide a concern.,0.0,No evidence suggesting criminality in the disappearance.,1,"At 85 years old, he is vulnerable due to advanced age and dementia.",1,Dementia can cause adverse effects if he does not receive necessary care.,1,Dementia diagnosed which affects cognitive functioning.,1,Dementia may cause issues interacting safely in unfamiliar situations.,0.0,There is no indication of dependency on substances.,0.0,No mention of being on the Child Protection Register.,1,Weather could have posed risks to an elderly person alone.,0.0,No recent family conflict or abuse noted.,0.0,No indication he is a victim or perpetrator of domestic violence.,0.0,No personal issues related to community or cultural factors stated.,0.0,No involvement in violent or hate crime incidents reported.,0.0,No school or employment issues indicated; he is retired.,0.0,No mention of forced marriage or honor-based abuse issues present.,0.0,No indication of sexual exploitation or human trafficking involved.,1,Going missing is out of character for someone with regular activities.,1.0,"He was last seen intending to attend a community gathering, which he missed.",0.0,No signs that he prepared for a prolonged absence noted.,1,He intended to visit a specific location but failed to do so as observed.,0.0,No previous disappearances or harm reported in past incidents.,0.0,"He does not pose a risk to others, primarily due to his condition.",0.0,No other unlisted factors were indicated in the risk assessment.,1,Dementia is a recognized mental health condition affecting him.,1,"He has dementia, a progressive neurological disorder affecting cognition."
1,90081,6152,Low,Medium,Robert,Wheeler,1928-01-23,Bangor,86,Male,Home Address,Retired Charity officer,8879,2014-02-11 07:43:00,2014-02-11 19:43:00,Tuesday,8557,2014-02-17 06:20:00,"Commerce Street, Brechin, DD9 7BD",Home,Teresa Bennett,"2 Alex King Way, Arbroath, DD11 2AS",Traced by Police,"Robert Wheeler's disappearance raised concerns among his loved ones when he went missing from his home on Commerce Street in Brechin. His absence was particularly alarming as he was involved with a survivalist community despite his advanced age and disability. Robert's grandmother suspected he might have visited a domestic violence-related location or a campground. It was known that Robert frequently fished near a spot close to the pharmacy at 39 Arthurstone Terrace, Dundee, where he was last seen with Teresa Bennett, a close friend. Given his possible ferry boarding pattern and questionable employment status, Robert's family feared he may have sought refuge with survivalist acquaintances. The police eventually located Robert at an address in Arbroath, bringing relief to all involved.",pharmacy,"Dundee,39 Arthurstone Terrace Dundee","domestic,campground",,"grandmother,grandmother,grandmother",Teresa Bennett,"illegal employment status,possible ferry boarding,part of survivalist community",0,NULL,0.0,NULL,1,"Robert is 86 years old, making him vulnerable due to age.",1,"As Robert has a disability, lacking medication could adversely affect him.",1,He has a disability which may impact his health and daily functioning.,1,His advanced age may hinder safe interaction in unfamiliar settings.,0.0,NULL,0.0,NULL,0,Conditions were not stated as adverse; he was missing for a short duration.,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,1.0,Concerns about questionable employment status indicate potential financial issues.,0.0,NULL,0.0,NULL,1,His disappearance was unusual given his age and involvement in survivalism.,0.0,NULL,0.0,NULL,1,"He was last seen near a pharmacy, suggesting he intended to seek services.",0.0,NULL,0.0,NULL,0.0,NULL,0,NULL,0,NULL
2,64379,6152,High,High,Robert,Wheeler,1928-01-23,Bangor,86,Male,Home Address,Retired Charity officer,8879,2014-03-13 06:20:00,2014-03-13 07:20:00,Thursday,423,2014-03-13 13:23:00,"Commerce Street, Brechin, DD9 7BD",Home,Teresa Bennett,"2 Alex King Way, Arbroath, DD11 2AS",Traced by Police,"Robert Wheeler, a respected member of the local survivalist community, was reported missing from his residence on Commerce Street, Brechin. Known for his walks, Robert often frequented a route near Roseberry Street, Dundee. Given his health challenges, a high-risk status was established immediately. Concerns were heightened due to possible connections to a domestic violence-related altercation at a nearby community center the previous day. Daniel, a friend from the survivalist group, mentioned Robert had recently spoken about a fishing area near Adelaide Place. Authorities, after searching multiple rooftops and areas, located Robert unharmed in Arbroath.","community center,route","Roseberry Street Dundee,Adelaide Place,Unit","domestic,fishing area,rooftop",Daniel,,,part of survivalist community,0,NULL,1.0,Possibly connected to a domestic violence-related altercation.,1,"Robert is 86 years old, making him vulnerable due to age.",1,Health challenges suggest he may require medication for his disability.,1,He has a disability which could impact his well-being.,1,Older adults often struggle to navigate unfamiliar environments safely.,0.0,NULL,0.0,NULL,0,Weather conditions were not reported as a risk factor.,1.0,Recent concerns about domestic violence raise family conflict issues.,1.0,Involved in domestic violence matters may affect his safety.,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,1,His disappearance was unusual for his normal walking routine.,0.0,No indication he intentionally went missing.,0.0,NULL,1,He was likely intending to walk in familiar areas before going missing.,0.0,NULL,0.0,NULL,1.0,Concerns about his safety due to age and recent altercations.,1,Robert's disability may indicate a mental health condition.,0,NULL
3,7312,6152,Medium,Medium,Robert,Wheeler,1928-01-23,Bangor,86,Male,Home Address,Retired Charity officer,8879,2014-03-20 13:23:00,2014-03-20 16:23:00,Thursday,1791,2014-03-21 19:14:00,"Commerce Street, Brechin, DD9 7BD",Home,Teresa Bennett,"11 Panmure Terrace, Dundee, DD5 2QL",Traced by member of the public,"Robert Wheeler, a retired charity officer with a history of illegal employment status, was last seen along his regular walking route on Hyndford Street, Dundee. Reports indicate a possible ferry boarding, raising concerns about his intended destination. His granddaughter, visiting briefly at 1 Pitfour Street, Dundee, DD2 2NT, noted his absence later that afternoon. The unexplained detour from his typical path puzzled family members, including Daniel, who often joined Robert on these walks. The medium-risk designation prompted swift response efforts. Eventually, Robert was located by a vigilant citizen at 11 Panmure Terrace, Dundee, in reasonable health, though slightly disoriented.",regular walking route,"Hyndford Street Dundee,1 Pitfour Street Dundee DD2 2NT",,Daniel,,,"illegal employment status,possible ferry boarding",0,NULL,0.0,NULL,1,Due to his advanced age of 86 years.,1,Potential adverse effects from missing medication for his disability.,1,"He has a disability linked to his age, may imply health issues.",1,Difficulties may arise due to age and potential disorientation.,0.0,NULL,0.0,NULL,0,Conditions were normal as he was reported missing in March.,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,1,His deviation from his normal walking route raises concern.,0.0,NULL,0.0,NULL,1,He intended to walk his usual route but did not return.,0.0,NULL,0.0,NULL,0.0,NULL,1,"Possible mental health issues at his age, may not be diagnosed.",0,NULL
4,75349,6152,High,High,Robert,Wheeler,1928-01-23,Bangor,86,Male,Home Address,Retired Charity officer,8879,2014-06-07 19:14:00,2014-06-08 08:14:00,Sunday,1137,2014-06-08 14:11:00,"Commerce Street, Brechin, DD9 7BD",Home,Teresa Bennett,"Findcastle Street, Dundee, DD4 9EW",Traced by staff,"Robert Wheeler, an 86-year-old with a disability from Bangor, was reported missing after leaving his home on Commerce Street, Brechin. Concerns arose due to domestic violence-related stress with his grandfather on Adelaide Place, Dundee. Police traced him to Findcastle Street, Dundee, safe but disoriented.",,"Street Dundee,Adelaide Place Dundee",domestic,,grandfather,,,1,"Due to age and disorientation upon tracing, there may have been suicidal thoughts.",1.0,Domestic issues suggest potential for criminality impacting his disappearance.,1,Robert is vulnerable due to being 86 years old and having a disability.,1,"If medication is not available, it could exacerbate his disability-related issues.",1,He has a disability which may affect his cognitive or physical abilities.,1,"At 86 and with a disability, he may struggle in unfamiliar situations.",0.0,"No indications of a dependency on drugs, alcohol, or other substances reported.",0.0,There is no evidence suggesting he is on the Child Protection Register.,1,Older age and potential weather factors could increase risks if outdoors.,1.0,Domestic violence-related stress indicates issues within family relationships.,0.0,No clear indication that he is a victim or perpetrator of domestic violence.,0.0,"No current personal issues linked to racial, sexual, or community matters noted.",0.0,No evidence he was involved in violent or hate crimes before his disappearance.,0.0,"No reported problems with school, employment, or financial issues.",0.0,No indications that forced marriage or honour-based abuse is a concern.,0.0,There is no evidence indicating he is a victim of sexual exploitation or trafficking.,1,His going missing was uncharacteristic for someone of his age and condition.,1.0,Concerns regarding domestic violence may have influenced his decision to leave.,0.0,No signs of preparation for absence before he went missing.,1,Last seen leaving home which suggests an intent to meet someone but got lost.,0.0,There is no previous record of him going missing or being harmed before.,0.0,There is no indication that he poses a risk to others.,0.0,No other unlisted factors have been identified by officers in the assessment.,1,His condition may suggest underlying mental health issues apart from dementia.,0,There is no indication that he has dementia or a progressive neurological disorder.
5,7136,6152,High,High,Robert,Wheeler,1928-01-23,Bangor,86,Male,Home Address,Retired Charity officer,8879,2014-08-31 14:11:00,2014-09-01 02:11:00,Monday,1442,2014-09-01 14:13:00,"Commerce Street, Brechin, DD9 7BD",Home,Teresa Bennett,"2 Dalgleish Road, Dundee, DD4 7JR",Traced by family,"Robert Wheeler, an 86-year-old with a disability, went missing from his home on Commerce Street. Before vanishing, he contacted a stranger. There was a possible ferry boarding involved. Daniel, concerned, checked rooftops, especially at a physical therapy clinic on Adelaide Place, Dundee. Robert was later traced at 2 Dalgleish Road. His disappearance remains puzzling, considering his limited mobility and the surrounding circumstances.",physical therapy clinic,"Adelaide Place Dundee,Road",rooftop,Daniel,,,"contacted a stranger before vanishing,possible ferry boarding",1,"Due to his age and potential desperation, suicide risk is a concern.",0.0,No evidence suggests criminality played a role in the disappearance.,1,"At 86 years old, Robert is vulnerable due to his advanced age and disability.",1,"If he does not have medication for his condition, he could suffer adverse effects.",1,He has a disability which may affect his health and mobility.,1,His limited mobility may lead to difficulties when in unfamiliar settings.,0.0,"There is no indication of dependency on drugs, alcohol or substances.",0.0,There is no mention of him being on the Child Protection Register.,1,The weather conditions could pose risks to an elderly person with limited mobility.,0.0,There are no indications of family or relationship issues reported.,0.0,No indication that he is a victim or perpetrator of domestic violence.,0.0,There are no known ongoing personal issues linked to community or cultural problems.,0.0,There is no information suggesting involvement in a violent crime prior to disappearance.,0.0,No school or financial problems were noted in his background.,0.0,No indication that forced marriage or honour-based abuse is relevant.,0.0,There is no evidence to suggest he is a victim of sexual exploitation or trafficking.,1,His behavior of contacting a stranger before going missing is atypical.,0.0,No known reason has been stated for his sudden disappearance.,0.0,No indications suggest preparations were made for his absence.,1,"He seemed to have intentions that were not fulfilled, shown by his sudden absence.",0.0,There is no information that suggests he has gone missing previously.,0.0,He is not considered a risk to others based on available information.,0.0,No other relevant factors have been noted in the risk assessment.,1,He likely has a mental health issue related to his advanced age and disability.,1,His age implies a risk of dementia or progressive neurological disorders.
6,71826,6152,High,High,Robert,Wheeler,1928-01-23,Bangor,86,Male,Home Address,Retired Charity officer,8879,2014-12-20 14:13:00,2014-12-20 19:13:00,Saturday,5752,2014-12-24 14:05:00,"11 Panmure Terrace, Dundee, DD5 2QL",physical therapy clinic,Teresa Bennett,"2 Alex King Way, Arbroath, DD11 2AS",Traced by Police,"Robert Wheeler, an 86-year-old retiree, was last seen at a physical therapy clinic on Panmure Terrace, Dundee. Known for his ties to a local survivalist community, Robert had recently contacted a stranger, sparking concern among his family, especially his friend Teresa Bennett. Despite his age and disability, Robert often sought new experiences, some of which may have led him into precarious situations. On the day he went missing, Robert was reportedly seen near Unit 3 Fowler Road, Dundee. His illegal employment status may have complicated matters, deterring some people from reporting sightings. After an extensive search effort, Robert was found in Arbroath, at 2 Alex King Way.",,"Dundee,Unit 3 Fowler Road Dundee,Road Dundee,Arbroath",,,,Teresa Bennett,"illegal employment status,part of survivalist community,contacted a stranger before vanishing",1,Possible risk due to age and recent behavior changes.,0.0,No evidence of criminality involved in his disappearance.,1,"He is 86 years old, making him vulnerable due to age.",1,"If his medication was not available, it could severely impact his health.",1,He has a disability which may affect his mental and physical capabilities.,1,His age and disability could lead to difficulties in unfamiliar situations.,0.0,No indication of dependency on substances mentioned.,0.0,No information suggesting he was on the Child Protection Register.,1,Weather conditions could have posed risks given his age and health issues.,0.0,No mention of family problems or conflict prior to his disappearance.,0.0,No indication he was involved in domestic violence.,0.0,"No ongoing issues linked to racial, sexual, or other community issues noted.",0.0,No involvement in a violent or hate crime reported prior to disappearance.,1.0,His illegal employment status might indicate financial troubles.,0.0,No information regarding forced marriage or honour-based abuse is present.,0.0,No evidence of him being a victim of sexual exploitation or trafficking.,1,His behavior before going missing was atypical for him.,0.0,No known reason for him to purposely go missing at that time.,0.0,No indications that he prepared for or planned his absence.,1,His intentions on the last day were not fulfilled leading to confusion.,0.0,No record of previous disappearances exposing him to harm.,0.0,He is not considered a risk to others in any context.,0.0,No additional factors were noted that would affect risk assessment.,1,His age and disability suggest potential mental health concerns.,0,No indication of dementia or progressive neurological disorders present.
7,15976,6152,High,Low,Robert,Wheeler,1928-01-23,Bangor,87,Male,Home Address,Retired Charity officer,8879,2015-05-26 14:05:00,2015-05-26 14:05:00,Tuesday,9875,2015-06-02 10:40:00,"Commerce Street, Brechin, DD9 7BD",Home,Teresa Bennett,"Auldbar Road, Forfar, DD8 2PD",Traced by member of the public,"Robert Wheeler, known for frequently visiting his sister Catherine Wheeler's home on Glamis Road, Dundee, went missing. Concern arose when he did not arrive at her residence as planned. Initially, there was worry due to Robert's disability, increasing the risk associated with his disappearance. His grandson recalled Robert mentioning a desire to revisit Tayside Street, Carnoustie, which led authorities to expand the search area. Eventually, he was found safe, significantly reducing the initial risk level.",,"Tayside Street Carnoustie,Street,Glamis Road Dundee",,,,Catherine Wheeler,,0,NULL,0.0,NULL,1,"He is 87 years old and has a disability, making him vulnerable.",0,NULL,1,He has a disability that may affect his well-being.,0,NULL,0.0,NULL,0.0,NULL,0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,1,His absence was unusual as he typically visits family regularly.,1.0,He mentioned wanting to revisit a specific place before going missing.,0.0,NULL,1,He intended to visit his sister but did not arrive as planned.,0.0,NULL,0.0,NULL,0.0,NULL,1,He may have a mental health condition related to his age.,0,NULL
8,19617,6152,High,Medium,Robert,Wheeler,1928-01-23,Bangor,87,Male,Home Address,Retired Charity officer,8879,2015-06-20 10:40:00,2015-06-21 06:40:00,Sunday,4219,2015-06-23 08:59:00,"Commerce Street, Brechin, DD9 7BD",Home,Teresa Bennett,"11 Panmure Terrace, Dundee, DD5 2QL",Traced by Police,"Robert Wheeler was last seen leaving a senior housing complex at 41 Dock Street, Dundee. Having recently contacted a stranger on the rooftop of a nearby community center, concerns arose due to his illegal employment status. Eyewitnesses noted a possible ferry boarding shortly afterward. His concerned grandmothers reported his disappearance, fearing his involvement in domestic violence-related situations. Luke, a family friend, mentioned Robert's intention to alter his living circumstances. Eventually, Robert was traced to 11 Panmure Terrace, Dundee, safe and unharmed.","community center,senior housing","Unit,41 Dock Street Dundee,Street Dundee,Dundee","rooftop,domestic",Luke,"grandmother,grandmother",,"possible ferry boarding,contacted a stranger before vanishing,illegal employment status",0,NULL,1.0,Involvement in illegal employment raises concerns about potential criminal activity.,1,"At 87 years old, he is vulnerable due to age factors and may require assistance.",0,NULL,1,He has a disability that may affect his health and well-being.,1,His age may hinder interactions with unfamiliar surroundings.,0.0,NULL,0.0,NULL,0,NULL,1.0,Family fears suggest a background of domestic conflict or abuse.,1.0,Concerns indicate potential for being involved in domestic violence situations.,0.0,NULL,0.0,NULL,1.0,His illegal employment suggests financial problems or instability.,0.0,NULL,0.0,NULL,1,His sudden departure from a housing complex is atypical for his behavior.,1.0,"He intended to change living circumstances, indicating a reason for leaving.",0.0,NULL,1,"He was last seen intending to leave, which he did not complete as planned.",0.0,NULL,0.0,NULL,0.0,NULL,0,NULL,0,NULL
9,63949,6152,Low,Low,Robert,Wheeler,1928-01-23,Bangor,87,Male,Home Address,Retired Charity officer,8879,2015-12-01 08:59:00,2015-12-02 10:59:00,Wednesday,1927,2015-12-02 17:06:00,"Commerce Street, Brechin, DD9 7BD",Home,Teresa Bennett,"Findcastle Street, Dundee, DD4 9EW",Traced by Police,"Robert Wheeler was reported missing after he failed to attend his regular meeting at the church. Concerns arose when Teresa Bennett, a friend, couldn't contact him. Prior to his disappearance, Robert had reportedly spoken to a stranger at the nursing home where he volunteered. Witnesses later noted seeing an elderly man matching his description boarding a ferry under circumstances suggesting he may have been seeking undocumented work opportunities. Despite his advanced age and disability, Robert's disappearance was initially considered low risk. Authorities eventually traced Robert to a hospital in Dundee, where he had checked in for unknown reasons, concluding his unexpected journey.","nursing home,hospital,church",,,,,Teresa Bennett friend,"possible ferry boarding,contacted a stranger before vanishing,illegal employment status",0,NULL,0.0,NULL,1,"He is 87 years old, making him vulnerable due to age.",1,He may have adverse effects due to his disability if medication is unavailable.,1,He has a disability which could affect his health and safety.,1,His age and disability may hinder safe interactions in unfamiliar places.,0.0,NULL,0.0,NULL,0,"Weather conditions are not mentioned, so no additional risk is noted.",0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,1,His disappearance was unusual as he missed a regular church meeting.,0.0,NULL,0.0,NULL,0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,1,He likely has a mental health condition due to age-related issues.,0,NULL
