,VPD_NOMINALINCIDENTID_PK,VPD_CONSENTNAME,VPD_NOCONSENTREASON,VPD_CREATEDON,VPD_LASTUPDATEDON,VPD_NOMINALSYNOPSIS,VPD_GPCONSENT,VPD_VPTYPEID_FK,VPD_INCIDENTID_FK,VPD_WELLBEINGCOMMENTS,VPD_NOTINFORMEDREASON,VPD_NOGPCONSENTREASON,VPD_SCRA,VPD_THREEPOINTTEST,VPD_YOUTHATTITUDE,VPD_PARENTATTITUDE,VPD_NOMINALSVIEW,VPD_CHILDPROTECTION,VPD_RECORD_START_DATE,VPD_FORENAME,VPD_SURNAME,VPD_MAIDEN_NAME,VPD_CREATEDON_1,VPD_PLACEOFBIRTH,VPD_PERSONLANGUAGE,VPD_INTERPRETERREQID_FK,VPD_DISABILITY,VPD_DISABILITYDESC,VPD_PERSONETHNICAPPEARANCE,VPD_PERSONGENDER,VPD_KNOWNAS,VPD_REPEATVICTIM,VPD_REPEATPERPETRATOR,misper_misperid,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,vpd_serious_and_organised_crime_exploitation,vpd_stalking_and_harassment,vpd_suicide_concern,vpd_violence_used,vpd_weapon_used__acra_only_,vpd_bullying,vpd_child_at_locus,vpd_neglect,vpd_self_neglect,vpd_child_criminal_exploitation__cce_,vpd_child_sexual_exploitation__cse_,vpd_community_triage_service,vpd_distress_brief_intervention__dbi_,vpd_dsdas,vpd_child_victim,vpd_child_witnessed,vpd_female_genital_mutilation__fgm_,vpd_forced_marriage__fm_,vpd_gambling,vpd_honour_based_abuse__hba_,vpd_human_trafficking,vpd_looked_after_accommodated_child__laac_,vpd_missing_person,vpd_online_child_sexual_abuse_and_exploitation__ocsae_,vpd_pregnancy__unborn_baby_,vpd_sexual_harm,vpd_elderly,vpd_attempted_suicide,vpd_financial,vpd_sight_loss,vpd_physical_disability,vpd_psychological_harm,vpd_self_harm,vpd_isolation,vpd_hearing_loss,vpd_alcohol_consumption,vpd_learning_disability,vpd_communication_needs,vpd_mental_health_issues,vpd_drug_consumption,vpd_other,vpd_radicalisation
0,452846340,Kyle Kirk,,2022-06-09 08:31:08,2022-06-09 08:31:08,,4,1,733580,Kyle is stable and receiving appropriate support and care.,,,100,1,,,Kyle understands the situation and consented to database input.,,28-Nov-2022 14:48:11.000Z[UTC],Kyle,Kirk,,2021-12-17 09:23:08,Newry,Spanish,1,Not Known,,White Welsh,Male,Animi,N,N,1634,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,452846342,Thomas Jackson,No consent was given for information to be shared.,2022-09-03 13:51:08,2022-09-03 13:51:08,,100,1,866342,Kyle is currently not a victim or perpetrator of crime.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,1,,,Kyle expressed discomfort with information being shared without consent.,,28-Nov-2022 14:48:11.000Z[UTC],Kyle,Kirk,,2021-12-17 09:23:08,Newry,Spanish,1,Not Known,,White Welsh,Male,Animi,N,N,1634,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,452846340,Kyle Kirk,,2023-02-23 16:36:08,2023-02-23 16:36:08,,100,1,902725,Kyle is well and actively engaged in community activities.,,,100,2,,,Kyle aware and consenting to information sharing in database.,,28-Nov-2022 14:48:11.000Z[UTC],Kyle,Kirk,,2021-12-17 09:23:08,Newry,Spanish,1,Not Known,,White Welsh,Male,Animi,N,N,1634,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,452846340,Graham Phillips,,2023-04-02 19:40:08,2023-04-02 19:40:08,,4,1,983007,Kyle is healthy and has given consent for database entry.,,,100,1,,,Kyle acknowledges consent for his information in the database.,,28-Nov-2022 14:48:11.000Z[UTC],Kyle,Kirk,,2021-12-17 09:23:08,Newry,Spanish,1,Not Known,,White Welsh,Male,Animi,N,N,1634,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,452846345,Frederick Smith,Unable to locate,2023-04-30 16:50:08,2023-04-30 16:50:08,,2,1,983048,Kyle is currently uncontactable and has no reported vulnerabilities.,Unable to locate,Unable to locate,100,1,,,Kyle unable to provide consent for database input.,,28-Nov-2022 14:48:11.000Z[UTC],Kyle,Kirk,,2021-12-17 09:23:08,Newry,Spanish,1,Not Known,,White Welsh,Male,Animi,N,N,1634,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,452846346,Graham Phillips,,2023-08-01 02:43:08,2023-08-01 02:43:08,"Kyle was reported near an airport, observed on a hiking trail and a field, raising abduction suspicion due to unusual behavior.",4,1,992379,Kyle is healthy and reports no safety concerns currently.,,,100,1,,,Kyle aware and consenting to information being shared.,,28-Nov-2022 14:48:11.000Z[UTC],Kyle,Kirk,,2021-12-17 09:23:08,Newry,Spanish,1,Not Known,,White Welsh,Male,Animi,N,N,1634,,,"field,airport,hiking trail",,,,abduction suspicion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,452846347,Kyle Kirk,,2023-09-27 21:21:08,2023-09-29 21:21:08,"Kyle, aged 68, is estranged from relatives, prompting concern for his social support. Although stable, his isolation highlights the need for outreach to improve connections.",100,1,996769,Kyle is stable and not currently facing any risks.,,,100,1,,,Kyle consented to data entry for support services.,,28-Nov-2022 14:48:11.000Z[UTC],Kyle,Kirk,,2021-12-17 09:23:08,Newry,Spanish,1,Not Known,,White Welsh,Male,Animi,N,N,1634,,,,,,,estranged from relatives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7,452846348,Kyle Kirk,,2023-10-17 07:26:08,2023-10-19 07:26:08,,1,1,997134,Kyle is currently stable and not experiencing any harm.,,,100,2,,,[Kyle] understood and consented to share information.,,28-Nov-2022 14:48:11.000Z[UTC],Kyle,Kirk,,2021-12-17 09:23:08,Newry,Spanish,1,Not Known,,White Welsh,Male,Animi,N,N,1634,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,452846349,Kyle Kirk,,2024-02-14 15:29:08,2024-02-15 23:02:08,Kyle's grandfather suspects abduction.,1,1,998572,Kyle is stable and receiving positive support from the community.,,,100,2,,,[Kyle] understands situation and consented to database entry.,,28-Nov-2022 14:48:11.000Z[UTC],Kyle,Kirk,,2021-12-17 09:23:08,Newry,Spanish,1,Not Known,,White Welsh,Male,Animi,N,N,1634,,,,,grandfather,,abduction suspicion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4528193410,Rebecca Kirk,,2024-05-11 02:05:08,2024-05-12 13:34:08,"Kyle expressed suicidal ideation while on a hiking trail and later at the airport, prompting a report submission.",4,1,999185,Kyle is stable and has consented to database entry.,,,100,1,,,Kyle agreed to have his information entered into the database.,,28-Nov-2022 14:48:11.000Z[UTC],Kyle,Kirk,,2021-12-17 09:23:08,Newry,Spanish,1,Not Known,,White Welsh,Male,Animi,N,N,1634,,,"hiking trail,airport",,,,suicidal ideation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
