,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,76980,8723,Medium,Medium,Lynne,Dixon,1942-10-01,Wolverhampton,68,F,Home Address,Retired Clinical research associate,4612,2011-03-08 00:00:00,2011-03-08 22:00:00,Tuesday,8019,2011-03-13 13:39:00,"1 Garrison Place, Falkirk, FK1 1AA",Home,Judith Francis,"West Bridge Street, Falkirk, FK1 5AP",Traced by member of the public,"Lynne Dixon, facing an identity crisis, was missing from home; last seen at a religious site by her brother.",Home,,religious site,,"brother,brother",,identity crisis
1,69029,8723,Low,Low,Lynne,Dixon,1942-10-01,Wolverhampton,68,F,Home Address,Retired Clinical research associate,4612,2011-06-27 13:39:00,2011-06-28 01:39:00,Tuesday,1060,2011-06-28 07:19:00,"1 Garrison Place, Falkirk, FK1 1AA",Home,Francis Powell,"14 The Meadows, Stirling, FK9 5AE",Traced by Police,"Lynne Dixon was last seen leaving her relative’s house at Bruce Street, Alloa. Her sister reported her missing after she failed to return home. She was safely found later.",,Bruce Street Alloa,relative’s house,,sister,,
2,13144,8723,Low,Low,Lynne,Dixon,1942-10-01,Wolverhampton,68,F,Home Address,Retired Clinical research associate,4612,2011-07-14 07:19:00,2011-07-15 12:19:00,Friday,7852,2011-07-19 18:11:00,"Dunhalin, Rumford, FK2 0SE",assisted living facility,Alexandra Doherty,"Dumbarton Road,  FK8 2QL",Traced by staff,"Lynne Dixon, aged 68, was last seen leaving her assisted living facility in Rumford. Concern rose when it was discovered she might have been struggling with an identity crisis and had been in contact with an unknown online group. A friend reported that Lynne expressed a desire for solitude and believed she was camping near a relative's house on Crossgatehead Road, Brightons. Despite initial concerns, she was eventually located by staff at an address on Dumbarton Road, safe and unharmed. Her disappearance was unintentional, stemming from confusion and a desire for independence.",,"Road,Crossgatehead Road Brightons",house,,friend,,"believed to be camping,identity crisis,in touch with unknown online group"
3,13923,8723,High,High,Lynne,Dixon,1942-10-01,Wolverhampton,69,F,Home Address,Retired Clinical research associate,4612,2011-12-30 18:11:00,2011-12-31 06:11:00,Saturday,3490,2012-01-02 04:21:00,"1 Garrison Place, Falkirk, FK1 1AA",Home,Francis Powell,"Dumbarton Road,  FK8 2QL",Traced by Police,"Lynne Dixon was last seen leaving her Home on Haypark Road, Denny, heading towards a nearby mine. Her brother, concerned after she missed their routine book club meeting, contacted colleagues who confirmed her absence from a scheduled meet. Efforts to reach her were unsuccessful, and Naomi Shaw, a close acquaintance, reported her missing. Lynne was found after a thorough search by police in the vicinity of Bruce Street, Alloa, FK10 1RX, disoriented but safe.","Home,book club","Haypark Road Denny,Bruce Street Alloa FK10 1RX",mine,Naomi Shaw,"brother,colleague,colleague",,
4,10838,8723,Low,Low,Lynne,Dixon,1942-10-01,Wolverhampton,69,F,Home Address,Retired Clinical research associate,4612,2012-06-19 04:21:00,2012-06-19 04:21:00,Tuesday,4372,2012-06-22 05:13:00,"1 Garrison Place, Falkirk, FK1 1AA",Home,Judith Francis,"West Bridge Street, Falkirk, FK1 5AP",Traced by Police,MP's brother discovered she visited a relative’s house after,,,relative’s house,,"brother,brother,brother",,in touch with unknown online group
5,51940,8723,High,High,Lynne,Dixon,1942-10-01,Wolverhampton,70,F,Home Address,Retired Clinical research associate,4612,2012-11-06 05:13:00,2012-11-06 23:13:00,Tuesday,2933,2012-11-08 06:06:00,"1 Garrison Place, Falkirk, FK1 1AA",Home,Alexandra Doherty,"West Bridge Street, Falkirk, FK1 5AP",Traced by Police,"Lynne Dixon, a 70-year-old retired clinical research associate, was last seen at her home at 1 Garrison Place, Falkirk. Known for being in touch with an unknown online group, Lynne had recently mentioned a meeting scheduled with them. Her brother became concerned when she failed to answer her calls and discovered Lynne wasn't at home. Inquiry with neighbors revealed an earlier sighting of her heading towards an old mine near Dunhalin, Rumford, FK2 0SE, accompanied by a friend. The police traced Lynne two days later on West Bridge Street, Falkirk, after receiving a tip from Naomi Shaw. She was found unharmed but disoriented, hinting at a possible misunderstanding of her online group's intentions.",,"1 Garrison Place Falkirk,Place,Dunhalin Rumford FK2 0SE",mine,Naomi Shaw,"brother,friend",,in touch with unknown online group
6,42818,8723,Medium,Medium,Lynne,Dixon,1942-10-01,Wolverhampton,70,F,Home Address,Retired Clinical research associate,4612,2012-11-28 06:06:00,2012-11-28 17:06:00,Wednesday,9880,2012-12-05 02:46:00,"1 Garrison Place, Falkirk, FK1 1AA",Home,Phillip Curtis,"West Bridge Street, Falkirk, FK1 5AP",Traced by Police,"Lynne Dixon, known for her love of outdoor adventures despite her disability, was last seen by her friend just before she left her home at 1 Garrison Place, Falkirk. She mentioned heading towards Haypark Road, Denny, potentially to explore the nearby park and perhaps try camping, a hobby she indulged in occasionally. Concern grew when Lynne did not return or contact her daughter, Judith Francis, as usual. Her brother speculated she might have wandered towards a mine she once frequented for its historical significance. After an extensive search coordinated by the police, Lynne was eventually located safe on West Bridge Street, confused but unharmed, having spent days disoriented in the vicinity.",park,"Haypark Road Denny,Road,1 Garrison Place Falkirk",mine,,"brother,brother,friend",daughter Judith Francis,believed to be camping
7,71531,8723,High,High,Lynne,Dixon,1942-10-01,Wolverhampton,70,F,Home Address,Retired Clinical research associate,4612,2013-03-08 02:46:00,2013-03-08 02:46:00,Friday,748,2013-03-08 15:14:00,"1 Garrison Place, Falkirk, FK1 1AA",Home,Dawn Nelson,"West Bridge Street, Falkirk, FK1 5AP",Traced by Police,"Lynne Dixon, known to be in touch with an unknown online group, was last seen by her colleagues at 1 Garrison Place, Falkirk. There was growing concern as she was believed to be camping, which was unusual for her, given her disability. A friend reported seeing her on the rooftop, causing alarm due to its precariousness. After her disappearance was reported, one of her colleagues hypothesized that her involvement with the online group might have led her to search for solitude. Eventually, Lynne was traced by police at West Bridge Street, unharmed but disoriented. Her connection with the group remained unclear, and her camping plans were unverified.",,1 Garrison Place Falkirk,rooftop,,"colleague,colleague,friend",,"in touch with unknown online group,believed to be camping"
8,4773,8723,High,Medium,Lynne,Dixon,1942-10-01,Wolverhampton,70,F,Home Address,Retired Clinical research associate,4612,2013-08-12 15:14:00,2013-08-13 15:14:00,Tuesday,9224,2013-08-19 00:58:00,"1 Garrison Place, Falkirk, FK1 1AA",Home,Judith Francis,"Park Avenue,  FK2 9LG",Traced by Police,"Lynne Dixon, a 70-year-old woman living at 1 Garrison Place, Falkirk, was reported missing from her home. Her disappearance raised concern due to her disability and elevated initial risk level. Lynne's colleague from her research days expressed worry after failing to reach her, prompting further investigation. Witnesses last saw Lynne near a local mine, where she often took solitary walks and occasionally visited a nearby religious site for reflection and solace. Given Lynne's history of exploration in these secluded areas, authorities focused their search around these locations. She was ultimately located by police on Park Avenue, unharmed but disoriented. Lynne mentioned she had become disoriented en route to a medical clinic, leading to her unintended extended absence.",medical clinic,1 Garrison Place Falkirk,"mine,religious site",,colleague,,
9,61237,8723,Low,Low,Lynne,Dixon,1942-10-01,Wolverhampton,71,F,Home Address,Retired Clinical research associate,4612,2013-10-06 00:58:00,2013-10-06 09:58:00,Sunday,9027,2013-10-12 07:25:00,"1 Garrison Place, Falkirk, FK1 1AA",Home,Francesca Evans,"14 The Meadows, Stirling, FK9 5AE",Traced by Police,"Lynne Dixon, known to her circle as a reserved but adventurous spirit, was reported missing from her home at 1 Garrison Place, Falkirk. Prior to her disappearance, Lynne had been experiencing an identity crisis and was believed to have formed connections with an unknown online group. Her colleague noted unusual behavior, suggesting she intended to go camping for some time. Lynne's trail was picked up again when she was sighted near a relative's house on Bruce Street, Alloa, and there were reports of her spending a lot of time on a rooftop nearby. Concerns grew from her friend, who mentioned that Lynne hadn’t been in regular contact. Lynne was eventually traced by police, safe at another address in Stirling, suggesting a need for solitude and reflection amidst personal turmoil.",,"Stirling,1 Garrison Place Falkirk,Bruce Street Alloa","rooftop,house",,"colleague,friend",,"identity crisis,believed to be camping,in touch with unknown online group"
