,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,42847,9610,Low,Low,Samuel,Bishop,1961-12-28,Chester,60,Male,Home Address,"Pharmacist, hospital",9527,2022-01-31 00:00:00,2022-01-31 07:00:00,Monday,8661,2022-02-06 00:21:00,"Chapel Level, Kirkcaldy, KY2 6HF",Home,Keith Fletcher,"28 Fairykirk Road, Rosyth, KY11 2QQ",Traced by Police,"Samuel Bishop, a 60-year-old male, was last seen leaving his home at Chapel Level, Kirkcaldy, KY2 6HF. Known to have been estranged from relatives and involved in some alleged criminal activity, Samuel's usual routine included daily walks that he'd sometimes extend without notice. On this particular occasion, he failed to return as expected, prompting concern. His friend, Andrea, who regularly met him at a coffee shop, reported his absence. Despite the low initial risk, authorities investigated and traced Samuel to 28 Fairykirk Road, Rosyth, KY11 2QQ, after a week of uncertainty. His prolonged absence was attributed to personal issues, and no foul play was suspected.",coffee shop,Chapel Level Kirkcaldy KY2 6HF,,Andrea,friend,son,"overdue return from walk,estranged from relatives,involved in criminal activity"
1,15015,9610,Medium,Medium,Samuel,Bishop,1961-12-28,Chester,60,Male,Home Address,"Pharmacist, hospital",9527,2022-06-01 00:21:00,2022-06-01 23:21:00,Wednesday,8357,2022-06-06 19:38:00,"Chapel Level, Kirkcaldy, KY2 6HF",Home,Michael Miah,"41 West Leven Street, Burntisland, KY3 9DZ",Traced by member of the public,"Samuel Bishop was last seen leaving his home at Chapel Level, Kirkcaldy. His son, Charlie Walker, had requested they have a quiet evening together, but Samuel mentioned he needed to visit a friend at the regular bar. Reports later placed Samuel near 23 Haddow Grove, Burntisland, where he appeared disoriented. Witnesses mentioned seeing him heading towards a nearby roadhouse and then continuing on foot towards the dock/marina area. A concerned passerby, upon recognizing Samuel from a missing person alert, contacted authorities. After being traced to 41 West Leven Street, Burntisland, Samuel was reunited with his family. His disappearance was attributed to a mix of disorientation and a desire to revisit familiar places from his past.","regular bar,Home","West,23 Haddow Grove Burntisland",roadhouse,,friend,Charlie Walker,
2,83638,9610,High,High,Samuel,Bishop,1961-12-28,Chester,60,Male,Home Address,"Pharmacist, hospital",9527,2022-11-01 19:38:00,2022-11-02 07:38:00,Wednesday,3803,2022-11-04 11:01:00,"23 Haddow Grove, Burntisland, KY3 0DA",coffee shop,Michael Miah,"Abbey Park Avenue, St Andrews, KY16 9LQ",Traced by Police,"Samuel Bishop was last seen leaving a coffee shop at 16 Albert Street, Rosyth, KY11 2SA, indicating plans to visit a nearby resort but never returned. Known to be estranged from relatives, his aunt alerted authorities when his walk became overdue. Bishop was later traced at a roadhouse in Abbey Park Avenue, St Andrews, KY16 9LQ.",coffee shop,16 Albert Street Rosyth KY11 2SA,"resort,roadhouse",,"aunt,aunt",Bishop,"overdue return from walk,estranged from relatives"
3,38302,9610,Low,High,Samuel,Bishop,1961-12-28,Chester,61,Male,Home Address,"Pharmacist, hospital",9527,2023-03-28 11:01:00,2023-03-28 11:01:00,Tuesday,5049,2023-03-31 23:10:00,"Chapel Level, Kirkcaldy, KY2 6HF",Home,Danny Bishop,"3 Russell Grove, Burntisland, KY3 9HL",Traced by family,Samuel was last seen at a regular bar near the dock,regular bar,,,,,,"estranged from relatives,involved in criminal activity"
4,62808,9610,Low,Low,Samuel,Bishop,1961-12-28,Chester,61,Male,Home Address,"Pharmacist, hospital",9527,2023-08-07 23:10:00,2023-08-09 01:10:00,Wednesday,9636,2023-08-14 15:46:00,"Chapel Level, Kirkcaldy, KY2 6HF",Home,Michael Miah,"1 Camdean Crescent, Rosyth, KY11 2TJ",Traced by family,"Samuel was last seen at a roadhouse near Chapel Level, Kirkcaldy. Estranged from relatives, he was overdue after a walk.",,Chapel Level Kirkcaldy,roadhouse,,,,"estranged from relatives,overdue return from walk"
5,84032,9610,Medium,Medium,Samuel,Bishop,1961-12-28,Chester,61,Male,Home Address,"Pharmacist, hospital",9527,2023-09-14 15:46:00,2023-09-15 05:46:00,Friday,6639,2023-09-19 06:25:00,"Chapel Level, Kirkcaldy, KY2 6HF",Home,Keith Fletcher,"1 Burnside Gardens, Burntisland, KY3 0DP",Traced by Police,"Samuel Bishop, a 61-year-old male with an unspecified disability, disappeared from his home at Chapel Level, Kirkcaldy. An estranged relationship with relatives had been noted, and it is thought that this might have influenced his departure. His whereabouts remained a mystery for several days, despite concerns expressed by his son, Michael Miah. During the search, authorities contacted Andrea, a close family contact, to gather more insights into Samuel's state of mind. Eventually, he was located at 23 Haddow Grove, Burntisland, after a tip-off from Lesley Shah, a family friend. He was traced by the police and returned safely.",,"Chapel Level Kirkcaldy,23 Haddow Grove Burntisland",,"Lesley Shah,Andrea",friend,son Michael Miah,estranged from relatives
6,66763,9610,High,High,Samuel,Bishop,1961-12-28,Chester,62,Male,Home Address,"Pharmacist, hospital",9527,2024-03-13 06:25:00,2024-03-13 20:25:00,Wednesday,1577,2024-03-14 08:42:00,"Chapel Level, Kirkcaldy, KY2 6HF",Home,Danny Bishop,"3 Russell Grove, Burntisland, KY3 9HL",Traced by Police,"Samuel Bishop, known for his evening visits to the regular bar near the dock/marina and the occasional trip to a roadhouse, went missing after departing Home. His brother and son, Michael Miah, grew worried when they didn't hear from him. Samuel was last seen at a bar/nightclub nearby. Efforts to locate him intensified when his trail led towards 6-9 West Green, Crail. With the high risk associated, emergency services focused around these locations before successfully finding him in Burntisland.","Home,regular bar","West Green Crail,Burntisland",roadhouse,,"brother,brother",son Michael Miah,
7,48614,9610,Low,Medium,Samuel,Bishop,1961-12-28,Chester,62,Male,Home Address,"Pharmacist, hospital",9527,2024-05-29 08:42:00,2024-05-30 03:42:00,Thursday,2927,2024-05-31 09:29:00,"Chapel Level, Kirkcaldy, KY2 6HF",Home,Keith Fletcher,"1 Burnside Gardens, Burntisland, KY3 0DP",Traced by Police,"Samuel Bishop, 62, was last seen at a bar located at 6-9 West Green, Crail, where he was accompanied by his brother. According to reports, Samuel had been acting erratically and was possibly involved in some criminal activity. Despite being advised by his friend Frank Wood to head home, Samuel left the bar abruptly. CCTV footage later captured him near a known roadhouse at 16 Albert Street, Rosyth. His son reported his behavior had become more unpredictable lately, possibly linked to undesired associations. Two days later, Samuel was located by police at 1 Burnside Gardens, Burntisland. Concerns for his wellbeing were addressed, and he was safely returned home.",,"West Green Crail,16 Albert Street Rosyth,Burntisland",roadhouse,,"son,brother",Frank Wood,involved in criminal activity
8,17451,9610,Medium,Medium,Samuel,Bishop,1961-12-28,Chester,62,Male,Home Address,"Pharmacist, hospital",9527,2024-07-31 09:29:00,2024-07-31 23:29:00,Wednesday,1150,2024-08-01 04:39:00,"Chapel Level, Kirkcaldy, KY2 6HF",Home,Frank Wood,"1 Burnside Gardens, Burntisland, KY3 0DP",Traced by staff,"Samuel Bishop went missing after an overdue return from a walk which started near Chapel Level, Kirkcaldy, KY2 6HF. The family reported him missing late that evening. Bishop was known to be estranged from relatives, which initially raised concerns. A witness last saw him at a dock near 6-9 West Green, Crail, KY10 3RD, leading to speculation he intended to clear his mind by the water. Following a diligent search by local authorities, he was found safe at 1 Burnside Gardens, Burntisland, KY3 0DP by tracing staff. His grandmother was particularly relieved by his safe return.",,"Chapel Level Kirkcaldy KY2 6HF,West Green Crail KY10 3RD,Burntisland KY3",,,grandmother,,"overdue return from walk,estranged from relatives"
9,7606,9610,Medium,Medium,Samuel,Bishop,1961-12-28,Chester,62,Male,Home Address,"Pharmacist, hospital",9527,2024-11-26 04:39:00,2024-11-26 07:39:00,Tuesday,8176,2024-12-01 20:55:00,"Chapel Level, Kirkcaldy, KY2 6HF",Home,Danny Bishop,"28 Fairykirk Road, Rosyth, KY11 2QQ",Traced by Police,"Samuel Bishop, a 62-year-old pharmacist from Chester, was last seen leaving his residence at Chapel Level, Kirkcaldy, KY2 6HF. Estranged from his relatives, he often engaged in sporadic walks, sometimes extending into the evening. On the evening of his disappearance, he was reportedly headed to meet a friend at a local bar/nightclub near 23 Haddow Grove, Burntisland, KY3 0DA. Bishop, known to be involved in minor criminal activities, did not return home as expected, sparking concern among acquaintances. His son, growing increasingly worried, contacted Rebecca Carter, a close friend, who alerted the authorities. After intensive searching, police traced Bishop to 28 Fairykirk Road, Rosyth, KY11 2QQ. The entire ordeal highlighted the challenges surrounding his lifestyle and familial estrangement.",,"23 Haddow Grove Burntisland KY3 0DA,8,Chapel Level Kirkcaldy KY2 6HF",,Rebecca Carter,"son,friend,friend",,"involved in criminal activity,estranged from relatives,overdue return from walk"
10,53971,9610,Medium,Medium,Samuel,Bishop,1961-12-28,Chester,63,Male,Home Address,"Pharmacist, hospital",9527,2025-01-13 20:55:00,2025-01-13 21:55:00,Monday,5821,2025-01-17 21:56:00,"Chapel Level, Kirkcaldy, KY2 6HF",Home,Danny Bishop,"28 Fairykirk Road, Rosyth, KY11 2QQ",Traced by staff,"Samuel Bishop went missing after leaving a bar located at 16 Albert Street, Rosyth. Despite plans to return from a walk, he failed to arrive at his initial destination, sparking concern among authorities. His relationship with some family members, including his estranged son, had been strained, complicating the investigation. Prior to his disappearance, Samuel had potential involvement in undisclosed criminal activities. The search extended to nearby locations, including a resort and the dock/marina at 6-9 West Green, Crail, where he was known to visit occasionally.",,"West Green Crail,16 Albert Street Rosyth",resort,,son,,"overdue return from walk,estranged from relatives,involved in criminal activity"
11,89398,9610,Low,High,Samuel,Bishop,1961-12-28,Chester,63,Male,Home Address,"Pharmacist, hospital",9527,2025-02-12 21:56:00,2025-02-12 21:56:00,Wednesday,1623,2025-02-14 00:59:00,"Chapel Level, Kirkcaldy, KY2 6HF",Home,Danny Bishop,"41 West Leven Street, Burntisland, KY3 9DZ",Traced by Police,"Samuel Bishop, who was last seen at his home on Chapel Level, Kirkcaldy, KY2 6HF, was reported missing by his mother, Francesca Bishop, after failing to make contact for several days. Prior to his disappearance, Samuel, who had been estranged from his relatives, frequented a regular bar where he was known to engage in criminal activity. His sister, who also lived nearby, recalled seeing him behaving unusually at the gym a few days before he vanished. Concerns were heightened due to his disability, which required regular medication. Authorities found his absence alarming after discovering evidence of his involvement in local schemes. After an extensive search, Samuel was traced by detectives at a location on West Leven Street, Burntisland, appearing disoriented but unharmed.","gym,regular bar","Chapel Level Kirkcaldy KY2 6HF,West,Street",,,sister,mother Francesca Bishop,"estranged from relatives,involved in criminal activity"
12,1393,9610,Medium,Medium,Samuel,Bishop,1961-12-28,Chester,63,Male,Home Address,"Pharmacist, hospital",9527,2025-05-19 00:59:00,2025-05-20 02:59:00,Tuesday,8858,2025-05-25 04:37:00,"Chapel Level, Kirkcaldy, KY2 6HF",Home,Michael Miah,"1 Camdean Crescent, Rosyth, KY11 2TJ",Traced by Police,"Samuel Bishop was last seen leaving his home at Chapel Level, Kirkcaldy, KY2 6HF, planning to visit his grandmother at a resort. His family mentioned that the resort had a marina. Samuel, who had a disability, often enjoyed the peace of the docks. Concern grew when he failed to arrive at his intended destination. Despite initial searches around the resort, there was no trace of him until law enforcement later located him in Rosyth, safe but disoriented.",Home,Chapel Level Kirkcaldy KY2 6HF,resort,,grandmother,,
