,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,76979,4260,Low,High,Andrea,Leach,1948-03-05,Belfast,67,F,Home Address,Retired Medical physicist,5901,2015-06-14 00:00:00,2015-06-14 17:00:00,Sunday,1379,2015-06-14 22:59:00,"33 Spittal Street,  FK8 1DU",Home,Nigel Johnson,"Kirk Entry Bo'ness Road, Falkirk, FK2 0QS",Traced by member of the public,"Andrea Leach, known for frequent solitary walks, went missing after leaving her home at 33 Spittal Street. Andrea's sister recounted Andrea mentioning a plan to explore the swamps near Well Place, Dunblane, a location she often enjoyed. Concern grew among her family and friends when she did not return as expected. A friend, Nigel Johnson, attempted to reach her by phone but received no response. Inquiries revealed that Andrea had last been seen entering an old tunnel in the vicinity of 35 Kerse Road, Grangemouth, an area marked as dangerous due to its unstable structure. Andrea was later discovered by a concerned passerby who noticed her struggling near Kirk Entry. Emergency services confirmed her identity and aided her return home.",,"The,35 Kerse Road Grangemouth,Well Place Dunblane","swamp,tunnel",,"sister,friend",friend Nigel Johnson,
1,60151,4260,Medium,Medium,Andrea,Leach,1948-03-05,Belfast,67,F,Home Address,Retired Medical physicist,5901,2015-09-15 22:59:00,2015-09-16 22:59:00,Wednesday,7389,2015-09-21 02:08:00,"33 Spittal Street,  FK8 1DU",Home,Nigel Johnson,"Kirk Entry Bo'ness Road, Falkirk, FK2 0QS",Traced by Police,"Andrea Leach was last seen leaving a safe house on Dumbarton Road, FK8 2QL. Her disappearance raised concerns among her colleagues, who mentioned she had expressed stress related to recent personal developments. With her grandfather offering limited emotional support, Andrea found refuge through her friend Joe Harrison. After intense searching, Andrea was eventually traced by authorities to a location in Falkirk, thankfully unharmed.",,Dumbarton Road FK8 2QL,safe house,Joe Harrison,"grandfather,grandfather,colleague,colleague",,
2,57168,4260,Medium,Medium,Andrea,Leach,1948-03-05,Belfast,67,F,Home Address,Retired Medical physicist,5901,2015-10-12 02:08:00,2015-10-12 15:08:00,Monday,1092,2015-10-12 20:20:00,"33 Spittal Street,  FK8 1DU",Home,Raymond Allen,"1 Burnbank Road, Falkirk, FK2 7PE",Traced by staff,Andrea Leach was last seen at 33 Spittal Street. A friend reported her missing. She was found later at a safe house after being spotted near a tunnel by the airport.,,33 Spittal Street,"safe house,tunnel,airport",,friend,,
3,99978,4260,Medium,Low,Andrea,Leach,1948-03-05,Belfast,67,F,Home Address,Retired Medical physicist,5901,2016-02-29 20:20:00,2016-03-01 00:20:00,Tuesday,9558,2016-03-07 11:38:00,"33 Spittal Street,  FK8 1DU",Home,Nigel Johnson,"Burns Crescent,  FK2 9LJ",Traced by Police,"MP, Andrea Leach, who has gone missing before, was last seen leaving a safe house at 88 High Station Road, Falkirk. Her sister, Janet Leach, was worried and informed authorities. She was found in a tunnel near Burns Crescent, FK2 9LJ, unharmed.",,"88 High Station Road Falkirk,Burns Crescent FK2 9LJ","safe house,tunnel","Janet Leach,Leach",,,has gone missing before
4,34227,4260,High,High,Andrea,Leach,1948-03-05,Belfast,68,F,Home Address,Retired Medical physicist,5901,2016-08-16 11:38:00,2016-08-17 06:38:00,Wednesday,6700,2016-08-21 03:18:00,"33 Spittal Street,  FK8 1DU",Home,Raymond Allen,"Kirk Entry Bo'ness Road, Falkirk, FK2 0QS",Traced by Police,"Andrea Leach, who had recently been released from prison, vanished under perplexing circumstances. Last seen at an airport, she did not board her intended flight. Her colleague reported that prior to her disappearance, Andrea had expressed a desire to explore a nearby swamp out of sheer curiosity. Concern grew when her car was discovered abandoned at the edge of the swamp, without any visible tracks or signs of her presence. Her grandfather, Leslie Finch, noted in the days before her disappearance, Andrea had seemed distracted during their visit to a synagogue. The authorities, alerted by her absence, conducted a thorough search in the area and successfully located Andrea, unharmed, at a local doctor's office days later, having sought refuge for unspecified reasons.","synagogue,office",The,"airport,swamp",,"colleague,grandfather",grandfather Leslie Finch,recently released from prison
5,41791,4260,Low,Low,Andrea,Leach,1948-03-05,Belfast,68,F,Home Address,Retired Medical physicist,5901,2016-12-23 03:18:00,2016-12-23 23:18:00,Friday,3262,2016-12-25 09:40:00,"33 Spittal Street,  FK8 1DU",Home,Nigel Johnson,"1 Burnbank Road, Falkirk, FK2 7PE",Traced by family,"Andrea Leach, who has a history of sudden disappearances and was only recently released from prison, went missing once more following a significant relationship breakdown. Last sighted near the airport, Andrea's friend, Nigel Johnson, mentioned she seemed agitated and determined to leave town. Authorities believe she may have traveled through the nearby tunnel network leading to Haypark Road, Denny, or ended up wandering into the swamp area surrounding the airport. After an extensive two-day search, Andrea was eventually located unharmed by family at a medical clinic, appearing confused but otherwise in good health.",medical clinic,"Haypark Road Denny,Road","tunnel,swamp,airport",,,friend Nigel Johnson,"has gone missing before,recently released from prison,relationship breakdown"
6,44499,4260,Low,Low,Andrea,Leach,1948-03-05,Belfast,68,F,Home Address,Retired Medical physicist,5901,2016-12-29 09:40:00,2016-12-29 14:40:00,Thursday,9718,2017-01-05 03:38:00,"33 Spittal Street,  FK8 1DU",Home,Raymond Allen,"1 Garrison Place, Falkirk, FK1 1AA",Traced by staff,"Andrea Leach, recently released from prison, went missing after a visit to a medical clinic near Kirk Entry Bo'ness Road, Falkirk. Having experienced a relationship breakdown and known to have gone missing before, her tension could have driven her actions this time. Her colleague and friend, Teresa Wilson, expressed concern after Andrea failed to meet her at a neighborhood cafe. Investigations identified Andrea's movements near a safe house before boarding a school bus at Ercall Road, Brightons, eventually leading to her location.","school,medical clinic,neighborhood cafe","Kirk Entry,Ercall Road Brightons","safe house,airport,school bus stop",,colleague,friend Teresa Wilson,"relationship breakdown,recently released from prison,has gone missing before"
7,59988,4260,Medium,Medium,Andrea,Leach,1948-03-05,Belfast,69,F,Home Address,Retired Medical physicist,5901,2017-05-01 03:38:00,2017-05-01 06:38:00,Monday,2658,2017-05-02 23:56:00,"33 Spittal Street,  FK8 1DU",Home,Frederick Perry,"Ercall Road, Brightons, FK2 0RJ",Traced by Police,"Andrea Leach, who has gone missing before, was last seen at 88 High Station Road. Her sister reported her missing before she was traced safely.",,"88 High Station Road,Road",,,sister,,has gone missing before
8,36508,4260,Medium,Medium,Andrea,Leach,1948-03-05,Belfast,69,F,Home Address,Retired Medical physicist,5901,2017-10-19 23:56:00,2017-10-20 19:56:00,Friday,6782,2017-10-24 16:58:00,"33 Spittal Street,  FK8 1DU",Home,Nigel Johnson,"1 Garrison Place, Falkirk, FK1 1AA",Traced by family,"Andrea was last seen at a school bus stop on Bruce Street, Alloa. A friend reported her absence from a nearby safe house.",,"Bruce Street Alloa,Alloa,The","school bus stop,safe house,swamp",,friend,,"has gone missing before,recently released from prison"
9,45731,4260,High,High,Andrea,Leach,1948-03-05,Belfast,69,F,Home Address,Retired Medical physicist,5901,2018-01-07 16:58:00,2018-01-08 14:58:00,Monday,7578,2018-01-12 23:16:00,"33 Spittal Street,  FK8 1DU",Home,Frederick Perry,"88 High Station Road, Falkirk, FK1 5QX",Traced by family,"Andrea Leach, who has gone missing before, disappeared after a relationship breakdown. Maps of the Highlands were found at her home on Ercall Road, Brightons. Her brother reported concern when she missed a meeting at the synagogue.",synagogue,Ercall Road Brightons,,,brother,,"has gone missing before,relationship breakdown,had maps of Highlands"
