,VPD_NOMINALINCIDENTID_PK,VPD_CONSENTNAME,VPD_NOCONSENTREASON,VPD_CREATEDON,VPD_LASTUPDATEDON,VPD_NOMINALSYNOPSIS,VPD_GPCONSENT,VPD_VPTYPEID_FK,VPD_INCIDENTID_FK,VPD_WELLBEINGCOMMENTS,VPD_NOTINFORMEDREASON,VPD_NOGPCONSENTREASON,VPD_SCRA,VPD_THREEPOINTTEST,VPD_YOUTHATTITUDE,VPD_PARENTATTITUDE,VPD_NOMINALSVIEW,VPD_CHILDPROTECTION,VPD_RECORD_START_DATE,VPD_FORENAME,VPD_SURNAME,VPD_MAIDEN_NAME,VPD_CREATEDON_1,VPD_PLACEOFBIRTH,VPD_PERSONLANGUAGE,VPD_INTERPRETERREQID_FK,VPD_DISABILITY,VPD_DISABILITYDESC,VPD_PERSONETHNICAPPEARANCE,VPD_PERSONGENDER,VPD_KNOWNAS,VPD_REPEATVICTIM,VPD_REPEATPERPETRATOR,misper_misperid,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,vpd_serious_and_organised_crime_exploitation,vpd_stalking_and_harassment,vpd_suicide_concern,vpd_violence_used,vpd_weapon_used__acra_only_,vpd_bullying,vpd_child_at_locus,vpd_neglect,vpd_self_neglect,vpd_child_criminal_exploitation__cce_,vpd_child_sexual_exploitation__cse_,vpd_community_triage_service,vpd_distress_brief_intervention__dbi_,vpd_dsdas,vpd_child_victim,vpd_child_witnessed,vpd_female_genital_mutilation__fgm_,vpd_forced_marriage__fm_,vpd_gambling,vpd_honour_based_abuse__hba_,vpd_human_trafficking,vpd_looked_after_accommodated_child__laac_,vpd_missing_person,vpd_online_child_sexual_abuse_and_exploitation__ocsae_,vpd_pregnancy__unborn_baby_,vpd_sexual_harm,vpd_elderly,vpd_attempted_suicide,vpd_financial,vpd_sight_loss,vpd_physical_disability,vpd_psychological_harm,vpd_self_harm,vpd_isolation,vpd_hearing_loss,vpd_alcohol_consumption,vpd_learning_disability,vpd_communication_needs,vpd_mental_health_issues,vpd_drug_consumption,vpd_other,vpd_radicalisation
0,60019901,Laura Goodwin,Unable to locate,2021-03-30 02:27:21,2021-03-31 05:04:21,"Donald, aged 11, got separated from his brother while on a cruise ship. He was later found at a safe house mistakenly thinking it was their remote cabin. His visual impairment may have contributed to the confusion.",100,1,160341,Donald is adapting well with visual impairment support services.,Unable to locate,Unable to locate,100,2,Donald seemed indifferent and wary towards the police involvement.,"Given Donald's indifference and wariness towards police involvement, it is likely that the parents' attitude could be one of concern or skepticism.",Donald unable to provide consent due to visual impairment.,True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,N,8990,,,"remote cabin,safe house,cruise ship",,brother,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,60019900,Oliver Williams,,2021-08-29 12:16:21,2021-08-31 12:16:21,Donald felt low after a discussion with brother Adrian Webb and needed support for his vision.,1,1,795356,Donald is adjusting well with appropriate support for his disability.,,,100,2,Donald seemed indifferent towards the police involvement.,"Given the youth's indifference towards police involvement, the parents may have had a cautious or protective attitude.",Donald aware of situation but struggling to comprehend fully.,True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,N,8990,,,,,,brother Adrian Webb,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,60019903,Diane Wall,,2021-10-01 15:48:21,2021-10-01 15:48:21,"Donald, a child with visual impairment, is receiving support to enhance his wellbeing and life skills.",4,1,807086,Donald is receiving support for his visual impairment needs.,,,100,2,Donald showed trust and respect towards the police.,"Given the youth’s trust and respect towards the police, it can be inferred that the parents might hold a positive attitude towards law enforcement as well.",Donald understands the situation despite his visual impairment.,True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,N,8990,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,60019900,Alex Mann,Unable to locate,2022-03-17 09:06:21,2022-03-19 09:06:21,"Donald, with grandfather Joshua, was stressed in a cabin, now heading to safe house.",4,1,888635,Donald is navigating challenges due to visual impairment.,Unable to locate,Unable to locate,100,2,Donald showed indifference towards the police involvement.,The parents' attitude could have been one of concern or skepticism regarding police involvement.,Donald not able to consent for database entry due to disability.,True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,N,8990,,,"safe house,cabin",,,grandfather Joshua,chronic illness stress,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,60019900,Laura Goodwin,Unable to locate,2022-09-09 19:18:21,2022-09-11 19:18:21,,2,1,893302,Donald needs support for his visual impairment and overall wellbeing.,Unable to locate,Unable to locate,100,1,Donald showed indifference towards police involvement and their inquiries.,The parents' attitude towards police involvement may have been one of concern or skepticism.,Donald unable to provide consent due to visual impairment.,True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,N,8990,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,60019900,Oliver Williams,,2022-10-18 22:33:21,2022-10-20 22:33:21,"Donald, visually impaired, interacted with Charles Mason, requiring additional support and awareness.",100,1,909274,Donald is adjusting well and receiving support for his needs.,,,100,1,Donald appeared cooperative and understanding towards the police.,"Based on the cooperative and understanding demeanor of Donald towards the police, it can be inferred that his parents may have adopted a supportive and trusting attitude towards law enforcement.",Donald understands the situation despite his visual impairment.,True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,N,8990,,,,Charles Mason,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,60019907,Gary Thomas,Would not engage with police,2023-03-04 15:32:21,2023-03-06 15:32:21,"Donald, age 11, struggles with chronic illness stress exacerbated by his visual impairment. He's receiving appropriate support, but the stress levels continue to impact his daily activities. Consent for further police engagement was not given.",1,1,979562,Donald is receiving appropriate support for his visual impairment.,Would not engage with police,Would not engage with police,100,1,"Donald showed reluctance to engage with police, harboring distrust.","The parents' attitude may have reflected concerns about their child's safety and wellbeing, leading them to be protective and cautious regarding interactions with law enforcement.",Donald unwilling to engage; prefers not to involve authorities.,True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,N,8990,,,,,,,chronic illness stress,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7,60019908,Donald Thomas,,2023-03-18 02:40:21,2023-03-18 02:40:21,,100,1,998278,Donald shows resilience despite challenges from visual impairment.,,,100,1,Donald seemed indifferent towards the police and their actions.,The parents' attitude towards engagement with the police may have been one of concern or distrust.,"Donald aware of situation, consents to database entry.",True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,Y,8990,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,60019909,Donald Thomas,,2023-04-05 14:17:21,2023-04-06 05:54:21,,2,1,999770,Donald has visual impairment and has engaged in harmful behaviors.,,,100,1,Donald showed indifference towards the police involvement.,The parents' attitude towards police involvement could have been one of concern or apprehension.,"""Donald aware of situation, consented to database entry.",True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,Y,8990,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9,60019900,Gary Thomas,,2023-09-05 05:40:21,2023-09-07 05:40:21,"Donald, guided by Jasmine, exhibits disruptive behavior, despite being resilient and receiving support.",4,1,999857,Donald shows resilience and receives support for his visual impairment.,,,100,2,Donald seemed indifferent towards the police and their involvement.,"Given Donald's indifference towards the police's involvement, it is possible that his parents may have exhibited a more critical or protective attitude.","Donald aware of situation, consented to database entry.",True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,Y,8990,,,,Jasmine,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
