,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,q_1,q_1_explanation,q_2,q_2_explanation,q_3,q_3_explanation,q_4,q_4_explanation,q_5,q_5_explanation,q_6,q_6_explanation,q_7,q_7_explanation,q_8,q_8_explanation,q_9,q_9_explanation,q_10,q_10_explanation,q_11,q_11_explanation,q_12,q_12_explanation,q_13,q_13_explanation,q_14,q_14_explanation,q_15,q_15_explanation,q_16,q_16_explanation,q_17,q_17_explanation,q_18,q_18_explanation,q_19,q_19_explanation,q_20,q_20_explanation,q_21,q_21_explanation,q_22,q_22_explanation,q_23,q_23_explanation,q_24,q_24_explanation,q_25,q_25_explanation
0,86270,5071,High,High,Michelle,Morgan,1950-02-16,Coventry,62,F,Home Address,Retired Stage manager,2691,2012-10-02 00:00:00,2012-10-02 22:00:00,Tuesday,4532,2012-10-05 03:32:00,"1 Logie Street, Dundee, DD2 2QF",Home,Glenn Morgan,"39 Arthurstone Terrace, Dundee, DD4 6QY",Traced by family,"Michelle Morgan was reported missing after she failed to return home from an evening walk along Auldbar Road, Forfar, a solitary back road she often took to avoid crowded areas. Her sister, Yvonne Miles, grew concerned due to Michelle's fear of deportation, a source of stress that had been troubling her recently. The situation was alarming, especially given Michelle's disability, making her vulnerable. Her grandfather, who often accompanied her on strolls, voiced his worries about her well-being. After extensive searches, Michelle was eventually traced to a relative's residence on Finavon Street, Dundee, where she had sought refuge in hopes of finding a sense of security.",,"Street,Finavon Street Dundee,Auldbar Road Forfar",back road,,"grandfather,grandfather",sister Yvonne Miles,fear of deportation,1,Vulnerability linked to stress over deportation and disability,0,NULL,1,Michelle is 62 and has a disability making her vulnerable,0,NULL,1,Michelle has a disability impacting her well-being,1,She has stress-related issues affecting her interactions,0,NULL,0,NULL,0,Weather conditions were not specified,1,Recent stress over deportation caused familial concern,0,NULL,1,Ongoing issue related to fear of deportation,0,NULL,0,NULL,0,NULL,0,NULL,1,Disappearance during a usual walking routine raises concern,1,"She was stressed and seeking refuge, indicating a reason",1,She sought refuge at a relative's home,1,She failed to return home after an evening walk,0,NULL,0,NULL,1,Disability and stress levels are significant factors,1,She may have stress-related mental health issues,0,NULL
1,77111,5071,Medium,Medium,Michelle,Morgan,1950-02-16,Coventry,63,F,Home Address,Retired Stage manager,2691,2013-03-14 03:32:00,2013-03-14 13:32:00,Thursday,2122,2013-03-15 14:54:00,"1 Logie Street, Dundee, DD2 2QF",Home,Chloe Morgan,"12 South Esk Road, Forfar, DD8 3SJ",Traced by Police,"Michelle Morgan, a 63-year-old resident of 1 Logie Street, Dundee, was reported missing after last being seen at a nearby senior center. Known for her gentle nature, Michelle was spotted conversing with a stranger near the center before she vanished. Her brother, Jason Stevens, and her sister, Yvonne Miles, grew increasingly concerned when they could not reach her. The police immediately launched an investigation, given her disability, tracing her movements from the senior center. After a relentless search effort, she was eventually located at an address on South Esk Road in Forfar, safe but disoriented. The family expressed relief and gratitude to the police for their swift action in reuniting them with Michelle.",senior center,"1 Logie Street Dundee,Road,Road",,Jason Stevens,brother,sister Yvonne Miles,contacted a stranger before vanishing,0,NULL,0,NULL,1,"Michelle is 63 years old and has a disability, making her vulnerable.",0,NULL,1,Michelle has a disability that may affect her well-being if not managed.,1,Michelle could struggle to interact safely with unfamiliar people or situations.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Michelle's disappearance without communication was unusual for her.,0,NULL,0,NULL,1,She was last seen at a senior center intended to socialize.,0,NULL,0,NULL,0,NULL,1,She has a disability that could indicate a mental health condition.,0,NULL
2,81482,5071,Medium,Medium,Michelle,Morgan,1950-02-16,Coventry,63,F,Home Address,Retired Stage manager,2691,2013-05-03 14:54:00,2013-05-05 04:54:00,Sunday,3418,2013-05-05 23:52:00,"1 Logie Street, Dundee, DD2 2QF",Home,Chloe Morgan,"28A Dura Street, Dundee, DD4 6RX",Traced by Police,"Michelle Morgan was last reported missing after leaving her home at 1 Logie Street, Dundee. Friends mentioned she was worried about her fear of deportation, which might have influenced her behavior. Regularly following her walking route, she was often seen taking back roads around Stannergate Road, Dundee. Her sister raised concerns when she failed to appear at a scheduled event at the local bingo hall. Eventually, Michelle was traced and found unharmed, having lost track of time while walking and avoiding bustling areas due to her fears.","bingo hall,regular","Stannergate Road Dundee,1 Logie Street Dundee",back road,,sister,,fear of deportation,0,NULL,0,NULL,1,"Due to her age and disability, she may be more vulnerable than others.",0,NULL,1,She has a disability which may relate to her mental or physical health.,1,"She prefers taking back roads to avoid bustling areas, indicating social interaction issues.",0,NULL,0,NULL,0,NULL,1,Concerns about deportation may indicate family or personal issues causing stress.,0,NULL,1,Her fear of deportation suggests anxiety related to her personal background.,0,NULL,0,NULL,0,NULL,0,NULL,1,Her disappearance was out of character due to worries about deportation.,1,"She was worried about deportation, indicating a reason to possibly go missing.",0,NULL,1,"She intended to attend a bingo event but did not show up, indicating failure to complete plans.",0,NULL,0,NULL,1,Her concerns about deportation and avoidance of crowds are relevant to assessing risk.,0,NULL,0,NULL
3,63681,5071,Low,High,Michelle,Morgan,1950-02-16,Coventry,63,F,Home Address,Retired Stage manager,2691,2013-05-29 23:52:00,2013-05-30 03:52:00,Thursday,2063,2013-05-31 10:15:00,"1 Logie Street, Dundee, DD2 2QF",Home,Chloe Morgan,"10 Ancrum Road, Dundee, DD2 2HZ",Traced by Police,"Michelle Morgan was last seen leaving her home on Logie Street, heading toward the back roads near Hyndford Street, Dundee. Unbeknownst to her family, including her uncle Roy Moran, she intended to visit her uncle Clive Morgan. Michelle, who has a disability, was expected at her destination but never arrived. Her family became concerned and contacted authorities. Police traced her movements along 484 Perth Road, an area she often visited for a calming walk, but found no immediate clues. It was later discovered Michelle had become disoriented on the back road and wandered to Ancrum Road, where she was eventually found by police, safe but slightly confused.",,"Hyndford Street Dundee,484 Perth Road",back road,,,"Clive Morgan,uncle Roy Moran,Morgan",,0,NULL,0,NULL,1,Michelle has a disability that makes her vulnerable.,0,NULL,1,Michelle has a disability affecting her cognition.,1,Michelle gets confused in unfamiliar areas.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Her leaving was unusual as she intended to visit but got lost.,1,She went missing to visit her uncle but never made it.,0,NULL,1,She intended to visit her uncle Clive but got disoriented.,0,NULL,0,NULL,0,NULL,1,Michelle has a cognitive disability impacting her mental health.,0,NULL
4,79932,5071,High,High,Michelle,Morgan,1950-02-16,Coventry,63,F,Home Address,Retired Stage manager,2691,2013-11-14 10:15:00,2013-11-14 23:15:00,Thursday,5976,2013-11-18 13:51:00,"1 Logie Street, Dundee, DD2 2QF",Home,Teresa Morgan,"39 Arthurstone Terrace, Dundee, DD4 6QY",Traced by Police,"Michelle Morgan was last seen departing the community center on an overdue return from walk. Her son discovered she left personal items behind. There was no contact with close friends before she was traced on Ballumbie Road, Dundee.",community center,"Road Dundee,Ballumbie Road Dundee",,Morgan,son,,"overdue return from walk,left personal items behind,no contact with close friends",0,NULL,0,NULL,1,She has a disability which makes her vulnerable at her age.,1,Missing medication could worsen her health due to her disabilities.,1,She has a disability but specific details are not provided.,1,Issues with unfamiliar surroundings could arise from her disability.,0,NULL,0,NULL,1,Weather conditions in November can be harsh for her age and health.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Her disappearance is out of character as she left personal items behind.,0,NULL,0,NULL,1,Intended to return from a walk but did not complete it.,0,NULL,0,NULL,0,NULL,1,"If she has a disability, it may relate to mental health conditions.",0,NULL
5,43887,5071,Low,Medium,Michelle,Morgan,1950-02-16,Coventry,63,F,Home Address,Retired Stage manager,2691,2013-11-29 13:51:00,2013-11-30 04:51:00,Saturday,6323,2013-12-03 23:14:00,"1 Logie Street, Dundee, DD2 2QF",Home,Glenn Morgan,"31 Step Row, Dundee, DD2 1AH",Traced by Police,"Michelle Morgan was last seen near Fort Street, Dundee. Joanna Morgan mentioned she might have taken a back road.",,"Fort Street Dundee,Road,Road",back road,Joanna Morgan,,,,0,NULL,0,NULL,1,Michelle is 63 years old and could be vulnerable due to her age.,0,NULL,1,Michelle has a disability which may impact her health and safety.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Michelle's disappearance was unusual for her normal behavior patterns.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Michelle's disability may indicate she has a specific cognitive or physical impairment.
6,99909,5071,High,High,Michelle,Morgan,1950-02-16,Coventry,64,F,Home Address,Retired Stage manager,2691,2014-04-23 23:14:00,2014-04-24 17:14:00,Thursday,6569,2014-04-28 12:43:00,"Tayside Street, Carnoustie, DD7 6AX",regular walking route,Glenn Morgan,"23 City Road, Dundee, DD2 2BL",Traced by Police,"Michelle Morgan was last spotted by her brother heading out for her usual walk along a back road near Tayside Street, Carnoustie. Known to be on a strict physical therapy routine, she had appointments at the local clinic and attended sessions regularly. Despite this, she failed to return from her outing. Her personal items were found abandoned on Turnberry Avenue, Dundee. Prior to her disappearance, Michelle reportedly contacted a stranger at a hospital, raising suspicions. In light of these peculiar circumstances, her family, especially her uncle Roy Moran, became increasingly worried. She was later traced by police at an address on Fort Street, Dundee, marking the end of a distressing period for her relatives.","physical therapy,hospital","Turnberry Avenue Dundee,Fort Street Dundee,Road",back road,,"brother,son,brother",uncle Roy Moran,"left personal items behind,contacted a stranger before vanishing,overdue return from walk",1,History of expressing feelings of hopelessness indicates risk of suicide,0,NULL,1,"At 64 years of age, she may be vulnerable due to her advanced age.",1,Missing crucial physical therapy could lead to significant health deterioration.,1,Has a disability which could hinder her movement and decision-making.,1,"May struggle to navigate unfamiliar places, increasing risk of disorientation.",0,NULL,0,NULL,1,"Weather conditions could pose risks, affecting her physical stamina during walks.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Her failure to return from a regular route indicates unusual behavior.,0,NULL,0,NULL,1,"Intended for a routine walk but did not complete her plans, raising concerns.",0,NULL,0,NULL,1,Concern over her contacting a stranger indicates potential risk factors.,1,"May have mental health struggles, contributing to vulnerability.",0,NULL
7,92420,5071,Medium,High,Michelle,Morgan,1950-02-16,Coventry,64,F,Home Address,Retired Stage manager,2691,2014-09-13 12:43:00,2014-09-13 23:43:00,Saturday,1008,2014-09-14 05:31:00,"1 Logie Street, Dundee, DD2 2QF",Home,Chloe Morgan,"12 South Esk Road, Forfar, DD8 3SJ",Traced by Police,"Michelle Morgan, a retired stage manager from Dundee, went missing after failing to return from a routine walk. Known to take back roads, her last known location was near 23 City Road. Concerned, a colleague, Lynda Reeves, mentioned Michelle had recently expressed fears of deportation. Before vanishing, Michelle reportedly contacted a stranger, which raised alarms about her safety. Her disappearance prompted a focused search, leading the authorities to prioritize her case as high risk given her disability and unusual behavior preceding her disappearance. She was later traced to a location in Forfar and safely returned home.",,"23 City Road,Road,Road,Dundee,Dundee",back road,,colleague,Lynda Reeves,"overdue return from walk,fear of deportation,contacted a stranger before vanishing",1,There were concerns about her expressing fears of deportation.,0,Criminality is not mentioned as a factor in her disappearance.,1,She has a disability which makes her more vulnerable.,1,Concern arises from her expressing fears of deportation without medication available.,1,She has a disability that may affect her mental or physical health.,1,She had recently shown unusual behavior which suggests difficulties in unfamiliar situations.,0,No dependency on substances is mentioned in the case.,0,There is no indication that she is on the Child Protection Register.,0,Weather conditions were not indicated as a risk factor.,1,She had expressed fears of deportation which implies family or personal issues.,0,There is no mention of domestic violence in her case.,1,Her fears of deportation suggest issues of racial or cultural significance.,0,No violent or hate crime incidents were indicated prior to her disappearance.,0,Employment or financial troubles are not mentioned.,0,There is no mention of forced marriage or honour-based abuse.,0,There is no indicator of her being a victim of sexual exploitation or human trafficking.,1,Her failure to return from a routine walk is different from normal behavior.,1,"She was concerned about deportation, indicating a reason for going missing.",0,There are no indications that she prepared for her absence.,1,She intended to return from a walk but failed to complete this intention.,0,There is no record of her disappearing previously.,0,She is not a risk to others as per available information.,1,Her unusual behavior and fears might suggest further relevant risk factors.,1,Her fear of deportation suggests a potential underlying mental health condition.,0,There is no indication that she has dementia or a progressive neurological disorder.
8,86954,5071,High,High,Michelle,Morgan,1950-02-16,Coventry,65,F,Home Address,Retired Stage manager,2691,2015-02-25 05:31:00,2015-02-25 16:31:00,Wednesday,6441,2015-03-01 16:52:00,"1 Logie Street, Dundee, DD2 2QF",Home,Teresa Morgan,"39 Arthurstone Terrace, Dundee, DD4 6QY",Traced by Police,"Michelle Morgan was last reported leaving a medical clinic on New Road, Forfar, DD8 2AE. Her personal items, including her phone and handbag, were left behind at the doctor's office, raising concerns among the staff who alerted her family. Witnesses recalled seeing her board a bus heading towards Fort Street, Dundee, DD2 1BS; however, she never arrived at her intended destination. Michelle's family feared for her safety due to her cognitive disability. With no key contacts able to reach her, the authorities heightened the search effort. After an extensive search over multiple days, she was eventually located in good health at 28 Railton Gardens, Arbroath, DD11 3FA, having traveled there without notifying anyone. Michelle was traced by police and safely returned to her loved ones.","office,medical clinic","New Road Forfar DD8 2AE,Fort Street Dundee DD2 1BS,28 Railton Gardens Arbroath DD11 3FA",,,,,left personal items behind,1,Cognitive disability increases vulnerability and risk of suicide.,0,NULL,1,"At 65 years old, she is considered vulnerable due to her age and disability.",1,Missing medication could exacerbate her cognitive disability effects.,1,Michelle has a cognitive disability which affects her memory and decision making.,1,Her cognitive disability may lead to difficulties in unfamiliar situations.,0,NULL,0,NULL,0,Weather conditions were not mentioned as a risk factor.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,"Her disappearance was out of character, leading to heightened concerns.",0,NULL,0,NULL,1,She intended to go home but didn't arrive as expected.,0,NULL,0,NULL,0,NULL,1,Cognitive disability suggests she has an underlying mental health condition.,0,NULL
9,64229,5071,High,High,Michelle,Morgan,1950-02-16,Coventry,65,F,Home Address,Retired Stage manager,2691,2015-05-04 16:52:00,2015-05-05 18:52:00,Tuesday,8781,2015-05-10 19:13:00,"1 Logie Street, Dundee, DD2 2QF",Home,Teresa Morgan,"11 Panmure Terrace, Dundee, DD5 2QL",Traced by staff,"Michelle Morgan was last seen leaving 1 Logie Street, Dundee, and reportedly headed towards Tayside Street, Carnoustie, on a back road. Found without personal items, concern grew when Uncle Clive and Peter Morgan couldn't reach her. Traced after extensive search.",,"Dundee,Road,Tayside Street Carnoustie,1 Logie Street Dundee,Road",back road,,son,"Peter Morgan,Clive",left personal items behind,1,Risk of suicide could be high due to emotional distress from disappearance.,0,No evidence suggests criminality involved in her disappearance.,1,"At age 65, she may be more vulnerable due to age-related factors.",1,Missing essential medication could lead to severe health issues.,1,Michelle has a disability that may impair her ability to care for herself.,1,Her disability could hinder safe interaction in unfamiliar situations.,0,No indication of dependency on drugs or alcohol noted in the case.,0,No information suggests she is on the Child Protection Register.,1,Weather conditions were likely a concern given her age and clothing.,0,No family conflict or relationship problems reported.,0,No indication she was involved in domestic violence incidents.,0,No ongoing personal issues related to identity or community reported.,0,No previous involvement in violent or hate crime incidents noted.,1,Potential financial problems could contribute to her stress and disappearance.,0,No evidence suggesting forced marriage or honour-based abuse issues.,0,No indications that she is a victim of exploitation or trafficking.,1,Her going missing represents a change from her normal behavior patterns.,0,No known specific reason for her to go missing at that time.,0,No signs that she had prepared in advance for her absence.,0,It's unclear what her intentions were at the time she was last seen.,0,No previous incidents of her disappearing or being harmed reported.,0,There are no indications she poses any risk to others.,1,Concerns regarding her well-being due to her disability and missing status.,1,She may have a mental health condition associated with her disability.,0,No indication that she has dementia or a progressive neurological disorder.
