,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,q_1,q_1_explanation,q_2,q_2_explanation,q_3,q_3_explanation,q_4,q_4_explanation,q_5,q_5_explanation,q_6,q_6_explanation,q_7,q_7_explanation,q_8,q_8_explanation,q_9,q_9_explanation,q_10,q_10_explanation,q_11,q_11_explanation,q_12,q_12_explanation,q_13,q_13_explanation,q_14,q_14_explanation,q_15,q_15_explanation,q_16,q_16_explanation,q_17,q_17_explanation,q_18,q_18_explanation,q_19,q_19_explanation,q_20,q_20_explanation,q_21,q_21_explanation,q_22,q_22_explanation,q_23,q_23_explanation,q_24,q_24_explanation,q_25,q_25_explanation
0,74271,9906,High,High,David,Davidson,1943-04-28,Salisbury,75,Male,Home Address,"Retired Scientist, product/process development",2588,2018-06-01 00:00:00,2018-06-01 21:00:00,Friday,1561,2018-06-02 02:01:00,"150 Strathmartine Road, Dundee, DD3 7SE",Home,Sheila Lamb,"22 Marine Parade Walk, Dundee, DD1 3AU",Traced by staff,"David Davidson, a retired scientist, was last seen at the train station, sparking concern among family and friends due to his routine travel patterns. Having recently come out publicly about his LGBTQ+ identity, he had faced increased stress, especially from unexpected reactions. On the day of his disappearance, Michelle Rogers, a close friend, mentioned he seemed distracted at 1 Pitfour Street, Dundee, after picking up some travel brochures. Later, a colleague noticed David missing from their usual meeting spot, 296A Strathmore Avenue, Dundee. Given his well-documented travel habits around school-related locations for volunteering, the abrupt change was troubling. Ultimately, he was traced by staff at a waterfront residential area, unharmed but needing support, highlighting his disorientation and emotional distress related to the recent events in his life.",,"1 Pitfour Street Dundee,296A Strathmore Avenue Dundee",,Michelle Rogers,"colleague,friend",,"last seen at train station,recently outed LGBTQ+ identity",1,Risk of suicide due to recent stress from coming out and emotional distress.,0,No indication of criminality related to the disappearance.,1,Vulnerable due to age (75) and possible disorientation.,1,Potential adverse effects from missing medication for his disability.,1,Existing disability which could relate to his mental health or physical conditions.,1,Disorientation suggests problems interacting safely in unfamiliar circumstances.,0,No information on dependency on drugs or alcohol.,0,Not mentioned; not on the Child Protection Register.,1,Weather conditions may pose risks for a 75-year-old without proper clothing.,1,Family conflict or stress likely due to recent coming out.,0,No indication of being a victim or perpetrator of domestic violence.,1,Ongoing issues related to LGBTQ+ identity may influence behavior.,0,No previous violent or hate crime incidents reported before disappearance.,1,Recent emotional distress may relate to work or financial issues from retirement.,0,No indication of forced marriage or honour-based abuse.,0,No evidence of being a victim of sexual exploitation or trafficking.,1,His disappearance was markedly different from his usual travel behavior.,1,Could be seeking solitude or escape after recent stresses.,0,No indications of preparations made for disappearance noted.,1,Intended to travel but did not complete his plans and was traced.,0,No previous disappearance reported; no history of harm.,0,No evidence suggesting he poses a risk to others.,1,Emotional distress and disorientation are relevant additional factors.,1,Disability may imply a mental health condition but specifics aren't given.,0,No indication of dementia or a progressive neurological disorder.
1,76589,9906,High,High,David,Davidson,1943-04-28,Salisbury,75,Male,Home Address,"Retired Scientist, product/process development",2588,2018-08-21 02:01:00,2018-08-21 17:01:00,Tuesday,8510,2018-08-26 23:51:00,"150 Strathmartine Road, Dundee, DD3 7SE",Home,Garry Wilkinson,"39 Arthurstone Terrace, Dundee, DD4 6QY",Traced by Police,"David Davidson was last seen with his friend, Ricky Burns. He was planning to visit 31 Step Row, Dundee, DD2 1AH. Concerned, Emily Archer contacted the police after he failed to return.",,"31 Step Row Dundee DD2 1AH,Dundee,1",,,"friend,friend,son","Emily Archer,Ricky Burns",,0,NULL,0,NULL,1,"David is 75 years old, making him vulnerable due to age.",0,NULL,1,David has a disability which may require special care.,1,His age and disability may hinder safe interactions in unfamiliar settings.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Going missing is inconsistent with his normal behavior as a retired scientist.,1,"David was last seen planning to visit a friend, hinting at a specific intent.",0,NULL,1,He intended to visit a specific address but did not return.,0,NULL,0,NULL,0,NULL,1,Any disability at his age may link to a mental health condition.,0,NULL
2,83681,9906,Low,Low,David,Davidson,1943-04-28,Salisbury,75,Male,Home Address,"Retired Scientist, product/process development",2588,2018-11-09 23:51:00,2018-11-09 23:51:00,Friday,9663,2018-11-16 16:54:00,"150 Strathmartine Road, Dundee, DD3 7SE",Home,Maurice Thompson,"King's Cross Road,  DD2 3PT",Traced by member of the public,"David Davidson was last seen by a colleague at a library, heading to catch a train. Concern arose after his sister couldn't reach him. He was later found at a station.",library,,,,"colleague,sister",,,0,NULL,0,NULL,1,He is 75 years old and may face physical challenges due to age.,0,NULL,1,"He has a disability, which could affect his well-being.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,He was intending to catch a train when last seen.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
3,35166,9906,Low,Low,David,Davidson,1943-04-28,Salisbury,75,Male,Home Address,"Retired Scientist, product/process development",2588,2019-04-23 16:54:00,2019-04-24 18:54:00,Wednesday,1894,2019-04-25 00:28:00,"150 Strathmartine Road, Dundee, DD3 7SE",Home,Garry Wilkinson,"16 Cleghorn Street, Dundee, DD2 2NR",Traced by Police,"David was last seen with a colleague near the library. He intended to visit 41 Dock Street, Dundee, but never arrived.",library,"41 Dock Street Dundee,Dundee",,,colleague,,,0,NULL,0,NULL,1,He is 75 years old and may have age-related vulnerabilities.,0,NULL,1,He has a disability which may affect his overall health and safety.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His disappearance was unusual as he did not arrive at his intended destination.,0,NULL,0,NULL,1,He intended to visit a specific address but failed to do so.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
4,47573,9906,Medium,Medium,David,Davidson,1943-04-28,Salisbury,76,Male,Home Address,"Retired Scientist, product/process development",2588,2019-07-30 00:28:00,2019-07-30 11:28:00,Tuesday,5737,2019-08-03 00:05:00,"150 Strathmartine Road, Dundee, DD3 7SE",Home,James Jones,"Finavon Street, Dundee, DD4 9DU",Traced by family,"David Davidson, a 76-year-old retired scientist, was reported missing from his home on Strathmartine Road. David was recently outed as LGBTQ+, which had caused significant changes in his social life and personal relationships. He was last seen by a friend making his way towards Adelaide Place, Dundee. Concern grew when he failed to attend a planned meeting with his brother on Tayside Street, Carnoustie. Davidson was eventually located by family members at Finavon Street, Dundee. The unexpected shift in personal identity and subsequent emotional distress were considered influential factors in his temporary disappearance.",,"Street Dundee,Street Dundee,Adelaide Place Dundee,Tayside Street Carnoustie,Place Dundee",,,"friend,brother",,recently outed LGBTQ+ identity,0,NULL,0,NULL,1,"David is 76 years old, making him vulnerable due to age.",0,NULL,1,David has a disability which may affect his health.,1,He may have difficulty interacting in unfamiliar situations.,0,NULL,0,NULL,0,NULL,1,Recent changes in his personal life indicate possible family conflict.,0,NULL,1,His recent outing as LGBTQ+ may be linked to ongoing personal issues.,0,NULL,0,NULL,0,NULL,0,NULL,1,"Going missing was unusual for David, indicating a change in behavior.",1,David's emotional distress related to his identity may explain the disappearance.,0,NULL,1,"He failed to attend a planned meeting, which was his intention when last seen.",0,NULL,0,NULL,1,Emotional distress and social changes are relevant factors to consider.,1,David may have mental health conditions linked to recent personal changes.,0,NULL
5,98694,9906,Medium,Medium,David,Davidson,1943-04-28,Salisbury,76,Male,Home Address,"Retired Scientist, product/process development",2588,2019-09-21 00:05:00,2019-09-22 02:05:00,Sunday,9200,2019-09-27 09:25:00,"150 Strathmartine Road, Dundee, DD3 7SE",Home,Maurice Thompson,"22 Marine Parade Walk, Dundee, DD1 3AU",Traced by Police,"David Davidson went missing from 150 Strathmartine Rd, recently outed. Ashleigh found him on Fort St.",,"1,Fort",,Ashleigh,,,recently outed LGBTQ+ identity,0,NULL,0,NULL,1,David is 76 years old and may have age-related vulnerabilities.,1,"Disability may require medication that, if unavailable, could have adverse effects.",1,"David has a disability, which impacts his overall health and wellbeing.",1,"Due to his age and disability, he may struggle in unfamiliar situations.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His disappearance is unusual given his background and recent situation.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Possible mental health issues could relate to his age and disability.,0,NULL
6,42295,9906,Medium,Medium,David,Davidson,1943-04-28,Salisbury,76,Male,Home Address,"Retired Scientist, product/process development",2588,2020-02-20 09:25:00,2020-02-20 12:25:00,Thursday,2001,2020-02-21 18:46:00,"150 Strathmartine Road, Dundee, DD3 7SE",Home,Fiona Norman,"33 Blackness Avenue, Dundee, DD2 1EY",Traced by member of the public,"David Davidson, a 76-year-old retired scientist from Dundee, was reported missing following his unexplained absence from an appointment at the physical therapy clinic on Ballumbie Road. Known for his reserved nature, Davidson had recently revealed his LGBTQ+ identity to close family and friends, including his colleague Carly Hardy, which added complexity to his usual routine. Davidson had a history of using aliases, often leading to challenging searches. His son expressed concern given Davidson's age and disability, prompting a swift response from local authorities. Davidson was eventually located, safe, by a member of the public at 33 Blackness Avenue. His temporary vanishing stirred unease among those connected to him, highlighting underlying personal shifts.",physical therapy clinic,"Ballumbie Road,Avenue,Road,Dundee,Dundee",,,son,"colleague Carly Hardy,colleague","recently outed LGBTQ+ identity,used aliases in past",0,NULL,0,NULL,1,"He is 76 years old and has a disability, making him vulnerable.",1,Possible adverse effects due to age and disability can arise without medication.,1,"He has a disability, indicating potential medical or mental health issues.",1,His reserved nature and recent identity disclosure may affect interactions.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Recent personal shifts linked to his LGBTQ+ identity may cause issues.,0,NULL,0,NULL,0,NULL,0,NULL,1,His sudden absence was uncharacteristic behavior for him.,0,NULL,0,NULL,1,"He was last seen missing an appointment, which is concerning.",0,NULL,0,NULL,1,"Family concerns and personal complexities were noted, affecting risk.",0,NULL,0,NULL
7,65011,9906,High,High,David,Davidson,1943-04-28,Salisbury,76,Male,Home Address,"Retired Scientist, product/process development",2588,2020-04-17 18:46:00,2020-04-17 18:46:00,Friday,10077,2020-04-24 18:43:00,"150 Strathmartine Road, Dundee, DD3 7SE",Home,Michelle Rogers,"Finavon Street, Dundee, DD4 9DU",Traced by Police,"David Davidson was last seen leaving his home on Strathmartine Road, Dundee, presumably heading towards a familiar destination. Known to frequent school-related locations for mentorship activities, David had mentioned a plan to meet a former colleague but never appeared at the agreed spot on Ballumbie Road. Concerned, a close friend contacted authorities when David did not respond to messages or calls. It was later discovered that David had also intended to travel to 135 Rosebank Street for a social gathering but never arrived. Police efforts tracked David's movements and eventually found him safe though disoriented at Finavon Street. It became clear that travel-related confusion contributed to his temporary disappearance.",,"Ballumbie Road,135 Rosebank Street",,,"friend,friend,colleague",,,0,NULL,0,NULL,1,David is vulnerable due to being 76 years old.,1,David has medical needs that could worsen without medication.,1,David has disabilities that affect his mobility and cognition.,1,David may struggle to interact safely when confused in unfamiliar areas.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,David's absence was unusual given his planned meetings and responsibilities.,1,David had reasons to leave home but did not arrive as expected.,0,NULL,1,David intended to meet a colleague but failed to do so.,0,NULL,0,NULL,0,NULL,1,David has cognitive issues related to his age.,0,NULL
8,40403,9906,Low,Low,David,Davidson,1943-04-28,Salisbury,77,Male,Home Address,"Retired Scientist, product/process development",2588,2020-08-21 18:43:00,2020-08-22 02:43:00,Saturday,4397,2020-08-24 20:00:00,"150 Strathmartine Road, Dundee, DD3 7SE",Home,Fiona Norman,"Glamis Road, Dundee, DD2 2UB",Traced by Police,"David Davidson was reported missing from his home at 150 Strathmartine Road, Dundee, after failing to return from a scheduled meeting with a colleague at a school-related event. His daughter, Georgia Rhodes, became concerned when he did not arrive at a book club as planned. Investigations revealed that David, who struggles with mobility issues, had difficulty navigating the route. Police later found him safe near a travel-related venue on Glamis Road.",book club,"150 Strathmartine Road Dundee,Road Dundee",,,colleague,daughter Georgia Rhodes,,0,NULL,0,NULL,1,"Due to his age and mobility issues, he is vulnerable in unfamiliar settings.",0,NULL,1,He has mobility issues that indicate a physical disability.,1,His mobility issues could impair his interactions in unfamiliar situations.,0,NULL,0,NULL,0,Weather conditions were not reported as a factor.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His failure to return from a scheduled meeting is unusual behavior.,0,NULL,0,NULL,1,He intended to attend a meeting and did not complete this plan.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
9,62725,9906,Low,Low,David,Davidson,1943-04-28,Salisbury,77,Male,Home Address,"Retired Scientist, product/process development",2588,2021-02-09 20:00:00,2021-02-10 17:00:00,Wednesday,2257,2021-02-11 09:37:00,"150 Strathmartine Road, Dundee, DD3 7SE",Home,James Jones,"16 Cleghorn Street, Dundee, DD2 2NR",Traced by family,"David Davidson was last seen at a train station, speaking briefly with his son before boarding a train. Recently outed with his LGBTQ+ identity, David may have been using an alias to avoid unwanted attention. Michelle Rogers, a concerned colleague, mentioned that he had discussed plans of visiting some travel-related spots, including 33 Blackness Avenue, Dundee. After an extensive search, he was eventually traced by family at a local hospital, unharmed.",hospital,33 Blackness Avenue Dundee,,Michelle Rogers,"son,colleague",,"used aliases in past,last seen at train station,recently outed LGBTQ+ identity",0,NULL,0,NULL,1,"Due to age, MP is more vulnerable and may need assistance.",1,Possible adverse effects due to prescribed medication needs not being met.,1,MP has a disability which may impact his overall functioning.,1,Having problems in unfamiliar circumstances can increase vulnerability.,0,NULL,0,NULL,0,Conditions at the time of disappearance were reported low risk.,0,NULL,0,NULL,1,Recent event of being outed may have caused personal distress.,0,NULL,0,NULL,0,NULL,0,NULL,1,Going missing was unusual behavior for MP based on previous reports.,1,MP's intent to visit travel spots indicates a desire for escape.,1,Discussion of places to visit suggests possible preparatory actions.,1,MP was intending to visit travel-related spots when last seen.,0,NULL,0,NULL,0,NULL,1,MP may have a mental health condition linked to stress of identity.,0,NULL
