,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,q_1,q_1_explanation,q_2,q_2_explanation,q_3,q_3_explanation,q_4,q_4_explanation,q_5,q_5_explanation,q_6,q_6_explanation,q_7,q_7_explanation,q_8,q_8_explanation,q_9,q_9_explanation,q_10,q_10_explanation,q_11,q_11_explanation,q_12,q_12_explanation,q_13,q_13_explanation,q_14,q_14_explanation,q_15,q_15_explanation,q_16,q_16_explanation,q_17,q_17_explanation,q_18,q_18_explanation,q_19,q_19_explanation,q_20,q_20_explanation,q_21,q_21_explanation,q_22,q_22_explanation,q_23,q_23_explanation,q_24,q_24_explanation,q_25,q_25_explanation
0,72636,2937,Medium,Medium,Clifford,Allen,1970-12-05,St Albans,48,Male,Home Address,Insurance risk surveyor,6579,2019-04-16 00:00:00,2019-04-16 10:00:00,Tuesday,7245,2019-04-21 00:45:00,"34 Pettycur Bay, Kinghorn, KY3 9SB",Home,Claire Saunders,"32 Caledonia Court, Rosyth, KY11 2ZJ",Traced by Police,"Clifford Allen, known as Cliff to friends, went missing from his residence at 34 Pettycur Bay, Kinghorn, amid concerns surrounding a possible boating incident. Initial investigations revealed Cliff had a penchant for late-night boating excursions along the nearby coast. Friends reported that his most recent trip was to be a solo journey with plans to circle around the area of Kinghorn Road, Burntisland, where he often relaxed. His uncle, Ross Allen, mentioned concerns about Cliff's recent involvement in small-time criminal activity, possibly linked to local watercraft thefts in the area. After being missing for nearly five days, Cliff was eventually traced by police to an address unassociated with his usual haunts.",,"34 Pettycur Bay Kinghorn,Burntisland,Burntisland,Kinghorn Road Burntisland",,,friend,uncle Ross Allen,"possible boating incident,involved in criminal activity",0,NULL,1,Involvement in small-time criminal activity was reported prior to disappearance.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Recent weather conditions could have affected boating safety and risk.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Going missing for a prolonged time is atypical for his regular boating behavior.,1,"Cliff had planned a solo boating trip, but he did not return as expected.",0,NULL,1,He intended to undertake a boating excursion and did not complete it.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
1,56545,2937,Medium,Medium,Clifford,Allen,1970-12-05,St Albans,48,Male,Home Address,Insurance risk surveyor,6579,2019-06-25 00:45:00,2019-06-26 01:45:00,Wednesday,8370,2019-06-30 20:15:00,"34 Pettycur Bay, Kinghorn, KY3 9SB",Home,Gordon Howell,"32 Caledonia Court, Rosyth, KY11 2ZJ",Traced by Police,"Clifford Allen was last seen at his home in 34 Pettycur Bay, Kinghorn. It was reported that he was involved in criminal activity and might have been involved in a possible boating incident. Clifford's sister mentioned he frequented the area near 15 Woodside Avenue, Rosyth, where he was known to meet associates. His disappearance raised concerns due to the abrupt nature and possible risks involved.",,"34 Pettycur Bay Kinghorn,15 Woodside Avenue Rosyth,Rosyth",,,sister,,"involved in criminal activity,possible boating incident",0,NULL,1,Involvement in criminal activity suggests criminality is a factor.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Possible family issues indicated by abrupt disappearance.,0,NULL,0,NULL,0,NULL,1,Involvement in criminal activity might indicate financial issues.,0,NULL,0,NULL,1,Disappearance was abrupt and different from his normal behavior.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Concerns about possible risks due to criminal associations.,0,NULL,0,NULL
2,12067,2937,Low,Low,Clifford,Allen,1970-12-05,St Albans,49,Male,Home Address,Insurance risk surveyor,6579,2019-12-16 20:15:00,2019-12-17 01:15:00,Tuesday,9756,2019-12-23 14:51:00,"34 Pettycur Bay, Kinghorn, KY3 9SB",Home,Gordon Howell,"32 Caledonia Court, Rosyth, KY11 2ZJ",Traced by Police,"Clifford Allen was last seen exiting a train station in the vicinity of 16 Burney Place, Rosyth, KY11 2PN, after visiting a zoo with his close friend and sister, Lydia. Later, Clifford had expressed interest in attending an upcoming event at the fairground nearby. However, after attending the fairground, Clifford failed to return home. Investigations revealed Clifford's possible involvement in minor criminal activity, which was unexpected for those who knew him. His disappearance was complicated by a possible boating incident tied to his visit in the region. Clifford was eventually discovered safe by police at 32 Caledonia Court in Rosyth, KY11 2ZJ, resolving his unexpected absence.",,16 Burney Place Rosyth KY11 2PN,"zoo,train,fairground",Lydia,"sister,sister,friend,sister",,"possible boating incident,involved in criminal activity",0,NULL,1,Involvement in minor criminal activity was unexpected and may be linked to disappearance.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His absence and unexpected behavior were out of character for him.,0,NULL,0,NULL,1,He intended to attend an event at the fairground but did not return home.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
3,5775,2937,Medium,Medium,Clifford,Allen,1970-12-05,St Albans,49,Male,Home Address,Insurance risk surveyor,6579,2020-03-04 14:51:00,2020-03-04 20:51:00,Wednesday,701,2020-03-05 02:32:00,"34 Pettycur Bay, Kinghorn, KY3 9SB",Home,Gordon Howell,"1 Canmore Street, Kinghorn, KY3 9RH",Traced by Police,"Clifford Allen was reported missing after he unexpectedly vanished while en route to a parent-teacher meeting. His mother raised the alarm when he failed to return home on time. Clifford had mentioned attending a book club event at a residence along Carnegie Avenue, Dunfermline, earlier in the afternoon. Authorities speculated that Clifford might have been involved in a criminal activity that led to his disappearance. Witnesses reported seeing him near the train station shortly before his disappearance, hinting at a possible attempt to flee the area or involvement in an illicit deal. Additionally, there was a concern about a possible boating incident linked to Clifford's interests in water sports, though no vessel was reported missing. Clifford was eventually traced to another address in Kinghorn, safe and unharmed.",book club,Carnegie Avenue Dunfermline,train,,mother,,"involved in criminal activity,possible boating incident",0,NULL,1,Possible involvement in a criminal activity suggested by authorities.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Circumstances of disappearance were unexpected and unusual for him.,1,He mentioned attending a book club event earlier that afternoon.,0,NULL,1,He intended to go to a parent-teacher meeting but did not complete it.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
4,98950,2937,Medium,Medium,Clifford,Allen,1970-12-05,St Albans,49,Male,Home Address,Insurance risk surveyor,6579,2020-06-15 02:32:00,2020-06-16 12:32:00,Tuesday,5370,2020-06-18 20:02:00,"34 Pettycur Bay, Kinghorn, KY3 9SB",Home,Nathan Allen,"Lochies Road, Burntisland, KY3 9JX",Traced by Police,"Clifford Allen was last seen at a fairground near 9 Kilcruik Road, Kinghorn. His uncle, Ross Allen, reported a possible boating incident after Clifford was supposed to catch a train to 42 Mid Shore, KY10 2NW.",,"9 Kilcruik Road Kinghorn,42 Mid Shore KY10 2NW","fairground,train",,,uncle Ross Allen,possible boating incident,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,"Weather could impact safety, as he was at a fairgrounds and possibly near water.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Circumstances differ as he was missing under unusual conditions post boating incident.,0,NULL,0,NULL,1,He intended to catch a train but did not complete that intention.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
5,95063,2937,Medium,Medium,Clifford,Allen,1970-12-05,St Albans,49,Male,Home Address,Insurance risk surveyor,6579,2020-09-18 20:02:00,2020-09-19 20:02:00,Saturday,7803,2020-09-24 06:05:00,"34 Pettycur Bay, Kinghorn, KY3 9SB",Home,Gordon Howell,"3 Seals Craig View, Burntisland, KY3 0AX",Traced by family,"Clifford Allen was last seen leaving a grocery store in Rosyth, where he often met his brother, Gerard Wright. Involvement in criminal activity was suspected in his six-day disappearance.",grocery store,Rosyth,,,,brother Gerard Wright,involved in criminal activity,0,NULL,1,Involvement in criminal activity was suspected during his disappearance.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His disappearance involved circumstances not typical for him.,0,NULL,0,NULL,1,"He left the grocery store, which was part of his normal routine.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
6,14166,2937,High,High,Clifford,Allen,1970-12-05,St Albans,50,Male,Home Address,Insurance risk surveyor,6579,2020-12-14 06:05:00,2020-12-15 03:05:00,Tuesday,8109,2020-12-19 21:14:00,"34 Pettycur Bay, Kinghorn, KY3 9SB",Home,Gordon Howell,"3 Seals Craig View, Burntisland, KY3 0AX",Traced by Police,"Clifford Allen boarded a train at Lammerlaws, Burntisland. Scheduled for a dentist visit, he never arrived. His sister and Charles Graham were concerned when he didn't return.",dentist,Lammerlaws Burntisland,train,Charles Graham,sister,,,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Returning from a dentist visit was out of character for him.,1,Scheduled for a dentist appointment but failed to arrive.,0,NULL,1,Intended to attend a dentist appointment but didn't show up.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
7,43195,2937,Medium,High,Clifford,Allen,1970-12-05,St Albans,50,Male,Home Address,Insurance risk surveyor,6579,2021-05-09 21:14:00,2021-05-10 20:14:00,Monday,7485,2021-05-15 01:59:00,"34 Pettycur Bay, Kinghorn, KY3 9SB",Home,Claire Saunders,"Lodge Rise, Glenrothes, KY7 5TG",Traced by Police,"Clifford Allen was last seen boarding a train headed towards a neighborhood association meeting near Seaforth Place, Burntisland, KY3 9AX. His brother mentioned Clifford planned to visit the zoo afterward. Concerns arose when Clifford's colleague, Jacob Stevens, reported him missing after Clifford failed to attend their meeting. Authorities initiated a search, believing Clifford might have gone to a local fairground. Clifford was eventually found at a different location by police, having wandered off without notifying family or friends.",neighborhood association,Seaforth Place Burntisland KY3 9AX,"train,fairground,zoo",,brother,Jacob Stevens,,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Circumstances of going missing differ from normal behavior.,0,NULL,0,NULL,1,He intended to attend a meeting but failed to complete his intentions.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
8,67102,2937,Low,Low,Clifford,Allen,1970-12-05,St Albans,50,Male,Home Address,Insurance risk surveyor,6579,2021-10-17 01:59:00,2021-10-17 16:59:00,Sunday,8560,2021-10-23 00:39:00,"North Street, Glenrothes, KY7 5LT",regular restaurant,Claire Saunders,"Lodge Rise, Glenrothes, KY7 5TG",Traced by member of the public,"Clifford Allen, last seen near 1 Kerr Court, Burntisland, KY3 0JG, was reported missing after failing to meet his brother at the local train station. Widely known for his avid interest in fairground attractions, Clifford was a frequent visitor to various local spots, including a nearby zoo. His brother expressed concerns over recent involvement in questionable activities. On the evening of his disappearance, eyewitnesses reported seeing Clifford arguing with an unidentified man by a boating dock, sparking fears of a possible boating incident. Despite extensive search efforts, he remained unlocated until a passerby found him wandering disoriented near 1 Crossroads Place, Rosyth, KY11 2LS, several days later.",,"1 Crossroads Place Rosyth KY11 2LS,1 Kerr Court Burntisland KY3 0JG","train,fairground,zoo",,"brother,brother",,"possible boating incident,involved in criminal activity",0,NULL,1,Recent involvement in questionable activities raises suspicions of foul play.,0,NULL,0,NULL,0,NULL,1,"Clifford may struggle in unfamiliar situations, shown by his disorientation when found.",0,NULL,0,NULL,0,NULL,1,Concerns over recent questionable activities indicate possible family conflict.,0,NULL,0,NULL,0,NULL,1,His involvement in questionable activities points to possible financial issues.,0,NULL,0,NULL,1,"Going missing was uncharacteristic, particularly with his scheduled meeting.",1,Clifford likely had an argument indicating possible distress or urge to leave.,0,NULL,1,"He intended to meet his brother but failed to follow through, raising concerns.",0,NULL,0,NULL,1,Concerns over his argument may indicate conflict potentially posing risks.,0,NULL,0,NULL
9,16692,2937,Medium,Medium,Clifford,Allen,1970-12-05,St Albans,50,Male,Home Address,Insurance risk surveyor,6579,2021-11-22 00:39:00,2021-11-23 15:39:00,Tuesday,9034,2021-11-28 07:13:00,"34 Pettycur Bay, Kinghorn, KY3 9SB",Home,Claire Saunders,"Lochies Road, Burntisland, KY3 9JX",Traced by Police,"Clifford Allen was last known to be at his home address at 34 Pettycur Bay, Kinghorn, before disappearing under suspicious circumstances. Reports indicate that Clifford was involved in criminal activity, which might have led to his sudden disappearance. His colleague, Jacob Stevens, had contacted him earlier that day concerning a work-related matter. Clifford's sister noted that he seemed more on edge than usual, possibly due to his risky associations. Police traced Clifford to a location on Lochies Road, Burntisland. It remains unclear whether his disappearance was voluntary or due to external pressure. The case raised concerns about his involvement in illicit activities, prompting further inquiries into who might have influenced his actions.",,,,,"sister,sister",Jacob Stevens,involved in criminal activity,0,NULL,1,Involvement in criminal activity may have contributed to the disappearance.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,"Clifford seemed more on edge than usual, indicating familial stress.",0,NULL,0,NULL,0,NULL,1,Reports suggest he might have had job-related stress or issues.,0,NULL,0,NULL,1,His disappearance under suspicious circumstances is atypical behavior.,0,NULL,0,NULL,1,Last seen dealing with a work-related matter before disappearing.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
