,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,q_1,q_1_explanation,q_2,q_2_explanation,q_3,q_3_explanation,q_4,q_4_explanation,q_5,q_5_explanation,q_6,q_6_explanation,q_7,q_7_explanation,q_8,q_8_explanation,q_9,q_9_explanation,q_10,q_10_explanation,q_11,q_11_explanation,q_12,q_12_explanation,q_13,q_13_explanation,q_14,q_14_explanation,q_15,q_15_explanation,q_16,q_16_explanation,q_17,q_17_explanation,q_18,q_18_explanation,q_19,q_19_explanation,q_20,q_20_explanation,q_21,q_21_explanation,q_22,q_22_explanation,q_23,q_23_explanation,q_24,q_24_explanation,q_25,q_25_explanation
0,35589,3171,Low,Low,Brenda,Brown,2012-09-26,Ely,9,F,Home Address,,3824,2022-05-21 00:00:00,2022-05-21 00:00:00,Saturday,2032,2022-05-22 09:52:00,"Gordon Crescent,  AB34 5HJ",Home,Anne Parker,"Dee Street, Banchory, AB31 5HS",Traced by Police,"Brenda Brown was last seen near her home on Gordon Crescent, displaying signs of concern to those around her due to an emerging pattern of addiction behaviors despite her young age. The situation escalated when she wandered off from the after-school program she attended, sparking worry among the staff and her foster father, William Thomas. The search concentrated on a nearby campground where Brenda had visited previously with her friends, Melissa and Angela Martin. The initial suspicion was that she had gone there on her own. Fortunately, her whereabouts were discovered promptly, and she was safely traced by police to Dee Street, Banchory.",program,"Street,Street,Gordon Crescent,Mar",campground,"Melissa,Angela Martin","friend,friend",foster father William Thomas,concerns over addiction,0,NULL,0,NULL,1,"The missing person is 9 years old, making her vulnerable.",0,NULL,0,NULL,1,Young age may hinder her ability to interact safely in unfamiliar settings.,1,There are signs of emerging addiction behaviors despite her young age.,0,NULL,0,NULL,1,Recent concerns with her foster father indicate family relationship issues.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Her wandering off marks a deviation from her typical behavior.,0,NULL,0,NULL,1,She intended to attend after-school program but wandered off instead.,0,NULL,0,NULL,1,Her age and recent behavior suggest elevated risk factors may be present.,0,NULL,0,NULL
1,79048,3171,Low,Low,Brenda,Brown,2012-09-26,Ely,10,F,Home Address,,3824,2022-10-17 09:52:00,2022-10-17 16:52:00,Monday,6204,2022-10-21 17:16:00,"10 Garden Wood, Inchmarlo, AB31 4AW",sports club,Kevin Jackson,"Beltie Road,  AB31 4JT",Traced by Police,"Brenda Brown was last seen at a campground, where Sally Moore noticed her missing. Concerns over Brenda's addiction issues were raised, with abduction suspicion and beliefs she was homeless complicating search efforts.",,,campground,Sally Moore,,,"abduction suspicion,concerns over addiction,believed to be homeless",0,NULL,1,Concerns were raised over possible abduction and Brenda's addiction issues.,1,Brenda is 10 years old and vulnerable due to her age.,0,NULL,0,NULL,1,Brenda may have trouble interacting safely in unfamiliar situations.,1,Addiction issues suggest possible dependency on substances.,0,NULL,0,Weather conditions were not specified as a risk factor.,1,Concerns over Brenda's addiction and possible homelessness indicate family issues.,0,NULL,0,NULL,0,NULL,1,Concerns over addiction and homelessness indicate potential issues in her life.,0,NULL,0,NULL,1,Circumstances of disappearance appear out of the ordinary for Brenda.,1,Brenda might have gone missing due to her addiction or possible homelessness.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
2,67223,3171,Low,Low,Brenda,Brown,2012-09-26,Ely,10,F,Home Address,,3824,2023-02-10 17:16:00,2023-02-11 04:16:00,Saturday,4506,2023-02-13 20:22:00,"Gordon Crescent,  AB34 5HJ",Home,Chloe Byrne,"Seafield Circle, Buckie, AB56 5AD",Traced by family,"Brenda Brown, a 10-year-old foster child, was reported missing from her home at Gordon Crescent. Before her disappearance, Brenda was last seen leaving school, where she was talking with her friend, Duncan Palmer. Concern arose when she didn't return home and was not seen at her usual hangouts, including 10 Garden Wood, Inchmarlo, or Dee Street, Banchory. Friends and other connections, including Duncan, were unable to provide additional information about her whereabouts. After a thorough search, Brenda was eventually found safe in Seafield Circle, Buckie, having traveled by herself. Her family, relieved, traced her there and brought her home without incident.",school,"Gordon Crescent,10 Garden Wood Inchmarlo,Dee Street Banchory",,,"friend,friend,friend",Duncan Palmer,,0,NULL,0,NULL,1,"Brenda is 10 years old and a foster child, making her vulnerable.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Her absence from home was unusual given her normal behavior.,0,NULL,0,NULL,1,"Brenda intended to return home from school, but she did not.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
3,19015,3171,Medium,Medium,Brenda,Brown,2012-09-26,Ely,10,F,Home Address,,3824,2023-03-19 20:22:00,2023-03-19 22:22:00,Sunday,2554,2023-03-21 14:56:00,"Gordon Crescent,  AB34 5HJ",Home,Chloe Byrne,"Rannes Street, Insch, AB52 6JJ",Traced by Police,"Brenda Brown was last seen leaving the after-school program by her friend, Duncan Palmer. She was supposed to head home directly to Gordon Crescent, AB34 5HJ. When Brenda didn't arrive home, her foster father, William Thomas, grew concerned and contacted Yvonne Holmes, a family friend, who reported she hadn't seen Brenda since earlier at school. Initial investigations focused on common routes Brenda took, often meeting friends at Carmelite Street, Banff, AB45 1GF. The police investigation later revealed that Brenda had boarded a bus heading towards Dee Street, Banchory, AB31 5HS, leading to further search efforts across interconnecting locations. Brenda was eventually traced to Rannes Street, Insch, AB52 6JJ, unharmed.","program,Home,school","Carmelite Street Banff AB45 1GF,Dee Street Banchory AB31 5HS,Gordon Crescent AB34 5HJ,3",,Yvonne Holmes,friend,"Duncan Palmer,foster father William Thomas",,0,NULL,0,NULL,1,"Although she is 10 years old and in foster care, she is generally healthy.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,"She left after-school, which is uncharacteristic behavior for her.",0,NULL,0,NULL,1,She intended to go home directly but did not arrive as expected.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
4,75977,3171,Medium,Medium,Brenda,Brown,2012-09-26,Ely,10,F,Home Address,,3824,2023-08-10 14:56:00,2023-08-11 05:56:00,Friday,1255,2023-08-11 11:51:00,"Gordon Crescent,  AB34 5HJ",Home,Clare Young,"Rannes Street, Insch, AB52 6JJ",Traced by Police,"Brenda Brown was last seen leaving Home at 3 Kingsford Road, Alford, AB33 8HH with a friend. Concerns over addiction had previously been raised by her foster father, William Thomas. Friends reported seeing Brenda near the skate park, a common spot for her after attending the after-school program. When she failed to return Home, abduction suspicion was raised given the ongoing concerns. The police traced Brenda at March Road, Buckie, AB56 1ER, safe but disoriented, and they began investigating the circumstances surrounding her unexpected disappearance.","Home,skate park,program","3 Kingsford Road Alford AB33 8HH,March Road Buckie AB56 1ER",,,"friend,friend,friend",foster father William Thomas,"concerns over addiction,abduction suspicion",1,Concern over her mental state and disorientation raise suicide risk.,1,Abduction suspicion was raised due to the concerns over her disappearance.,1,Being only 10 years old makes her vulnerable in various aspects.,0,No medication was mentioned that she relies on.,0,No medical or mental health conditions were reported.,0,No issues with interacting safely were indicated.,1,Concerns over addiction were raised by her foster father.,0,No indication that she is on the Child Protection Register.,0,Weather conditions were not mentioned as a risk factor.,1,Ongoing family concerns were highlighted by her foster father's reports.,0,No indication of domestic violence as either victim or perpetrator.,0,No ongoing personal issues related to community or culture reported.,0,No involvement in violent or hate crime incidents documented.,0,No school or financial problems were mentioned.,0,No mention of forced marriage or honour based abuse.,0,No indication she is victim to sexual exploitation or trafficking.,1,Her sudden disappearance deviates from her normal behavior patterns.,0,No known reason for her to go missing other than circumstances.,0,No preparations for absence were indicated.,1,She was intending to meet friends but failed to return.,0,No previous instances of her disappearing reported.,0,She is not considered a risk to others based on the case information.,0,No other factors were mentioned that affect the risk assessment.,0,No mental health conditions were listed except for potential addiction.,0,Dementia or neurological disorder was not indicated in her case.
5,11248,3171,Low,Low,Brenda,Brown,2012-09-26,Ely,11,F,Home Address,,3824,2024-01-14 11:51:00,2024-01-14 23:51:00,Sunday,6705,2024-01-19 03:36:00,"Gordon Crescent,  AB34 5HJ",Home,Clare Young,"Dee Street, Banchory, AB31 5HS",Traced by member of the public,Brenda Brown was last seen at a campground with Duncan Palmer. Abduction suspicion arose due to concerns over addiction and her believed homelessness.,,,campground,,,Duncan Palmer,"abduction suspicion,concerns over addiction,believed to be homeless",0,NULL,1,Abduction suspicion arose due to concerns over addiction and homelessness.,1,"At 11 years old, Brenda is particularly vulnerable in unfamiliar situations.",0,NULL,0,NULL,1,Young age may hinder safe interactions in unfamiliar environments.,1,There are concerns about addiction related to her disappearance.,0,NULL,0,NULL,1,Concerns over her situation suggest family or relationship issues.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,The circumstances of her disappearance differ from typical behavior.,1,Her disappearance seems linked to the presence of Duncan Palmer.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
6,28551,3171,Low,Low,Brenda,Brown,2012-09-26,Ely,11,F,Home Address,,3824,2024-06-11 03:36:00,2024-06-11 05:36:00,Tuesday,468,2024-06-11 11:24:00,"Gordon Crescent,  AB34 5HJ",Home,Amy Campbell,"Seafield Circle, Buckie, AB56 5AD",Traced by family,"Brenda Brown, an 11-year-old girl, was reported missing from her home on Gordon Crescent. Her foster father, William Thomas, mentioned Brenda had expressed an interest in visiting a nearby campground. Friends noted she had recently been seen in the company of Duncan Palmer near a sports club known for its questionable activities. Brenda was believed to be involved in minor criminal activity and was thought to be homeless, adding complexity to her disappearance. Eventually, she was traced by family in Seafield Circle, Buckie. Her sighting near March Road led them to her, unharmed but in need of reassurance and support, suggesting she may have sought independence but underestimated the challenges of her actions.",sports club,"Road,March Road",campground,,friend,"foster father William Thomas,Duncan Palmer","involved in criminal activity,believed to be homeless",0,NULL,0,NULL,1,Vulnerable due to age as she is only 11 years old.,0,NULL,0,No known medical or mental health conditions reported.,1,May have issues with unfamiliar situations as a young child.,0,NULL,0,NULL,0,Weather conditions not mentioned to present additional risk.,1,Recent involvement in minor criminal activity indicates family issues.,0,NULL,0,NULL,0,NULL,1,Possible problems noted due to her homelessness and minor criminal activity.,0,NULL,0,NULL,1,Her disappearance was out of the ordinary for her age and circumstances.,1,She expressed interest in visiting a campground before going missing.,0,NULL,1,Intended to visit the campground but didn't appear to follow through.,0,NULL,0,NULL,1,Foster care situation may have unlisted factors affecting her behavior.,0,NULL,0,NULL
7,56904,3171,Medium,High,Brenda,Brown,2012-09-26,Ely,11,F,Home Address,,3824,2024-07-07 11:24:00,2024-07-07 18:24:00,Sunday,744,2024-07-07 23:48:00,"Gordon Crescent,  AB34 5HJ",Home,Anne Parker,"Rannes Street, Insch, AB52 6JJ",Traced by staff,"Brenda Brown went missing from her home on Gordon Crescent, raising fears due to her foster father, William Thomas, expressing concerns over addiction and suspicions of abduction. She was last seen speaking with a friend near Dee Street, before disappearing. Brenda was later found safe on Rannes Street.",,"Dee Street,Gordon Crescent",,,"friend,friend",foster father William Thomas,"concerns over addiction,abduction suspicion",0,NULL,1,Foster father expressed concerns over possible abduction,1,"At 11 years old, Brenda is vulnerable due to her age",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Family concerns suggest possible conflict and instability,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Circumstances of her disappearance were unusual for her,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
8,2991,3171,High,High,Brenda,Brown,2012-09-26,Ely,11,F,Home Address,,3824,2024-09-25 23:48:00,2024-09-26 04:48:00,Thursday,9099,2024-10-02 07:27:00,"Gordon Crescent,  AB34 5HJ",Home,Anne Parker,"Seafield Circle, Buckie, AB56 5AD",Traced by Police,"Brenda Brown was last seen leaving an after-school program on Dee Street, Banchory. A colleague reported abduction suspicion, and she was believed to be homeless.",program,Dee Street Banchory,,,colleague,,"abduction suspicion,believed to be homeless",0,NULL,1,Abduction suspicion indicates potential criminality involved in disappearance,1,"At 11 years old, Brenda is considered vulnerable due to her age",0,NULL,0,NULL,1,Children may struggle to interact safely in unfamiliar situations,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Leaving after-school program is unusual behavior for Brenda,0,NULL,0,NULL,1,She intended to return home after the after-school program but did not,0,NULL,0,NULL,1,High initial risk and indication of possible abduction,0,NULL,0,NULL
9,11961,3171,Medium,Medium,Brenda,Brown,2012-09-26,Ely,12,F,Home Address,,3824,2025-03-03 07:27:00,2025-03-03 21:27:00,Monday,6859,2025-03-08 01:46:00,"Gordon Crescent,  AB34 5HJ",Home,Danielle Wilson,"Dee Street, Banchory, AB31 5HS",Traced by Police,"Brenda was last seen by a friend near Gordon Crescent, abduction suspicion arose.",,Gordon Crescent,,,"friend,friend,friend",,"abduction suspicion,believed to be homeless,interested in starting new life",0,NULL,1,Abduction suspicion suggests potential criminality involved.,1,"At 12 years old, Brenda is considered vulnerable due to age.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Her disappearance raises concerns different from her usual behavior.,1,She might have left due to an unsafe or threatening situation.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
