,VPD_NOMINALINCIDENTID_PK,VPD_CONSENTNAME,VPD_NOCONSENTREASON,VPD_CREATEDON,VPD_LASTUPDATEDON,VPD_NOMINALSYNOPSIS,VPD_GPCONSENT,VPD_VPTYPEID_FK,VPD_INCIDENTID_FK,VPD_WELLBEINGCOMMENTS,VPD_NOTINFORMEDREASON,VPD_NOGPCONSENTREASON,VPD_SCRA,VPD_THREEPOINTTEST,VPD_YOUTHATTITUDE,VPD_PARENTATTITUDE,VPD_NOMINALSVIEW,VPD_CHILDPROTECTION,VPD_RECORD_START_DATE,VPD_FORENAME,VPD_SURNAME,VPD_MAIDEN_NAME,VPD_CREATEDON_1,VPD_PLACEOFBIRTH,VPD_PERSONLANGUAGE,VPD_INTERPRETERREQID_FK,VPD_DISABILITY,VPD_DISABILITYDESC,VPD_PERSONETHNICAPPEARANCE,VPD_PERSONGENDER,VPD_KNOWNAS,VPD_REPEATVICTIM,VPD_REPEATPERPETRATOR,misper_misperid,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,vpd_serious_and_organised_crime_exploitation,vpd_stalking_and_harassment,vpd_suicide_concern,vpd_violence_used,vpd_weapon_used__acra_only_,vpd_bullying,vpd_child_at_locus,vpd_neglect,vpd_self_neglect,vpd_child_criminal_exploitation__cce_,vpd_child_sexual_exploitation__cse_,vpd_community_triage_service,vpd_distress_brief_intervention__dbi_,vpd_dsdas,vpd_child_victim,vpd_child_witnessed,vpd_female_genital_mutilation__fgm_,vpd_forced_marriage__fm_,vpd_gambling,vpd_honour_based_abuse__hba_,vpd_human_trafficking,vpd_looked_after_accommodated_child__laac_,vpd_missing_person,vpd_online_child_sexual_abuse_and_exploitation__ocsae_,vpd_pregnancy__unborn_baby_,vpd_sexual_harm,vpd_elderly,vpd_attempted_suicide,vpd_financial,vpd_sight_loss,vpd_physical_disability,vpd_psychological_harm,vpd_self_harm,vpd_isolation,vpd_hearing_loss,vpd_alcohol_consumption,vpd_learning_disability,vpd_communication_needs,vpd_mental_health_issues,vpd_drug_consumption,vpd_other,vpd_radicalisation
0,655869561,Maria Allan,,2019-09-23 06:18:43,2019-09-25 06:18:43,,1,1,745125,Maria is safe and doing well in her current environment.,,,100,1,Maria seemed cooperative and understanding towards the police.,"The parents' attitude could have been supportive and concerned, emphasizing the importance of communication and collaboration with law enforcement.",Maria acknowledged and understood consent for database entry.,True,28-Nov-2022 14:48:11.000Z[UTC],Maria,Allan,,2019-07-06 20:35:43,Hereford,English,1,No,,White English,Female,,N,N,3956,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,655869560,Maria Allan,,2020-01-12 22:10:43,2020-01-12 22:10:43,,2,1,983321,Maria is in good health and under proper supervision.,,,100,1,Maria seemed indifferent towards the police involvement.,The parents' attitude could have been one of concern regarding police involvement.,Maria provided consent for her details to be recorded.,True,28-Nov-2022 14:48:11.000Z[UTC],Maria,Allan,,2019-07-06 20:35:43,Hereford,English,1,No,,White English,Female,,N,N,3956,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,655869560,Marie Akhtar,,2020-03-30 13:23:43,2020-04-01 08:16:43,,1,1,989340,Maria is thriving and engaged positively in her community.,,,100,1,Maria was cooperative and expressed no issues with the police involvement.,The parents' attitude could have been supportive and understanding of the police involvement.,Maria expresses understanding and agrees to database inclusion.,True,28-Nov-2022 14:48:11.000Z[UTC],Maria,Allan,,2019-07-06 20:35:43,Hereford,English,1,No,,White English,Female,,N,N,3956,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,655869564,Conor Hawkins,,2020-06-09 09:46:43,2020-06-11 09:46:43,,1,1,991950,Maria is thriving and engaged positively in her community.,,,100,1,Maria seemed cooperative and understanding towards the police presence.,The parents' attitude could have been one of concern and protectiveness regarding their children's interaction with the police.,Maria aware and consenting for information to be recorded.,True,28-Nov-2022 14:48:11.000Z[UTC],Maria,Allan,,2019-07-06 20:35:43,Hereford,English,1,No,,White English,Female,,N,N,3956,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,655869565,Maria Allan,,2020-12-06 23:50:43,2020-12-06 23:50:43,,100,1,998656,Maria is doing well and is not in any danger.,,,100,2,Maria seemed indifferent about police involvement.,The parents' attitude could have reflected a cautious or protective stance towards police involvement.,Maria consented to database entry and understands the situation.,True,28-Nov-2022 14:48:11.000Z[UTC],Maria,Allan,,2019-07-06 20:35:43,Hereford,English,1,No,,White English,Female,,N,N,3956,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,655869566,Graham Barton,Unable to locate,2021-05-05 16:19:43,2021-05-05 16:19:43,,4,1,998955,Maria currently has no reported safety concerns or incidents.,Unable to locate,Unable to locate,100,1,Maria showed indifference towards the police and the situation at hand.,The parents' attitude could have been one of concern or disapproval regarding their child's indifference towards the police.,Maria unable to provide consent for database input.,True,28-Nov-2022 14:48:11.000Z[UTC],Maria,Allan,,2019-07-06 20:35:43,Hereford,English,1,No,,White English,Female,,N,N,3956,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,655869560,Emily Smith,Unable to locate,2021-09-24 17:25:43,2021-09-26 17:25:43,"Maria visited a tunnel after a call with Linda Davison, concerned for her safety, she stayed at a nearby safe house.",2,1,999879,Maria is currently safe and not at risk of harm.,Unable to locate,Unable to locate,100,1,Maria felt uneasy and distrustful towards the Police.,The parents' attitude towards engagement with the police may have been protective and cautious.,"Maria unable to consent, situation unclear due to absence.",True,28-Nov-2022 14:48:11.000Z[UTC],Maria,Allan,,2019-07-06 20:35:43,Hereford,English,1,No,,White English,Female,,N,N,3956,,,"tunnel,safe house",Linda Davison,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,655869568,Rachael Wilson,,2022-01-19 22:56:43,2022-01-20 13:02:43,,2,1,999911,Maria is in good health and receiving appropriate support services.,,,100,2,Maria was indifferent towards the police involvement in her case.,The parents' attitude towards police involvement in Maria's case could have been one of concern or frustration.,Maria understands the situation and consented to the database entry.,True,28-Nov-2022 14:48:11.000Z[UTC],Maria,Allan,,2019-07-06 20:35:43,Hereford,English,1,No,,White English,Female,,N,N,3956,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,655869560,Rachael Wilson,Unable to locate,2022-02-12 16:51:43,2022-02-14 16:51:43,,4,1,999933,Maria is currently unlocated and consent for database entry refused.,Unable to locate,Unable to locate,100,2,Maria seemed hesitant and anxious about interacting with the police.,The parents' attitude towards engagement with the police could have been one of concern and protectiveness.,Maria unable to provide consent for database input.,True,28-Nov-2022 14:48:11.000Z[UTC],Maria,Allan,,2019-07-06 20:35:43,Hereford,English,1,No,,White English,Female,,N,N,3956,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,6558425610,Nicholas Chapman,No consent was given for information to be shared.,2022-04-04 09:51:43,2022-04-04 09:51:43,"After a talk with a friend, Maria, feeling anxious, was found wandering near the ocean, then seen heading towards a campground and a tunnel.",1,1,999967,Maria is currently well and not a victim or perpetrator.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,2,"Maria appeared indifferent to the police, wanting no involvement.",The parents’ attitude could have been characterized by a tendency to be cautious or distrustful towards law enforcement.,Maria expressed concerns about sharing personal information.,True,28-Nov-2022 14:48:11.000Z[UTC],Maria,Allan,,2019-07-06 20:35:43,Hereford,English,1,No,,White English,Female,,N,N,3956,,,"campground,ocean,tunnel",,friend,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
