,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,46638,5631,Low,Low,Charlie,Walker,1953-03-11,Milton Keynes,69,Male,Home Address,Retired Occupational therapist,6333,2022-08-21 00:00:00,2022-08-21 16:00:00,Sunday,3251,2022-08-23 06:11:00,"541 South Road, Dundee, DD2 4FP",Home,Maureen Roberts,"38 Forrestal Street, Brechin, DD9 7XG",Traced by Police,"Charlie Walker, a 69-year-old male with a disability, was reported missing after he did not return home from his routine visit to the dialysis center near 484 Perth Road, Dundee. Earlier that day, witnesses recall seeing Charlie at a shopping mall on Tayside Street, Carnoustie, where he had been engaging with familiar faces in the community. Later, he was noted waiting at a school bus stop nearby 23 City Road, Dundee, DD2 2BL, where he usually caught a bus. Concerns rose when he didn't appear at the locker room of his local fitness center, a usual stop as part of his therapy routine. The combination of these locations and Charlie's known patterns led to an extensive search, eventually locating him safely in Brechin, unharmed.",dialysis center,"484 Perth Road Dundee,23 City Road Dundee DD2 2BL,Tayside Street Carnoustie","shopping mall,locker room,school bus stop",,,,
1,75665,5631,Medium,Medium,Charlie,Walker,1953-03-11,Milton Keynes,69,Male,Home Address,Retired Occupational therapist,6333,2022-09-17 06:11:00,2022-09-18 13:11:00,Sunday,5615,2022-09-21 03:46:00,"541 South Road, Dundee, DD2 4FP",Home,Karl Smith,"Glamis Road, Dundee, DD2 2UB",Traced by Police,"Charlie Walker was last seen leaving the shelter at 1 Alloway Place, Dundee. His brother reported him missing after he failed to arrive at 28 Railton Gardens, Arbroath, where he usually met his daughter.",,"28 Railton Gardens Arbroath,1 Alloway Place Dundee",shelter,,brother,daughter,
2,70474,5631,Medium,Medium,Charlie,Walker,1953-03-11,Milton Keynes,69,Male,Home Address,Retired Occupational therapist,6333,2022-12-29 03:46:00,2022-12-29 03:46:00,Thursday,5962,2023-01-02 07:08:00,"541 South Road, Dundee, DD2 4FP",Home,Lauren Adams,"71 Lothian Crescent, Dundee, DD4 0HU",Traced by staff,"Charlie Walker, a retired occupational therapist with a disability, went missing from his home at 541 South Road, Dundee. Concerns were raised by his brother when he failed to attend a scheduled appointment at the dialysis center. Prior to his disappearance, Charlie had mentioned plans to visit the pharmacy to pick up essential medications. His sister, Lydia Walker, became increasingly worried when he didn't come home that evening and alerted the authorities. After an exhaustive search, staff traced Charlie to 71 Lothian Crescent. He had inadvertently wandered off, likely disoriented and distressed. Upon being found, Charlie was safe and familiar faces reassured him, emphasizing the importance of ensuring his regular contact with loved ones.","home,dialysis center,pharmacy",,,,brother,Lydia Walker,
3,64398,5631,High,High,Charlie,Walker,1953-03-11,Milton Keynes,70,Male,Home Address,Retired Occupational therapist,6333,2023-05-22 07:08:00,2023-05-23 03:08:00,Tuesday,8530,2023-05-28 05:18:00,"22 Marine Parade Walk, Dundee, DD1 3AU",regular walking route,Stuart French,"23 City Road, Dundee, DD2 2BL",Traced by member of the public,"Charlie Walker, a retired occupational therapist with a reported disability, was last seen at his residence on 22 Marine Parade Walk, Dundee. Known for his routine walks through the city, his absence was first noted by his daughter, Katie Daniels, who frequently checked in on him. Despite having a clear pattern, reports surfaced of Charlie possibly being disoriented near 31 Step Row, Dundee. Colleague Joanne Powell mentioned seeing him near 33 Blackness Avenue the day prior, appearing confused. His status was elevated due to his condition, leading to community efforts to bring him back safely. Charlie was eventually found near 23 City Road by a vigilant passerby.",,"31 Step Row Dundee,33 Blackness Avenue",,,,"Katie Daniels,Joanne Powell",
4,33032,5631,Low,Medium,Charlie,Walker,1953-03-11,Milton Keynes,70,Male,Home Address,Retired Occupational therapist,6333,2023-10-22 05:18:00,2023-10-22 18:18:00,Sunday,1948,2023-10-23 13:46:00,"541 South Road, Dundee, DD2 4FP",Home,Stuart Collins,"23 City Road, Dundee, DD2 2BL",Traced by Police,"Charlie Walker was last seen at a local juvenile center where he had been volunteering. Lydia Walker, his sister, mentioned that he unexpectedly contacted a stranger prior to vanishing. Concern grew when Joanne Powell, his colleague, learned Charlie left behind personal items in the locker room. Subsequently, contact was lost, raising the risk of his disappearance. Fortunately, police intervention led to his safe return when he was traced to a different location, ending the anxious search.",,,"locker room,juvenile center",,colleague,"Lydia Walker sister,Joanne Powell colleague",contacted a stranger before vanishing
5,58491,5631,Low,Medium,Charlie,Walker,1953-03-11,Milton Keynes,70,Male,Home Address,Retired Occupational therapist,6333,2024-01-29 13:46:00,2024-01-29 13:46:00,Monday,9656,2024-02-05 06:42:00,"541 South Road, Dundee, DD2 4FP",Home,Lauren Adams,"71 Lothian Crescent, Dundee, DD4 0HU",Traced by Police,"Charlie Walker was last seen leaving his home at 541 South Road, Dundee. He was scheduled to meet a colleague, Joanne Powell, at a medical clinic but never arrived. Concern grew when his brother reported that Charlie, who occasionally visited the juvenile center for volunteer work, had not been in touch for several days. A search was conducted in the areas he frequented, including the church and Finavon Street. Eye-witnesses later recalled seeing someone matching his description near 214 Broughty Ferry Road. After several days, a breakthrough came when a report indicated a sighting near a juvenile center. Charlie was finally found safe at 71 Lothian Crescent, traced by police, and returned home, with no harm recorded.","church,medical clinic","Road Dundee,Finavon Street,214 Broughty Ferry Road",juvenile center,,"brother,colleague,colleague",Joanne Powell,
6,21359,5631,Low,Low,Charlie,Walker,1953-03-11,Milton Keynes,71,Male,Home Address,Retired Occupational therapist,6333,2024-07-27 06:42:00,2024-07-27 12:42:00,Saturday,671,2024-07-27 17:53:00,"541 South Road, Dundee, DD2 4FP",Home,Aaron Tucker,"23 City Road, Dundee, DD2 2BL",Traced by Police,"Charlie Walker, a 71-year-old resident of Dundee, was reported missing after failing to return home from a routine walk. He was last seen by a neighbor on Fort Street, Dundee. His disappearance raised concerns among family members, particularly his friend Lauren Adams, given his known health condition. That morning, Charlie was expected to meet with his colleague, Justin Kaur, at a cafe on Tayside Street, Carnoustie, but he never arrived. After several hours of searching, the police were able to trace Charlie to a common meeting point where he often reminisced with friends about his younger years. Fortunately, he was found unharmed, albeit a little disoriented, on City Road, Dundee. Authorities ensured his safe return home, much to the relief of those who know him well.",,"Fort Street Dundee,Tayside Street Carnoustie",,,"colleague,colleague","Justin Kaur,Lauren Adams",
7,69811,5631,Low,Medium,Charlie,Walker,1953-03-11,Milton Keynes,71,Male,Home Address,Retired Occupational therapist,6333,2024-09-08 17:53:00,2024-09-10 01:53:00,Tuesday,4049,2024-09-11 13:22:00,"541 South Road, Dundee, DD2 4FP",Home,Lydia Wright,"Tayside Street, Carnoustie, DD7 6AX",Traced by family,"Charlie Walker was last seen leaving a shopping mall near St Mary's Lane, Newport-on-Tay. Earlier, Charlie had been discussing a local event with a fellow shopper, a stranger to him, at the mall. Security footage later showed him boarding a bus, heading toward a shelter located on Auldbar Road, Forfar. This marked the last confirmed sighting. After being reported missing, there were concerns about his well-being due to his disability. Charlie was located by his family in a boarding school near Tayside Street, Carnoustie, safe but disoriented, having possibly mistaken the location for another familiar place.",,"St,Auldbar Road Forfar","shopping mall,shelter,boarding school",,,,contacted a stranger before vanishing
8,33640,5631,Low,Low,Charlie,Walker,1953-03-11,Milton Keynes,71,Male,Home Address,Retired Occupational therapist,6333,2024-10-15 13:22:00,2024-10-16 22:22:00,Wednesday,2766,2024-10-17 11:28:00,"541 South Road, Dundee, DD2 4FP",Home,Katie Daniels,"Fort Street, Dundee, DD2 1BS",Traced by member of the public,"Charlie Walker was last seen at a shelter near 541 South Road, Dundee, DD2 4FP. Known for frequent visits to the dialysis center, he departed unusually early that day. A colleague mentioned spotting him at a school bus stop on King's Cross Road, DD2 3PT, where he was observed in conversation with a stranger before vanishing. His brother reported concerns due to Charlie's recent pattern of engaging people he didn't know. Additionally, William, a close acquaintance, noticed Charlie's locker room belongings were left untouched, raising suspicion. After a brief search, he was located on Fort Street by a concerned passerby, who recognized him and ensured his safe return.",dialysis center,"Cross Road DD2 3PT,3,541 South Road Dundee DD2 4FP,St,Road Dundee DD2","shelter,school bus stop,locker room",William,"colleague,colleague,brother",,contacted a stranger before vanishing
9,33608,5631,High,Low,Charlie,Walker,1953-03-11,Milton Keynes,72,Male,Home Address,Retired Occupational therapist,6333,2025-03-21 11:28:00,2025-03-21 11:28:00,Friday,1044,2025-03-22 04:52:00,"541 South Road, Dundee, DD2 4FP",Home,Stuart Collins,"Tayside Street, Carnoustie, DD7 6AX",Traced by Police,"Charlie Walker, a 72-year-old man, went missing from his home in Dundee. Known to frequent local shelters for social interaction, Charlie was last seen in the vicinity of a shelter on New Road, Forfar. Prior to vanishing, Charlie contacted a stranger. His mother, concerned by his absence, initiated a search with local authorities. Reports emerged of an older man matching Charlie's description trying to find his way to 3 Boniface Place, Dundee. The search extended to King's Cross Road, where inquiries were made with residents. Charlie was eventually traced by police, safe but disoriented, at Tayside Street, Carnoustie. His brother, relieved, accompanied him back home, ensuring Charlie received the care and support he needed.",Home,"New Road Forfar,3 Boniface Place Dundee,Cross Road",shelter,,"mother,brother",,contacted a stranger before vanishing
10,42404,5631,Low,Low,Charlie,Walker,1953-03-11,Milton Keynes,72,Male,Home Address,Retired Occupational therapist,6333,2025-07-08 04:52:00,2025-07-08 06:52:00,Tuesday,8068,2025-07-13 19:20:00,"541 South Road, Dundee, DD2 4FP",Home,Maureen Roberts,"28 Railton Gardens, Arbroath, DD11 3FA",Traced by family,"Charlie Walker, a retired occupational therapist, vanished after a routine visit to a physical therapy clinic. He was last seen at a school bus stop near 16 Cleghorn Street, Dundee, DD2 2NR. Before his disappearance, a colleague recalled Charlie contacting a stranger, asking for directions to a nearby shelter. His family successfully traced him to 28 Railton Gardens, Arbroath, DD11 3FA, unharmed. The brief absence was attributed to confusion due to his disability.",physical therapy clinic,"Dundee DD2,Dundee DD2,6,Dundee,Street Dundee DD2,16 Cleghorn Street Dundee DD2 2NR","shelter,school,school bus stop",,colleague,,contacted a stranger before vanishing
