,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,q_1,q_1_explanation,q_2,q_2_explanation,q_3,q_3_explanation,q_4,q_4_explanation,q_5,q_5_explanation,q_6,q_6_explanation,q_7,q_7_explanation,q_8,q_8_explanation,q_9,q_9_explanation,q_10,q_10_explanation,q_11,q_11_explanation,q_12,q_12_explanation,q_13,q_13_explanation,q_14,q_14_explanation,q_15,q_15_explanation,q_16,q_16_explanation,q_17,q_17_explanation,q_18,q_18_explanation,q_19,q_19_explanation,q_20,q_20_explanation,q_21,q_21_explanation,q_22,q_22_explanation,q_23,q_23_explanation,q_24,q_24_explanation,q_25,q_25_explanation
0,46638,5631,Low,Low,Charlie,Walker,1953-03-11,Milton Keynes,69,Male,Home Address,Retired Occupational therapist,6333,2022-08-21 00:00:00,2022-08-21 16:00:00,Sunday,3251,2022-08-23 06:11:00,"541 South Road, Dundee, DD2 4FP",Home,Maureen Roberts,"38 Forrestal Street, Brechin, DD9 7XG",Traced by Police,"Charlie Walker, a 69-year-old male with a disability, was reported missing after he did not return home from his routine visit to the dialysis center near 484 Perth Road, Dundee. Earlier that day, witnesses recall seeing Charlie at a shopping mall on Tayside Street, Carnoustie, where he had been engaging with familiar faces in the community. Later, he was noted waiting at a school bus stop nearby 23 City Road, Dundee, DD2 2BL, where he usually caught a bus. Concerns rose when he didn't appear at the locker room of his local fitness center, a usual stop as part of his therapy routine. The combination of these locations and Charlie's known patterns led to an extensive search, eventually locating him safely in Brechin, unharmed.",dialysis center,"484 Perth Road Dundee,23 City Road Dundee DD2 2BL,Tayside Street Carnoustie","shopping mall,locker room,school bus stop",,,,,0,NULL,0,NULL,1,"Charlie is 69 years old and has a disability, making him vulnerable.",1,Charlie's disability may require medication for his health management.,1,Charlie has a disability that affects his health and requires dialysis.,1,Charlie's condition may impair his ability to interact safely in unfamiliar places.,0,NULL,0,NULL,0,Current weather conditions did not contribute to additional risks for Charlie.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Charlie's disappearance was out of character from his usual routine.,0,NULL,0,NULL,1,Charlie intended to visit his usual therapy locations before going missing.,0,NULL,0,NULL,0,NULL,1,Charlie's disability may relate to his mental health condition affecting judgment.,0,NULL
1,75665,5631,Medium,Medium,Charlie,Walker,1953-03-11,Milton Keynes,69,Male,Home Address,Retired Occupational therapist,6333,2022-09-17 06:11:00,2022-09-18 13:11:00,Sunday,5615,2022-09-21 03:46:00,"541 South Road, Dundee, DD2 4FP",Home,Karl Smith,"Glamis Road, Dundee, DD2 2UB",Traced by Police,"Charlie Walker was last seen leaving the shelter at 1 Alloway Place, Dundee. His brother reported him missing after he failed to arrive at 28 Railton Gardens, Arbroath, where he usually met his daughter.",,"28 Railton Gardens Arbroath,1 Alloway Place Dundee",shelter,,brother,daughter,,0,NULL,0,NULL,1,He is 69 years old and may have mobility issues due to his disability.,1,"If medication is not available, there could be significant health risks.",1,"He has a disability, which may affect his health and ability to care for himself.",1,"He may struggle to interact safely due to unfamiliar surroundings, affecting his mobility.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His failure to arrive at a place he usually visits is unusual behavior for him.,1,"He intended to meet his daughter, which indicates a reason to be out.",0,NULL,1,He was last seen leaving a shelter and intended to meet family but did not show up.,0,NULL,0,NULL,0,NULL,1,He may have anxiety or depression linked to aging and health issues.,0,NULL
2,70474,5631,Medium,Medium,Charlie,Walker,1953-03-11,Milton Keynes,69,Male,Home Address,Retired Occupational therapist,6333,2022-12-29 03:46:00,2022-12-29 03:46:00,Thursday,5962,2023-01-02 07:08:00,"541 South Road, Dundee, DD2 4FP",Home,Lauren Adams,"71 Lothian Crescent, Dundee, DD4 0HU",Traced by staff,"Charlie Walker, a retired occupational therapist with a disability, went missing from his home at 541 South Road, Dundee. Concerns were raised by his brother when he failed to attend a scheduled appointment at the dialysis center. Prior to his disappearance, Charlie had mentioned plans to visit the pharmacy to pick up essential medications. His sister, Lydia Walker, became increasingly worried when he didn't come home that evening and alerted the authorities. After an exhaustive search, staff traced Charlie to 71 Lothian Crescent. He had inadvertently wandered off, likely disoriented and distressed. Upon being found, Charlie was safe and familiar faces reassured him, emphasizing the importance of ensuring his regular contact with loved ones.","home,dialysis center,pharmacy",,,,brother,Lydia Walker,,0,NULL,0,NULL,1,Charlie is 69 years old and has a disability affecting his vulnerability.,1,"Charlie needs medications for his condition, missing them could be harmful.",1,Charlie's disability indicates he may have medical or mental health conditions.,1,Charlie's disorientation could hinder his ability to interact safely in unfamiliar places.,0,NULL,0,NULL,0,Conditions were likely stable; no specifics indicating increased risk were mentioned.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Charlie's disappearance was unusual as he was disoriented and missed appointments.,1,"Charlie intended to pick up medications, indicating a reason for leaving home.",0,NULL,1,Charlie intended to go to the pharmacy but did not complete this task.,0,NULL,0,NULL,0,NULL,1,Charlie's disability may indicate an underlying mental health condition.,0,NULL
3,64398,5631,High,High,Charlie,Walker,1953-03-11,Milton Keynes,70,Male,Home Address,Retired Occupational therapist,6333,2023-05-22 07:08:00,2023-05-23 03:08:00,Tuesday,8530,2023-05-28 05:18:00,"22 Marine Parade Walk, Dundee, DD1 3AU",regular walking route,Stuart French,"23 City Road, Dundee, DD2 2BL",Traced by member of the public,"Charlie Walker, a retired occupational therapist with a reported disability, was last seen at his residence on 22 Marine Parade Walk, Dundee. Known for his routine walks through the city, his absence was first noted by his daughter, Katie Daniels, who frequently checked in on him. Despite having a clear pattern, reports surfaced of Charlie possibly being disoriented near 31 Step Row, Dundee. Colleague Joanne Powell mentioned seeing him near 33 Blackness Avenue the day prior, appearing confused. His status was elevated due to his condition, leading to community efforts to bring him back safely. Charlie was eventually found near 23 City Road by a vigilant passerby.",,"31 Step Row Dundee,33 Blackness Avenue",,,,"Katie Daniels,Joanne Powell",,1,Charlie may be disoriented and unclear on the value of life due to confusion.,0,NULL,1,Charlie is 70 years old and has a reported disability.,1,"If medication is not available, it could worsen his mental state and disorientation.",1,Charlie has a reported disability which may indicate mental or physical health issues.,1,Being disoriented can lead to unsafe interactions in unfamiliar places.,0,NULL,0,NULL,1,Weather conditions could exacerbate Charlie's confusion and vulnerability.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Charlie’s absence was unusual given his routine walking patterns.,0,NULL,0,NULL,1,"Last seen walking, but did not return as expected.",0,NULL,0,NULL,0,NULL,1,Charlie's disorientation suggests he may have a mental health condition.,0,NULL
4,33032,5631,Low,Medium,Charlie,Walker,1953-03-11,Milton Keynes,70,Male,Home Address,Retired Occupational therapist,6333,2023-10-22 05:18:00,2023-10-22 18:18:00,Sunday,1948,2023-10-23 13:46:00,"541 South Road, Dundee, DD2 4FP",Home,Stuart Collins,"23 City Road, Dundee, DD2 2BL",Traced by Police,"Charlie Walker was last seen at a local juvenile center where he had been volunteering. Lydia Walker, his sister, mentioned that he unexpectedly contacted a stranger prior to vanishing. Concern grew when Joanne Powell, his colleague, learned Charlie left behind personal items in the locker room. Subsequently, contact was lost, raising the risk of his disappearance. Fortunately, police intervention led to his safe return when he was traced to a different location, ending the anxious search.",,,"locker room,juvenile center",,colleague,"Lydia Walker sister,Joanne Powell colleague",contacted a stranger before vanishing,0,NULL,0,NULL,1,"Charlie is 70 years old, making him vulnerable due to age.",0,NULL,1,Charlie has a disability which may affect his health.,1,His disability could make interactions in unfamiliar situations challenging.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His behavior deviated from normal due to unexpected contact with a stranger.,1,Charlie unexpectedly contacted a stranger before going missing.,1,Leaving personal items behind suggests he was not planning to be away long.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
5,58491,5631,Low,Medium,Charlie,Walker,1953-03-11,Milton Keynes,70,Male,Home Address,Retired Occupational therapist,6333,2024-01-29 13:46:00,2024-01-29 13:46:00,Monday,9656,2024-02-05 06:42:00,"541 South Road, Dundee, DD2 4FP",Home,Lauren Adams,"71 Lothian Crescent, Dundee, DD4 0HU",Traced by Police,"Charlie Walker was last seen leaving his home at 541 South Road, Dundee. He was scheduled to meet a colleague, Joanne Powell, at a medical clinic but never arrived. Concern grew when his brother reported that Charlie, who occasionally visited the juvenile center for volunteer work, had not been in touch for several days. A search was conducted in the areas he frequented, including the church and Finavon Street. Eye-witnesses later recalled seeing someone matching his description near 214 Broughty Ferry Road. After several days, a breakthrough came when a report indicated a sighting near a juvenile center. Charlie was finally found safe at 71 Lothian Crescent, traced by police, and returned home, with no harm recorded.","church,medical clinic","Road Dundee,Finavon Street,214 Broughty Ferry Road",juvenile center,,"brother,colleague,colleague",Joanne Powell,,0,NULL,0,NULL,1,"Charlie is 70 years old, making him vulnerable due to age.",0,NULL,1,Charlie is noted to have a disability.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Charlie's disappearance was unusual as he was scheduled to meet a colleague.,0,NULL,0,NULL,1,Charlie intended to meet a colleague but failed to arrive at the clinic.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
6,21359,5631,Low,Low,Charlie,Walker,1953-03-11,Milton Keynes,71,Male,Home Address,Retired Occupational therapist,6333,2024-07-27 06:42:00,2024-07-27 12:42:00,Saturday,671,2024-07-27 17:53:00,"541 South Road, Dundee, DD2 4FP",Home,Aaron Tucker,"23 City Road, Dundee, DD2 2BL",Traced by Police,"Charlie Walker, a 71-year-old resident of Dundee, was reported missing after failing to return home from a routine walk. He was last seen by a neighbor on Fort Street, Dundee. His disappearance raised concerns among family members, particularly his friend Lauren Adams, given his known health condition. That morning, Charlie was expected to meet with his colleague, Justin Kaur, at a cafe on Tayside Street, Carnoustie, but he never arrived. After several hours of searching, the police were able to trace Charlie to a common meeting point where he often reminisced with friends about his younger years. Fortunately, he was found unharmed, albeit a little disoriented, on City Road, Dundee. Authorities ensured his safe return home, much to the relief of those who know him well.",,"Fort Street Dundee,Tayside Street Carnoustie",,,"colleague,colleague","Justin Kaur,Lauren Adams",,0,NULL,0,NULL,1,"Charlie is 71, making him vulnerable due to age.",1,Charlie has a known health condition that requires medication.,1,Charlie has a disability that affects his health and well-being.,1,Charlie may have difficulty interacting in unfamiliar situations due to disorientation.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Charlie's disappearance was unlike his usual behavior patterns.,0,NULL,0,NULL,1,Charlie intended to meet a colleague but failed to do so.,0,NULL,0,NULL,0,NULL,1,Charlie has a mental health condition affecting his cognitive functions.,0,NULL
7,69811,5631,Low,Medium,Charlie,Walker,1953-03-11,Milton Keynes,71,Male,Home Address,Retired Occupational therapist,6333,2024-09-08 17:53:00,2024-09-10 01:53:00,Tuesday,4049,2024-09-11 13:22:00,"541 South Road, Dundee, DD2 4FP",Home,Lydia Wright,"Tayside Street, Carnoustie, DD7 6AX",Traced by family,"Charlie Walker was last seen leaving a shopping mall near St Mary's Lane, Newport-on-Tay. Earlier, Charlie had been discussing a local event with a fellow shopper, a stranger to him, at the mall. Security footage later showed him boarding a bus, heading toward a shelter located on Auldbar Road, Forfar. This marked the last confirmed sighting. After being reported missing, there were concerns about his well-being due to his disability. Charlie was located by his family in a boarding school near Tayside Street, Carnoustie, safe but disoriented, having possibly mistaken the location for another familiar place.",,"St,Auldbar Road Forfar","shopping mall,shelter,boarding school",,,,contacted a stranger before vanishing,0,NULL,0,NULL,1,"Charlie is 71 years old, making him vulnerable due to age.",1,Not having access to his medication could impact his well-being due to his disability.,1,Charlie has a disability which may affect his health and safety.,1,He may struggle to interact safely with others in unfamiliar places due to his disorientation.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His behavior of leaving familiar areas is different from the norm for Charlie.,1,"He may have wanted to attend a familiar location or event, leading to confusion.",0,NULL,1,Charlie intended to visit a familiar location but failed to return home.,0,NULL,0,NULL,0,NULL,1,Charlie has a mental health condition related to his disability.,0,NULL
8,33640,5631,Low,Low,Charlie,Walker,1953-03-11,Milton Keynes,71,Male,Home Address,Retired Occupational therapist,6333,2024-10-15 13:22:00,2024-10-16 22:22:00,Wednesday,2766,2024-10-17 11:28:00,"541 South Road, Dundee, DD2 4FP",Home,Katie Daniels,"Fort Street, Dundee, DD2 1BS",Traced by member of the public,"Charlie Walker was last seen at a shelter near 541 South Road, Dundee, DD2 4FP. Known for frequent visits to the dialysis center, he departed unusually early that day. A colleague mentioned spotting him at a school bus stop on King's Cross Road, DD2 3PT, where he was observed in conversation with a stranger before vanishing. His brother reported concerns due to Charlie's recent pattern of engaging people he didn't know. Additionally, William, a close acquaintance, noticed Charlie's locker room belongings were left untouched, raising suspicion. After a brief search, he was located on Fort Street by a concerned passerby, who recognized him and ensured his safe return.",dialysis center,"Cross Road DD2 3PT,3,541 South Road Dundee DD2 4FP,St,Road Dundee DD2","shelter,school bus stop,locker room",William,"colleague,colleague,brother",,contacted a stranger before vanishing,0,NULL,0,NULL,1,"Charlie is 71 years old, making him vulnerable due to age.",1,"He requires dialysis, which is critical for his health.",1,"Charlie has a disability and is on dialysis, impacting his health.",1,He has shown problems engaging with strangers recently.,0,NULL,0,NULL,0,NULL,1,Concerns arose from his brother regarding recent interactions with strangers.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His behavior deviated as he was seen conversing with a stranger unusually.,1,There were concerns from family indicating a reason for his disappearance.,0,NULL,1,He was at the shelter and was last seen at a bus stop conversing with someone.,0,NULL,0,NULL,0,NULL,1,Charlie has a disability impacting his mental functioning.,0,NULL
9,33608,5631,High,Low,Charlie,Walker,1953-03-11,Milton Keynes,72,Male,Home Address,Retired Occupational therapist,6333,2025-03-21 11:28:00,2025-03-21 11:28:00,Friday,1044,2025-03-22 04:52:00,"541 South Road, Dundee, DD2 4FP",Home,Stuart Collins,"Tayside Street, Carnoustie, DD7 6AX",Traced by Police,"Charlie Walker, a 72-year-old man, went missing from his home in Dundee. Known to frequent local shelters for social interaction, Charlie was last seen in the vicinity of a shelter on New Road, Forfar. Prior to vanishing, Charlie contacted a stranger. His mother, concerned by his absence, initiated a search with local authorities. Reports emerged of an older man matching Charlie's description trying to find his way to 3 Boniface Place, Dundee. The search extended to King's Cross Road, where inquiries were made with residents. Charlie was eventually traced by police, safe but disoriented, at Tayside Street, Carnoustie. His brother, relieved, accompanied him back home, ensuring Charlie received the care and support he needed.",Home,"New Road Forfar,3 Boniface Place Dundee,Cross Road",shelter,,"mother,brother",,contacted a stranger before vanishing,0,NULL,0,NULL,1,He is 72 years old and potentially vulnerable due to age.,1,"As a retired occupational therapist, he may require medication for health issues.",1,"He has a disability, which may indicate medical or mental health conditions.",1,His disorientation suggests difficulty interacting safely in unfamiliar settings.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,His disappearance was out of character as he was last seen looking for assistance.,0,NULL,0,NULL,1,He intended to find his way but was unable to complete his journey.,0,NULL,0,NULL,0,NULL,1,"He may have mental health conditions, given his disorientation.",0,NULL
