,VPD_NOMINALINCIDENTID_PK,VPD_CONSENTNAME,VPD_NOCONSENTREASON,VPD_CREATEDON,VPD_LASTUPDATEDON,VPD_NOMINALSYNOPSIS,VPD_GPCONSENT,VPD_VPTYPEID_FK,VPD_INCIDENTID_FK,VPD_WELLBEINGCOMMENTS,VPD_NOTINFORMEDREASON,VPD_NOGPCONSENTREASON,VPD_SCRA,VPD_THREEPOINTTEST,VPD_YOUTHATTITUDE,VPD_PARENTATTITUDE,VPD_NOMINALSVIEW,VPD_CHILDPROTECTION,VPD_RECORD_START_DATE,VPD_FORENAME,VPD_SURNAME,VPD_MAIDEN_NAME,VPD_CREATEDON_1,VPD_PLACEOFBIRTH,VPD_PERSONLANGUAGE,VPD_INTERPRETERREQID_FK,VPD_DISABILITY,VPD_DISABILITYDESC,VPD_PERSONETHNICAPPEARANCE,VPD_PERSONGENDER,VPD_KNOWNAS,VPD_REPEATVICTIM,VPD_REPEATPERPETRATOR,misper_misperid,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,vpd_serious_and_organised_crime_exploitation,vpd_stalking_and_harassment,vpd_suicide_concern,vpd_violence_used,vpd_weapon_used__acra_only_,vpd_bullying,vpd_child_at_locus,vpd_neglect,vpd_self_neglect,vpd_child_criminal_exploitation__cce_,vpd_child_sexual_exploitation__cse_,vpd_community_triage_service,vpd_distress_brief_intervention__dbi_,vpd_dsdas,vpd_child_victim,vpd_child_witnessed,vpd_female_genital_mutilation__fgm_,vpd_forced_marriage__fm_,vpd_gambling,vpd_honour_based_abuse__hba_,vpd_human_trafficking,vpd_looked_after_accommodated_child__laac_,vpd_missing_person,vpd_online_child_sexual_abuse_and_exploitation__ocsae_,vpd_pregnancy__unborn_baby_,vpd_sexual_harm,vpd_elderly,vpd_attempted_suicide,vpd_financial,vpd_sight_loss,vpd_physical_disability,vpd_psychological_harm,vpd_self_harm,vpd_isolation,vpd_hearing_loss,vpd_alcohol_consumption,vpd_learning_disability,vpd_communication_needs,vpd_mental_health_issues,vpd_drug_consumption,vpd_other,vpd_radicalisation
0,501642101,Joshua Dawson,,2020-12-04 16:00:41,2020-12-04 16:00:41,,2,1,876273,Leonard is safe and supported in a nurturing environment.,,,100,2,Leonard seemed cooperative and understanding towards the police.,The parents' attitude could have been protective and cautious.,Leonard approved database input for future safety measures.,True,28-Nov-2022 14:48:11.000Z[UTC],Leonard,Dawson,,2020-08-13 08:45:41,Dunfermline,English,1,No,,White Scottish,Male,Zoe,N,N,1210,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,501642102,Leonard Dawson,,2021-04-01 18:24:41,2021-04-03 09:44:41,"Leonard, aged 12, was observed near the local swamp, interacting with adults involved in activities suggesting illegal employment status. Although Leonard is not a repeated victim or perpetrator, the situation raised concerns due to the swamp's remote location, presenting potential risks. Despite this, Leonard's wellbeing remains positive as he is engaged in wholesome activities. Consent was provided to record this observation in compliance with safety protocols.",4,1,989146,Leonard is thriving and engaged in positive activities daily.,,,100,1,Leonard was calm and cooperative with the police.,The parents' attitude could have been one of concern and support.,Leonard aware and consenting to database entry for support.,True,28-Nov-2022 14:48:11.000Z[UTC],Leonard,Dawson,,2020-08-13 08:45:41,Dunfermline,English,1,No,,White Scottish,Male,Zoe,N,N,1210,,,swamp,,,,illegal employment status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,501642103,Georgina Hanson,Would not engage with police,2021-04-25 23:28:41,2021-04-27 13:35:41,"Leonard was found working illegally at a rural amusement park and cult location, troubling his grandmothers.",4,1,992469,Leonard is not engaging with support services at this time.,Would not engage with police,Would not engage with police,100,1,Leonard showed distrust and refused to engage with the police.,"The parents' attitude could have been characterized by skepticism towards law enforcement, possibly stemming from their own experiences or community narratives.",Leonard unwilling to engage; does not consent to database.,True,28-Nov-2022 14:48:11.000Z[UTC],Leonard,Dawson,,2020-08-13 08:45:41,Dunfermline,English,1,No,,White Scottish,Male,Zoe,N,N,1210,,,"amusement park,cult location,rural",,"grandmother,grandmother",,illegal employment status,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,501642104,Michael Dawson,,2021-04-28 01:57:41,2021-04-28 01:57:41,"Leonard lost in rural area, illegal work.",1,1,996107,Leonard is doing well and has provided consent for support.,,,100,2,Leonard was indifferent towards the police and their involvement.,The parents' attitude towards engagement with the police could vary significantly based on their individual experiences and perceptions.,Leonard aware and consents to information being recorded.,True,28-Nov-2022 14:48:11.000Z[UTC],Leonard,Dawson,,2020-08-13 08:45:41,Dunfermline,English,1,No,,White Scottish,Male,Zoe,N,N,1210,,,rural,,,,illegal employment status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,501642105,Michael Dawson,Would not engage with police,2021-08-27 04:20:41,2021-08-29 04:20:41,,2,1,999832,Leonard is currently not engaging with support services.,Would not engage with police,Would not engage with police,100,2,Leonard showed indifference and refused to engage with the police.,The parents' attitude may have been one of skepticism or disapproval towards the police.,[Leonard] declined to engage with police about the situation.,True,28-Nov-2022 14:48:11.000Z[UTC],Leonard,Dawson,,2020-08-13 08:45:41,Dunfermline,English,1,No,,White Scottish,Male,Zoe,N,N,1210,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,501642106,Michael Dawson,No consent was given for information to be shared.,2022-01-01 01:38:41,2022-01-03 01:38:41,Leonard vanished.,2,1,999833,Leonard is doing well and not a repeated victim.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,1,Leonard appeared anxious and wary of police involvement.,The parents' attitude towards police involvement could have been one of concern and distrust.,Leonard objected to sharing information in the database.,True,28-Nov-2022 14:48:11.000Z[UTC],Leonard,Dawson,,2020-08-13 08:45:41,Dunfermline,English,1,No,,White Scottish,Male,Zoe,N,N,1210,,,,,,,disappeared after online interaction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,501642100,Leonard Dawson,,2022-02-07 17:19:41,2022-02-09 17:19:41,Leonard got lost while traveling.,100,1,999930,Leonard is doing well and has no current safety concerns.,,,100,1,Leonard seemed indifferent towards the involvement of the police.,The parents' attitude towards the involvement of the police may have been one of concern or apprehension.,Leonard aware of situation and consented to database entry.,True,28-Nov-2022 14:48:11.000Z[UTC],Leonard,Dawson,,2020-08-13 08:45:41,Dunfermline,English,1,No,,White Scottish,Male,Zoe,N,N,1210,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,501642101,Leonard Dawson,,2022-02-13 22:36:41,2022-02-15 16:43:41,Leonard disappeared after online chat with Gary.,4,1,999932,Leonard is thriving and receiving support from trusted adults.,,,100,1,Leonard showed no concern about the police involvement.,The parents' attitude could have been characterized by concern and wariness regarding police involvement.,Leonard consented to database entry and understands the situation.,True,28-Nov-2022 14:48:11.000Z[UTC],Leonard,Dawson,,2020-08-13 08:45:41,Dunfermline,English,1,No,,White Scottish,Male,Zoe,N,N,1210,,,,Gary,,,disappeared after online interaction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,501642109,Georgina Hanson,,2022-05-11 21:08:41,2022-05-11 21:08:41,Leonard vanished after visiting a cult location.,1,1,999934,"Leonard is healthy, happy, and thriving in a supportive environment.",,,100,2,Leonard showed a cooperative attitude towards the Police.,"Given Leonard's cooperative attitude towards the police, it can be inferred that his parents might have had a positive perspective on law enforcement.",`Leonard understands and consents to sharing his information.,True,28-Nov-2022 14:48:11.000Z[UTC],Leonard,Dawson,,2020-08-13 08:45:41,Dunfermline,English,1,No,,White Scottish,Male,Zoe,N,N,1210,,,cult location,,,,disappeared after online interaction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5016151010,Gary Edwards,Would not engage with police,2022-11-06 18:57:41,2022-11-06 18:57:41,,4,1,999942,Leonard is not engaging with authorities and needs support.,Would not engage with police,Would not engage with police,100,2,Leonard distrusts police and refuses to engage with them.,"The parents may have exhibited a similar distrust towards the police, influencing their child's perception and interactions.",Leonard unwilling to engage; prefers not to share details.,True,28-Nov-2022 14:48:11.000Z[UTC],Leonard,Dawson,,2020-08-13 08:45:41,Dunfermline,English,1,No,,White Scottish,Male,Zoe,N,N,1210,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
