,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,18826,3815,Low,High,Leonard,Singh,1959-03-25,Worcester,58,Male,Home Address,Planning and development surveyor,2134,2017-06-18 00:00:00,2017-06-18 11:00:00,Sunday,2326,2017-06-19 14:46:00,"1 Garrison Place, Falkirk, FK1 1AA",Home,Leslie Robinson,"Foundry Loan, Larbert, FK5 4AW",Traced by Police,"Leonard Singh was last seen at a sports arena, where he had attended a local event with his colleague and friend, Daniel Whitehead. The evening seemed normal, with Leonard engaging in conversation and enjoying the event. However, upon exiting the venue, Daniel was unable to locate Leonard. Concerned, Daniel contacted Leonard’s family, but they had not heard from him either. A subsequent search was undertaken around the surrounding area, including nearby streets such as Craigs Terrace, Rumford, and Blackston Road, Avonbridge. After being declared missing for over 38 hours, Leonard was eventually traced by police to Foundry Loan, Larbert. Circumstances surrounding his disappearance remain unclear, though no foul play was suspected.",,"Craigs Terrace Rumford,Blackston Road Avonbridge",sports arena,Craig,"colleague,uncle",friend Daniel Whitehead,
1,89564,3815,Low,Low,Leonard,Singh,1959-03-25,Worcester,58,Male,Home Address,Planning and development surveyor,2134,2017-09-20 14:46:00,2017-09-21 04:46:00,Thursday,6069,2017-09-24 19:55:00,"1 Garrison Place, Falkirk, FK1 1AA",Home,Alison Saunders,"1 Arnothill, Falkirk, FK1 5RY",Traced by Police,"Leonard Singh was last seen at 1 Arnothill, Falkirk, near the hunting area. His uncle lost contact after a visit to the sports arena",,"1 Arnothill Falkirk,Falkirk","hunting area,sports arena",,uncle,,
2,97264,3815,Medium,High,Leonard,Singh,1959-03-25,Worcester,58,Male,Home Address,Planning and development surveyor,2134,2017-12-13 19:55:00,2017-12-14 22:55:00,Thursday,7254,2017-12-18 20:49:00,"1 Garrison Place, Falkirk, FK1 1AA",Home,Katy Evans,"17 Whitehouse Road, Stirling, FK7 7XX",Traced by Police,"Leonard Singh, referred to as MP in reports, was last seen leaving his home at 1 Garrison Place, Falkirk, FK1 1AA. MP had expressed to his grandmother concern about pressures at work and mentioned to Wayne Butler, a close acquaintance, his intention to distance himself and ""sleep rough"" for a while. Initially believed to have been in the vicinity of 24 Munro Road, Stirling, FK7 7UU, MP was eventually traced by police at 17 Whitehouse Road, Stirling, FK7 7XX. MP's disappearance was not anticipated by family members, contributing to a heightened risk level during his absence. His decision to adopt a transient lifestyle briefly was a significant factor in the resultant search, though he was found safe and without harm after several days.",,"24 Munro Road Stirling FK7 7UU,Road",,Wayne Butler,grandmother,,planned to sleep rough
3,8391,3815,High,High,Leonard,Singh,1959-03-25,Worcester,59,Male,Home Address,Planning and development surveyor,2134,2018-05-20 20:49:00,2018-05-21 03:49:00,Monday,4864,2018-05-24 05:53:00,"1 Garrison Place, Falkirk, FK1 1AA",Home,Steven Richards,"Kemper Avenue, Falkirk, FK1 1UF",Traced by Police,"Leonard Singh was last reported seen near the vicinity of Greenside Street, Alloa, FK10 1EB. Known to frequently attend evening classes, Singh had expressed an interest in exploring a nearby storm drain for an upcoming project he was planning. His son, concerned after not hearing from him, attempted to reach him through colleagues who had last seen him at their regular restaurant. As the hours passed, the worry intensified. Authorities combed through surrounding areas, including a popular local hunting area, suspecting Singh may have inadvertently wandered too far. Eventually, Singh was found unharmed by the police on Kemper Avenue, but the exact circumstances prompting his disappearance remained unclear.","evening classes,regular restaurant","1,Greenside Street Alloa FK10 1EB","storm drain,hunting area",,"colleague,colleague,uncle,son",son,
4,25996,3815,Low,Low,Leonard,Singh,1959-03-25,Worcester,59,Male,Home Address,Planning and development surveyor,2134,2018-08-05 05:53:00,2018-08-06 13:53:00,Monday,7188,2018-08-10 05:41:00,"1 Garrison Place, Falkirk, FK1 1AA",Home,Julie Holmes,"Kemper Avenue, Falkirk, FK1 1UF",Traced by Police,"Leonard Singh vanished after leaving yoga class at Bruce Street, Alloa. Last seen with a stranger at a sports arena.",yoga class,Bruce Street Alloa,sports arena,,,Singh,contacted a stranger before vanishing
5,54999,3815,High,High,Leonard,Singh,1959-03-25,Worcester,59,Male,Home Address,Planning and development surveyor,2134,2018-08-13 05:41:00,2018-08-13 20:41:00,Monday,7106,2018-08-18 04:07:00,"1 Garrison Place, Falkirk, FK1 1AA",Home,Craig Davies,"1 Arnothill, Falkirk, FK1 5RY",Traced by Police,"Leonard Singh contacted a stranger before vanishing, planning to sleep rough according to a note found by Joshua. His aunt reported him missing from his home at Garrison Place. Police later found him safe at Arnothill, following a thorough search.",,,,Joshua,"aunt,son",,"contacted a stranger before vanishing,planned to sleep rough"
6,56324,3815,High,High,Leonard,Singh,1959-03-25,Worcester,59,Male,Home Address,Planning and development surveyor,2134,2018-10-22 04:07:00,2018-10-22 00:07:00,Monday,71,2018-10-22 05:18:00,"1 Garrison Place, Falkirk, FK1 1AA",Home,Steven Richards,"Burns Crescent,  FK2 9LJ",Traced by Police,"Leonard Singh, referred to as MP, was last seen leaving a carpool group meeting. Shortly thereafter, he was expected at the fitness center for a routine workout but never arrived. Concerned about MP's absence, his colleague called his mother, Julie Holmes, and eventually alerted authorities. MP was later traced by police at Burns Crescent, appearing disoriented but unharmed.","carpool group,fitness center",,,,colleague,mother Julie Holmes,
7,36670,3815,Low,Low,Leonard,Singh,1959-03-25,Worcester,59,Male,Home Address,Planning and development surveyor,2134,2019-03-05 05:18:00,2019-03-05 20:18:00,Tuesday,7751,2019-03-10 14:29:00,"1 Garrison Place, Falkirk, FK1 1AA",Home,Katy Evans,"17 Whitehouse Road, Stirling, FK7 7XX",Traced by Police,"Leonard Singh was last seen leaving a yoga class at 4 Brown Street, FK1 4QF before he disappeared. Described by his son as a creature of habit, Leonard took an unexpected turn in his routine, which left his family puzzled. On the day of his disappearance, he was spotted in a sports arena where he engaged in a lengthy conversation with a stranger before vanishing. The conversation appeared to leave Leonard contemplative as he later wandered towards Dunhalin, Rumford, FK2 0SE, a known hunting area. Family members revealed he had expressed a desire to ""sleep rough"" to clear his thoughts. His colleague, Dominic Fraser, mentioned Leonard had been unusually distracted in the weeks leading up to his disappearance. Leonard was located safely by police at a quiet residence days later, unharmed but introspective.",yoga class,"4 Brown Street FK1 4QF,Dunhalin Rumford FK2 0SE,FK1","sports arena,hunting area",Dominic Fraser,"son,colleague,colleague",,"contacted a stranger before vanishing,planned to sleep rough"
8,69869,3815,Medium,Medium,Leonard,Singh,1959-03-25,Worcester,60,Male,Home Address,Planning and development surveyor,2134,2019-05-18 14:29:00,2019-05-18 14:29:00,Saturday,7530,2019-05-23 19:59:00,"1 Garrison Place, Falkirk, FK1 1AA",Home,Leslie Robinson,"Crossgatehead Road, Brightons, FK2 0HW",Traced by Police,"Leonard Singh, known as MP, vanished after leaving his home at 1 Garrison Place, Falkirk. MP's disappearance raised concern when he didn't return from a routine trip to a grocery store. Before vanishing, he had a conversation with a stranger near the store, which was unusual for him. It was later discovered that Leonard had planned to sleep rough, indicating a desire to detach temporarily. His grandfather, Dominic Fraser, mentioned that MP had spoken about needing time alone to clear his mind. Despite extensive searches, MP was finally located at an address in Crossgatehead Road, Brightons. He was traced by police and found to be in good health, eventually returning to his routine life with reassurance to his concerned family.",grocery store,,,Dominic Fraser,grandfather,,"planned to sleep rough,contacted a stranger before vanishing"
9,97117,3815,High,High,Leonard,Singh,1959-03-25,Worcester,60,Male,Home Address,Planning and development surveyor,2134,2019-06-20 19:59:00,2019-06-21 06:59:00,Friday,4570,2019-06-24 00:09:00,"1 Garrison Place, Falkirk, FK1 1AA",Home,Steven Richards,"Kemper Avenue, Falkirk, FK1 1UF",Traced by Police,"Leonard Singh was last spotted near the fitness center by his brother, Peter Hall. Eye-witnesses confirmed he planned to sleep rough nearby and was headed towards the storm drain area adjacent to 88 High Station Road, Falkirk, FK1 5QX.",fitness center,"88 High Station Road Falkirk FK1 5QX,1",storm drain,,,brother Peter Hall,planned to sleep rough
