,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,37472,5564,High,High,Louise,King,2007-10-28,Plymouth,14,F,Home Address,,1526,2022-01-13 00:00:00,2022-01-13 16:00:00,Thursday,4178,2022-01-15 21:38:00,"Dirleton Road,  EH39 5DF",Home,Jake Smith,"1 Constitution Place, Leith Docks,, Edinburgh (City of), EH6 7DL",Traced by Police,"Louise King, a 14-year-old, was reported missing from Dirleton Road and found at 1 Constitution Place, Leith Docks. She had been undergoing an identity crisis, leading her to spend time at an arcade with her colleagues. Rosie Williamson reported seeing Louise near 18 Queen Anne Drive shortly before she disappeared. It was revealed that Louise had been a patient at a mental health facility, which might have impacted her behavior. Concerned about her wellbeing, her colleague Jake Smith contacted authorities, emphasizing the importance of finding her. Louise was safely located by police.",arcade,"18 Queen Anne Drive,1,Road",,Rosie Williamson,colleague,colleague Jake Smith,"mental health facility patient,identity crisis"
1,7503,5564,High,Medium,Louise,King,2007-10-28,Plymouth,14,F,Home Address,,1526,2022-06-02 21:38:00,2022-06-03 10:38:00,Friday,2044,2022-06-04 07:42:00,"Dirleton Road,  EH39 5DF",Home,Jake Smith,"68-73 Queen Street, Edinburgh, EH2 4NA",Traced by Police,"Louise King was last seen near a rehab center at 6 Lidgate Shot, Ratho. A colleague expressed concern when she didn't return from a brief walk. She was later found safe at a friend's home, traced by police, after being missing for over a day.",,6 Lidgate Shot Ratho,rehab center,,colleague,,
2,58148,5564,High,Medium,Louise,King,2007-10-28,Plymouth,15,F,Home Address,,1526,2022-11-19 07:42:00,2022-11-19 07:42:00,Saturday,7668,2022-11-24 15:30:00,"Dirleton Road,  EH39 5DF",Home,Lynne Evans,"68-73 Queen Street, Edinburgh, EH2 4NA",Traced by Police,"Louise King, a mental health facility patient, was last seen at a rehab center near a factory. Suffering an identity crisis, she vanished after visiting a colleague at a shopping mall. Police later found her safe at a library where she sought solace.","shopping mall,library",,"rehab center,factory",,colleague,,"identity crisis,mental health facility patient"
3,31553,5564,High,High,Louise,King,2007-10-28,Plymouth,15,F,Home Address,,1526,2022-12-06 15:30:00,2022-12-06 23:30:00,Tuesday,1660,2022-12-07 19:10:00,"Dirleton Road,  EH39 5DF",Home,Lynne Evans,"8-10 Forth Street, North Berwick, EH39 4HY",Traced by Police,"Louise King left the factory at Dirleton Road. Last seen heading to a rehab center with her colleague, Jake Smith.",,"St,Dirleton Road","factory,rehab center",,,colleague Jake Smith,
4,42628,5564,Low,Low,Louise,King,2007-10-28,Plymouth,15,F,Home Address,,1526,2023-04-22 19:10:00,2023-04-23 12:10:00,Sunday,7671,2023-04-28 03:01:00,"Dirleton Road,  EH39 5DF",Home,Jake Smith,"Knox Place, Haddington, EH41 4EB",Traced by family,"Louise King, a 15-year-old, was last seen leaving a dance studio located at 20 Westgate, EH39 4AF. Known to have been dealing with periods of an identity crisis and as a former mental health facility patient, concerns were raised about her well-being when she failed to return home. Family members reached out to close acquaintances, including her colleague, Jake Smith, with whom she had shared concerns about her mental health. Search efforts concentrated around Mid Street, EH48 1QW, where she was thought to have sought solitude. Thankfully, she was traced by family members to Knox Place, Haddington, EH41 4EB, where she had sought refuge, safe but needing support.",dance studio,"20 Westgate EH39 4AF,Mid Street EH48 1QW",,,colleague,colleague Jake Smith,"mental health facility patient,identity crisis"
5,19646,5564,High,High,Louise,King,2007-10-28,Plymouth,15,F,Home Address,,1526,2023-09-29 03:01:00,2023-09-29 11:01:00,Friday,9413,2023-10-05 15:54:00,"Dirleton Road,  EH39 5DF",Home,Lynne Evans,"Knox Place, Haddington, EH41 4EB",Traced by family,"Louise King was last noted at her residence on Dirleton Road before vanishing without a trace. Reports later indicated possible sightings around a factory nearby, fueling concerns for her well-being. A close colleague, Jake Smith, mentioned she had been contemplating visiting a rehab center at 39 Gillespie Road, Edinburgh, seeking support amidst personal challenges. Given her foster care background, the situation was fraught with tension. Friends and family mobilized a search, fearing her vulnerability. Fortunately, Louise was eventually located at Knox Place in Haddington, unharmed but understandably disoriented.",,"39 Gillespie Road Edinburgh,Edinburgh","factory,rehab center",,colleague,colleague Jake Smith,
6,83772,5564,Medium,Low,Louise,King,2007-10-28,Plymouth,15,F,Home Address,,1526,2023-10-06 15:54:00,2023-10-06 18:54:00,Friday,2130,2023-10-08 03:24:00,"Dirleton Road,  EH39 5DF",Home,Kirsty Hayes,"15 Beach Road,  EH39 4AL",Traced by Police,"MP, facing an identity crisis, left the factory on Mid Street. Colleague Jake Smith alerted authorities.",,Mid Street,factory,,colleague,colleague Jake Smith,"identity crisis,mental health facility patient"
7,44299,5564,High,High,Louise,King,2007-10-28,Plymouth,16,F,Home Address,,1526,2023-11-20 03:24:00,2023-11-20 03:24:00,Monday,8773,2023-11-26 05:37:00,"Dirleton Road,  EH39 5DF",Home,Kirsty Hayes,"1 Constitution Place, Leith Docks,, Edinburgh (City of), EH6 7DL",Traced by Police,"Louise King, a mental health facility patient, was last seen leaving St Leonard's Crag rehab center. Kirsty, her colleague, reported her missing after she didn't show up at the factory at 1 Easter Langside Gardens, Dalkeith. She was later found by police in Leith Docks, unharmed but disoriented.",,"St,1 Easter Langside Gardens Dalkeith","rehab center,factory",Kirsty,colleague,,mental health facility patient
8,84822,5564,Medium,Medium,Louise,King,2007-10-28,Plymouth,16,F,Home Address,,1526,2024-04-08 05:37:00,2024-04-08 19:37:00,Monday,9014,2024-04-14 11:51:00,"Dirleton Road,  EH39 5DF",Home,Lynne Evans,"1 Constitution Place, Leith Docks,, Edinburgh (City of), EH6 7DL",Traced by Police,"Louise King was last seen leaving 6 Lidgate Shot, Ratho, an area near her home. Concern arose when she failed to show up for an appointment at a rehab center at 5 Drysdale Road, Edinburgh. A colleague, Jake Smith, mentioned Louise had been experiencing an identity crisis and was recently a patient in a mental health facility. Friends feared she might return to the factory on Mid Road, Prestonpans where she often found solace. She was later traced by police in Leith Docks, unharmed.",,"6 Lidgate Shot Ratho,5 Drysdale Road Edinburgh,Mid Road Prestonpans","factory,rehab center",,colleague,colleague Jake Smith,"mental health facility patient,identity crisis"
9,55116,5564,Medium,Medium,Louise,King,2007-10-28,Plymouth,16,F,Home Address,,1526,2024-05-19 11:51:00,2024-05-19 18:51:00,Sunday,3812,2024-05-22 03:23:00,"Dirleton Road,  EH39 5DF",Home,Jake Smith,"Knox Place, Haddington, EH41 4EB",Traced by Police,"Louise King, a patient at a mental health facility, vanished under concerning circumstances. She was last seen leaving 1 Fairview Road, Edinburgh, EH28 8AP, which she attended regularly for therapy sessions. Her absence caused alarm among staff, leading them to contact authorities. Colleague Jake Smith mentioned Louise was dealing with personal issues and often confided in him about her struggles. It's suspected that she might have wandered off towards St Leonard's Crag, Edinburgh, EH8 9SP, near a factory where she frequently found solace. Authorities launched a thorough search and located her safe at Knox Place, Haddington, EH41 4EB, after three days.",,"1 Fairview Road Edinburgh EH28 8AP,St,Edinburgh",factory,,,colleague Jake Smith,mental health facility patient
