,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,12154,6542,Medium,Medium,Sheila,Stewart,1934-08-29,Kingston-upon-Hull,85,F,Home Address,Retired Health service manager,1571,2020-06-21 00:00:00,2020-06-21 19:00:00,Sunday,9478,2020-06-27 13:58:00,"Strathview Gardens, Pitlochry, PH16 5QR",Home,Melanie Adams,"101 Kinchurdy Road, Boat of Garten, PH24 3BP",Traced by Police,"Sheila Stewart, a retired health service manager from Pitlochry, was reported missing after a visit to her daughter, Laura Wright, in Dunkeld. Laura last saw Sheila heading towards a barn near Inver, Dunkeld, PH8 0JR, where Sheila had expressed interest in exploring the countryside. Concern grew when Sheila did not return, and subsequent searches led to the discovery of her safe but disoriented in a barn at Errichel, Aberfeldy, PH15 2EL. The police, aided by her family including her daughter Sylvia Stewart, later traced her, with Sheila unharmed but needing assistance due to her condition.",,"Inver Dunkeld PH8 0JR,Errichel Aberfeldy PH15 2EL",barn,Sylvia Stewart,daughter,Laura Wright,
1,2072,6542,Low,Low,Sheila,Stewart,1934-08-29,Kingston-upon-Hull,86,F,Home Address,Retired Health service manager,1571,2020-11-04 13:58:00,2020-11-05 15:58:00,Thursday,2783,2020-11-06 12:21:00,"Strathview Gardens, Pitlochry, PH16 5QR",Home,Sylvia Stewart,"Balavil Brae, Newtonmore, PH20 1DR",Traced by staff,"Sheila Stewart was last seen near a ferry in Crieff, sparking abduction suspicion and foreign travel concerns. Her son alerted police.",,Crieff,ferry,,son,,"abduction suspicion,foreign travel suspected"
2,3810,6542,Low,Low,Sheila,Stewart,1934-08-29,Kingston-upon-Hull,86,F,Home Address,Retired Health service manager,1571,2020-12-19 12:21:00,2020-12-19 09:21:00,Saturday,132,2020-12-19 14:33:00,"Strathview Gardens, Pitlochry, PH16 5QR",Home,Jayne Burton,"101 Kinchurdy Road, Boat of Garten, PH24 3BP",Traced by Police,"Sheila Stewart was seen departing her home at Strathview Gardens, Pitlochry, with plans to meet her son, Geoffrey Taylor, for an afternoon ferry ride from Clunie Bridge Road, Pitlochry. Concern arose when Sheila failed to arrive at the ferry terminal and didn't respond to her son's calls. Given her prior stated concerns about strangers near her route and her son's report of unusual behavior from a passerby near their meeting point, suspicions of abduction were considered. Geoffrey Marsh, a concerned colleague of her son, alerted authorities. After a search that involved questioning individuals along Saint Mary's Road and surrounding areas, Sheila was safely located near 22 The Square and returned home.",,"22 The Square,Clunie Bridge Road Pitlochry,Saint",ferry,,son,"son Geoffrey Taylor,Geoffrey Marsh",abduction suspicion
3,21039,6542,Low,Low,Sheila,Stewart,1934-08-29,Kingston-upon-Hull,86,F,Home Address,Retired Health service manager,1571,2021-02-02 14:33:00,2021-02-03 22:33:00,Wednesday,4111,2021-02-05 11:04:00,"Strathview Gardens, Pitlochry, PH16 5QR",Home,Melanie Adams,"Balavil Brae, Newtonmore, PH20 1DR",Traced by Police,Sheila Stewart was last seen near a ferry; abduction was suspected. Her son Geoffrey believed a boat to a barn might hold clues.,,,"ferry,boat,barn",,son,son Geoffrey,"abduction suspicion,foreign travel suspected"
4,69501,6542,Low,Low,Sheila,Stewart,1934-08-29,Kingston-upon-Hull,86,F,Home Address,Retired Health service manager,1571,2021-07-06 11:04:00,2021-07-07 08:04:00,Wednesday,8060,2021-07-12 01:24:00,"Strathview Gardens, Pitlochry, PH16 5QR",Home,Melanie Adams,"101 Kinchurdy Road, Boat of Garten, PH24 3BP",Traced by Police,"Sheila Stewart was last seen by her daughter, Jodie Wilson, at 1 Leonard Street, Perth. Concern rose when Sheila didn't arrive at her expected destination by ferry. Later, she was found at a nearby barn by her brother, Gregory Thompson. Sheila had become disoriented, leading her to the unplanned detour.",,1 Leonard Street Perth,"ferry,barn",,,"daughter Jodie Wilson,Gregory Thompson",
5,32422,6542,Medium,Medium,Sheila,Stewart,1934-08-29,Kingston-upon-Hull,87,F,Home Address,Retired Health service manager,1571,2021-08-30 01:24:00,2021-08-30 23:24:00,Monday,5971,2021-09-03 04:55:00,"Strathview Gardens, Pitlochry, PH16 5QR",Home,Sylvia Stewart,"14 Higher Oakfield,  PH16 5HT",Traced by Police,"Sheila Stewart went missing from her home in Pitlochry. Abduction was suspected, possibly following a ride on a boat near 101 Kinchurdy Road, Boat of Garten. Foreign travel was suspected.",home,101 Kinchurdy Road Boat of Garten,boat,,,,"abduction suspicion,foreign travel suspected"
6,49874,6542,Low,Low,Sheila,Stewart,1934-08-29,Kingston-upon-Hull,87,F,Home Address,Retired Health service manager,1571,2021-12-08 04:55:00,2021-12-08 16:55:00,Wednesday,7203,2021-12-13 04:58:00,"Strathview Gardens, Pitlochry, PH16 5QR",Home,Melanie Adams,"37-39 York Place, Perth, PH2 8EH",Traced by Police,"Sheila Stewart, referred to as MP, was last seen boarding a ferry from Murrayshall, Perth, PH2 7PL. Her son reported suspicion of abduction after she failed to disembark at the expected destination. Friends mentioned she might have intended to travel abroad. Simultaneously, authorities observed an increase in ferry activity near foreign travel hubs. Despite initial low concern due to her age and disability, these developments escalated the investigation. MP was later traced by police at a location secured for safety, concluding the search.",,"Road,Murrayshall Perth PH2 7PL",ferry,,"son,friend",,"abduction suspicion,foreign travel suspected"
7,34565,6542,Medium,Medium,Sheila,Stewart,1934-08-29,Kingston-upon-Hull,87,F,Home Address,Retired Health service manager,1571,2022-03-29 04:58:00,2022-03-30 13:58:00,Wednesday,8092,2022-04-03 19:50:00,"Strathview Gardens, Pitlochry, PH16 5QR",Home,Sylvia Stewart,"37-39 York Place, Perth, PH2 8EH",Traced by Police,"Sheila Stewart was last seen leaving her home at Strathview Gardens, Pitlochry. Her brother, Gregory Thompson, became concerned when she didn’t return. Notably, Sheila had a penchant for foreign travel, which hinted at a possible reason for her unexpected disappearance. Authorities considered the possibility that Sheila might have been contemplating a trip abroad. Meanwhile, her brother mentioned that Sheila enjoyed spending quiet time at a nearby barn, as well as boating excursions she often took by North Bank Dykes, Errol. After an extensive search focusing on these areas, she was eventually traced to an address in Perth, ensuring her safe return.",,"Road,Strathview Gardens Pitlochry,North Bank Dykes Errol","barn,boat",,,Gregory Thompson,foreign travel suspected
8,7583,6542,Medium,Medium,Sheila,Stewart,1934-08-29,Kingston-upon-Hull,87,F,Home Address,Retired Health service manager,1571,2022-05-12 19:50:00,2022-05-12 16:50:00,Thursday,131,2022-05-12 22:01:00,"Strathview Gardens, Pitlochry, PH16 5QR",Home,Melanie Adams,"Ferntower Road, Crieff, PH7 3LQ",Traced by member of the public,"Sheila Stewart, often referred to as MP due to privacy concerns, was last seen leaving her residence at Strathview Gardens, Pitlochry. She was known for her interest in spontaneous adventures despite her age, and there was foreign travel suspected in her activities. Her son, Kenneth Jenkins, mentioned her fascination with ferry rides and how she would often speak of revisiting the barn they used to visit during family trips. Her sudden disappearance raised abduction suspicions, especially when her friend reported seeing her near a ferry dock at Caledonian Road, Perth. After a coordinated search, she was eventually found safe on a boat at Ferntower Road, Crieff, by a vigilant member of the public who recognized her from the circulated descriptions.",,"Road,Caledonian Road Perth","barn,boat,ferry",Kenneth Jenkins,"son,friend,son",son,"foreign travel suspected,abduction suspicion"
9,4223,6542,Low,Low,Sheila,Stewart,1934-08-29,Kingston-upon-Hull,87,F,Home Address,Retired Health service manager,1571,2022-07-10 22:01:00,2022-07-11 13:01:00,Monday,2726,2022-07-12 19:27:00,"Strathview Gardens, Pitlochry, PH16 5QR",Home,Laura Wright,"5, 6 Langlands, Luncarty, PH1 3EX",Traced by member of the public,"Sheila Stewart, an elderly woman with a disability, was reported missing from her home at Strathview Gardens, Pitlochry. Concern arose when she failed to return after an intended day trip on a nearby ferry. Her daughter grew anxious when contact was lost post-departure. Sheila was known for her strong independence, but her condition might have contributed to a miscalculation of the ferry schedule or navigation. The situation was resolved when a member of the public traced her to an address in Luncarty, having identified Sheila in a state of mild confusion, yet unharmed. Thanks to the community's alertness, Sheila was reunited safely with her family.",,,ferry,,daughter,,
