,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types
0,19640,5264,Medium,Medium,Eleanor,Pollard,1959-11-10,Norwich,60,F,Home Address,Graphic designer,1681,2020-09-02 00:00:00,2020-09-02 21:00:00,Wednesday,1598,2020-09-03 02:38:00,"Abbotsford Road, North Berwick, EH39 5DB",Home,Terence Webb,"50 Lothian Road, Edinburgh, EH3 9BY",Traced by family,"Eleanor Pollard, a 60-year-old woman from North Berwick, was reported missing after failing to return home from a visit to a local farm on Abbotsford Road. It was known she had been exhibiting behavioral patterns of suicidal ideation, raising concerns about her safety among family and friends. A colleague mentioned Eleanor had recently expressed interest in visiting remote islands, adding to fears she might have headed to an isolated area. Her grandfather noted a marked shift in her demeanor after a visit to a nearby church, close to 3 Renaissance View. Eleanor was eventually traced by family members at a relative's address on 50 Lothian Road, appearing disoriented but unharmed.",church,"3 Renaissance View,St,St,Road","religious site,farm",,"grandfather,colleague",,"suicidal ideation,visiting remote island"
1,35726,5264,Medium,Medium,Eleanor,Pollard,1959-11-10,Norwich,60,F,Home Address,Graphic designer,1681,2020-10-22 02:38:00,2020-10-22 18:38:00,Thursday,3864,2020-10-24 19:02:00,"Abbotsford Road, North Berwick, EH39 5DB",Home,Beth Knight,"2 Glass Crescent, Winchburgh, EH52 6SL",Traced by Police,"Eleanor Pollard, a resident of Abbotsford Road, North Berwick, was last seen leaving a mosque located on Village Green Road, Stenton, EH42 1TE. Her colleague, Ashleigh Hayward, who usually meets Eleanor at the mosque, noticed her absence later that day, raising concerns about her wellbeing. Eleanor's disappearance was particularly unusual as she was expected to attend a scheduled dental appointment at her regular dentist office shortly thereafter, which she missed. After a thorough search by the authorities, she was eventually traced to a residence on 2 Glass Crescent, Winchburgh, EH52 6SL. The circumstances of her absence remain unclear but the incident was resolved without any harm.","dentist office,mosque",Village Green Road Stenton EH42 1TE,,Ashleigh Hayward,colleague,,
2,71675,5264,Low,High,Eleanor,Pollard,1959-11-10,Norwich,61,F,Home Address,Graphic designer,1681,2021-01-24 19:02:00,2021-01-25 04:02:00,Monday,1530,2021-01-25 20:32:00,"Abbotsford Road, North Berwick, EH39 5DB",Home,Stephanie Stone,"18 Ware Road,  EH39 4BN",Traced by Police,"Eleanor Pollard, 61, was last seen near the school bus stop at Wester Millerhill, Dalkeith, EH22 1RY. She didn't collect her medication and was reported missing by Carly Thomas, a friend.",,Wester Millerhill Dalkeith EH22 1RY,"school bus stop,boarding school,farm",,,Carly Thomas friend,did not collect medication
3,53892,5264,Medium,Medium,Eleanor,Pollard,1959-11-10,Norwich,61,F,Home Address,Graphic designer,1681,2021-04-25 20:32:00,2021-04-27 11:32:00,Tuesday,8445,2021-05-01 17:17:00,"Abbotsford Road, North Berwick, EH39 5DB",Home,Carl Pollard,"1 Quarrybank,  EH22 2NT",Traced by Police,"Eleanor Pollard, a seasoned graphic designer, was last known to be working on a personal project at her residence on Abbotsford Road. Her colleagues in the carpool group became concerned when she failed to show up at their meeting spot for two consecutive days. Family members, including her uncle and grandmother, Beth Knight, reported she left her creative works behind, something unlike her. Investigators traced her movements to 17 Houston Mains Holdings, Uphall, a nearby farm, where she was eventually found safe but disoriented.",carpool group,17 Houston Mains Holdings Uphall,farm,,"uncle,colleague",Beth Knight,left creative works behind
4,77329,5264,Low,Low,Eleanor,Pollard,1959-11-10,Norwich,61,F,Home Address,Graphic designer,1681,2021-09-10 17:17:00,2021-09-10 17:17:00,Friday,354,2021-09-10 23:11:00,"Abbotsford Road, North Berwick, EH39 5DB",Home,Terence Webb,"50 Lothian Road, Edinburgh, EH3 9BY",Traced by staff,"Eleanor Pollard was last seen at her home on Abbotsford Road, North Berwick. There were concerns for her safety as she was known to have expressed suicidal ideation and had not collected her prescribed medication. Additionally, there were unverified reports from a neighbor, Douglas, suggesting she might have been involved with a local cult. Eleanor failed to return calls and texts, raising alarm among family and friends. She was traced by staff later that evening at 50 Lothian Road in Edinburgh, appearing disoriented but unharmed. MP was provided with necessary support by emergency services to address her immediate needs and ensure her safety moving forward.",,"Road Edinburgh,Road",,Douglas,,,"possibly involved in cult,did not collect medication,suicidal ideation"
5,60643,5264,Medium,Medium,Eleanor,Pollard,1959-11-10,Norwich,62,F,Home Address,Graphic designer,1681,2022-02-11 23:11:00,2022-02-12 08:11:00,Saturday,7640,2022-02-17 06:31:00,"Abbotsford Road, North Berwick, EH39 5DB",Home,Terry Porter,"32 Glenorchy Road,  EH39 4QE",Traced by Police,"Eleanor Pollard was last seen leaving her creative works behind at her home on Abbotsford Road, North Berwick. Known to frequent a regular bar with Terry, Eleanor had not picked up her medication for some time, raising concerns among acquaintances. Her absence was noted when she failed to meet Sam at the library, a routine that was unlike her. Witnesses later reported sightings near 61 Old Abbey Road, EH39 4BP, prompting police to intensify their search. Eventually traced to 32 Glenorchy Road, Eleanor was found safely by police officers.","Home,regular bar,library","61 Old Abbey Road EH39 4BP,Road EH39",,"Sam,Terry",,,"suicidal ideation,did not collect medication,left creative works behind"
6,99274,5264,Low,Low,Eleanor,Pollard,1959-11-10,Norwich,62,F,Home Address,Graphic designer,1681,2022-02-20 06:31:00,2022-02-20 06:31:00,Sunday,7555,2022-02-25 12:26:00,"Abbotsford Road, North Berwick, EH39 5DB",Home,Emma Pollard,"18 Ware Road,  EH39 4BN",Traced by family,"Eleanor Pollard, a resident of North Berwick, was reported missing in the early hours. She was last seen leaving her home on Abbotsford Road, allegedly heading to the office. Her colleague later mentioned that she had a tendency to visit the dog park nearby during breaks for some quiet time. Her uncle expressed concern when she failed to show up for a scheduled family visit. A search commenced, with various areas being thoroughly checked, including her regular spots like the dog park and the route near the local synagogue. The breakthrough came when her aunt recalled hearing Eleanor mention a secluded school bus stop she found peaceful. She was eventually located at Ware Road, safe but disoriented, having taken an extended walk to clear her mind.","office,dog park,synagogue",,school bus stop,,"colleague,uncle,aunt,colleague",,
7,29177,5264,Medium,Medium,Eleanor,Pollard,1959-11-10,Norwich,62,F,Home Address,Graphic designer,1681,2022-08-10 12:26:00,2022-08-10 17:26:00,Wednesday,656,2022-08-10 23:22:00,"Abbotsford Road, North Berwick, EH39 5DB",Home,Carl Pollard,"32 Glenorchy Road,  EH39 4QE",Traced by Police,"Eleanor Pollard missed a lunch meeting at 4 Redheughs Rigg, concerning her sister, Sharon. Having not collected her medication, Eleanor was last noted in a running group, possibly planning to visit a remote island. She was later located by police.","running group,lunch meeting",4 Redheughs Rigg,,,,sister Sharon,"visiting remote island,did not collect medication"
8,44129,5264,High,High,Eleanor,Pollard,1959-11-10,Norwich,63,F,Home Address,Graphic designer,1681,2022-12-29 23:22:00,2022-12-30 11:22:00,Friday,4536,2023-01-02 02:58:00,"Abbotsford Road, North Berwick, EH39 5DB",Home,Hayley Rogers,"5 Buccleuch Place Lane, Edinburgh, EH8 9NT",Traced by member of the public,"MP failed to collect her medication and was last seen leaving a hair salon at 8-10 Forth Street, North Berwick. Her grandmother, Beth Knight, was concerned.",hair salon,Forth Street North Berwick,,,,Beth Knight,did not collect medication
9,76551,5264,High,High,Eleanor,Pollard,1959-11-10,Norwich,63,F,Home Address,Graphic designer,1681,2023-03-16 02:58:00,2023-03-16 02:58:00,Thursday,5534,2023-03-19 23:12:00,"Abbotsford Road, North Berwick, EH39 5DB",Home,Terry Porter,"2 Glass Crescent, Winchburgh, EH52 6SL",Traced by Police,"Eleanor Pollard, known for her dedication to her artistic endeavors, was last seen near a school bus stop close to her home on Abbotsford Road. Her disappearance left family members and colleagues baffled. Eleanor's brother mentioned that she had recently expressed interest in visiting a remote island, which heightened concerns due to its isolation. Adding to the mystery, Eleanor had left several creative works behind, hinting at possible distress. Her uncle noted a peculiar change in her social circles, fostering speculation about her involvement in a cult. Eleanor had previously been connected with a boarding school through a philanthropic project, but no unusual behavior was reported there. After a coordinated search, Eleanor was successfully traced to Winchburgh, unharmed, yet the reasons behind her disappearance remained partly unresolved.",,,"school bus stop,boarding school",,"brother,colleague,colleague,uncle",,"visiting remote island,left creative works behind,possibly involved in cult"
10,20523,5264,Low,Low,Eleanor,Pollard,1959-11-10,Norwich,63,F,Home Address,Graphic designer,1681,2023-05-12 23:12:00,2023-05-14 12:12:00,Sunday,5820,2023-05-17 00:12:00,"Abbotsford Road, North Berwick, EH39 5DB",Home,Terence Webb,"West Craigs Industrial Estate, Edinburgh, EH12 8NR",Traced by staff,"Eleanor Pollard was last seen at a school bus stop near 14 Links Road, later reported to have been visiting a remote island. Her sister mentioned concerns about possible involvement in a cult at a local boarding school. She was later traced safely.",,14 Links Road,"boarding school,farm,school bus stop",,sister,,"visiting remote island,possibly involved in cult"
