,reportid,misperid,initial_risk_level,current_final_risk_level,forenames,surname,dob,pob,age,sex,residence_type,occdesc,nominalpersionid,missing_since,date_reported_missing,day_reported_missing,length_missing_mins,when_traced,mf_address,missing_from,reported_missing_by,TL_address,return_method_desc,circumstances,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,q_1,q_1_explanation,q_2,q_2_explanation,q_3,q_3_explanation,q_4,q_4_explanation,q_5,q_5_explanation,q_6,q_6_explanation,q_7,q_7_explanation,q_8,q_8_explanation,q_9,q_9_explanation,q_10,q_10_explanation,q_11,q_11_explanation,q_12,q_12_explanation,q_13,q_13_explanation,q_14,q_14_explanation,q_15,q_15_explanation,q_16,q_16_explanation,q_17,q_17_explanation,q_18,q_18_explanation,q_19,q_19_explanation,q_20,q_20_explanation,q_21,q_21_explanation,q_22,q_22_explanation,q_23,q_23_explanation,q_24,q_24_explanation,q_25,q_25_explanation
0,40795,9974,Medium,Medium,Aimee,Walker,1935-09-07,Derby,83,F,Home Address,Retired Mudlogger,7172,2019-06-12 00:00:00,2019-06-12 11:00:00,Wednesday,987,2019-06-12 16:27:00,"71 Lothian Crescent, Dundee, DD4 0HU",Home,Gerard Holmes,"Auldbar Road, Forfar, DD8 2PD",Traced by Police,"Aimee Walker, known to avoid authorities and having spoken of disappearing on several occasions, vanished from her home at 71 Lothian Crescent, Dundee. She left no indication of her intended destination. Her brother, aware of her interest in non-conventional living, speculated that she may have possibly joined a commune. Aimee was traced to Auldbar Road, Forfar by police, but prior to that, she was allegedly seen near 28 Railton Gardens, Arbroath. Friends reported her visit to St Mary's Lane, Newport-on-Tay, but details remain sketchy. Despite the search effort, her propensity for evading detection and desire for solitude contributed significantly to her short-lived disappearance.",,"28 Railton Gardens Arbroath,St",,,"brother,friend,brother",,"known to avoid authorities,possibly joined commune,had spoken of disappearing",0,NULL,0,NULL,1,"Due to age (83), she may be considered vulnerable.",1,She relies on medication for health issues related to her age.,1,She has a disability which impacts her health and well-being.,1,Her desire for solitude may hinder safe interactions in unfamiliar places.,0,NULL,0,NULL,0,Weather conditions at the time did not present additional risks.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Her disappearance aligns with her known behavior of wanting to evade detection.,1,"She expressed a desire to disappear, indicating a potential reason for her absence.",0,No preparations for an extended absence were evident before she went missing.,0,She left without a specified intention or plan.,1,Prior instances of going missing may have exposed her to various risks.,0,NULL,1,Her avoidance of authorities and interest in non-conventional living adds complexity.,1,She may have underlying mental health issues exacerbated by her disability.,0,There is no indication she has dementia or a neurological disorder.
1,22699,9974,High,High,Aimee,Walker,1935-09-07,Derby,83,F,Home Address,Retired Mudlogger,7172,2019-09-06 16:27:00,2019-09-07 15:27:00,Saturday,3430,2019-09-09 01:37:00,"71 Lothian Crescent, Dundee, DD4 0HU",Home,Carol Dean,"New Road, Forfar, DD8 2AE",Traced by Police,"Aimee Walker last seen at neighbor's house near New Road, Forfar. Brother and Andrea alerted when she didn't return.",,"Road,New Road Forfar",neighbor’s house,Andrea,brother,,,0,NULL,0,NULL,1,She is 83 years old which makes her vulnerable.,0,NULL,1,She has a disability which can affect her well-being.,1,"Due to age, she may struggle in unfamiliar situations.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Her going missing is unusual for her behavior patterns.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,She may have mental health conditions given her age and disability.,0,NULL
2,6833,9974,High,High,Aimee,Walker,1935-09-07,Derby,84,F,Home Address,Retired Mudlogger,7172,2019-12-14 01:37:00,2019-12-14 08:37:00,Saturday,6802,2019-12-18 18:59:00,"71 Lothian Crescent, Dundee, DD4 0HU",Home,Gerard Holmes,"1 Alloway Place, Dundee, DD4 8UA",Traced by Police,"Aimee Walker was last seen at 71 Lothian Crescent, Dundee. Known to be in touch with an unknown online group, she possibly joined a commune linked to an organized protest. Her brother and Jennifer Middleton raised concerns when she was traced to 1 Alloway Place, Dundee.",,"1 Alloway Place Dundee,1",,Jennifer Middleton,"brother,brother",,"possibly joined commune,in touch with unknown online group,linked to organized protest",0,NULL,0,NULL,1,"Aimee is 84 years old, making her vulnerable.",1,Aimee may face adverse effects if her medical conditions are untreated.,1,She has a disability which affects her well-being.,1,Older adults often struggle with interactions in unfamiliar situations.,0,NULL,0,NULL,0,Weather conditions were not reported as a risk factor.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Her going missing differs from her usual behavior and circumstances.,1,She was possibly motivated by her involvement with an online group.,1,Her association with a commune suggests possible preparations for absence.,0,NULL,0,NULL,0,NULL,1,Concerns raised by family indicate risk factors not initially listed.,0,NULL,0,NULL
3,10426,9974,Low,High,Aimee,Walker,1935-09-07,Derby,84,F,Home Address,Retired Mudlogger,7172,2020-01-18 18:59:00,2020-01-19 01:59:00,Sunday,2598,2020-01-20 14:17:00,"71 Lothian Crescent, Dundee, DD4 0HU",Home,George Webb,"28A Dura Street, Dundee, DD4 6RX",Traced by Police,"Aimee Walker, an 84-year-old retired mudlogger, was last seen leaving her home at 71 Lothian Crescent. Concern arose when she missed a doctor’s appointment at 150 Strathmartine Road, Dundee. Her friend, Andrea, noted Aimee had been spending considerable time in touch with an unknown online group, an activity uncommon for someone of her age. This, coupled with Aimee mentioning a visit to her neighbor's house on Finavon Street, heightened concerns. Upon investigation, it was revealed Aimee had developed a fascination with the online group, becoming preoccupied with their discussions. Police eventually found her safe at 28A Dura Street, having sought solitude after feeling overwhelmed. While initially considered low risk, Aimee's disappearance highlighted the unforeseen connectivity influence on seniors.",,"Road Dundee,150 Strathmartine Road Dundee,Finavon Street,Street,2,2",neighbor’s house,Andrea,friend,,in touch with unknown online group,0,NULL,0,NULL,1,"Aimee is 84 years old, which contributes to her vulnerability.",1,Aimee may require medication that could lead to adverse effects if not available.,1,"Aimee has a disability, which impacts her overall health and wellbeing.",1,Unfamiliar situations may lead to confusion for someone of her age.,0,NULL,0,NULL,0,Weather conditions were not mentioned as a risk factor.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Her behavior of associating with an online group was unusual for her age.,1,Aimee's engagement with an online group indicated possible desire to escape or explore.,0,No preparations for a long absence were indicated.,1,She intended to visit a neighbor but missed her doctor's appointment.,0,NULL,0,NULL,1,The influence of online connectivity on her behavior was a pertinent concern.,0,NULL,0,NULL
4,98554,9974,Medium,Medium,Aimee,Walker,1935-09-07,Derby,84,F,Home Address,Retired Mudlogger,7172,2020-06-17 14:17:00,2020-06-17 20:17:00,Wednesday,6790,2020-06-22 07:27:00,"71 Lothian Crescent, Dundee, DD4 0HU",Home,Gerard Holmes,"296A Strathmore Avenue, Dundee, DD3 6SH",Traced by Police,"Aimee Walker left her home at 71 Lothian Crescent and was last seen visiting a neighbor’s house at 28 Railton Gardens, Arbroath. Her brother contacted the police after she missed several appointments.",,28 Railton Gardens Arbroath,neighbor’s house,,brother,,,0,NULL,0,NULL,1,"Due to her age (84) and disability, she is considered vulnerable.",1,Not having medication may lead to adverse health effects based on her disability.,1,The record indicates a disability which may relate to health issues or conditions.,1,Older individuals often struggle to interact safely with unfamiliar people or places.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Leaving home without returning is atypical behavior for an elderly person.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Aimee's age and disability might indicate potential mental health concerns.,0,NULL
5,71205,9974,Low,Low,Aimee,Walker,1935-09-07,Derby,85,F,Home Address,Retired Mudlogger,7172,2020-09-09 07:27:00,2020-09-09 15:27:00,Wednesday,820,2020-09-09 21:07:00,"71 Lothian Crescent, Dundee, DD4 0HU",Home,Daniel Lyons,"Stannergate Road, Dundee, DD1 3NA",Traced by member of the public,"Aimee Walker, who had spoken of disappearing and was known to avoid authorities, was last seen at her home on Lothian Crescent in Dundee. With previous links to organized protest, Aimee had shared her intentions of stepping back from her usual surroundings. Her brother mentioned that she often expressed frustration with authority figures and had connected with likeminded individuals in protest circles. On the day of her disappearance, concern arose when she failed to attend a routine check-in with a family member. A vigilant member of the public later spotted her on Stannergate Road, leading to her safe recovery after 820 minutes, as she quietly reflected along this quieter stretch, away from the city’s watchful eyes.",,,,,brother,,"had spoken of disappearing,linked to organized protest,known to avoid authorities",0,NULL,0,NULL,1,"Due to her advanced age of 85 years, she may be vulnerable in unfamiliar situations.",0,NULL,1,She has a disability which may affect her ability to care for herself independently.,1,She may struggle to interact safely with others given her age and disability.,0,NULL,0,NULL,0,Conditions were not specified to be risky given she was traced soon after disappearing.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Her decision to disappear was different from her normal behavior patterns.,1,She expressed a desire to step back from her usual surroundings.,0,NULL,1,She failed to attend a routine check-in with her family member on the day she went missing.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
6,45799,9974,Medium,High,Aimee,Walker,1935-09-07,Derby,85,F,Home Address,Retired Mudlogger,7172,2020-11-20 21:07:00,2020-11-20 21:07:00,Friday,346,2020-11-21 02:53:00,"71 Lothian Crescent, Dundee, DD4 0HU",Home,Carol Dean,"Stannergate Road, Dundee, DD1 3NA",Traced by Police,"Aimee Walker was last seen leaving her home on Lothian Crescent, Dundee. Her brother had called earlier, mentioning plans to meet up at a nearby grocery store, but Aimee never arrived. Concerned when she didn't answer calls, her brother checked her usual routes. He consulted a neighbor, who mentioned seeing Aimee walking toward East School Road, Dundee. Meanwhile, Aimee's colleague informed the police that she had expressed feeling unwell the day prior, noting a potential visit to the hospital. After a brief but focused search, police traced Aimee to Stannergate Road, Dundee. Having been disoriented, Aimee was found safely, and arrangements were made for her grandmother to care for her until further notice.","grocery store,hospital","Dundee,East School Road Dundee",,,"brother,brother,colleague,grandmother",,,1,Aimee's disorientation and age may indicate potential suicidal thoughts.,0,No criminality suspected in her disappearance.,1,"Aimee is 85 years old, making her vulnerable due to age.",1,"If medication is missed, it could lead to serious health issues for Aimee.",1,Aimee has a disability and was feeling unwell at the time of her disappearance.,1,Her disorientation suggests difficulty interacting safely in unfamiliar settings.,0,"No indication of dependency on drugs, alcohol, or substances is mentioned.",0,"Aimee is not on the Child Protection Register, being an adult.",0,Weather conditions were not indicated as a factor in her disappearance.,0,No family or relationship problems mentioned.,0,No indication that Aimee is a victim or perpetrator of domestic violence.,0,"No ongoing personal issues related to racial, sexual, or cultural factors reported.",0,No prior violent or hate crime incidents mentioned.,0,"No school, employment, or financial problems were indicated.",0,No mention of forced marriage or honour-based abuse.,0,No indication of sexual exploitation or trafficking concerns for Aimee.,1,Aimee's disappearance was unusual; she was likely disoriented and lost.,0,No known reason for her to intentionally go missing was provided.,0,No indications that preparations for absence were made.,1,Aimee intended to meet her brother but failed to complete her intentions.,0,There are no records of her disappearing previously with exposure to harm.,0,Aimee does not pose a risk to others.,0,No other unlisted factors were considered relevant.,1,Aimee's underlying disability suggests a mental health concern.,0,No signs of dementia or progressive neurological disorder reported.
7,68723,9974,Low,Low,Aimee,Walker,1935-09-07,Derby,85,F,Home Address,Retired Mudlogger,7172,2020-12-31 02:53:00,2020-12-31 23:53:00,Thursday,1806,2021-01-01 08:59:00,"71 Lothian Crescent, Dundee, DD4 0HU",Home,Zoe Brown,"New Road, Forfar, DD8 2AE",Traced by Police,"Aimee Walker was reported missing from her home on Lothian Crescent, Dundee. Concern arose when she didn't show up for a planned coffee meeting with her brother at a neighborhood cafe. Given her age and disability, the family quickly notified authorities. Her brother had noted their earlier conversation where Aimee mentioned longing for a quiet countryside drive. After a thorough search, police found her safe on New Road, Forfar, seeming disoriented but unharmed, confirming she had taken an unplanned solo drive outside the city.",neighborhood cafe,,,,brother,,,0,NULL,0,NULL,1,Vulnerable due to being 85 years old and having a disability.,0,NULL,1,She has a disability that may require attention.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Circumstances of going missing were unusual for her routine.,1,She intended to go for a quiet drive and got disoriented.,0,NULL,1,She intended to meet her brother for coffee but did not make it.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
8,95601,9974,Medium,Medium,Aimee,Walker,1935-09-07,Derby,85,F,Home Address,Retired Mudlogger,7172,2021-01-14 08:59:00,2021-01-14 08:59:00,Thursday,3353,2021-01-16 16:52:00,"150 Strathmartine Road, Dundee, DD3 7SE",senior housing,Carol Dean,"Tayside Street, Carnoustie, DD7 6AX",Traced by family,"Aimee Walker, an 85-year-old resident of senior housing on Strathmartine Road in Dundee, was reported missing. Her brother informed authorities after she failed to show up at a planned visit to their neighbor’s house on Minto Place, Dundee. Concerns rose when Alexandra, a close contact, mentioned that Aimee had been confused lately. It was believed she might have wandered off, intending to visit 19 Dalgleish Street in Tayport, a familiar spot from her past. Eventually traced to Tayside Street, Carnoustie, Aimee was found safe by family members who recognized her wandering on a familiar path, reliving cherished memories from her earlier years.",,"19 Dalgleish Street Tayport,Minto Place Dundee",neighbor’s house,Alexandra,brother,,,0,NULL,0,NULL,1,"Due to her age of 85 and being in senior housing, she is vulnerable.",1,Aimee may have adverse effects if she does not have access to her prescribed medication.,1,"Aimee has a disability, indicating possible physical or mental health issues.",1,Confusion reported may lead to unsafe interactions in unfamiliar settings.,0,NULL,0,NULL,0,Weather conditions do not present additional risk based on the information provided.,0,There is no indication of family problems or conflict mentioned in the case.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Her wandering behavior is noted as different from her normal routine.,1,She intended to revisit a familiar location which suggests a non-malicious reason.,0,There are no indications of preparations for absence noted in the report.,1,Aimee was last seen intending to visit a neighbor but got confused and wandered.,0,NULL,0,NULL,0,NULL,1,Her confusion may indicate a mental health condition separate from dementia.,0,NULL
9,26167,9974,Low,Low,Aimee,Walker,1935-09-07,Derby,85,F,Home Address,Retired Mudlogger,7172,2021-07-09 16:52:00,2021-07-10 14:52:00,Saturday,7038,2021-07-14 14:10:00,"71 Lothian Crescent, Dundee, DD4 0HU",Home,George Webb,"12 South Esk Road, Forfar, DD8 3SJ",Traced by Police,"Aimee Walker was last seen leaving her home to visit a neighbor’s house on Roseberry Street, Dundee. Her grandmother grew concerned when Aimee did not return. A friend reported seeing her last at 10 Ancrum Road, prompting authorities to trace her subsequently to Forfar.",,"10 Ancrum Road,Roseberry Street Dundee",neighbor’s house,,grandmother,,,0,NULL,0,NULL,1,"She is 85 years old, which makes her vulnerable due to age.",0,NULL,1,She has a disability which could impact her well-being.,1,"At her age, navigating unfamiliar places may pose challenges.",0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,Her disappearance circumstances were unusual as she went to visit a neighbor.,0,NULL,0,NULL,1,She intended to visit a neighbor but did not complete this.,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
