,VPD_NOMINALINCIDENTID_PK,VPD_CONSENTNAME,VPD_NOCONSENTREASON,VPD_CREATEDON,VPD_LASTUPDATEDON,VPD_NOMINALSYNOPSIS,VPD_GPCONSENT,VPD_VPTYPEID_FK,VPD_INCIDENTID_FK,VPD_WELLBEINGCOMMENTS,VPD_NOTINFORMEDREASON,VPD_NOGPCONSENTREASON,VPD_SCRA,VPD_THREEPOINTTEST,VPD_YOUTHATTITUDE,VPD_PARENTATTITUDE,VPD_NOMINALSVIEW,VPD_CHILDPROTECTION,VPD_RECORD_START_DATE,VPD_FORENAME,VPD_SURNAME,VPD_MAIDEN_NAME,VPD_CREATEDON_1,VPD_PLACEOFBIRTH,VPD_PERSONLANGUAGE,VPD_INTERPRETERREQID_FK,VPD_DISABILITY,VPD_DISABILITYDESC,VPD_PERSONETHNICAPPEARANCE,VPD_PERSONGENDER,VPD_KNOWNAS,VPD_REPEATVICTIM,VPD_REPEATPERPETRATOR,misper_misperid,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,vpd_serious_and_organised_crime_exploitation,vpd_stalking_and_harassment,vpd_suicide_concern,vpd_violence_used,vpd_weapon_used__acra_only_,vpd_bullying,vpd_child_at_locus,vpd_neglect,vpd_self_neglect,vpd_child_criminal_exploitation__cce_,vpd_child_sexual_exploitation__cse_,vpd_community_triage_service,vpd_distress_brief_intervention__dbi_,vpd_dsdas,vpd_child_victim,vpd_child_witnessed,vpd_female_genital_mutilation__fgm_,vpd_forced_marriage__fm_,vpd_gambling,vpd_honour_based_abuse__hba_,vpd_human_trafficking,vpd_looked_after_accommodated_child__laac_,vpd_missing_person,vpd_online_child_sexual_abuse_and_exploitation__ocsae_,vpd_pregnancy__unborn_baby_,vpd_sexual_harm,vpd_elderly,vpd_attempted_suicide,vpd_financial,vpd_sight_loss,vpd_physical_disability,vpd_psychological_harm,vpd_self_harm,vpd_isolation,vpd_hearing_loss,vpd_alcohol_consumption,vpd_learning_disability,vpd_communication_needs,vpd_mental_health_issues,vpd_drug_consumption,vpd_other,vpd_radicalisation
0,51421260,Brett Nixon,,2018-06-02 05:23:20,2018-06-02 05:23:20,"Brett, who has dementia, disappeared after a hiking trip with sister Charlene Nixon, raising urgent concerns for his wellbeing.",100,1,609820,Brett is under supportive care for dementia management.,,,100,2,,,Brett understood and consented to database entry despite dementia.,,28-Nov-2022 14:48:11.000Z[UTC],Brett,Nixon,,2017-12-16 01:25:20,Wakefield,English,1,Yes (please specify),Dementia,White English,Male,MediumPurple,N,N,9126,,,,,,Charlene Nixon,disappeared after hiking trip,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
1,51421262,Brett Nixon,,2018-07-14 02:35:20,2018-07-16 02:35:20,,1,1,690061,Brett is receiving support for his dementia-related needs.,,,100,1,,,Brett acknowledges consent and wishes to receive support.,,28-Nov-2022 14:48:11.000Z[UTC],Brett,Nixon,,2017-12-16 01:25:20,Wakefield,English,1,Yes (please specify),Dementia,White English,Male,MediumPurple,N,N,9126,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,51421263,Brett Nixon,,2018-08-19 16:03:20,2018-08-19 16:03:20,"Brett, aged 76, was found disoriented on a cruise ship by a colleague. Due to his dementia, he struggles with memory and orientation, raising concerns for his wellbeing and requiring continuous support and monitoring.",1,1,982457,Brett requires ongoing support for dementia-related challenges.,,,100,2,,,Brett acknowledged database consent despite dementia's impact on understanding.,,28-Nov-2022 14:48:11.000Z[UTC],Brett,Nixon,,2017-12-16 01:25:20,Wakefield,English,1,Yes (please specify),Dementia,White English,Male,MediumPurple,N,N,9126,,,cruise ship,,colleague,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
3,51421264,Brett Nixon,,2018-09-01 22:48:20,2018-09-01 22:48:20,,2,1,993043,Brett is receiving appropriate support for his dementia condition.,,,100,2,,,Brett consented to database entry despite his dementia.,,28-Nov-2022 14:48:11.000Z[UTC],Brett,Nixon,,2017-12-16 01:25:20,Wakefield,English,1,Yes (please specify),Dementia,White English,Male,MediumPurple,N,N,9126,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,51421265,Brett Nixon,,2018-12-11 12:51:20,2018-12-11 12:51:20,"Brett wandered from his daughter’s house to a neighbor’s house, later found in the wilderness near the border area, appearing confused.",1,1,998350,Brett is monitored for safety and receives appropriate support.,,,100,2,,,Brett understands situation but may need additional support.,,28-Nov-2022 14:48:11.000Z[UTC],Brett,Nixon,,2017-12-16 01:25:20,Wakefield,English,1,Yes (please specify),Dementia,White English,Male,MediumPurple,N,N,9126,,,"neighbor’s house,wilderness,border area",,daughter,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5,51421266,Damian Scott,,2019-04-16 11:55:20,2019-04-18 07:09:20,,1,1,999750,Brett is receiving appropriate support for his dementia needs.,,,100,2,,,"Brett consented, though struggles with understanding due to dementia.",,28-Nov-2022 14:48:11.000Z[UTC],Brett,Nixon,,2017-12-16 01:25:20,Wakefield,English,1,Yes (please specify),Dementia,White English,Male,MediumPurple,N,N,9126,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,51421267,Damian Scott,Unable to locate,2019-07-15 22:38:20,2019-07-15 23:00:20,Brett vanished from cruise after hike in border area.,1,1,999799,Brett requires support due to his dementia condition.,Unable to locate,Unable to locate,100,1,,,Brett lacks capacity to consent for database input.,,28-Nov-2022 14:48:11.000Z[UTC],Brett,Nixon,,2017-12-16 01:25:20,Wakefield,English,1,Yes (please specify),Dementia,White English,Male,MediumPurple,N,N,9126,,,"border area,cruise",,,,disappeared after hiking trip,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
7,51421268,Brett Nixon,,2019-07-25 20:12:20,2019-07-25 20:12:20,"Brett, aged 76, left his home after disconnecting all utilities and wandered into the border area's wilderness. With his dementia, he may be unaware of his surroundings, raising concerns for his safety.",100,1,999815,Brett is receiving appropriate care for his dementia needs.,,,100,1,,,Brett acknowledged consent for sharing information despite dementia.,,28-Nov-2022 14:48:11.000Z[UTC],Brett,Nixon,,2017-12-16 01:25:20,Wakefield,English,1,Yes (please specify),Dementia,White English,Male,MediumPurple,N,N,9126,,,"border area,wilderness",,,,disconnected utilities before leaving,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8,51421260,Damian Scott,,2019-08-08 07:44:20,2019-08-10 07:44:20,,4,1,999887,Brett experiences dementia and requires ongoing support and care.,,,100,2,,,Brett acknowledged consent but struggles with full understanding.,,28-Nov-2022 14:48:11.000Z[UTC],Brett,Nixon,,2017-12-16 01:25:20,Wakefield,English,1,Yes (please specify),Dementia,White English,Male,MediumPurple,N,N,9126,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9,51421261,Damian Scott,Would not engage with police,2019-11-24 11:17:20,2019-11-24 11:17:20,,1,1,999927,Brett requires ongoing support due to dementia-related challenges.,Would not engage with police,Would not engage with police,100,1,,,Brett not willing to engage with police or provide consent.,,28-Nov-2022 14:48:11.000Z[UTC],Brett,Nixon,,2017-12-16 01:25:20,Wakefield,English,1,Yes (please specify),Dementia,White English,Male,MediumPurple,N,N,9126,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
